"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"657","Boris Katchouk","CHI, T.B","L","59","545.4","450","503","47.22","349","375","48.20","240","276","46.51","13","20","39.39","19.26","19.87","49.22","224","233","49.02","99","90","52.38","8","12","40.00","125","143","46.64","3","7","30.00","214","256","45.53","1","1","50.00","5.42","92.75","0.982","56","143","91","504","38.10","92","181","162","36.22"
"903","Bowen Byram","COL","D","30","526.06666666667","546","481","53.16","395","370","51.63","292","272","51.77","31","24","56.36","22.72","22.32","50.44","295","223","56.95","93","113","45.15","17","14","54.84","202","110","64.74","9","6","60.00","229","215","51.58","5","3","62.50","10.62","91.18","1.018","73","123","65","390","52.90","190","184","150","55.88"
"285","Brad Hunt","VAN","D","50","704.71666666667","677","689","49.56","521","510","50.53","389","377","50.78","30","32","48.39","31.39","31.33","50.05","326","372","46.70","125","144","46.47","9","18","33.33","201","228","46.85","13","10","56.52","300","269","52.72","8","4","66.67","7.71","91.51","0.992","90","131","80","652","52.94","204","194","163","55.59"
"77","Brad Malone","EDM","C","8","55.366666666667","42","51","45.16","30","41","42.25","24","32","42.86","2","4","33.33","2.04","2.59","44.05","18","28","39.13","5","6","45.45","1","2","33.33","13","22","37.14","1","1","50.00","22","17","56.41","0","1","0.00","8.33","87.50","0.958","6","10","8","64","42.86","14","13","22","38.89"
"46","Brad Marchand","BOS","L","70","987.43333333333","1201","739","61.91","955","569","62.66","752","425","63.89","61","45","57.55","62","38.67","61.59","585","359","61.97","224","127","63.82","33","24","57.89","361","232","60.88","17","15","53.13","572","337","62.93","11","2","84.62","8.11","89.41","0.975","230","208","170","657","57.50","468","316","350","57.21"
"15","Brad Richardson","CGY, VAN","R","44","415.78333333333","330","415","44.30","247","313","44.11","165","231","41.67","12","13","48.00","13.56","17.63","43.47","146","190","43.45","52","76","40.63","6","6","50.00","94","114","45.19","5","3","62.50","161","199","44.72","0","4","0.00","7.27","94.37","1.016","72","78","60","394","54.55","123","101","126","49.40"
"959","Braden Schneider","NYR","D","43","639.65","451","619","42.15","325","463","41.24","244","328","42.66","24","20","54.55","20.32","27.53","42.47","224","309","42.03","104","118","46.85","16","11","59.26","120","191","38.59","5","5","50.00","193","280","40.80","3","4","42.86","9.84","93.90","1.037","61","106","56","570","52.14","148","174","148","50.00"
"296","Brady Skjei","CAR","D","82","1518.8666666667","1584","1335","54.27","1207","1065","53.13","858","777","52.48","82","61","57.34","81.34","70.84","53.45","771","676","53.28","349","309","53.04","48","44","52.17","422","367","53.49","20","8","71.43","719","594","54.76","9","7","56.25","9.56","92.15","1.017","206","295","180","1117","53.37","501","459","495","50.30"
"826","Brady Tkachuk","OTT","L","79","1225.6333333333","1252","1174","51.61","915","919","49.89","686","664","50.81","68","73","48.23","57.52","67.12","46.15","609","612","49.88","254","240","51.42","33","27","55.00","355","372","48.83","17","27","38.64","584","496","54.07","15","15","50.00","9.91","89.01","0.989","288","295","142","942","66.98","518","425","327","61.30"
"429","Brandon Baddock","MTL","L","1","7.5333333333333","3","7","30.00","1","5","16.67","1","4","20.00","0","0","-","0.04","0.14","20.57","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","2","6","25.00","0","0","-","0.00","100.00","1.000","0","1","0","10","-","0","1","2","0.00"
"954","Brandon Biro","BUF","L","1","11.716666666667","13","6","68.42","9","5","64.29","6","4","60.00","0","0","-","0.26","0.3","46.45","5","3","62.50","1","1","50.00","0","0","-","4","2","66.67","0","0","-","8","3","72.73","0","0","-","0.00","100.00","1.000","1","3","1","10","50.00","2","4","2","50.00"
"537","Brandon Carlo","BOS","D","79","1326.6","1214","1145","51.46","956","881","52.04","717","629","53.27","49","49","50.00","55.51","45.77","54.81","570","540","51.35","215","198","52.06","23","28","45.10","355","342","50.93","13","13","50.00","595","554","51.78","13","8","61.90","6.83","92.21","0.990","166","273","212","1103","43.92","396","400","447","46.98"
"687","Brandon Duhaime","MIN","R","80","764.71666666667","687","714","49.04","500","541","48.03","365","370","49.66","29","32","47.54","26.7","28.91","48.01","308","313","49.60","131","128","50.58","13","18","41.94","177","185","48.90","9","5","64.29","313","354","46.93","6","6","50.00","7.95","91.35","0.993","96","195","154","613","38.40","197","274","302","39.48"
"693","Brandon Hagel","CHI, T.B","L","77","1034.0833333333","1016","965","51.29","727","717","50.35","526","532","49.72","50","70","41.67","46.44","51.99","47.18","495","494","50.05","189","202","48.34","29","36","44.62","306","292","51.17","15","16","48.39","494","447","52.50","5","13","27.78","9.51","86.84","0.963","163","216","111","825","59.49","302","320","253","54.41"
"468","Brandon Montour","FLA","D","81","1287.15","1445","1106","56.64","1080","883","55.02","812","665","54.98","73","57","56.15","66.35","55.99","54.23","777","571","57.64","311","257","54.75","40","28","58.82","466","314","59.74","20","17","54.05","572","465","55.16","13","9","59.09","8.99","91.43","1.004","275","292","111","988","71.24","494","414","248","66.58"
"252","Brandon Saad","STL","L","78","1060.3166666667","923","976","48.60","684","783","46.63","503","544","48.04","55","43","56.12","50.08","55.82","47.29","487","526","48.08","175","216","44.76","31","16","65.96","312","310","50.16","17","22","43.59","395","394","50.06","5","2","71.43","10.93","92.10","1.030","139","240","189","790","42.38","277","342","355","43.83"
"611","Brandon Tanev","SEA","L","30","387.33333333333","315","332","48.69","235","241","49.37","167","179","48.27","16","13","55.17","15.86","13","54.96","146","160","47.71","65","55","54.17","8","5","61.54","81","105","43.55","3","4","42.86","151","152","49.83","3","4","42.86","9.58","92.74","1.023","73","97","58","327","55.73","118","128","124","48.76"
