"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"259","Ryan Nugent-Hopkins","EDM","C","63","1217.05","19.318253968254","0.54","1.92","1.08","0.84","2.46","54.35","7.59","7.14","0.75","11.39","9.07","7.49","2.91","0.59","0.74","0.79","0.39","0.39","0","0","0.44","1.68","2.12","2.07","3.16","1.58","8.78","12.77","2.01"
"176","Mats Zuccarello","MIN","C, R","70","1302.1833333333","18.602619047619","1.11","2.53","1.7","0.83","3.64","69.91","7.33","15.09","0.61","12.35","9.35","6.59","2.12","0.32","0.74","1.11","0.55","0.55","0","0","0.88","1.98","2.21","1.66","2.3","1.47","0.97","1.57","1.76"
"919","Matt Boldy","MIN","L","47","722.56666666667","15.373758865248","1.25","1.99","1.16","0.83","3.24","60.94","9.38","13.27","0.81","16.28","12.12","9.13","2.91","0.33","0.66","0.83","0.42","0.42","0","0","0.58","1.83","2.24","1.91","5.98","1.99","0.75","1.25","3.11"
"348","Alexander Kerfoot","TOR","C","82","1247.6","15.214634146341","0.63","1.83","1.01","0.82","2.45","69.86","5.63","11.11","0.6","9.28","7.65","6.3","3.03","0.53","0.53","0.96","0.48","0.48","0","0","1.11","1.92","1.73","3.61","7.65","2.89","3.66","4.91","2.05"
"377","Jake Guentzel","PIT","L","76","1527.4","20.097368421053","1.57","1.73","0.9","0.82","3.3","66.67","10.37","15.15","1.42","17.05","13.67","13.12","6.32","0.47","1.57","1.73","0.82","0.82","0","0","1.14","0.9","1.61","2.83","6.05","1.45","0.51","0.47","2.04"
"411","Seth Jones","CHI","D","78","2044.3666666667","26.209829059829","0.15","1.35","0.53","0.82","1.5","53.68","5.69","2.58","0.28","10.71","7.48","3.11","0.85","0.21","0.38","0.82","0.41","0.41","0","0","0.35","2.08","1","2.91","4.34","4.26","0","0","-"
"704","Jeremy Davies","NSH","D","6","73.516666666667","12.252777777778","0","1.63","0.82","0.82","1.63","100.00","4.08","0.00","0.14","7.35","5.71","0.82","0","0","0","1.63","0.82","0.82","0","0","0","4.08","1.63","4.08","9.79","0.82","0","0","-"
"511","Rasmus Andersson","CGY","D","82","1858.65","22.666463414634","0.13","1.48","0.68","0.81","1.61","36.76","4.91","2.63","0.27","9.33","6.91","2.36","0.42","0.1","0.58","0.9","0.45","0.45","0","0","0.55","1.42","0.77","2.03","3.52","3.58","0","0","-"
"918","Mattias Norlinder","MTL","D","6","73.75","12.291666666667","0","0.81","0","0.81","0.81","33.33","1.63","0.00","0.08","2.44","1.63","0","0","0","0","1.63","0.81","0.81","0","0","0","0","0","3.25","4.88","2.44","0","0","-"
"86","Max Pacioretty","VGK","L","39","677.76666666667","17.378632478632","1.68","1.59","0.8","0.8","3.28","74.00","13.1","12.84","1.28","23.19","18.06","13.37","3.98","0.8","1.59","2.92","0.97","0.8","0.09","0.09","0.62","2.04","1.33","2.66","5.4","1.86","0.18","0.62","1.97"
"292","Morgan Rielly","TOR","D","82","1946.7333333333","23.740650406504","0.31","1.79","0.99","0.8","2.1","43.31","6.81","4.52","0.31","11.84","8.94","3.51","0.49","0.18","0.62","1.23","0.62","0.62","0","0","0.28","2.34","1.23","2.84","4.1","2.47","0","0","-"
"487","Clark Bishop","OTT","C","9","75.083333333333","8.3425925925926","0","0.8","0","0.8","0.8","100.00","6.39","0.00","0.71","17.58","12.79","7.19","3.2","1.6","0.8","4.79","2.4","2.4","0","0","3.2","1.6","0","9.59","9.59","2.4","2.4","2.4","39.96"
"616","Auston Matthews","TOR","C","73","1504.5","20.609589041096","2.39","1.83","1.04","0.8","4.23","72.11","13.88","17.24","1.52","23.89","19.3","16.23","5.78","0.6","1.64","0.72","0.36","0.36","0","0","0.52","1.91","3.67","2.67","4.03","2.19","27.56","21.46","2.24"
"739","Nico Hischier","N.J","C","70","1353.4","19.334285714286","0.93","1.73","0.93","0.8","2.66","72.29","6.78","13.73","0.83","11.97","9.49","8.38","3.95","0.35","0.62","0.75","0.31","0.27","0.04","0","0.66","1.37","1.99","2.22","5.01","0.98","32.36","29.79","2.31"
"910","Nikita Okhotiuk","N.J","D","5","75.433333333333","15.086666666667","0.8","0.8","0","0.8","1.59","66.67","3.98","20.00","0.21","10.34","5.57","3.98","0","0","0","1.59","0.8","0.8","0","0","1.59","1.59","0.8","12.73","5.57","0","0","0","-"
"9","Ryan Getzlaf","ANA","C","56","1061.65","18.958035714286","0.17","1.92","1.13","0.79","2.09","69.81","5.88","2.88","0.53","10.85","8.36","5.03","1.41","0.06","0.45","1.64","0.73","0.68","0.06","0","0.51","3.79","1.98","5.03","2.71","2.88","30.86","27.07","3.01"
"181","Johan Larsson","ARI, WSH","L","43","683.45","15.894186046512","0.61","1.23","0.44","0.79","1.84","63.64","3.86","15.91","0.43","7.73","5.71","4.3","1.58","0.44","0.35","2.81","1.14","0.97","0.18","0","0.88","1.14","1.14","6.15","6.58","2.11","17.12","19.93","4.06"
"408","Nathan MacKinnon","COL","C","65","1368.9666666667","21.061025641026","1.4","2.45","1.67","0.79","3.86","70.97","13.1","10.70","1.16","21.96","16.87","12.4","3.68","0.48","1.67","1.84","0.79","0.7","0.09","0","1.71","2.45","1.62","2.98","3.59","1.62","16.79","20.21","1.99"
"188","Justin Faulk","STL","D","76","1762.3","23.188157894737","0.54","1.06","0.27","0.78","1.6","38.84","5.69","9.58","0.33","10.83","7.46","3.54","0.71","0.37","0.44","1.46","0.54","0.48","0.03","0.03","0.27","1.36","1.26","5.07","2.55","3.03","0","0","-"
"441","Sam Reinhart","FLA","C","78","1385.7","17.765384615385","1.43","2.12","1.34","0.78","3.55","63.57","8.05","17.74","1.23","14.07","11.52","10.22","5.72","0.74","1.13","0.56","0.22","0.17","0.04","0","0.52","1.86","1.6","2.12","6.75","1.17","7.53","8.01","2.10"
"484","Michael Bunting","TOR","L","79","1227.85","15.542405063291","1.12","1.95","1.17","0.78","3.08","62.38","8.55","13.14","1.17","14.46","11.83","10.65","5.82","0.34","1.27","3.91","1.56","1.47","0","0.1","2.2","1.12","1.76","4.15","4.94","1.03","0.39","0.39","2.44"
"658","Jordan Kyrou","STL","C","74","1225.8166666667","16.56509009009","1.32","2.35","1.57","0.78","3.67","81.52","9.2","14.36","0.85","15.81","11.85","10.28","2.99","0.88","0.78","0.98","0.49","0.49","0","0","1.32","1.57","1.76","0.29","4.89","1.03","0.29","0.44","1.96"
"916","Bobby Brink","PHI","R","10","154.48333333333","15.448333333333","0","1.55","0.78","0.78","1.55","80.00","6.99","0.00","0.79","12.04","10.1","7.77","3.5","0.39","0.78","0","0","0","0","0","1.17","1.55","0.39","5.83","3.88","0.78","1.17","0.39","29.13"
"49","Kyle Okposo","BUF","R","74","1242.1666666667","16.786036036036","1.01","1.16","0.39","0.77","2.17","76.27","8.4","12.07","0.72","14.68","11.64","8.31","3.19","0.34","0.68","2.08","0.92","0.87","0.05","0","0.68","1.69","1.16","2.85","3.62","0.92","4.44","4.49","2.40"
"137","Matt Duchene","NSH","C","78","1483.0666666667","19.013675213675","1.74","1.74","0.97","0.77","3.48","65.65","9.26","18.78","1.16","15.49","12.87","10.72","4.41","0.28","0.77","1.54","0.65","0.65","0","0","0.73","3.12","1.25","1.25","3.48","1.05","4.81","4.09","2.19"
"333","Jaccob Slavin","CAR","D","79","1858.8666666667","23.529957805907","0.13","1.23","0.45","0.77","1.36","39.25","5.33","2.42","0.27","11.01","7.65","3.1","0.52","0.23","0.45","0.32","0.16","0.16","0","0","0.23","1.39","2.39","1.61","3.78","3.65","0","0","-"
"521","Timo Meier","S.J","R","77","1475.0166666667","19.156060606061","1.42","1.67","0.89","0.77","3.09","77.55","13.26","10.74","1.19","23.31","18.22","12.69","4.43","0.73","1.59","2.2","1.1","1.1","0","0","1.14","2.16","1.99","6.59","4.8","0.69","0.73","0.77","1.98"
"960","Lucas Raymond","DET","L","82","1488.8666666667","18.156910569106","0.93","1.37","0.6","0.77","2.3","65.52","7.42","12.50","0.78","11.57","9.03","7.7","3.18","0.2","0.81","0.64","0.32","0.32","0","0","0.81","1.45","1.05","2.5","4.43","0.97","0.48","0.77","1.56"
"103","Michael Del Zotto","OTT","D","26","474.66666666667","18.25641025641","0.38","1.26","0.51","0.76","1.64","46.43","4.42","8.57","0.14","10.24","6.45","1.77","0.13","0","0.25","0.51","0.25","0.25","0","0","0","2.15","0.63","5.31","4.04","4.04","0","0","-"
"265","Mark Scheifele","WPG","C","67","1415.9666666667","21.133830845771","1.23","1.74","0.97","0.76","2.97","68.63","6.74","18.24","0.82","11.19","9.11","7.71","3.31","0.25","0.81","0.97","0.42","0.38","0.04","0","0.89","2.54","2.08","1.53","4.92","1.91","18.22","17.71","2.15"
"324","Chris Tierney","OTT","C","70","869.05","12.415","0.41","0.83","0.07","0.76","1.24","58.06","4.97","8.33","0.58","8.35","6.9","5.73","3.04","0.21","0.83","0.97","0.48","0.48","0","0","0.21","2.35","1.59","2.9","3.38","1.86","18.23","18.43","3.43"
"504","Hayden Hodgson","PHI","R","6","79.2","13.2","0.76","1.52","0.76","0.76","2.27","75.00","7.58","10.00","1.13","10.61","9.85","7.58","3.79","0","0.76","8.33","3.03","2.27","0.76","0","0.76","0","0.76","9.09","5.3","1.52","0.76","0.76","37.88"
"518","Vince Dunn","SEA","D","73","1509.45","20.677397260274","0.28","1.11","0.36","0.76","1.39","50.72","4.81","5.79","0.26","11.21","7.12","3.9","0.56","0.28","0.68","2.5","1.07","0.95","0.12","0","0.68","1.91","0.99","3.02","3.54","2.98","0","0","-"
"522","Jakub Zboril","BOS","D","10","157.25","15.725","0","1.14","0.38","0.76","1.14","42.86","4.96","0.00","0.32","7.63","5.72","1.53","0.38","0","0.38","1.53","0.76","0.76","0","0","0.38","1.53","0.38","9.16","5.72","3.82","0","0","-"
"837","Jesperi Kotkaniemi","CAR","C","66","793.53333333333","12.023232323232","0.91","1.29","0.53","0.76","2.19","69.05","6.12","14.81","0.72","11.04","8.39","6.81","4.01","0.08","0.76","2.8","0.98","0.83","0.08","0.08","1.06","1.59","1.89","5.6","5.44","1.06","13.31","12.7","3.87"
"908","Trevor Zegras","ANA","C","75","1342.9","17.905333333333","1.03","1.7","0.94","0.76","2.73","79.22","8.09","12.71","0.77","14.88","11.21","8.13","2.59","0.45","0.89","2.23","0.89","0.85","0","0.04","1.25","3.17","1.79","2.5","4.47","1.03","9.7","14.61","1.78"
"25","Alex Goligoski","MIN","D","72","1364.0666666667","18.94537037037","0.09","1.23","0.48","0.75","1.32","30.93","3.52","2.50","0.14","7.61","4.75","2.46","0.18","0.09","0.44","1.5","0.75","0.75","0","0","0.35","1.36","0.26","2.46","3.17","3.87","0","0","-"
"183","Evgeny Kuznetsov","WSH","C","79","1602.15","20.280379746835","0.9","2.02","1.27","0.75","2.92","67.24","7.79","11.54","0.82","12.92","10.82","6.97","2.92","0.22","0.52","1.65","0.67","0.64","0","0.04","0.86","1.91","2.02","1.57","1.8","0.86","18.87","24.79","1.62"
"260","Gabriel Landeskog","COL","L","51","1036.2","20.317647058824","1.74","1.68","0.93","0.75","3.42","58.42","8.69","20.00","1.31","14.53","11.23","9.96","5.62","0.41","1.16","4.52","1.45","1.1","0.23","0.12","0.81","1.68","0.98","5.44","3.53","1.91","13.95","11.46","3.18"
"307","Teuvo Teravainen","CAR","L","77","1362.8666666667","17.699567099567","0.97","1.89","1.14","0.75","2.86","64.36","8.89","10.89","0.89","14.35","11.62","7.44","2.55","0.22","0.88","1.06","0.53","0.53","0","0","0.44","2.29","1.5","0.66","2.38","1.28","1.06","0.88","2.40"
