"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"506","Zach Werenski","CBJ","D","68","106","57","156","26.76","50","118","29.76","38","87","30.40","3","15","16.67","3.68","13.46","21.49","29","94","23.58","14","42","25.00","3","9","25.00","15","52","22.39","0","6","0.00","19","61","23.75","0","0","-","7.89","82.76","0.907","2","7","49","93","3.92","12","11","74","13.95"
"502","Ethan Bear","CAR","D","58","53.183333333333","20","55","26.67","18","44","29.03","12","33","26.67","0","2","0.00","1.04","4.01","20.67","10","31","24.39","4","16","20.00","0","1","0.00","6","15","28.57","0","1","0.00","6","23","20.69","0","0","-","0.00","93.94","0.939","1","6","22","50","4.35","4","12","32","11.11"
"416","Sam Bennett","FLA","C","71","55.15","23","64","26.44","19","52","26.76","15","36","29.41","2","1","66.67","2.12","4.59","31.61","13","39","25.00","6","17","26.09","1","1","50.00","7","22","24.14","1","0","100.00","4","23","14.81","0","0","-","13.33","97.22","1.106","2","8","14","86","12.50","5","9","18","21.74"
"275","Morgan Rielly","TOR","D","82","138.31666666667","62","173","26.38","52","145","26.40","41","110","27.15","4","12","25.00","3.84","14.58","20.86","32","97","24.81","13","46","22.03","3","3","50.00","19","51","27.14","1","7","12.50","19","80","19.19","0","2","0.00","9.76","89.09","0.988","3","9","55","115","5.17","9","24","90","9.09"
"732","Sean Walker","L.A","D","6","5.2833333333333","5","14","26.32","5","10","33.33","5","9","35.71","0","2","0.00","0.15","1.26","10.81","1","13","7.14","1","4","20.00","0","1","0.00","0","9","0.00","0","1","0.00","1","2","33.33","0","0","-","0.00","77.78","0.778","0","1","3","5","0.00","0","1","5","0.00"
"701","Ryan Poehling","MTL","C","57","13.8","6","17","26.09","6","14","30.00","6","10","37.50","0","2","0.00","0.29","1.69","14.77","3","13","18.75","1","8","11.11","0","1","0.00","2","5","28.57","0","1","0.00","2","4","33.33","0","0","-","0.00","80.00","0.800","1","3","7","22","12.50","2","4","8","20.00"
"654","Gavin Bayreuther","CBJ","D","43","19.05","9","26","25.71","8","21","27.59","5","15","25.00","2","2","50.00","0.58","1.93","23.23","7","19","26.92","1","8","11.11","0","1","0.00","6","11","35.29","2","1","66.67","1","7","12.50","0","0","-","40.00","86.67","1.267","2","2","7","29","22.22","2","4","12","14.29"
"518","Mitchell Marner","TOR","C, R","72","144.91666666667","67","196","25.48","60","158","27.52","42","117","26.42","5","19","20.83","4.02","15.44","20.68","34","102","25.00","15","42","26.32","5","10","33.33","19","60","24.05","0","6","0.00","20","101","16.53","0","3","0.00","11.90","83.76","0.957","1","25","133","58","0.75","4","34","185","2.12"
"610","Jake Bean","CBJ","D","67","73.266666666667","31","91","25.41","26","70","27.08","24","52","31.58","3","10","23.08","1.76","7.77","18.49","12","55","17.91","6","24","20.00","1","9","10.00","6","31","16.22","2","1","66.67","11","34","24.44","0","0","-","12.50","80.77","0.933","1","5","29","73","3.33","5","9","41","10.87"
"707","Alexandre Texier","CBJ","C","36","63.716666666667","32","94","25.40","28","73","27.72","20","60","25.00","4","5","44.44","2.32","8.65","21.16","17","53","24.29","7","32","17.95","2","4","33.33","10","21","32.26","2","1","66.67","10","40","20.00","0","0","-","20.00","91.67","1.117","3","4","19","70","13.64","4","8","29","12.12"
