"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"908","Matty Beniers","SEA","C","10","29.45","56","6","90.32","46","6","88.46","38","5","88.37","4","0","100.00","5.42","0.36","93.77","30","2","93.75","17","2","89.47","4","0","100.00","13","0","100.00","0","0","-","28","3","90.32","0","0","-","10.53","100.00","1.105","16","5","0","3","100.00","30","7","0","100.00"
"348","MacKenzie Weegar","FLA","D","80","53.65","83","9","90.22","61","7","89.71","42","5","89.36","5","1","83.33","6.15","0.3","95.37","49","2","96.08","18","2","90.00","2","1","66.67","31","0","100.00","3","0","100.00","33","4","89.19","0","0","-","11.90","80.00","0.919","23","10","4","31","85.19","53","15","4","92.98"
"249","Gabriel Landeskog","COL","L","51","200.91666666667","424","46","90.21","335","37","90.05","246","30","89.13","35","3","92.11","32.55","3.12","91.25","238","17","93.33","83","8","91.21","13","2","86.67","155","9","94.51","13","0","100.00","183","14","92.89","9","0","100.00","14.23","90.00","1.042","98","12","0","12","100.00","229","25","9","96.22"
"496","Mikko Rantanen","COL","R","75","293.43333333333","600","66","90.09","482","53","90.09","346","39","89.87","54","3","94.74","46.25","4.16","91.75","336","24","93.33","125","13","90.58","20","2","90.91","211","11","95.05","18","0","100.00","261","17","93.88","16","0","100.00","15.61","92.31","1.079","114","19","0","17","100.00","307","36","13","95.94"
"764","Quinn Hughes","VAN","D","76","262.96666666667","517","57","90.07","380","53","87.76","278","46","85.80","43","3","93.48","35.39","4.21","89.36","283","26","91.59","102","15","87.18","19","2","90.48","181","11","94.27","16","1","94.12","227","11","95.38","8","0","100.00","15.47","93.48","1.089","120","22","0","23","100.00","267","32","7","97.45"
"365","Nicholas Paul","OTT, T.B","L","80","37.216666666667","63","7","90.00","50","5","90.91","36","2","94.74","2","0","100.00","5.08","0.07","98.59","35","1","97.22","20","0","100.00","2","0","100.00","15","1","93.75","0","0","-","29","4","87.88","0","0","-","5.56","100.00","1.056","17","6","5","37","77.27","27","9","5","84.38"
"378","Nic Petan","VAN","C","18","16.066666666667","27","3","90.00","21","2","91.30","16","2","88.89","1","0","100.00","1.99","0.01","99.73","14","0","100.00","4","0","100.00","0","0","-","10","0","100.00","0","0","-","13","1","92.86","1","0","100.00","6.25","100.00","1.063","6","1","0","16","100.00","11","2","0","100.00"
"381","William Carrier","VGK","L","63","3.95","9","1","90.00","5","1","83.33","3","1","75.00","0","0","-","0.35","0.06","84.38","2","1","66.67","1","0","100.00","0","0","-","1","1","50.00","0","0","-","7","0","100.00","0","0","-","0.00","100.00","1.000","1","1","0","10","100.00","1","1","0","100.00"
"420","Haydn Fleury","SEA","D","36","6.4833333333333","9","1","90.00","8","1","88.89","6","1","85.71","0","0","-","1.13","0.1","91.74","6","1","85.71","4","1","80.00","0","0","-","2","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","100.00","1.000","5","1","0","12","100.00","6","1","0","100.00"
"697","Jack Studnicka","BOS","C","15","2.55","9","1","90.00","5","1","83.33","4","1","80.00","0","0","-","0.99","0.06","94.22","5","1","83.33","3","0","100.00","0","0","-","2","1","66.67","0","0","-","4","0","100.00","0","0","-","0.00","100.00","1.000","1","0","0","5","100.00","2","1","0","100.00"
"717","Cale Makar","COL","D","77","294.03333333333","602","67","89.99","482","53","90.09","351","41","89.54","51","3","94.44","46.38","4.56","91.06","341","25","93.17","127","14","90.07","19","2","90.48","214","11","95.11","16","0","100.00","258","18","93.48","16","0","100.00","14.53","92.68","1.072","130","17","0","15","100.00","323","34","12","96.42"
"437","Adrian Kempe","L.A","C, L","78","230.7","440","49","89.98","326","46","87.63","235","42","84.84","25","4","86.21","29.79","2.96","90.98","232","22","91.34","87","12","87.88","6","3","66.67","145","10","93.55","9","0","100.00","307","10","96.85","9","1","90.00","10.64","90.48","1.011","135","20","1","37","99.26","243","31","6","97.59"
"7","Dustin Brown","L.A","L, R","64","135.08333333333","233","26","89.96","175","22","88.83","135","17","88.82","14","3","82.35","18.38","1.53","92.31","130","11","92.20","61","7","89.71","4","2","66.67","69","4","94.52","5","1","83.33","140","10","93.33","5","0","100.00","10.37","82.35","0.927","67","18","2","60","97.10","109","21","4","96.46"
"775","Andrei Svechnikov","CAR","R","78","223.88333333333","448","50","89.96","357","44","89.03","253","36","87.54","39","1","97.50","35.74","2.97","92.34","266","26","91.10","107","13","89.17","21","1","95.45","159","13","92.44","13","0","100.00","179","4","97.81","5","0","100.00","15.42","97.22","1.126","120","12","0","28","100.00","226","20","3","98.69"
"223","Johnny Gaudreau","CGY","L","82","242.63333333333","510","57","89.95","395","48","89.16","290","37","88.69","40","2","95.24","38.73","2.95","92.93","285","23","92.53","121","13","90.30","26","2","92.86","164","10","94.25","10","0","100.00","226","13","94.56","3","0","100.00","13.79","94.59","1.084","147","19","1","30","99.32","282","23","3","98.95"
"457","Michael Bunting","TOR","L","79","103.88333333333","160","18","89.89","124","15","89.21","85","14","85.86","10","0","100.00","12.63","0.91","93.28","102","7","93.58","39","4","90.70","4","0","100.00","63","3","95.45","4","0","100.00","61","6","91.04","2","0","100.00","11.76","100.00","1.118","43","16","2","75","95.56","72","20","4","94.74"
"883","Alexis Lafrenière","NYR","L","79","94.183333333333","142","16","89.87","116","16","87.88","84","14","85.71","7","1","87.50","9.53","1.02","90.37","69","9","88.46","30","4","88.24","3","1","75.00","39","5","88.64","2","0","100.00","70","5","93.33","2","0","100.00","8.33","92.86","1.012","47","13","1","74","97.92","70","22","3","95.89"
"255","Sean Couturier","PHI","C","29","82.166666666667","150","17","89.82","112","16","87.50","76","15","83.52","10","3","76.92","9.7","1.4","87.36","65","8","89.04","31","6","83.78","6","1","85.71","34","2","94.44","0","2","0.00","82","3","96.47","3","0","100.00","13.16","80.00","0.932","40","9","0","13","100.00","83","13","0","100.00"
"176","Johan Larsson","ARI, WSH","L","43","32.166666666667","44","5","89.80","31","5","86.11","26","5","83.87","5","0","100.00","3.15","0.51","86.07","23","3","88.46","15","2","88.24","2","0","100.00","8","1","88.89","0","0","-","23","1","95.83","3","0","100.00","19.23","100.00","1.192","21","5","1","17","95.45","28","5","1","96.55"
"389","Elias Lindholm","CGY","C","82","237.51666666667","499","57","89.75","385","48","88.91","282","38","88.13","38","1","97.44","37.93","2.94","92.80","279","23","92.38","119","13","90.15","25","1","96.15","160","10","94.12","10","0","100.00","223","12","94.89","2","0","100.00","13.48","97.37","1.108","135","20","1","30","99.26","281","25","3","98.94"
"499","Sebastian Aho","CAR","C, R","79","234.45","464","53","89.75","371","46","88.97","262","39","87.04","38","2","95.00","36.32","3.31","91.66","270","30","90.00","111","16","87.40","20","2","90.91","159","14","91.91","14","0","100.00","195","3","98.48","4","0","100.00","14.50","94.87","1.094","115","9","0","21","100.00","235","20","5","97.92"
"790","Rasmus Sandin","TOR","D","51","70.9","105","12","89.74","81","9","90.00","52","8","86.67","9","0","100.00","7.82","0.74","91.39","73","5","93.59","23","2","92.00","5","0","100.00","50","3","94.34","3","0","100.00","32","3","91.43","1","0","100.00","17.31","100.00","1.173","22","11","2","64","91.67","38","13","2","95.00"
"692","Elias Pettersson","VAN","C","80","257.58333333333","505","58","89.70","378","55","87.30","273","48","85.05","45","4","91.84","37.15","4.2","89.85","288","25","92.01","111","15","88.10","23","2","92.00","177","10","94.65","14","2","87.50","212","13","94.22","8","0","100.00","16.48","91.67","1.082","125","20","3","23","97.66","264","29","11","96.00"
"390","Sean Monahan","CGY","C","65","146.86666666667","313","36","89.68","235","34","87.36","179","26","87.32","20","1","95.24","21.25","2.8","88.36","157","20","88.70","64","13","83.12","12","1","92.31","93","7","93.00","7","0","100.00","156","9","94.55","1","0","100.00","11.17","96.15","1.073","90","11","0","33","100.00","174","12","1","99.43"
"226","Vincent Trocheck","CAR","C","81","233.91666666667","459","53","89.65","364","48","88.35","258","40","86.58","36","2","94.74","34.39","3.87","89.89","264","28","90.41","106","14","88.33","18","2","90.00","158","14","91.86","14","0","100.00","199","6","97.07","4","0","100.00","13.95","95.00","1.090","115","12","1","24","99.14","233","20","4","98.31"
"103","Tyler Ennis","OTT","C, R","57","93.183333333333","155","18","89.60","122","14","89.71","88","11","88.89","8","0","100.00","11.48","0.81","93.43","95","7","93.14","42","4","91.30","5","0","100.00","53","3","94.64","2","0","100.00","58","6","90.63","1","0","100.00","9.09","100.00","1.091","41","9","2","59","95.35","66","13","6","91.67"
"293","Teuvo Teravainen","CAR","L","77","226.63333333333","448","52","89.60","357","48","88.15","255","39","86.73","38","2","95.00","34.72","3.92","89.85","262","30","89.73","106","16","86.89","20","2","90.91","156","14","91.76","16","0","100.00","189","3","98.44","2","0","100.00","14.90","94.87","1.098","129","10","0","19","100.00","229","21","2","99.13"
"454","Viktor Arvidsson","L.A","L","66","174.05","326","38","89.56","255","36","87.63","178","33","84.36","16","3","84.21","24.17","2.03","92.24","163","17","90.56","72","9","88.89","6","1","85.71","91","8","91.92","4","1","80.00","226","7","97.00","6","1","85.71","8.99","90.91","0.999","96","17","1","42","98.97","168","26","5","97.11"
"265","Phillip Danault","L.A","C, L","79","162.43333333333","308","36","89.53","237","33","87.78","182","29","86.26","15","2","88.24","22.75","2.27","90.94","174","19","90.16","75","9","89.29","7","1","87.50","99","10","90.83","4","1","80.00","184","6","96.84","4","0","100.00","8.24","93.10","1.013","69","16","2","88","97.18","129","19","4","96.99"
"435","Jared McCann","SEA","C, L","74","193.21666666667","342","40","89.53","273","38","87.78","192","33","85.33","20","4","83.33","25.18","1.91","92.95","177","16","91.71","77","8","90.59","9","2","81.82","100","8","92.59","5","1","83.33","167","8","95.43","6","0","100.00","10.42","87.88","0.983","105","23","0","38","100.00","190","30","2","98.96"
"409","Jordan Oesterle","DET","D","45","13.716666666667","17","2","89.47","12","2","85.71","9","2","81.82","0","0","-","0.98","0.11","89.88","9","1","90.00","3","1","75.00","0","0","-","6","0","100.00","0","0","-","8","1","88.89","0","0","-","0.00","100.00","1.000","7","3","2","5","77.78","12","3","3","80.00"
"483","Rasmus Andersson","CGY","D","82","231.78333333333","476","56","89.47","368","46","88.89","267","35","88.41","39","2","95.12","36.6","3.13","92.11","264","24","91.67","115","14","89.15","25","2","92.59","149","10","93.71","12","0","100.00","214","15","93.45","1","0","100.00","14.61","94.29","1.089","127","19","0","37","100.00","260","24","3","98.86"
"541","Dean Kukan","CBJ","D","41","15.75","17","2","89.47","13","1","92.86","10","1","90.91","0","0","-","0.92","0","99.95","7","0","100.00","0","0","-","0","0","-","7","0","100.00","0","0","-","9","1","90.00","0","0","-","0.00","100.00","1.000","5","1","0","19","100.00","10","1","1","90.91"
"704","Henri Jokiharju","BUF","D","60","66.083333333333","85","10","89.47","70","9","88.61","58","9","86.57","8","0","100.00","5.77","0.58","90.89","40","3","93.02","19","1","95.00","2","0","100.00","21","2","91.30","3","0","100.00","45","5","90.00","3","0","100.00","13.79","100.00","1.138","27","13","1","55","96.43","39","18","3","92.86"
"748","Sheldon Dries","VAN","C","11","9.35","17","2","89.47","15","1","93.75","11","0","100.00","2","0","100.00","1.34","0.07","95.00","8","1","88.89","2","1","66.67","0","0","-","6","0","100.00","1","0","100.00","9","1","90.00","1","0","100.00","18.18","-","0.18","4","1","0","9","100.00","5","1","0","100.00"
"417","Leon Draisaitl","EDM","C","80","307.01666666667","590","70","89.39","474","65","87.94","351","51","87.31","54","5","91.53","52.24","5.96","89.76","358","42","89.50","156","23","87.15","22","5","81.48","202","19","91.40","15","0","100.00","245","13","94.96","17","0","100.00","15.38","90.20","1.056","109","15","1","8","99.09","289","40","8","97.31"
"724","Alex Iafallo","L.A","L","79","218.36666666667","396","47","89.39","290","42","87.35","212","39","84.46","18","4","81.82","27.52","2.91","90.44","216","24","90.00","90","13","87.38","5","3","62.50","126","11","91.97","5","1","83.33","261","10","96.31","7","0","100.00","8.49","89.74","0.982","130","21","1","42","99.24","214","28","3","98.62"
"385","Nathan MacKinnon","COL","C","65","237.7","487","58","89.36","384","45","89.51","279","35","88.85","37","3","92.50","37","4.32","89.55","274","25","91.64","103","14","88.03","14","2","87.50","171","11","93.96","12","0","100.00","212","15","93.39","11","0","100.00","13.26","91.43","1.047","90","13","0","13","100.00","256","29","10","96.24"
"123","Mike Hoffman","MTL","C","67","180.78333333333","309","37","89.31","220","29","88.35","167","23","87.89","18","4","81.82","22.33","1.76","92.69","163","14","92.09","66","9","88.00","10","3","76.92","97","5","95.10","4","0","100.00","148","11","93.08","4","1","80.00","10.78","82.61","0.934","95","19","1","44","98.96","180","36","3","98.36"
"609","Victor Mete","OTT","D","37","16.233333333333","25","3","89.29","19","2","90.48","12","0","100.00","2","0","100.00","1.66","0.08","95.49","17","1","94.44","7","0","100.00","2","0","100.00","10","1","90.91","0","0","-","10","2","83.33","0","0","-","16.67","-","0.17","6","2","1","12","85.71","13","2","1","92.86"
"891","Thomas Bordeleau","S.J","C","8","13.3","25","3","89.29","20","3","86.96","14","2","87.50","3","0","100.00","1.78","0.23","88.74","10","2","83.33","2","1","66.67","1","0","100.00","8","1","88.89","1","0","100.00","18","0","100.00","1","0","100.00","21.43","100.00","1.214","6","1","0","2","100.00","13","2","0","100.00"
"84","Max Pacioretty","VGK","L","39","104.01666666667","183","22","89.27","147","20","88.02","112","17","86.82","16","2","88.89","15.58","2.24","87.43","108","12","90.00","49","8","85.96","11","2","84.62","59","4","93.65","3","0","100.00","83","6","93.26","2","0","100.00","14.29","88.24","1.025","52","9","2","14","96.30","105","17","8","92.92"
"572","Matthew Tkachuk","CGY","L","82","240.31666666667","500","61","89.13","385","52","88.10","286","41","87.46","39","2","95.12","38.04","3.14","92.37","281","24","92.13","120","14","89.55","26","2","92.86","161","10","94.15","10","0","100.00","223","14","94.09","2","0","100.00","13.64","95.12","1.088","151","18","1","32","99.34","279","23","3","98.94"
"658","Trevor Moore","L.A","C","81","83.766666666667","155","19","89.08","123","15","89.13","93","13","87.74","7","0","100.00","12.47","0.77","94.16","81","6","93.10","40","2","95.24","2","0","100.00","41","4","91.11","3","0","100.00","94","10","90.38","2","0","100.00","7.53","100.00","1.075","35","11","5","69","87.50","60","17","7","89.55"
"31","Anze Kopitar","L.A","C","81","270.63333333333","505","62","89.07","376","56","87.04","265","52","83.60","29","7","80.56","35.41","3.77","90.38","271","32","89.44","107","19","84.92","10","5","66.67","164","13","92.66","7","1","87.50","339","13","96.31","11","1","91.67","10.94","86.54","0.975","131","23","1","29","99.24","268","32","7","97.45"
"175","Tyler Toffoli","CGY, MTL","C, R","74","178.45","333","41","89.04","256","33","88.58","186","25","88.15","29","4","87.88","25.53","2.7","90.44","193","21","90.19","83","13","86.46","17","3","85.00","110","8","93.22","9","1","90.00","145","8","94.77","3","0","100.00","15.59","84.00","0.996","115","20","1","34","99.14","186","24","6","96.88"
"529","Joel Eriksson Ek","MIN","C","77","229.96666666667","413","51","89.01","318","42","88.33","242","38","86.43","35","2","94.59","30.04","2.22","93.12","243","22","91.70","89","9","90.82","15","1","93.75","154","13","92.22","13","1","92.86","177","15","92.19","7","0","100.00","14.46","94.74","1.092","147","16","0","19","100.00","251","37","11","95.80"
"469","Victor Olofsson","BUF","L","72","160.01666666667","249","31","88.93","195","29","87.05","155","25","86.11","21","3","87.50","15.32","2.94","83.90","100","18","84.75","36","10","78.26","4","2","66.67","64","8","88.89","9","0","100.00","148","8","94.87","8","1","88.89","13.55","88.00","1.015","76","16","0","67","100.00","127","24","4","96.95"
"275","Luke Glendening","DAL","C","82","4.3166666666667","8","1","88.89","5","1","83.33","3","1","75.00","0","0","-","0.45","0.04","92.32","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","5","1","83.33","0","0","-","0.00","100.00","1.000","8","1","3","15","72.73","11","1","3","78.57"
"329","Riley Barber","DET","R","4","3.8166666666667","8","1","88.89","8","1","88.89","5","1","83.33","0","1","0.00","0.84","0.16","84.36","4","1","80.00","2","1","66.67","0","1","0.00","2","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","0.00","0.000","2","1","0","1","100.00","4","1","0","100.00"
"448","Jake Walman","DET, STL","D","51","21.733333333333","32","4","88.89","25","4","86.21","18","4","81.82","0","0","-","2.43","0.55","81.59","18","3","85.71","9","3","75.00","0","0","-","9","0","100.00","0","0","-","14","1","93.33","0","0","-","0.00","100.00","1.000","8","4","1","15","88.89","15","5","1","93.75"
"552","Dominik Simon","ANA, PIT","C","72","29.583333333333","32","4","88.89","25","4","86.21","18","4","81.82","1","0","100.00","1.8","0.37","82.79","20","2","90.91","5","2","71.43","0","0","-","15","0","100.00","0","0","-","13","1","92.86","1","0","100.00","5.56","100.00","1.056","10","2","0","36","100.00","12","2","0","100.00"
"565","Adam Brooks","MTL, VGK, WPG","C","25","6.1333333333333","8","1","88.89","6","0","100.00","4","0","100.00","0","0","-","0.54","0","100.00","5","0","100.00","2","0","100.00","0","0","-","3","0","100.00","0","0","-","3","1","75.00","0","0","-","0.00","-","0.00","2","1","0","9","100.00","2","1","1","66.67"
"584","Alex DeBrincat","CHI","L","82","295.98333333333","480","60","88.89","360","50","87.80","282","41","87.31","39","4","90.70","34.85","4.18","89.30","264","32","89.19","88","18","83.02","20","2","90.91","176","14","92.63","9","2","81.82","216","12","94.74","10","0","100.00","13.83","90.24","1.041","141","21","3","23","97.92","301","40","5","98.37"
"600","Trent Frederic","BOS","C","60","4.1666666666667","8","1","88.89","8","1","88.89","7","1","87.50","1","0","100.00","0.67","0.02","97.65","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","1","0","100.00","5","0","100.00","0","0","-","14.29","100.00","1.143","5","2","1","1","83.33","7","2","1","87.50"
"646","Oskar Steen","BOS","C","20","5.35","8","1","88.89","6","1","85.71","3","1","75.00","0","0","-","0.48","0.02","96.74","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","100.00","1.000","3","2","0","4","100.00","4","2","0","100.00"
"669","Kailer Yamamoto","EDM","R","81","66.583333333333","128","16","88.89","102","13","88.70","75","11","87.21","9","1","90.00","11.88","1.08","91.69","73","8","90.12","34","3","91.89","6","0","100.00","39","5","88.64","1","1","50.00","61","5","92.42","2","0","100.00","12.00","90.91","1.029","37","4","0","26","100.00","64","10","2","96.97"
"812","Egor Sokolov","OTT","L","8","6","8","1","88.89","8","1","88.89","7","1","87.50","0","0","-","0.75","0","99.98","4","0","100.00","3","0","100.00","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","100.00","1.000","2","0","0","7","100.00","3","0","0","100.00"
"885","Justin Barron","COL, MTL","D","7","6.25","8","1","88.89","7","1","87.50","6","1","85.71","0","1","0.00","1.14","0.1","92.29","5","1","83.33","4","1","80.00","0","1","0.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","0.00","0.000","0","0","0","6","-","2","1","1","66.67"
"368","Andre Burakovsky","COL","L","80","160.48333333333","271","34","88.85","208","27","88.51","150","22","87.21","21","2","91.30","17.16","2.13","88.98","146","12","92.41","39","6","86.67","5","1","83.33","107","6","94.69","10","1","90.91","125","11","91.91","6","0","100.00","14.00","90.91","1.049","74","15","4","95","94.87","136","23","8","94.44"
"284","Tanner Pearson","VAN","L","68","109.48333333333","167","21","88.83","125","19","86.81","97","16","85.84","10","4","71.43","12.2","1.56","88.68","92","11","89.32","28","5","84.85","5","2","71.43","64","6","91.43","4","2","66.67","74","4","94.87","1","0","100.00","10.31","75.00","0.853","51","13","3","71","94.44","80","17","6","93.02"
"431","Tony DeAngelo","CAR","D","64","195.06666666667","358","45","88.83","291","40","87.92","203","33","86.02","32","3","91.43","28.23","3.59","88.71","200","26","88.50","89","14","86.41","14","3","82.35","111","12","90.24","14","0","100.00","166","5","97.08","4","0","100.00","15.76","90.91","1.067","98","8","0","13","100.00","185","14","3","98.40"
"253","Mika Zibanejad","NYR","C","81","241.86666666667","475","60","88.79","384","51","88.28","266","35","88.37","51","1","98.08","39.34","3.18","92.52","259","34","88.40","115","9","92.74","32","0","100.00","144","25","85.21","10","0","100.00","230","15","93.88","9","1","90.00","19.17","97.14","1.163","123","21","2","13","98.40","242","29","9","96.41"
"504","Thomas Novak","NSH","C","27","46.616666666667","55","7","88.71","40","7","85.11","30","6","83.33","4","0","100.00","3.06","0.5","86.07","25","2","92.59","12","0","100.00","2","0","100.00","13","2","86.67","1","0","100.00","30","5","85.71","1","0","100.00","13.33","100.00","1.133","14","4","1","41","93.33","22","7","3","88.00"
"3","Jason Spezza","TOR","C","71","101.78333333333","164","21","88.65","129","17","88.36","90","16","84.91","14","1","93.33","12.59","1.84","87.22","102","10","91.07","40","5","88.89","6","1","85.71","62","5","92.54","6","0","100.00","64","6","91.43","2","0","100.00","15.56","93.75","1.093","52","9","3","71","94.55","82","14","4","95.35"
"148","Tyson Barrie","EDM","D","73","208.75","390","50","88.64","311","45","87.36","233","38","85.98","39","4","90.70","34.77","3.36","91.20","239","26","90.19","107","12","89.92","15","4","78.95","132","14","90.41","12","0","100.00","161","11","93.60","12","0","100.00","16.74","89.47","1.062","102","15","1","18","99.03","207","27","6","97.18"
"486","Colin White","OTT","C","24","63.3","109","14","88.62","82","10","89.13","63","10","86.30","11","2","84.62","9.47","0.77","92.44","75","9","89.29","39","5","88.64","6","2","75.00","36","4","90.00","4","0","100.00","32","2","94.12","1","0","100.00","17.46","80.00","0.975","34","7","1","12","97.14","56","11","3","94.92"
"807","Scott Perunovich","STL","D","19","38.533333333333","62","8","88.57","49","8","85.96","38","6","86.36","6","1","85.71","5.01","0.66","88.42","45","7","86.54","18","4","81.82","3","1","75.00","27","3","90.00","3","0","100.00","18","0","100.00","0","0","-","15.79","83.33","0.991","13","1","0","28","100.00","23","1","0","100.00"
"245","William Karlsson","VGK","C","67","134.35","231","30","88.51","190","25","88.37","139","19","87.97","12","2","85.71","18.91","1.87","90.99","127","17","88.19","54","8","87.10","5","1","83.33","73","9","89.02","6","0","100.00","108","6","94.74","1","1","50.00","8.63","89.47","0.981","66","8","0","69","100.00","111","16","3","97.37"
"564","Mason Marchment","FLA","L","54","46.566666666667","77","10","88.51","55","10","84.62","45","9","83.33","5","1","83.33","6.25","0.72","89.61","41","3","93.18","19","3","86.36","3","1","75.00","22","0","100.00","1","0","100.00","32","2","94.12","1","0","100.00","11.11","88.89","1.000","10","9","2","57","83.33","23","12","3","88.46"
"625","Nathan Bastian","N.J, SEA","R","72","115.05","200","26","88.50","149","23","86.63","100","22","81.97","18","5","78.26","13.71","2.64","83.84","115","21","84.56","38","10","79.17","5","4","55.56","77","11","87.50","8","1","88.89","112","5","95.73","5","0","100.00","18.00","77.27","0.953","79","8","3","22","96.34","122","11","8","93.85"
"211","Mark Stone","VGK","R","37","99.216666666667","169","22","88.48","137","20","87.26","99","18","84.62","14","3","82.35","14.97","2.13","87.53","99","8","92.52","47","7","87.04","9","3","75.00","52","1","98.11","4","0","100.00","74","5","93.67","1","0","100.00","14.14","83.33","0.975","42","15","3","16","93.33","87","22","6","93.55"
"261","Joel Armia","MTL","R","60","47.733333333333","69","9","88.46","56","9","86.15","40","8","83.33","4","3","57.14","5.16","0.54","90.47","31","4","88.57","14","3","82.35","1","3","25.00","17","1","94.44","1","0","100.00","38","1","97.44","2","0","100.00","10.00","62.50","0.725","29","6","1","39","96.67","40","9","3","93.02"
"467","Sammy Blais","NYR","L","14","16.133333333333","23","3","88.46","17","3","85.00","10","3","76.92","0","0","-","1.15","0.2","84.98","6","2","75.00","2","1","66.67","0","0","-","4","1","80.00","0","0","-","15","1","93.75","0","0","-","0.00","100.00","1.000","8","4","0","15","100.00","8","6","0","100.00"
"252","Ryan Strome","NYR","C","74","205.75","406","53","88.45","327","45","87.90","220","32","87.30","44","1","97.78","34.12","2.83","92.33","229","29","88.76","106","9","92.17","28","0","100.00","123","20","86.01","9","0","100.00","192","14","93.20","7","1","87.50","20.00","96.88","1.169","112","12","2","14","98.25","211","19","9","95.91"
"171","Mats Zuccarello","MIN","C, R","70","218.28333333333","372","49","88.36","299","41","87.94","230","34","87.12","36","2","94.74","27.23","2.37","92.00","216","21","91.14","83","8","91.21","15","1","93.75","133","13","91.10","13","1","92.86","162","12","93.10","8","0","100.00","15.65","94.12","1.098","112","18","1","18","99.12","232","40","11","95.47"
"143","Chris Kreider","NYR","L","81","240.05","469","62","88.32","382","53","87.82","265","36","88.04","52","1","98.11","39.45","3.27","92.35","260","33","88.74","117","9","92.86","32","0","100.00","143","24","85.63","11","0","100.00","224","19","92.18","9","1","90.00","19.62","97.22","1.168","146","21","2","14","98.65","243","28","8","96.81"
"593","Kale Clague","L.A, MTL","D","36","61.066666666667","98","13","88.29","70","12","85.37","53","10","84.13","3","2","60.00","7.58","0.74","91.05","50","5","90.91","22","4","84.62","0","2","0.00","28","1","96.55","2","0","100.00","63","5","92.65","1","0","100.00","5.66","80.00","0.857","35","6","0","15","100.00","58","9","3","95.08"
"23","Alexander Radulov","DAL","R","71","149.18333333333","256","34","88.28","197","30","86.78","140","23","85.89","19","2","90.48","19.57","2.04","90.56","155","18","89.60","64","9","87.67","12","2","85.71","91","9","91.00","4","0","100.00","103","9","91.96","3","0","100.00","13.57","91.30","1.049","74","12","1","71","98.67","125","18","4","96.90"
"374","J.T. Compher","COL","L","70","125.78333333333","211","28","88.28","166","27","86.01","114","21","84.44","11","3","78.57","15.71","2.31","87.19","121","12","90.98","41","7","85.42","2","2","50.00","80","5","94.12","7","0","100.00","92","3","96.84","2","0","100.00","9.65","85.71","0.954","57","7","2","62","96.61","122","15","4","96.83"
"102","Jordan Eberle","SEA","C, R","79","217.73333333333","368","49","88.25","284","42","87.12","196","33","85.59","18","5","78.26","25.19","3.58","87.56","185","21","89.81","73","11","86.90","10","3","76.92","112","10","91.80","3","1","75.00","185","11","94.39","5","0","100.00","9.18","84.85","0.940","125","19","2","33","98.43","232","28","3","98.72"
"411","Garnet Hathaway","WSH","R","76","11.833333333333","15","2","88.24","11","1","91.67","11","1","91.67","1","0","100.00","0.67","0.14","82.84","3","1","75.00","2","1","66.67","1","0","100.00","1","0","100.00","0","0","-","13","0","100.00","0","0","-","9.09","100.00","1.091","9","2","4","12","69.23","12","4","5","70.59"
"673","Mario Ferraro","S.J","D","63","35.666666666667","45","6","88.24","30","4","88.24","23","1","95.83","1","1","50.00","2.39","0.27","89.86","21","3","87.50","5","2","71.43","1","1","50.00","16","1","94.12","0","0","-","27","2","93.10","0","0","-","4.35","0.00","0.043","9","7","3","50","75.00","14","10","3","82.35"
"833","Nils Hoglander","VAN","L","60","58.9","90","12","88.24","69","11","86.25","55","9","85.94","4","3","57.14","6.88","0.9","88.39","50","8","86.21","17","3","85.00","2","1","66.67","33","5","86.84","1","2","33.33","40","3","93.02","1","0","100.00","7.27","66.67","0.739","16","8","1","55","94.12","28","10","3","90.32"
"911","Cole Sillinger","CBJ","C","79","67.933333333333","105","14","88.24","74","14","84.09","59","10","85.51","4","1","80.00","6.84","1.11","85.99","54","7","88.52","21","4","84.00","1","1","50.00","33","3","91.67","3","0","100.00","49","5","90.74","0","0","-","6.78","90.00","0.968","34","7","8","48","80.95","62","10","9","87.32"
