"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"626","Carl Grundstrom","L.A","R","54","588.05","10.889814814815","56.73","50.51","52.90","41.53","38.77","51.72","29.49","27.24","51.98","2.04","1.63","55.56","2.38","2.25","51.44","26.63","24.79","51.79","11.22","10.41","51.89","1.33","0.92","59.09","20.54","19.18","51.71","0.54","0.54","50.00","46.72","38.02","55.13","0.44","0.29","60.00","6.92","94.01","1.009","11.53","11.02","6.22","56.12","64.94","18.77","14.59","12.55","59.93"
"111","Derek Stepan","CAR","C","58","626.15","10.795689655172","57.97","50.5","53.45","43.41","38.62","52.92","31.53","27.21","53.67","2.4","2.59","48.08","2.76","2.47","52.79","27.69","24.53","53.03","12.74","10.54","54.73","1.72","1.53","52.94","19.93","18.65","51.66","0.77","0.89","46.15","38.34","32.67","54.00","0.14","0.55","20.00","7.60","90.49","0.981","10.44","13.8","12.46","51.27","45.61","18.97","19.64","23.76","44.39"
"510","Noah Hanifin","CGY","D","81","1725.9","21.307407407407","63.65","50.48","55.77","49.61","39.18","55.87","36.64","28.68","56.09","3.86","2.85","57.51","3.59","2.53","58.63","31.71","24.02","56.89","13.18","9.18","58.94","1.74","1.25","58.14","24.71","19.79","55.52","1.58","1.39","53.13","43.03","33.79","56.01","1.15","0.55","67.65","10.53","90.06","1.006","9.35","13.52","9.04","52.84","50.85","21.83","18.84","17.83","55.04"
"29","Sidney Crosby","PIT","C","69","1378.2333333333","19.974396135266","74.36","50.41","59.60","57.2","39.62","59.08","42.66","30.3","58.47","5.09","2.52","66.86","4.68","2.89","61.83","42.4","25.55","62.40","17.72","11.28","61.11","2.66","1.26","67.78","32.91","19.04","63.35","2.09","0.93","69.23","40.68","30.94","56.80","0.94","0.69","57.69","11.94","91.67","1.036","16.93","14.58","5.05","37.05","77.03","34.3","20.11","14.54","70.23"
"152","Tyson Barrie","EDM","D","73","1384.1166666667","18.960502283105","64.55","50.41","56.15","48.38","40.96","54.15","35.81","30.34","54.13","4.2","2.51","62.58","3.7","2.55","59.23","33.6","25.14","57.20","14.74","10.23","59.03","2.04","1.08","65.28","25.14","19.88","55.84","1.73","0.81","68.18","41.45","32.75","55.86","1.25","1","55.56","11.74","91.71","1.035","12.05","9.8","6.72","37.89","64.20","25.88","15.04","16.04","61.74"
"381","Oliver Bjorkstrand","CBJ","R","80","1435.55","17.944375","66.71","50.41","56.96","50.28","39.75","55.85","35.07","29.26","54.52","3.51","3.55","49.70","3.45","2.73","55.81","30.89","25.08","55.19","11.83","10.11","53.90","1.71","1.67","50.62","25.41","19.95","56.02","1.39","1.34","51.02","46.91","32.06","59.40","0.91","1.15","44.12","10.01","87.86","0.979","13.92","12.08","7.57","34.31","64.79","25.5","15.84","15.05","62.89"
"965","Alexis Lafrenière","NYR","L","79","1105.7333333333","13.996624472574","54.43","50.41","51.92","41.29","38.85","51.52","30.12","28.11","51.72","2.66","2.17","55.06","2.76","2.3","54.52","27.67","26.48","51.10","12.21","10.91","52.82","1.9","1.41","57.38","20.62","20.76","49.83","0.58","0.8","42.11","34.41","30.88","52.70","0.47","0.24","66.67","8.83","92.28","1.011","10.09","10.74","5.26","48.73","65.72","19.91","16.01","12.48","61.47"
"370","Connor Clifton","BOS","D","60","962.56666666667","16.042777777778","52.73","50.37","51.15","42.39","38.65","52.31","32.23","27.49","53.97","2.18","2.81","43.75","2.19","2.29","48.87","23.94","23.25","50.73","8.91","9.54","48.31","1.43","1.56","47.92","20.03","18.28","52.28","0.58","1","36.84","36.47","36.47","50.00","0.45","0.63","41.67","6.77","89.80","0.966","5.67","10.41","8.1","54.04","41.18","14.84","16.21","15.9","48.28"
"826","Brady Tkachuk","OTT","L","79","1485.3333333333","18.801687763713","68.51","50.33","57.65","51.1","39.39","56.47","37.89","28.72","56.88","4.24","3.03","58.33","3.85","2.9","57.09","36.32","26.22","58.07","16","10.42","60.55","2.18","1.13","65.85","27.09","21.06","56.26","1.56","1.51","50.88","43.06","29.99","58.95","1.11","0.88","55.88","11.19","89.45","1.006","16.68","13.01","5.9","40.11","73.88","31.1","19.03","13.73","69.37"
"45","Alex Biega","TOR","D","2","26.233333333333","13.116666666667","48.03","50.32","48.84","41.17","36.59","52.94","29.73","27.45","52.00","0","4.57","0.00","2.31","2.02","53.34","27.45","27.45","50.00","11.44","6.86","62.50","0","4.57","0.00","21.35","27.45","43.75","0","0","-","26.43","26.43","50.00","0","0","-","0.00","83.33","0.833","11.44","11.44","2.29","61.75","83.33","22.87","11.44","9.15","71.43"
"18","Mark Giordano","SEA, TOR","D","75","1566","20.88","58.85","50.31","53.91","43.6","36.97","54.11","30.92","26.17","54.16","3.18","3.56","47.16","2.88","2.71","51.53","29.08","24.48","54.29","11.57","8.74","56.98","1.61","1.8","47.19","23.35","21","52.65","1.12","1.43","44.00","39.51","32.71","54.71","0.89","0.89","50.00","10.29","86.38","0.967","10.8","10.57","10.11","42.45","51.65","24.1","16.97","19.5","55.27"
