"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"103","John Carlson","WSH","D","78","135.08333333333","1.7318376068376","0","1.33","0.44","0.89","1.33","60.00","0.89","0.00","0.06","2.67","2.22","0.44","0","0","0.44","0.89","0.44","0.44","0","0","0","1.78","2.22","1.78","0","4.44","0","0","-"
"286","Cody Ceci","EDM","D","78","203.03333333333","2.6029914529915","0","0.89","0","0.89","0.89","75.00","1.18","0.00","0.01","1.18","1.18","0","0","0.3","0","0.59","0.3","0.3","0","0","0.3","0.59","0.59","4.14","0.89","8.27","0","0","-"
"71","P.K. Subban","N.J","D","77","67.816666666667","0.88073593073593","0","0.88","0","0.88","0.88","50.00","0.88","0.00","0.05","2.65","1.77","0","0","0","0","0","0","0","0","0","0","3.54","0.88","0.88","0.88","1.77","0","0","-"
"252","Mika Zibanejad","NYR","C","81","148.35","1.8314814814815","0.4","1.62","0.81","0.81","2.02","100.00","2.43","16.67","0.29","4.45","4.04","2.02","1.62","0","0.4","0","0","0","0","0","0.4","0.4","4.45","0.81","0.81","2.83","16.58","30.74","14.17"
"27","Alexander Edler","L.A","D","41","77.216666666667","1.8833333333333","0","0.78","0","0.78","0.78","25.00","2.33","0.00","0.06","2.33","2.33","0.78","0","0","0","0","0","0","0","0","0.78","2.33","0.78","2.33","2.33","6.22","0","0","-"
"796","Blake Lizotte","L.A","C","70","76.9","1.0985714285714","0.78","1.56","0.78","0.78","2.34","60.00","3.12","25.00","0.46","5.46","4.68","4.68","1.56","0.78","0","1.56","0.78","0.78","0","0","0","0.78","2.34","0.78","1.56","0.78","21.85","20.29","40.46"
"802","Kirby Dach","CHI","C","70","77.683333333333","1.1097619047619","0","0.77","0","0.77","0.77","100.00","2.32","0.00","0.08","2.32","2.32","0.77","0","0","0","1.54","0.77","0.77","0","0","0","1.54","2.32","0","1.54","0.77","4.63","6.18","33.10"
"171","Justin Holl","TOR","D","69","169.78333333333","2.4606280193237","0.35","0.71","0","0.71","1.06","42.86","0.35","100.00","0.02","0.35","0.35","0.35","0","0","0","0","0","0","0","0","0.35","2.12","1.41","3.18","2.83","7.77","0","0","-"
"435","Ivan Barbashev","STL","C","81","86.75","1.070987654321","0.69","0.69","0","0.69","1.38","100.00","6.22","11.11","1.13","8.3","6.92","2.77","2.07","2.07","0.69","2.77","0.69","0.69","0","0","0.69","0.69","2.07","1.38","1.38","2.07","7.61","10.37","29.26"
"303","Adam Pelech","NYI","D","78","177.63333333333","2.2773504273504","0","0.68","0","0.68","0.68","50.00","1.01","0.00","0.18","2.7","1.69","0.34","0.34","0.34","0","0.68","0.34","0.34","0","0","0","3.04","2.03","1.69","1.01","7.43","0","0","-"
