"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"339","Danny DeKeyser","DET","D","59","4.85","0.082203389830508","0","0","0","0","0","-","12.37","0.00","0.74","24.74","24.74","0","0","0","0","0","0","0","0","0","0","0","12.37","0","0","0","0","0","-"
"606","Dante Fabbro","NSH","D","66","12.183333333333","0.18459595959596","0","0","0","0","0","-","4.92","0.00","0.25","4.92","4.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"456","Danton Heinen","PIT","L","76","89.466666666667","1.1771929824561","2.01","0.67","0","0.67","2.68","100.00","6.71","30.00","0.68","10.73","8.72","7.38","1.34","0","0","0","0","0","0","0","0","2.01","0.67","2.01","4.69","0","0","0","-"
"391","Darnell Nurse","EDM","D","71","82.483333333333","1.1617370892019","0","4.36","2.18","2.18","4.36","42.86","10.91","0.00","0.89","20.37","12.37","5.09","0.73","0.73","0.73","0","0","0","0","0","0","0.73","0","2.18","0","0.73","0","0","-"
"40","Darren Helm","COL","C","68","3.3166666666667","0.048774509803922","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"477","Darren Raddysh","T.B","D","4","0.13333333333333","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"725","David Kampf","TOR","C","82","6.7333333333333","0.082113821138211","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.73","62.38","267.33"
"436","David Pastrnak","BOS","R","72","255.76666666667","3.5523148148148","3.52","2.58","1.64","0.94","6.1","63.41","20.64","17.05","2.36","41.29","31.43","18.3","3.05","0.47","1.17","0","0","0","0","0","0.47","3.75","0.47","0.94","1.88","0.23","0","0.23","0.00"
"78","David Perron","STL","L","67","179.96666666667","2.6860696517413","3.67","5","1.33","3.67","8.67","74.29","19","19.30","1.77","32.01","24.67","19.34","1.33","0","2","0.67","0.33","0.33","0","0","0.33","0.67","0","1","2.33","0.33","0","0","-"
"157","David Savard","MTL","D","62","3.7","0.059677419354839","0","0","0","0","0","-","0","-","0.36","16.22","16.22","0","0","0","0","0","0","0","0","0","0","0","0","16.22","0","0","0","0","-"
"884","Dawson Mercer","N.J","C","82","152.58333333333","1.8607723577236","0.79","1.57","0.79","0.79","2.36","42.86","7.08","11.11","1.25","11.4","9.04","9.83","5.51","0","1.18","0","0","0","0","0","0.39","1.97","0.39","0.39","4.33","0","5.9","6.68","18.43"
"541","Dean Kukan","CBJ","D","41","15.75","0.38414634146341","0","0","0","0","0","-","7.62","0.00","0.33","7.62","7.62","3.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"530","Denis Gurianov","DAL","R","73","143.31666666667","1.9632420091324","1.67","1.26","0.84","0.42","2.93","58.33","12.98","12.90","1.96","22.61","18","13.82","5.86","0","2.09","0.84","0.42","0.42","0","0","0","3.77","0","0.42","2.09","0","0","0","-"
"618","Dennis Cholowski","SEA, WSH","D","11","11.15","1.0136363636364","0","0","0","0","0","-","0","-","0","10.76","0","5.38","0","0","0","0","0","0","0","0","0","0","0","0","0","5.38","0","0","-"
"186","Derek Forbort","BOS","D","76","2.05","0.026973684210526","0","0","0","0","0","-","29.27","0.00","1.71","29.27","29.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"114","Derek Grant","ANA","C","71","34.5","0.48591549295775","3.48","0","0","0","3.48","66.67","10.43","33.33","2.16","19.13","15.65","13.91","12.17","0","0","0","0","0","0","0","0","0","0","0","3.48","0","17.39","6.96","124.22"
"543","Derek Ryan","EDM","C","75","5.75","0.076666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","10.43","0","10.43","0","0","20.87","52.17","298.14"
"108","Derek Stepan","CAR","C","58","1.7666666666667","0.030459770114943","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.92","0.00"
"55","Derick Brassard","EDM, PHI","C","46","71.283333333333","1.5496376811594","0.84","0.84","0.84","0","1.68","66.67","11.78","7.14","1.28","13.47","12.63","8.42","4.21","0","1.68","0","0","0","0","0","0.84","0","0.84","0.84","1.68","0","15.99","14.31","44.42"
"294","Derrick Pouliot","SEA, VGK","D","11","0.6","0.054545454545455","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"306","Devin Shore","EDM","C","49","0.9","0.018367346938776","0","0","0","0","0","-","66.67","0.00","6.66","66.67","66.67","66.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"452","Devon Toews","COL","D","66","113.51666666667","1.7199494949495","1.06","5.29","1.06","4.23","6.34","66.67","7.4","14.29","0.63","15.33","10.04","5.29","1.06","0","0.53","0","0","0","0","0","0","2.11","2.11","1.59","0.53","0.53","0","0","-"
"591","Dillon Dube","CGY","C","79","67.683333333333","0.85675105485232","1.77","0.89","0","0.89","2.66","37.50","13.3","13.33","1.43","20.39","16.84","11.52","1.77","0","0","1.77","0.89","0.89","0","0","0","2.66","2.66","1.77","5.32","0.89","6.21","3.55","56.41"
"239","Dmitrij Jaskin","ARI","R","12","16.666666666667","1.3888888888889","0","0","0","0","0","-","10.8","0.00","0.94","21.6","14.4","3.6","3.6","0","0","0","0","0","0","0","0","0","0","7.2","0","0","7.2","3.6","240.00"
"141","Dmitry Kulikov","MIN","D","80","13.766666666667","0.17208333333333","0","0","0","0","0","-","0","-","0","4.36","0","4.36","4.36","0","0","8.72","4.36","4.36","0","0","0","0","0","0","4.36","0","0","0","-"
"149","Dmitry Orlov","WSH","D","76","74.1","0.975","1.62","1.62","0.81","0.81","3.24","100.00","8.1","20.00","1.35","14.57","11.34","10.53","4.86","0","0","0","0","0","0","0","0","2.43","0.81","4.05","2.43","0.81","0","0","-"
"318","Dominic Toninato","WPG","C","77","3.9333333333333","0.051082251082251","0","15.25","0","15.25","15.25","100.00","15.25","0.00","4.65","15.25","15.25","15.25","15.25","0","0","0","0","0","0","0","0","0","0","0","0","0","30.51","30.51","762.71"
"345","Dominik Kubalik","CHI","L","78","127.36666666667","1.632905982906","1.41","2.83","0.94","1.88","4.24","64.29","16.96","8.33","1.84","30.15","22.61","13.19","6.12","0","1.41","0","0","0","0","0","0.47","0.94","0","1.88","0.94","0","0","0","-"
"552","Dominik Simon","ANA, PIT","C","72","29.583333333333","0.41087962962963","0","2.03","2.03","0","2.03","100.00","8.11","0.00","0.99","10.14","10.14","10.14","4.06","0","0","0","0","0","0","0","0","4.06","2.03","0","6.08","0","2.03","2.03","101.41"
"256","Dougie Hamilton","N.J","D","62","153.91666666667","2.4825268817204","0.78","2.34","1.56","0.78","3.12","61.54","10.91","7.14","1.08","27.29","17.15","10.91","1.17","0","1.95","3.9","1.95","1.95","0","0","0","2.34","0.78","1.17","0.78","0","0","0","-"
"735","Drake Batherson","OTT","R","46","150.11666666667","3.2634057971014","1.2","4.4","3.2","1.2","5.6","56.00","6.4","18.75","1.44","11.59","8.79","9.99","5.6","0","2.4","1.6","0.8","0.8","0","0","0","1.6","0","1.2","1.2","0.4","0.4","0.8","13.32"
"634","Drake Caggiula","BUF","C","18","2.3666666666667","0.13148148148148","0","25.35","25.35","0","25.35","100.00","25.35","0.00","2.86","25.35","25.35","25.35","25.35","0","25.35","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"93","Drew Doughty","L.A","D","39","123.46666666667","3.165811965812","1.94","4.37","1.46","2.92","6.32","92.86","12.63","15.38","1.17","20.9","15.06","9.23","2.43","0","1.46","0","0","0","0","0","0","0.49","1.94","0.49","0.49","0","0","0","-"
"872","Drew O'Connor","PIT","L","22","19.766666666667","0.89848484848485","0","0","0","0","0","-","6.07","0.00","0.79","9.11","9.11","9.11","3.04","0","0","0","0","0","0","0","0","3.04","0","0","3.04","0","6.07","15.18","86.73"
"478","Dryden Hunt","NYR","L","76","15.766666666667","0.20745614035088","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","15.22","7.61","7.61","0","0","3.81","0","3.81","3.81","7.61","0","0","0","-"
"4","Duncan Keith","EDM","D","64","41.116666666667","0.64244791666667","0","2.92","0","2.92","2.92","66.67","4.38","0.00","0.36","11.67","7.3","2.92","0","0","1.46","0","0","0","0","0","0","0","1.46","0","0","1.46","0","0","-"
"7","Dustin Brown","L.A","L, R","64","135.08333333333","2.1106770833333","0.44","0.89","0","0.89","1.33","21.43","11.1","4.00","2.96","17.77","16.43","15.1","12.88","0","1.78","2.67","1.33","1.33","0","0","0","0.89","0","1.33","3.11","0.44","0","0","-"
"654","Dylan Coghlan","VGK","D","59","60.516666666667","1.0257062146893","1.98","1.98","0","1.98","3.97","66.67","16.85","11.76","1.33","32.72","23.8","9.91","0.99","0","0.99","0","0","0","0","0","0.99","1.98","0","2.97","5.95","0","0","0","-"
"830","Dylan Cozens","BUF","C","79","152.23333333333","1.9270042194093","0.79","2.76","1.97","0.79","3.55","37.50","7.88","10.00","1.07","11.82","10.25","7.49","3.55","0.39","1.58","3.15","1.58","1.58","0","0","0.39","1.18","0.39","0.39","1.18","0","12.22","12.61","19.39"
"221","Dylan DeMelo","WPG","D","76","1.7333333333333","0.02280701754386","0","0","0","0","0","-","34.62","0.00","1.67","34.62","34.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"650","Dylan Gambrell","OTT","C","63","5.1333333333333","0.081481481481481","0","0","0","0","0","-","23.38","0.00","2.83","23.38","23.38","23.38","23.38","0","0","0","0","0","0","0","0","0","0","0","0","0","23.38","46.75","389.61"
"427","Dylan Larkin","DET","C","71","203.55","2.8669014084507","1.77","2.06","1.47","0.59","3.83","54.17","11.2","15.79","1.53","22.4","15.92","12.38","2.95","0","0.88","1.77","0.88","0.88","0","0","1.18","2.06","0.29","0.59","1.47","0.59","32.72","24.76","16.78"
"709","Dylan Samberg","WPG","D","15","0.38333333333333","0.025555555555556","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"468","Dylan Sikura","COL","C","5","2.0333333333333","0.40666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.51","0","0","0","-"
"506","Dylan Strome","CHI","C","69","185.43333333333","2.6874396135266","1.62","3.56","0.97","2.59","5.18","66.67","6.15","26.32","1.03","8.74","8.09","8.41","5.18","0","0.32","1.94","0.65","0.65","0","0","0","1.94","1.29","0.32","2.59","0","34.95","24.59","18.99"
"463","Dysin Mayo","ARI","D","67","4.9","0.073134328358209","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"690","Eeli Tolvanen","NSH","R","75","136.21666666667","1.8162222222222","0.44","2.2","0.88","1.32","2.64","35.29","14.1","3.13","1.46","24.23","20.26","11.89","2.2","0.44","0.88","0","0","0","0","0","0.44","1.32","0","0.44","1.32","0","0","0","-"
"731","Eetu Luostarinen","FLA","C","78","7.7666666666667","0.09957264957265","0","7.73","7.73","0","7.73","50.00","7.73","0.00","0.82","7.73","7.73","0","0","0","0","0","0","0","0","0","0","7.73","7.73","0","15.45","0","38.63","38.63","386.27"
"812","Egor Sokolov","OTT","L","8","6","0.75","0","0","0","0","0","-","20","0.00","4.37","20","20","20","20","0","10","0","0","0","0","0","0","0","0","0","10","0","0","0","-"
"816","Egor Zamula","PHI","D","10","0.11666666666667","0.011666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"389","Elias Lindholm","CGY","C","82","237.51666666667","2.8965447154472","2.53","2.27","1.26","1.01","4.8","50.00","11.62","21.74","2.05","21.47","16.67","17.43","7.33","0.25","0.76","0","0","0","0","0","0.51","0.76","0.51","0.51","1.77","0.51","27.53","18.69","15.05"
"692","Elias Pettersson","VAN","C","80","257.58333333333","3.2197916666667","2.33","3.96","2.1","1.86","6.29","60.00","12.11","19.23","1.34","29.58","20.5","13.51","1.16","0","0.47","0.47","0.23","0.23","0","0","0.23","2.1","0.93","0.93","3.49","0","3.49","3.96","10.92"
"734","Emil Bemstrom","CBJ","C","41","44.783333333333","1.0922764227642","0","0","0","0","0","0.00","12.06","0.00","1.2","25.46","18.76","13.4","1.34","0","0","0","0","0","0","0","0","0","0","0","4.02","0","0","0","-"
"759","Eric Robinson","CBJ","L","67","2.6166666666667","0.039054726368159","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"721","Erik Brannstrom","OTT","D","53","112.75","2.127358490566","0","3.19","1.06","2.13","3.19","46.15","1.6","0.00","0.28","7.98","4.79","2.13","0","0","1.6","2.13","1.06","1.06","0","0","0","3.19","0","2.13","2.66","2.13","0","0","-"
"495","Erik Cernak","T.B","D","55","3.65","0.066363636363636","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.44","0","0","0","-"
"195","Erik Gudbranson","CGY","D","78","6.4833333333333","0.083119658119658","0","0","0","0","0","-","9.25","0.00","1.02","9.25","9.25","9.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"324","Erik Gustafsson","CHI","D","59","112.96666666667","1.9146892655367","0","2.12","0.53","1.59","2.12","40.00","10.62","0.00","0.67","19.65","13.28","4.25","0","0","0.53","0","0","0","0","0","0","2.66","0.53","1.06","2.66","1.06","0","0","-"
"162","Erik Haula","BOS","L","78","73.283333333333","0.93952991452991","1.64","1.64","0","1.64","3.27","66.67","11.46","14.29","1.15","20.47","14.74","14.74","4.09","0","0","3.27","1.64","1.64","0","0","1.64","1.64","0.82","1.64","4.09","1.64","24.56","11.46","55.82"
"47","Erik Johnson","COL","D","77","18.916666666667","0.245670995671","0","3.17","3.17","0","3.17","100.00","22.2","0.00","1.03","25.37","22.2","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"100","Erik Karlsson","S.J","D","50","141.95","2.839","0","4.23","2.54","1.69","4.23","62.50","7.61","0.00","0.8","18.18","11.84","6.76","1.27","0.85","0.85","0","0","0","0","0","0","2.11","0.42","0.42","2.11","0","0","0","-"
"302","Esa Lindell","DAL","D","76","34.566666666667","0.45482456140351","0","5.21","3.47","1.74","5.21","75.00","12.15","0.00","1.06","15.62","13.89","10.41","5.21","0","3.47","0","0","0","0","0","1.74","1.74","0","0","1.74","0","0","0","-"
"513","Ethan Bear","CAR","D","58","34.316666666667","0.59166666666667","0","1.75","1.75","0","1.75","20.00","15.74","0.00","1.08","19.23","19.23","5.25","0","0","0","0","0","0","0","0","0","1.75","0","1.75","0","0","0","0","-"
"767","Evan Bouchard","EDM","D","81","107.45","1.3265432098765","1.12","2.79","0.56","2.23","3.91","53.85","13.96","8.00","1.17","24.01","19.54","5.58","0.56","0","2.79","1.12","0.56","0.56","0","0","0","1.12","1.12","0.56","0.56","0.56","0","0","-"
"539","Evan Rodrigues","PIT","C","82","158.75","1.9359756097561","2.65","0.38","0.38","0","3.02","42.11","16.63","15.91","1.96","24.94","20.03","14.36","3.4","0","1.51","0","0","0","0","0","0","3.4","0.76","1.51","4.16","0.38","8.31","7.56","19.80"
"134","Evander Kane","EDM","L","43","106.3","2.4720930232558","1.69","0.56","0.56","0","2.26","28.57","12.42","13.64","1.81","20.32","16.93","16.37","6.21","0","0.56","0","0","0","0","0","0","1.69","0.56","2.26","3.95","0","0","1.13","0.00"
"20","Evgeni Malkin","PIT","C","41","154.36666666667","3.7650406504065","3.5","4.28","2.33","1.94","7.77","71.43","17.1","20.45","1.95","29.93","21.77","17.49","4.28","0","2.33","1.55","0.78","0.78","0","0","0.78","3.11","1.17","0.39","1.17","0","1.17","2.72","11.66"
"81","Evgenii Dadonov","VGK","R","78","185.18333333333","2.3741452991453","1.62","0.97","0.32","0.65","2.59","44.44","9.4","17.24","1.54","13.93","12.31","11.66","8.1","0","0.97","0","0","0","0","0","0.32","1.3","0.32","1.62","1.62","0.32","0","0","-"
"178","Evgeny Kuznetsov","WSH","C","79","295.23333333333","3.7371308016878","1.63","3.86","2.85","1.02","5.49","69.23","13.82","11.76","1.67","20.73","17.48","9.96","3.45","0","0.81","0.81","0.41","0.41","0","0","0.2","2.44","1.02","0.81","0.81","0","9.96","11.79","9.31"
"501","Evgeny Svechnikov","WPG","L","72","1.65","0.022916666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","36.36","0","0","0","0","0","0","-"
"732","Fabian Zetterlund","N.J","L","14","21.616666666667","1.5440476190476","0","0","0","0","0","-","16.65","0.00","1.8","19.43","19.43","11.1","2.78","0","0","0","0","0","0","0","0","0","0","0","2.78","0","0","0","-"
"723","Filip Chytil","NYR","C","67","71.916666666667","1.0733830845771","0","0.83","0.83","0","0.83","25.00","8.34","0.00","1.58","19.19","14.18","15.02","7.51","0","3.34","0","0","0","0","0","1.67","0.83","0","1.67","3.34","0","12.51","9.18","48.13"
"297","Filip Forsberg","NSH","L","69","218.05","3.1601449275362","2.75","4.68","3.3","1.38","7.43","62.79","15.13","18.18","1.8","31.92","22.84","15.41","2.75","0.55","3.03","0.55","0.28","0.28","0","0","0.28","3.03","2.48","1.93","1.93","0.28","0","0","-"
"630","Filip Hronek","DET","D","78","147.9","1.8961538461538","0.81","2.03","1.62","0.41","2.84","63.64","8.11","10.00","1","19.88","13.39","8.11","1.22","0","0.41","0.81","0.41","0.41","0","0","0.41","1.62","0.81","1.62","1.62","0","0","0","-"
"772","Filip Zadina","DET","R","74","137.4","1.8567567567568","1.75","1.75","0.44","1.31","3.49","80.00","14.41","12.12","1.94","25.33","20.09","15.72","5.24","0.44","0.44","0.87","0.44","0.44","0","0","0.44","3.93","0.44","0","2.18","0","0","0.87","0.00"
"481","Frank Vatrano","FLA, NYR","C","71","57.683333333333","0.81244131455399","1.04","1.04","0","1.04","2.08","50.00","13.52","7.69","1.17","24.96","17.68","12.48","2.08","0","0","4.16","2.08","2.08","0","0","0","2.08","1.04","2.08","5.2","0","0","0","-"
"412","Frederick Gaudreau","MIN","C","76","130.36666666667","1.715350877193","0.46","0.92","0.46","0.46","1.38","37.50","9.67","4.76","1.15","20.71","14.27","12.43","3.68","0","0","0","0","0","0","0","0","1.38","0.46","1.38","0.92","0","18.87","12.89","27.35"
"638","Fredrik Karlstrom","DAL","C","3","0.53333333333333","0.17777777777778","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"533","Gabriel Carlsson","CBJ","D","38","2.1166666666667","0.055701754385965","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"786","Gabriel Fortier","T.B","L","10","0.033333333333333","0.0033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"249","Gabriel Landeskog","COL","L","51","200.91666666667","3.9395424836601","2.09","2.39","1.49","0.9","4.48","42.86","12.24","17.07","2.11","16.72","15.23","11.95","8.36","0","2.99","6.27","1.49","0.9","0.3","0.3","0","1.49","0","1.49","1.79","0.6","14.63","11.35","16.82"
"693","Gabriel Vilardi","L.A","C","25","44.8","1.792","2.68","0","0","0","2.68","66.67","16.07","16.67","1.94","18.75","17.41","12.05","9.38","0","1.34","0","0","0","0","0","1.34","1.34","0","0","4.02","0","17.41","22.77","58.04"
"411","Garnet Hathaway","WSH","R","76","11.833333333333","0.15570175438596","0","0","0","0","0","0.00","5.07","0.00","0.62","5.07","5.07","5.07","5.07","0","0","0","0","0","0","0","0","0","0","15.21","25.35","0","0","0","-"
"665","Gavin Bayreuther","CBJ","D","43","1.5333333333333","0.035658914728682","0","0","0","0","0","-","0","-","0","39.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"321","Gemel Smith","DET","C","3","0.18333333333333","0.061111111111111","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","327.27","0.00"
"662","Gerry Mayhew","ANA, PHI","C","40","38.5","0.9625","1.56","0","0","0","1.56","25.00","4.68","33.33","1.33","15.58","14.03","10.91","3.12","0","0","0","0","0","0","0","0","0","0","1.56","3.12","1.56","0","1.56","0.00"
"611","Givani Smith","DET","R","46","0.033333333333333","0.00072463768115942","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"747","Grant Hutton","NYI","D","16","0.65","0.040625","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"177","Greg McKegg","NYR","C","43","2.5833333333333","0.060077519379845","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"115","Greg Pateryn","ANA","D","10","0.56666666666667","0.056666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"222","Gregory Hofmann","CBJ","C","24","14.75","0.61458333333333","0","0","0","0","0","-","8.14","0.00","0.56","12.2","12.2","4.07","0","0","0","0","0","0","0","0","0","0","0","0","4.07","0","0","8.14","0.00"
"778","Grigori Denisenko","FLA","L","1","1.0166666666667","1.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"459","Gustav Forsling","FLA","D","71","13.716666666667","0.19319248826291","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","4.37","4.37","0","4.37","0","0","0","-"
"730","Gustav Lindstrom","DET","D","63","3.4833333333333","0.055291005291005","0","0","0","0","0","-","0","-","0.82","34.45","17.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"113","Gustav Nyquist","CBJ","C","82","151.05","1.8420731707317","1.59","2.38","1.99","0.4","3.97","66.67","4.37","36.36","1.22","8.74","8.34","7.55","5.96","0","0.4","0.79","0.4","0.4","0","0","0","0.79","0.79","0","1.59","0","1.19","1.19","19.86"
"280","Hampus Lindholm","ANA, BOS","D","71","68.183333333333","0.96032863849765","0.88","3.52","0.88","2.64","4.4","83.33","10.56","8.33","0.72","23.76","16.72","5.28","0","0","0.88","1.76","0.88","0.88","0","0","0","1.76","0","0.88","0","0.88","0","0","-"
"476","Hayden Hodgson","PHI","R","6","3.2833333333333","0.54722222222222","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"420","Haydn Fleury","SEA","D","36","6.4833333333333","0.18009259259259","0","0","0","0","0","-","9.25","0.00","0.44","9.25","9.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"893","Hendrix Lapierre","WSH","C","6","5.7333333333333","0.95555555555556","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"704","Henri Jokiharju","BUF","D","60","66.083333333333","1.1013888888889","0","3.63","0","3.63","3.63","50.00","9.08","0.00","0.49","10.9","9.99","0","0","0","0.91","0","0","0","0","0","0","2.72","0","1.82","0.91","0.91","0","0","-"
"622","Henrik Borgstrom","CHI","C","52","33.75","0.64903846153846","0","1.78","0","1.78","1.78","50.00","5.33","0.00","1.36","10.67","8.89","8.89","7.11","0","0","3.56","1.78","1.78","0","0","0","1.78","0","0","1.78","0","3.56","14.22","35.56"
"63","Ian Cole","CAR","D","75","3.0166666666667","0.040222222222222","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.89","0","0","0","0","-"
"718","Ian Mitchell","CHI","D","8","1.7333333333333","0.21666666666667","0","34.62","34.62","0","34.62","100.00","0","-","0","34.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"799","Ilya Lyubushkin","ARI, TOR","D","77","2.4666666666667","0.032034632034632","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"860","Ilya Mikheyev","TOR","R","53","58.483333333333","1.1034591194969","4.1","1.03","0","1.03","5.13","55.56","13.34","30.77","1.36","17.44","15.39","12.31","4.1","0","0","10.26","1.03","0","0","1.03","0","2.05","1.03","3.08","6.16","0","0","1.03","0.00"
"696","Isaac Ratcliffe","PHI","L","10","10.266666666667","1.0266666666667","0","11.69","0","11.69","11.69","100.00","0","-","0.95","5.84","5.84","5.84","5.84","0","0","0","0","0","0","0","0","0","5.84","0","17.53","0","0","0","-"
"897","Isaak Phillips","CHI","D","4","0.033333333333333","0.0083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"768","Isac Lundestrom","ANA","C","80","35.683333333333","0.44604166666667","0","0","0","0","0","0.00","3.36","0.00","0.25","3.36","3.36","3.36","0","0","0","0","0","0","0","0","0","3.36","0","0","5.04","0","8.41","6.73","93.41"
"439","Ivan Barbashev","STL","C","81","120.21666666667","1.4841563786008","2","2.5","2","0.5","4.49","47.37","5.99","33.33","1.06","11.48","8.48","9.98","4.99","0","0.5","2","1","1","0","0","0.5","1","1.5","1","2","0","8.48","5.49","30.30"
"532","Ivan Provorov","PHI","D","79","176.91666666667","2.2394514767932","0.34","2.03","1.02","1.02","2.37","63.64","9.5","3.57","0.58","21.37","13.57","4.41","0.34","0","1.02","0","0","0","0","0","0.34","1.02","0.68","0.68","1.02","2.37","0","0","-"
"374","J.T. Compher","COL","L","70","125.78333333333","1.7969047619048","1.91","0.95","0","0.95","2.86","54.55","6.68","28.57","1.6","12.88","10.49","11.93","6.68","0","0.48","0.95","0.48","0.48","0","0","0","0.95","0.48","0.95","3.34","0.48","17.65","9.54","30.96"
"260","J.T. Miller","VAN","C","80","264.66666666667","3.3083333333333","1.81","6.8","4.08","2.72","8.61","76.00","11.79","15.38","1.28","19.27","16.1","9.29","2.95","0","1.13","0.91","0.45","0.45","0","0","0","2.49","0","1.13","2.49","0.45","8.61","5.67","13.67"
"319","Jaccob Slavin","CAR","D","79","107.96666666667","1.3666666666667","0.56","3.33","1.11","2.22","3.89","46.67","7.78","7.14","0.76","18.89","13.34","6.67","0.56","0","0","0","0","0","0","0","0","0.56","2.22","0.56","1.11","1.11","0","0","-"
"876","Jack Ahcan","BOS","D","6","3.1666666666667","0.52777777777778","18.95","0","0","0","18.95","100.00","18.95","100.00","2.92","75.79","56.84","37.89","0","0","18.95","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"489","Jack Eichel","VGK","C","34","99.3","2.9205882352941","1.81","3.02","1.21","1.81","4.83","61.54","17.52","10.34","2.08","25.98","22.96","14.5","3.02","0","1.21","0","0","0","0","0","0","4.23","0","0","4.83","0.6","16.92","12.08","35.25"
"843","Jack Hughes","N.J","C","49","140.05","2.8581632653061","3","3.43","3","0.43","6.43","75.00","12","25.00","1.38","23.56","16.71","13.28","2.57","0","0.43","0","0","0","0","0","0","4.28","0.86","0.43","4.71","0","1.29","1.71","18.36"
