"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"626","Kasper Bjorkqvist","PIT","R","6","6.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"628","Brandon Duhaime","MIN","R","80","47.883333333333","0","0","0","0","0","-","0","-","0.04","3","1","2","0","0","0","0","0","0","0","0","0","1","0","1","1","5","0","4","0.00"
"629","Lucas Carlsson","FLA","D","40","4.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"630","Ross Colton","T.B","C","79","1.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0.00"
"631","Otto Koivula","NYI","L","8","3.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"632","Linus Hogberg","PHI","D","5","4.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"633","Axel Jonsson-Fjallby","WSH","L","23","15.933333333333","0","0","0","0","0","-","1","0.00","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"635","Michael Pezzetta","MTL","L","51","0.63333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"636","Oskar Steen","BOS","C","20","5.35","0","0","0","0","0","-","1","0.00","0.25","2","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0.00"
"637","Tanner Laczynski","PHI","C","1","0.28333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"638","Maxim Mamin","FLA","C","40","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"639","Mikhail Maltsev","COL","L","18","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"640","Casey Fitzgerald","BUF","D","36","41.166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","10","0","0","-"
"642","Chase Priskie","FLA","D","4","1.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"643","Jeremy Davies","NSH","D","6","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"644","Michael Carcone","ARI","L","21","0.13333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"645","Dylan Coghlan","VGK","D","59","16.533333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","-"
"646","Matt Luff","NSH","R","23","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"648","Mathieu Olivier","NSH","R","10","8.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-"
"650","Jeffrey Viel","S.J","L","34","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"651","Kristians Rubins","TOR","D","3","1.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"652","Justin Danforth","CBJ","R","45","21.766666666667","0","0","0","0","0","-","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","2","12","13","48.00"
"653","Zach Aston-Reese","ANA, PIT","C, L","69","104.33333333333","0","0","0","0","0","0.00","1","0.00","0.03","3","1","2","1","0","1","2","1","1","0","0","0","0","2","8","1","6","2","1","66.67"
"654","Gavin Bayreuther","CBJ","D","43","19.05","0","0","0","0","0","0.00","0","-","0.01","1","1","0","0","0","0","2","1","1","0","0","0","0","0","1","3","3","0","0","-"
"655","Vinni Lettieri","ANA","C","31","0.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"656","Nolan Patrick","VGK","C","25","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"657","Juuso Valimaki","CGY","D","9","7.7","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"659","Nicolas Hague","VGK","D","52","80.2","0","0","0","0","0","0.00","4","0.00","0.23","7","7","1","0","1","0","2","1","1","0","0","0","0","3","3","2","16","0","0","-"
"660","Jonah Gadjovich","S.J","L","43","0.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"661","Conor Timmins","ARI","D","6","5.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"662","Mario Ferraro","S.J","D","63","165.78333333333","0","0","0","0","0","0.00","3","0.00","0.03","3","3","0","0","0","0","2","1","1","0","0","1","4","4","13","3","7","0","0","-"
"663","Cal Foote","T.B","D","56","11.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","1","0","0","-"
"664","Cale Fleury","SEA","D","9","3.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"665","Kole Lind","SEA","R","23","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"666","Morgan Geekie","SEA","C","73","7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","8","9","47.06"
"667","Jake Leschyshyn","VGK","C","41","32.783333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","7","12.50"
"668","Michael Rasmussen","DET","C","80","99.1","0","0","0","0","0","-","4","0.00","0.64","4","4","4","3","1","1","0","0","0","0","0","0","2","2","4","3","8","27","38","41.54"
"669","Jaret Anderson-Dolan","L.A","C","7","3.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"670","Mikey Anderson","L.A","D","57","108.95","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","2","7","0","0","-"
"671","Casey Mittelstadt","BUF","C","40","20.816666666667","0","0","0","0","0","-","2","0.00","0.14","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","17","26.09"
"672","Urho Vaakanainen","ANA, BOS","D","29","42.216666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","9","0","0","-"
"674","Jesper Boqvist","N.J","C","56","9.3833333333333","0","0","0","0","0","-","0","-","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"675","Kristian Vesalainen","WPG","L","53","0.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"676","Jonas Rondbjerg","VGK","R","30","14.633333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0.00"
"677","Eeli Tolvanen","NSH","R","75","4.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"679","Gabriel Vilardi","L.A","C","25","0.83333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"680","Owen Tippett","FLA, PHI","R","63","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"682","Isaac Ratcliffe","PHI","L","10","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"683","Jack Studnicka","BOS","C","15","9.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","5","3","62.50"
"686","Jason Robertson","DAL","L","74","0.28333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"687","Morgan Frost","PHI","C","55","4.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","4","20.00"
"689","Max Comtois","ANA","L","52","8.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100.00"
"690","Henri Jokiharju","BUF","D","60","121.05","0","0","0","0","0","0.00","2","0.00","0.01","3","3","0","0","1","0","2","1","1","0","0","1","3","2","5","3","12","0","0","-"
"691","Miro Heiskanen","DAL","D","70","116.48333333333","0","0","0","0","0","0.00","5","0.00","0.08","7","6","0","0","1","0","0","0","0","0","0","0","6","2","0","1","14","0","0","-"
"692","Aleksi Heponiemi","FLA","C","6","2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"694","Timothy Liljegren","TOR","D","61","64.833333333333","0","0","0","0","0","0.00","4","0.00","0.02","5","4","0","0","0","0","0","0","0","0","0","0","3","0","10","2","4","0","0","-"
"695","Dylan Samberg","WPG","D","15","10.933333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","-"
"696","Sasha Chmelevski","S.J","C","19","12.066666666667","0","0","0","0","0","-","0","-","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","2","66.67"
"697","Jack Rathbone","VAN","D","9","2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"698","Pierre-Olivier Joseph","PIT","D","4","2.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"699","Scott Reedy","S.J","C","35","0.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"700","Josh Norris","OTT","C","66","37.9","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","1","1","0","0","2","21","34","38.18"
"701","Ryan Poehling","MTL","C","57","13.8","0","0","0","0","0","-","3","0.00","0.24","3","3","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","7","5","58.33"
"702","Cale Makar","COL","D","77","108.1","0","0","0","0","0","0.00","5","0.00","0.24","5","5","2","1","0","0","0","0","0","0","0","1","2","1","11","1","4","0","0","-"
"703","Ian Mitchell","CHI","D","8","5.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","-"
"704","Robin Salo","NYI","D","21","0.93333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"705","Lias Andersson","L.A","C","20","3.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.00"
"706","Erik Brannstrom","OTT","D","53","41.25","0","0","0","0","0","0.00","2","0.00","0.35","3","3","3","2","0","1","2","1","1","0","0","0","0","1","3","0","3","0","0","-"
"708","Filip Chytil","NYR","C","67","1.1333333333333","0","0","0","0","0","-","0","-","0.08","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"711","Neal Pionk","WPG","D","77","81.333333333333","0","0","0","0","0","0.00","4","0.00","0.11","4","4","2","0","0","0","0","0","0","0","0","2","5","1","15","1","2","0","0","-"
"712","Calle Rosen","STL","D","18","5.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"713","Radim Simek","S.J","D","36","8.7166666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"714","Jan Rutta","T.B","D","76","88.9","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","1","1","0","1","6","6","0","0","-"
"715","Gustav Lindstrom","DET","D","63","79.666666666667","0","0","0","0","0","-","3","0.00","0","4","3","0","0","0","0","0","0","0","0","0","1","1","0","4","1","7","0","0","-"
"717","Johnathan Kovacevic","WPG","D","4","1.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"718","Jacob Bryson","BUF","D","73","59.566666666667","0","0","0","0","0","-","1","0.00","0.07","2","2","0","0","0","0","0","0","0","0","0","0","0","1","1","1","7","0","0","-"
"719","Emil Bemstrom","CBJ","C","41","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"720","Drake Batherson","OTT","R","46","1.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"721","Jacob Peterson","DAL","C","65","0.66666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"722","Noah Cates","PHI","L","16","18.466666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","0","1","0.00"
"723","Sebastian Aho","NYI","D","36","2.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"724","Marian Studenic","DAL, N.J","L, R","33","17.166666666667","0","0","0","0","0","-","2","0.00","0.19","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"725","Jakub Galvas","CHI","D","6","8.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"726","Alexei Toropchenko","STL","R","28","1.95","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"727","Morgan Barron","NYR, WPG","C","27","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"728","Carson Meyer","CBJ","R","13","1.3","0","0","0","0","0","-","1","0.00","0.19","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"729","Wyatt Kalynuk","CHI","D","5","1.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"730","Grant Hutton","NYI","D","16","7.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"731","Sheldon Dries","VAN","C","11","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"732","Sean Walker","L.A","D","6","5.2833333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"733","Mark Kastelic","OTT","C","16","0.66666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"735","Kristian Reichel","WPG","C","13","1.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"736","Parker Kelly","OTT","C, L","41","37.133333333333","0","0","0","0","0","-","0","-","0","2","0","2","0","0","0","0","0","0","0","0","0","1","1","1","2","3","0","0","-"
"738","Austin Strand","L.A","D","8","8.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","-"
"741","Oliver Wahlstrom","NYI","R","73","0.68333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"744","Philipp Kurashev","CHI","C","67","0.81666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"746","Brady Tkachuk","OTT","L","79","6.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","100.00"
"747","Ryan McLeod","EDM","C","71","80.133333333333","0","0","0","0","0","0.00","3","0.00","0.19","5","4","1","1","0","0","0","0","0","0","0","1","3","6","0","3","2","9","16","36.00"
"750","Mattias Samuelsson","BUF","D","42","95.166666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","2","0","11","5","13","0","0","-"
"751","Joe Veleno","DET","C","66","23.166666666667","0","0","0","0","0","-","1","0.00","0.06","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","4","20.00"
"752","K'Andre Miller","NYR","D","82","120.4","0","0","0","0","0","0.00","2","0.00","0.22","4","3","2","1","0","0","0","0","0","0","0","0","5","2","13","2","10","0","0","-"
"753","Filip Zadina","DET","R","74","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"754","Martin Kaut","COL","R","6","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"755","Jesperi Kotkaniemi","CAR","C","66","1.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"756","Andrei Svechnikov","CAR","R","78","1.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"757","Alec Regula","CHI","D","15","17.816666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","0","0","-"
"758","Jack Drury","CAR","C","2","3.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","100.00"
"761","Sampo Ranta","COL","L","10","2.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"762","Ryan Merkley","S.J","D","39","1.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"763","Barrett Hayton","ARI","C","60","87.783333333333","0","0","0","0","0","-","6","0.00","0.58","8","7","7","3","3","0","0","0","0","0","0","0","0","3","1","0","4","53","70","43.09"
"764","Liam Foudy","CBJ","C","1","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"765","Jack McBain","ARI","C","10","19.816666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","2","14","12.50"
"766","Kevin Bahl","N.J","D","17","17.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","-"
"767","Noah Dobson","NYI","D","80","54.516666666667","0","0","0","0","0","0.00","1","0.00","0.02","2","1","0","0","0","0","0","0","0","0","0","1","2","0","1","1","10","0","0","-"
"768","Benoit-Olivier Groulx","ANA","C","18","28.083333333333","0","0","0","0","0","-","1","0.00","0.08","2","1","2","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","6","14.29"
"769","Adam Boqvist","CBJ","D","52","2.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"770","Rasmus Sandin","TOR","D","51","2.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","-"
"771","Nils Lundkvist","NYR","D","25","3.9666666666667","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"772","Jacob Bernard-Docker","OTT","D","8","1.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"773","Ty Smith","N.J","D","66","5.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"774","Jordan Harris","MTL","D","10","2.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"775","Karson Kuhlman","BOS, SEA","C","44","37.633333333333","0","0","0","0","0","-","4","0.00","0.42","5","4","4","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0.00"
"777","Nathan Smith","ARI","C","10","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"778","Connor Dewar","MIN","C","35","25.75","0","0","0","0","0","-","2","0.00","0.4","6","4","4","3","1","0","0","0","0","0","0","2","1","0","5","3","5","9","8","52.94"
"779","Declan Chisholm","WPG","D","2","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"780","Josiah Slavin","CHI","L","15","15.566666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.00"
"781","Alexander Romanov","MTL","D","79","203.3","0","0","0","0","0","0.00","3","0.00","0.07","4","4","1","0","0","0","2","1","1","0","0","0","13","1","22","5","43","0","0","-"
"782","Scott Perunovich","STL","D","19","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"783","Jasper Weatherby","S.J","C","50","4.1833333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","40.00"
"785","John Leonard","S.J","L","14","0.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"786","Rafael Harvey-Pinard","MTL","L","4","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"787","Simon Benoit","ANA","D","53","38.516666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","6","1","1","0","0","-"
"788","Reese Johnson","CHI","C","37","44.166666666667","0","0","0","0","0","-","1","0.00","0.05","2","1","1","0","0","0","0","0","0","0","0","1","2","1","5","1","3","6","8","42.86"
"789","Jake Christiansen","CBJ","D","8","1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"790","Egor Zamula","PHI","D","10","9.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"792","Samuel Fagemo","L.A","L","4","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"793","Joe Snively","WSH","C","12","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"794","Corey Schueneman","MTL","D","24","21.8","0","0","0","0","0","-","1","0.00","0","3","1","0","0","1","0","0","0","0","0","0","1","1","0","1","0","4","0","0","-"
"797","Jon Lizotte","MIN","D","1","1.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"798","Brett Leason","WSH","R","36","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"799","Nolan Foote","N.J","L","7","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"800","Ronnie Attard","PHI","D","15","16.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","1","0","0","-"
"801","Peyton Krebs","BUF, VGK","C","57","5.7166666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"803","Bowen Byram","COL","D","30","8.7333333333333","0","0","0","0","0","-","0","-","0.1","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","-"
"804","Kaedan Korczak","VGK","D","1","1.1666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"806","Alex Turcotte","L.A","C","8","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"807","Trevor Zegras","ANA","C","75","4.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"808","Nils Hoglander","VAN","L","60","1.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"809","Nikita Okhotiuk","N.J","D","5","1.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"810","Cole Caufield","MTL","R","67","1.05","0","0","0","0","0","-","0","-","0.01","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"812","Cam York","PHI","D","30","16.183333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"813","Adam Beckman","MIN","L","3","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"814","Artemi Kniazev","S.J","D","1","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"815","Kaapo Kakko","NYR","R","43","19.233333333333","0","0","0","0","0","-","1","0.00","0.05","3","1","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"816","Matt Boldy","MIN","L","47","0.46666666666667","0","0","0","0","0","-","0","-","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"817","Jack Hughes","N.J","C","49","3.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"818","Arthur Kaliyev","L.A","R","80","1.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
