"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"28","Jordan Staal","CAR","C","80","169.83333333333","1","3","2","1","4","100.00","14","7.14","1.62","20","18","11","7","5","1","0","0","0","0","0","2","4","10","6","2","15","106","103","50.72"
"141","Mark Stone","VGK","R","56","89.016666666667","2","2","2","0","4","100.00","6","33.33","0.45","10","7","4","2","0","0","2","1","1","0","0","1","0","11","1","2","8","0","1","0.00"
"149","Nick Seeler","PHI","D","71","139.9","0","4","1","3","4","66.67","2","0.00","0.21","5","4","2","0","0","0","0","0","0","0","0","2","5","2","10","1","44","0","0","-"
"192","Brady Skjei","CAR","D","80","175.83333333333","1","3","1","2","4","66.67","8","12.50","0.22","10","9","2","0","1","0","0","0","0","0","0","2","3","5","8","2","18","0","0","-"
"202","Teuvo Teravainen","CAR","L","76","129.56666666667","1","3","3","0","4","57.14","6","16.67","0.4","11","9","4","1","2","0","0","0","0","0","0","0","2","7","1","2","4","5","5","50.00"
"205","Radek Faksa","DAL","C","73","153.03333333333","2","2","2","0","4","80.00","7","28.57","1.12","11","9","8","4","1","2","6","3","3","0","0","1","4","9","0","2","12","48","55","46.60"
"218","Colton Sissons","NSH","C","81","167.53333333333","3","1","1","0","4","100.00","9","33.33","1.86","14","14","12","9","1","2","2","1","1","0","0","1","4","8","2","5","6","100","129","43.67"
"219","Teddy Blueger","VAN","C","67","139.1","2","2","2","0","4","100.00","10","20.00","1.21","10","10","7","5","1","4","2","1","1","0","0","1","2","6","3","2","8","80","83","49.08"
"305","William Nylander","TOR","R","81","81.916666666667","3","1","1","0","4","100.00","11","27.27","1.46","16","16","9","3","2","0","4","2","2","0","0","0","4","13","4","1","5","10","9","52.63"
"311","Travis Sanheim","PHI","D","81","219.16666666667","1","3","2","1","4","44.44","9","11.11","0.95","13","12","9","5","5","0","0","0","0","0","0","0","7","11","8","3","35","0","0","-"
"319","Adrian Kempe","L.A","R","76","130.25","3","1","1","0","4","100.00","18","16.67","1.48","24","21","12","6","4","1","4","2","2","0","0","3","1","8","7","2","6","1","1","50.00"
"380","Roope Hintz","DAL","C","79","93.5","3","1","1","0","4","100.00","12","25.00","3.06","18","17","11","10","3","1","0","0","0","0","0","1","1","4","0","3","6","9","11","45.00"
"501","Michael Rasmussen","DET","C","75","133.18333333333","1","3","3","0","4","80.00","7","14.29","2.03","11","10","9","5","3","1","0","0","0","0","0","0","1","3","2","3","8","2","4","33.33"
"528","Ryan Poehling","PHI","C","77","136.4","3","1","1","0","4","80.00","7","42.86","0.76","8","8","4","3","1","0","0","0","0","0","0","2","0","3","0","1","16","66","77","46.15"
"529","Cale Makar","COL","D","76","196.4","1","3","1","2","4","80.00","11","9.09","0.41","15","13","5","0","3","1","0","0","0","0","0","2","4","9","3","0","26","0","0","-"
"13","Anze Kopitar","L.A","C","80","148.2","1","2","2","0","3","75.00","4","25.00","0.33","4","4","3","2","0","0","0","0","0","0","0","0","1","4","2","0","8","85","104","44.97"
"27","Claude Giroux","OTT","R","82","156.66666666667","2","1","1","0","3","75.00","21","9.52","1.39","24","23","10","6","6","3","2","1","1","0","0","2","4","6","2","1","6","164","116","58.57"
"31","Jamie Benn","DAL","L","81","81.566666666667","1","2","2","0","3","75.00","4","25.00","0.32","4","4","3","3","1","0","0","0","0","0","0","0","0","7","3","1","9","18","17","51.43"
"164","Ryan Nugent-Hopkins","EDM","C","79","143.68333333333","0","3","3","0","3","100.00","8","0.00","0.58","13","9","5","3","3","0","0","0","0","0","0","2","2","9","5","1","5","27","49","35.53"
"208","Oskar Sundqvist","STL","C","71","102.76666666667","1","2","2","0","3","60.00","5","20.00","0.43","6","6","4","2","2","0","2","1","1","0","0","3","1","2","4","0","6","33","45","42.31"
"210","Chandler Stephenson","VGK","C","75","119.36666666667","2","1","0","1","3","75.00","7","28.57","0.87","8","8","5","5","4","0","0","0","0","0","0","1","0","6","2","2","4","33","39","45.83"
"223","Jaccob Slavin","CAR","D","81","213.91666666667","2","1","0","1","3","60.00","15","13.33","0.75","18","16","5","4","4","1","2","1","1","0","0","5","6","15","4","1","22","0","0","-"
"231","Alex Kerfoot","ARI","C","81","212.46666666667","2","1","1","0","3","100.00","11","18.18","1.02","17","15","7","5","1","0","0","0","0","0","0","2","1","12","7","5","15","52","75","40.94"
"246","Pavel Buchnevich","STL","L","79","135.43333333333","2","1","1","0","3","75.00","9","22.22","1.49","16","15","11","7","6","0","2","1","1","0","0","1","5","15","3","2","7","0","2","0.00"
"254","Andrew Copp","DET","C","79","183.76666666667","1","2","2","0","3","100.00","15","6.67","1.05","18","17","7","5","1","0","0","0","0","0","0","3","2","4","0","0","11","49","64","43.36"
"274","Elias Lindholm","CGY, VAN","C","74","168.43333333333","1","2","1","1","3","75.00","7","14.29","0.49","10","10","5","1","1","1","4","2","2","0","0","0","4","5","8","3","8","97","105","48.02"
"296","Garnet Hathaway","PHI","R","82","122.11666666667","1","2","2","0","3","75.00","4","25.00","0.46","5","4","3","3","0","1","12","2","1","0","1","2","1","3","7","5","19","1","2","33.33"
"352","Frank Vatrano","ANA","R","81","162.06666666667","2","1","1","0","3","100.00","12","16.67","1.16","17","15","5","5","2","1","5","1","0","1","0","5","1","8","10","2","12","4","6","40.00"
"407","Derek Ryan","EDM","C","69","111.61666666667","2","1","0","1","3","100.00","6","33.33","0.89","9","8","6","5","1","2","2","1","1","0","0","3","1","5","5","0","3","66","75","46.81"
"444","Sam Steel","DAL","C","76","142.76666666667","2","1","1","0","3","75.00","12","16.67","1.73","15","13","8","7","4","0","0","0","0","0","0","1","1","7","1","4","7","11","13","45.83"
"517","Robert Thomas","STL","C","81","146.63333333333","1","2","2","0","3","75.00","7","14.29","0.87","9","9","7","3","2","1","2","1","1","0","0","1","2","11","0","4","4","91","101","47.40"
"557","Sean Walker","COL, PHI","D","80","164.21666666667","2","1","0","1","3","100.00","9","22.22","0.79","11","10","4","1","0","1","0","0","0","0","0","1","3","7","20","3","15","0","0","-"
"560","Parker Kelly","OTT","L","80","177","2","1","1","0","3","60.00","12","16.67","1.41","17","15","10","4","4","0","2","1","1","0","0","2","1","8","4","2","19","3","8","27.27"
"624","Logan O'Connor","COL","R","57","130.18333333333","3","0","0","0","3","100.00","8","37.50","1.09","14","11","8","5","2","2","2","1","1","0","0","1","1","11","1","0","9","19","28","40.43"
"631","Blake Lizotte","L.A","C","61","104.91666666667","2","1","1","0","3","75.00","7","28.57","0.65","8","8","3","1","0","0","0","0","0","0","0","3","1","2","4","5","12","18","25","41.86"
"639","Dylan Cozens","BUF","C","79","126.46666666667","3","0","0","0","3","100.00","14","21.43","1.76","23","18","14","5","3","1","2","1","1","0","0","1","2","11","5","4","2","75","99","43.10"
"688","Cole Smith","NSH","L","80","171.08333333333","1","2","1","1","3","75.00","16","6.25","1.2","22","17","15","2","5","5","0","0","0","0","0","3","6","14","9","6","13","1","3","25.00"
"698","Seth Jarvis","CAR","C","81","165.25","2","1","0","1","3","150.00","13","15.38","0.81","17","15","11","4","0","1","2","1","1","0","0","3","5","10","4","4","18","50","77","39.37"
"754","Wyatt Johnston","DAL","C","81","115.25","3","0","0","0","3","75.00","8","37.50","0.92","11","9","6","4","4","0","2","1","1","0","0","1","0","8","2","3","4","30","33","47.62"
"2","Jeff Carter","PIT","C","71","99.766666666667","2","0","0","0","2","100.00","5","40.00","0.93","7","7","5","3","3","1","0","0","0","0","0","2","0","6","5","1","7","46","48","48.94"
"24","Trevor Lewis","L.A","C","81","145.18333333333","1","1","1","0","2","66.67","13","7.69","1.76","15","14","6","4","5","2","4","2","2","0","0","0","4","1","5","4","17","31","63","32.98"
"43","Mikael Backlund","CGY","C","81","198","1","1","1","0","2","66.67","21","4.76","1.86","36","31","15","6","8","1","4","2","2","0","0","4","9","11","1","2","5","88","120","42.31"
"47","Lars Eller","PIT","C","81","172.9","1","1","1","0","2","66.67","18","5.56","2.28","22","21","12","6","6","2","2","1","1","0","0","2","5","19","2","2","14","66","75","46.81"
"53","Tyler Myers","VAN","D","76","167.63333333333","2","0","0","0","2","66.67","5","40.00","0.21","7","5","3","1","1","0","10","5","5","0","0","2","5","2","15","0","25","0","0","-"
"63","Gustav Nyquist","NSH","C","81","49.466666666667","1","1","1","0","2","200.00","5","20.00","0.77","9","9","5","4","2","1","2","1","1","0","0","0","0","2","2","2","2","0","1","0.00"
"72","Jakob Silfverberg","ANA","R","80","86.05","1","1","1","0","2","100.00","3","33.33","1.01","4","4","2","1","1","1","0","0","0","0","0","1","3","4","0","2","4","2","7","22.22"
"81","Dmitry Kulikov","FLA","D","76","171.66666666667","0","2","1","1","2","40.00","4","0.00","0.09","5","4","0","0","1","0","2","1","1","0","0","2","2","4","21","3","18","0","0","-"
"82","Nick Leddy","STL","D","81","211.83333333333","1","1","1","0","2","28.57","7","14.29","0.36","7","7","4","2","2","0","0","0","0","0","0","0","5","5","5","2","18","0","0","-"
"98","Erik Haula","N.J","L","76","150.6","1","1","1","0","2","100.00","8","12.50","0.77","10","8","4","3","3","0","2","1","1","0","0","1","0","6","2","1","12","57","70","44.88"
"107","Calle Jarnkrok","TOR","C","52","78.016666666667","1","1","1","0","2","100.00","4","25.00","0.21","8","6","3","1","2","0","0","0","0","0","0","2","2","4","0","0","3","19","20","48.72"
"116","Brock Nelson","NYI","C","81","23.9","1","1","1","0","2","100.00","3","33.33","0.32","5","4","2","1","2","0","0","0","0","0","0","0","0","3","0","0","0","3","9","25.00"
"131","Tyler Seguin","DAL","C","68","74.383333333333","0","2","2","0","2","100.00","2","0.00","0.04","2","2","1","0","0","0","6","3","3","0","0","0","1","3","1","3","6","31","34","47.69"
"137","Sam Carrick","ANA, EDM","C","75","173.68333333333","2","0","0","0","2","66.67","12","16.67","1.13","15","13","7","5","1","0","6","3","3","0","0","2","1","6","4","3","13","110","104","51.40"
"145","Josh Manson","COL","D","75","149.53333333333","1","1","0","1","2","100.00","5","20.00","0.37","7","7","2","0","0","0","5","1","0","1","0","3","1","8","18","5","25","0","1","0.00"
"152","Adam Lowry","WPG","C","81","170.9","1","1","1","0","2","100.00","5","20.00","1.79","10","9","6","3","2","1","2","1","1","0","0","0","3","6","4","2","16","103","135","43.28"
"162","William Karlsson","VGK","C","69","130.95","1","1","0","1","2","100.00","10","10.00","1.23","15","15","11","7","1","0","0","0","0","0","0","2","1","4","1","2","10","23","27","46.00"
"170","Sean Couturier","PHI","C","74","84.466666666667","0","2","1","1","2","100.00","10","0.00","0.87","10","10","5","2","1","0","2","1","1","0","0","0","4","8","0","0","3","30","45","40.00"
"174","J.T. Miller","VAN","C","81","94.783333333333","2","0","0","0","2","100.00","3","66.67","0.82","7","6","5","3","5","0","6","3","3","0","0","1","1","8","7","4","4","69","76","47.59"
"175","Joel Armia","MTL","R","66","190.11666666667","2","0","0","0","2","50.00","13","15.38","0.54","16","16","6","1","2","0","2","1","1","0","0","4","8","10","3","1","9","0","6","0.00"
"178","Phillip Danault","L.A","C","77","139.8","0","2","2","0","2","100.00","9","0.00","0.66","13","11","7","1","2","1","0","0","0","0","0","2","5","7","4","0","10","68","75","47.55"
"197","Mike Matheson","MTL","D","82","244.06666666667","2","0","0","0","2","40.00","13","15.38","0.75","18","14","9","3","2","0","2","1","1","0","0","4","11","3","4","2","44","0","0","-"
"200","Tom Wilson","WSH","R","74","128.61666666667","2","0","0","0","2","100.00","6","33.33","0.85","11","10","6","1","1","1","2","1","1","0","0","4","4","6","4","3","16","13","17","43.33"
"207","Colton Parayko","STL","D","81","220.75","1","1","0","1","2","28.57","8","12.50","0.13","8","8","0","0","1","0","0","0","0","0","0","1","4","11","6","0","28","0","0","-"
"217","Damon Severson","CBJ","D","67","87.483333333333","0","2","2","0","2","66.67","2","0.00","0.14","3","3","1","1","1","0","0","0","0","0","0","0","0","5","2","1","8","0","0","-"
"239","MacKenzie Weegar","CGY","D","81","177.51666666667","0","2","0","2","2","40.00","4","0.00","0.11","4","4","0","0","1","0","4","1","1","0","0","2","6","4","12","2","45","0","0","-"
"240","Tyler Motte","T.B","C","69","151.73333333333","2","0","0","0","2","66.67","15","13.33","1.16","18","16","8","2","8","0","4","2","2","0","0","1","3","8","1","3","16","1","2","33.33"
"262","J.T. Compher","DET","L","77","189.73333333333","2","0","0","0","2","100.00","8","25.00","0.84","11","10","9","2","2","1","14","3","2","0","1","2","2","2","6","3","16","73","99","42.44"
"271","Aleksander Barkov","FLA","C","73","146.78333333333","0","2","2","0","2","100.00","9","0.00","1.24","11","11","6","4","2","0","0","0","0","0","0","0","1","13","4","3","6","44","50","46.81"
"275","Sean Monahan","MTL, WPG","C","82","104.13333333333","2","0","0","0","2","100.00","11","18.18","1.29","15","15","11","4","3","0","0","0","0","0","0","0","1","3","1","0","4","47","67","41.23"
"278","Bo Horvat","NYI","C","80","59.716666666667","1","1","1","0","2","100.00","4","25.00","0.45","6","5","4","1","1","1","0","0","0","0","0","0","1","2","0","1","4","35","27","56.45"
"279","Valeri Nichushkin","COL","R","53","97.166666666667","0","2","2","0","2","66.67","8","0.00","1.11","15","13","10","3","2","2","0","0","0","0","0","2","1","4","1","0","4","0","3","0.00"
"302","Leon Draisaitl","EDM","C","80","43.85","0","2","2","0","2","100.00","0","-","0.05","1","1","1","0","0","0","4","2","2","0","0","0","2","4","0","3","1","52","43","54.74"
"309","Dylan Larkin","DET","C","68","104.53333333333","2","0","0","0","2","100.00","11","18.18","1.62","14","12","5","4","3","1","2","1","1","0","0","2","2","8","1","4","4","41","49","45.56"
"316","Kasperi Kapanen","STL","R","72","88.416666666667","1","1","1","0","2","66.67","3","33.33","0.67","10","9","6","3","2","0","2","1","1","0","0","0","0","0","2","1","2","2","4","33.33"
"317","Jared McCann","SEA","L","79","116.25","2","0","0","0","2","100.00","20","10.00","2.35","29","27","15","6","5","5","6","3","3","0","0","2","3","7","2","2","7","10","8","55.56"
"327","Warren Foegele","EDM","L","80","70.083333333333","1","1","0","1","2","100.00","9","11.11","0.91","16","15","9","4","2","0","0","0","0","0","0","0","0","3","2","0","6","0","0","-"
"335","Devon Toews","COL","D","81","232.35","0","2","1","1","2","33.33","3","0.00","0.01","4","3","0","0","1","0","0","0","0","0","0","1","6","8","4","1","21","0","0","-"
"353","Noah Hanifin","CGY, VGK","D","80","190.26666666667","0","2","2","0","2","25.00","3","0.00","0.18","3","3","1","1","1","0","0","0","0","0","0","2","3","9","4","1","15","0","0","-"
"360","Jack Eichel","VGK","C","62","123.8","0","2","2","0","2","100.00","15","0.00","1.3","23","20","11","5","0","0","2","1","1","0","0","1","1","8","0","2","11","46","62","42.59"
"369","Sebastian Aho","CAR","C","78","138.15","1","1","1","0","2","66.67","14","7.14","1.69","23","17","14","6","6","1","4","1","1","0","0","0","2","6","3","1","2","26","20","56.52"
"372","Keegan Kolesar","VGK","R","78","29.35","1","1","1","0","2","100.00","1","100.00","0.1","1","1","1","0","0","0","2","1","1","0","0","0","0","1","3","1","3","1","2","33.33"
"392","Mathieu Joseph","OTT","R","72","127.31666666667","1","1","1","0","2","100.00","14","7.14","1.92","20","20","15","8","3","1","16","4","3","0","1","2","3","12","6","5","9","3","1","75.00"
"397","Jake DeBrusk","BOS","L","80","129.55","2","0","0","0","2","100.00","12","16.67","2.03","18","15","9","5","2","1","0","0","0","0","0","0","1","1","5","3","4","2","3","40.00"
"403","Anthony Cirelli","T.B","C","79","173.66666666667","2","0","0","0","2","100.00","14","14.29","2.34","20","18","15","9","4","3","2","1","1","0","0","4","2","9","2","3","16","57","77","42.54"
"408","Kevin Stenlund","FLA","C","81","220.46666666667","2","0","0","0","2","100.00","14","14.29","1.3","22","17","8","3","5","0","2","1","1","0","0","0","3","14","7","4","24","100","123","44.84"
"418","Mason Appleton","WPG","C","81","125.71666666667","1","1","1","0","2","100.00","7","14.29","0.48","9","9","3","2","0","0","0","0","0","0","0","2","0","4","4","1","10","1","1","50.00"
"420","Matt Roy","L.A","D","80","230.66666666667","0","2","0","2","2","28.57","4","0.00","0.02","5","4","1","0","2","0","4","2","2","0","0","1","6","3","17","3","49","0","0","-"
"433","Adam Fox","NYR","D","72","114.1","1","1","1","0","2","66.67","9","11.11","0.42","11","9","3","2","3","0","0","0","0","0","0","3","1","6","0","0","17","0","0","-"
"445","Brett Howden","VGK","C","71","92.266666666667","2","0","0","0","2","100.00","5","40.00","1.08","5","5","2","1","0","1","0","0","0","0","0","1","0","4","3","1","4","7","20","25.93"
"466","Tage Thompson","BUF","C","71","64.5","2","0","0","0","2","100.00","3","66.67","0.78","8","4","4","2","2","1","2","1","1","0","0","0","0","4","0","2","2","31","55","36.05"
"478","Brandon Hagel","T.B","L","81","167.46666666667","0","2","2","0","2","100.00","10","0.00","1.98","18","17","14","10","2","1","0","0","0","0","0","2","2","9","2","5","8","2","0","100.00"
"488","Trevor Moore","L.A","L","81","135.88333333333","2","0","0","0","2","66.67","14","14.29","3","23","21","16","6","7","2","4","2","2","0","0","0","0","11","0","4","10","1","0","100.00"
"512","Elias Pettersson","VAN","C","81","113.3","0","2","2","0","2","100.00","7","0.00","0.73","10","8","6","2","4","1","2","1","1","0","0","3","3","8","6","3","9","18","22","45.00"
"532","Alexandre Texier","CBJ","C","78","138.58333333333","2","0","0","0","2","100.00","7","28.57","0.9","10","9","7","4","1","1","0","0","0","0","0","0","1","1","1","1","5","2","4","33.33"
"539","Jan Rutta","S.J","D","69","204.46666666667","0","2","1","1","2","100.00","5","0.00","0.01","6","6","0","0","2","0","0","0","0","0","0","0","0","2","5","0","25","0","0","-"
"548","Noah Cates","PHI","L","59","89.383333333333","0","2","2","0","2","100.00","2","0.00","0.05","4","3","0","0","0","1","0","0","0","0","0","2","0","6","1","2","7","13","26","33.33"
"553","Alexey Toropchenko","STL","R","81","83.8","2","0","0","0","2","66.67","9","22.22","0.75","10","10","6","2","1","0","0","0","0","0","0","0","0","0","1","3","5","0","1","0.00"
"571","Ryan McLeod","EDM","C","79","97.716666666667","0","2","2","0","2","100.00","4","0.00","0.41","7","5","2","1","1","0","0","0","0","0","0","3","7","6","0","5","6","14","33","29.79"
"632","Brett Leason","ANA","R","67","148.7","2","0","0","0","2","66.67","7","28.57","0.59","15","12","6","2","3","1","0","0","0","0","0","0","0","5","2","1","18","2","0","100.00"
"646","Cam York","PHI","D","82","192.9","0","2","0","2","2","28.57","6","0.00","0.08","7","6","1","0","1","0","0","0","0","0","0","1","4","2","6","3","34","0","0","-"
"655","Connor McMichael","WSH","C","80","107.48333333333","1","1","1","0","2","100.00","6","16.67","0.52","8","7","4","3","0","0","4","2","2","0","0","1","1","4","0","0","6","15","33","31.25"
"686","Drew O'Connor","PIT","L","78","131.33333333333","1","1","1","0","2","66.67","10","10.00","1.58","12","11","8","7","2","4","0","0","0","0","0","0","1","7","2","2","15","3","1","75.00"
"741","J.J. Moser","ARI","D","79","192.11666666667","0","2","0","2","2","50.00","2","0.00","0.49","4","4","2","2","1","0","0","0","0","0","0","1","3","4","4","5","25","0","0","-"
"749","Dylan Guenther","ARI","R","44","42.416666666667","1","1","1","0","2","100.00","6","16.67","0.64","10","9","4","3","1","0","0","0","0","0","0","0","0","7","0","1","1","0","2","0.00"
"755","Mason McTavish","ANA","C","64","2.9666666666667","1","1","1","0","2","100.00","1","100.00","0.29","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"1","Ryan Suter","DAL","D","81","107.41666666667","0","1","1","0","1","16.67","2","0.00","0.09","6","3","1","0","0","1","2","1","1","0","0","0","2","2","6","0","15","0","0","-"
"4","Brent Burns","CAR","D","82","189.18333333333","1","0","0","0","1","25.00","6","16.67","0.21","9","9","0","0","2","0","0","0","0","0","0","1","6","3","4","1","9","0","0","-"
"18","Kris Letang","PIT","D","81","202.75","0","1","1","0","1","50.00","6","0.00","0.11","8","7","2","1","3","0","4","2","2","0","0","1","4","4","15","2","27","0","0","-"
"21","Nick Foligno","CHI","L","73","98.766666666667","1","0","0","0","1","100.00","4","25.00","0.19","5","5","2","1","0","0","7","2","1","1","0","4","1","6","3","0","4","11","14","44.00"
"23","Kyle Okposo","BUF, FLA","R","67","52.466666666667","1","0","0","0","1","100.00","3","33.33","0.19","6","4","3","0","0","1","0","0","0","0","0","0","0","2","2","1","3","5","19","20.83"
"26","Jeff Petry","DET","D","73","120.66666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","10","1","22","0","0","-"
"50","Alex Pietrangelo","VGK","D","64","177.08333333333","0","1","0","1","1","14.29","4","0.00","0.19","8","6","1","0","1","0","4","2","2","0","0","1","5","8","4","2","27","0","0","-"
"51","Zach Bogosian","MIN, T.B","D","64","96.65","0","1","0","1","1","100.00","0","-","0.02","1","1","0","0","0","0","4","2","2","0","0","1","2","2","7","1","12","0","0","-"
"57","Roman Josi","NSH","D","82","40.383333333333","0","1","1","0","1","100.00","2","0.00","0.17","2","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","4","0","0","-"
"60","Marco Scandella","STL","D","64","66.533333333333","1","0","0","0","1","100.00","2","50.00","0.18","3","2","1","1","0","0","0","0","0","0","0","0","1","6","1","0","4","0","0","-"
"76","Evander Kane","EDM","L","77","21.483333333333","1","0","0","0","1","100.00","1","100.00","1.15","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","4","0","0","0","-"
"77","Brayden Schenn","STL","C","81","68.666666666667","1","0","0","0","1","50.00","1","100.00","0.14","2","1","2","1","1","0","0","0","0","0","0","0","1","0","1","2","6","29","29","50.00"
"84","Brayden McNabb","VGK","D","81","190.5","0","1","1","0","1","20.00","3","0.00","0","4","3","0","0","0","0","9","3","2","1","0","5","2","2","16","2","42","0","0","-"
"88","Dmitry Orlov","CAR","D","82","72.883333333333","1","0","0","0","1","100.00","3","33.33","0.03","3","3","0","0","2","0","0","0","0","0","0","0","1","2","3","0","3","0","0","-"
"90","Mattias Ekholm","EDM","D","78","160.96666666667","1","0","0","0","1","25.00","7","14.29","0.15","10","8","1","1","0","0","2","1","1","0","0","1","10","6","6","3","10","0","0","-"
"91","Marcus Foligno","MIN","L","55","116.1","0","1","1","0","1","100.00","3","0.00","0.12","3","3","1","1","1","0","0","0","0","0","0","1","1","2","3","0","9","1","1","50.00"
"93","Casey Cizikas","NYI","C","69","129.03333333333","1","0","0","0","1","100.00","4","25.00","0.62","4","4","3","2","3","0","2","1","1","0","0","3","4","3","2","3","19","61","56","52.14"
"104","Radko Gudas","ANA","D","65","197.15","0","1","0","1","1","16.67","8","0.00","0.01","8","8","0","0","4","0","6","2","2","0","0","0","9","1","3","6","45","0","0","-"
"115","Justin Faulk","STL","D","60","91.566666666667","0","1","1","0","1","33.33","6","0.00","0.49","6","6","4","1","1","1","0","0","0","0","0","1","5","3","3","3","11","0","0","-"
"118","Nick Bjugstad","ARI","C","76","163.53333333333","1","0","0","0","1","50.00","10","10.00","0.88","14","14","5","3","2","0","6","3","3","0","0","2","1","4","3","0","10","103","127","44.78"
"121","Cam Fowler","ANA","D","80","261.15","0","1","1","0","1","16.67","5","0.00","0.01","6","6","0","0","2","0","2","1","1","0","0","0","8","1","1","2","27","0","0","-"
"128","Erik Gudbranson","CBJ","D","78","233.1","0","1","0","1","1","50.00","8","0.00","0.04","9","8","0","0","0","0","0","0","0","0","0","2","2","7","4","1","53","0","0","-"
"130","Ryan Johansen","COL","C","63","19.516666666667","0","1","0","1","1","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","39","32","54.93"
"132","Jarred Tinordi","CHI","D","51","88","0","1","1","0","1","inf","3","0.00","0.02","3","3","0","0","0","0","2","1","1","0","0","0","3","0","8","2","17","0","0","-"
"133","Mikael Granlund","S.J","C","68","148.18333333333","0","1","0","1","1","100.00","4","0.00","0.39","6","5","5","4","0","1","4","2","2","0","0","3","1","11","2","2","11","48","46","51.06"
"135","Bryan Rust","PIT","R","61","91.3","1","0","0","0","1","50.00","9","11.11","1.41","13","12","8","7","3","2","0","0","0","0","0","0","3","1","3","4","7","2","2","50.00"
"150","Sean Kuraly","CBJ","C","62","126.7","0","1","1","0","1","50.00","1","0.00","0.16","4","2","3","0","1","0","6","3","3","0","0","4","1","8","5","0","5","48","65","42.48"
"151","Vincent Trocheck","NYR","C","82","130.9","1","0","0","0","1","50.00","6","16.67","1.13","11","11","9","4","2","1","2","1","1","0","0","0","3","7","0","3","10","39","36","52.00"
"156","Mike Reilly","FLA, NYI","D","60","4.1666666666667","1","0","0","0","1","100.00","1","100.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"158","Boone Jenner","CBJ","C","58","100.93333333333","1","0","0","0","1","50.00","9","11.11","1.78","14","12","7","5","1","1","2","1","1","0","0","1","2","8","1","1","7","56","61","47.86"
"166","Adam Larsson","SEA","D","80","231.5","0","1","1","0","1","50.00","2","0.00","0","3","3","0","0","2","0","4","1","1","0","0","1","1","2","7","0","40","0","0","-"
"173","Jamie Oleksiak","SEA","D","81","240.63333333333","0","1","0","1","1","50.00","3","0.00","0.2","4","4","1","1","1","1","4","2","2","0","0","1","6","2","10","1","52","0","0","-"
"179","Vladislav Namestnikov","WPG","C","78","103.75","1","0","0","0","1","100.00","6","16.67","0.58","7","6","5","2","1","0","0","0","0","0","0","1","2","2","0","2","6","7","16","30.43"
"183","Barclay Goodrow","NYR","C","80","152.76666666667","1","0","0","0","1","100.00","7","14.29","0.62","12","9","5","1","2","0","0","0","0","0","0","1","3","9","2","3","12","32","34","48.48"
"185","Luke Glendening","T.B","C","81","184.7","1","0","0","0","1","33.33","9","11.11","1","11","9","7","4","1","1","2","1","1","0","0","1","1","3","3","6","13","100","105","48.78"
"186","Yanni Gourde","SEA","C","79","148.2","0","1","1","0","1","100.00","6","0.00","1.4","10","9","4","1","2","0","0","0","0","0","0","0","0","14","9","2","8","44","59","42.72"
"195","Mark Jankowski","NSH","C","32","38.4","1","0","0","0","1","100.00","3","33.33","0.92","5","4","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","12","8","60.00"
"199","Cody Ceci","EDM","D","78","200.91666666667","0","1","0","1","1","25.00","3","0.00","0.07","5","4","1","0","1","0","0","0","0","0","0","0","3","3","11","1","23","0","0","-"
"201","Tomas Hertl","S.J, VGK","C","53","94.45","1","0","0","0","1","100.00","4","25.00","0.24","6","5","3","1","0","0","2","1","1","0","0","1","0","5","3","1","5","28","34","45.16"
"203","Jacob Trouba","NYR","D","69","197.3","0","1","1","0","1","50.00","5","0.00","0.15","7","6","1","1","1","0","0","0","0","0","0","2","6","5","20","0","34","0","0","-"
"209","Esa Lindell","DAL","D","81","289.63333333333","0","1","0","1","1","16.67","14","0.00","0.67","19","19","4","2","6","1","0","0","0","0","0","2","3","7","5","4","37","0","0","-"
"213","Adam Pelech","NYI","D","57","145.3","0","1","0","1","1","50.00","4","0.00","0.61","4","4","3","0","2","0","0","0","0","0","0","1","4","3","5","0","36","0","0","-"
"216","Jordan Martinook","CAR","L","82","116.25","1","0","0","0","1","50.00","6","16.67","0.64","9","9","4","1","4","0","2","1","1","0","0","4","0","6","2","5","3","7","8","46.67"
"220","Jake McCabe","TOR","D","73","160.28333333333","0","1","0","1","1","33.33","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","2","5","1","19","4","26","0","0","-"
"252","Miles Wood","COL","L","73","92.133333333333","1","0","0","0","1","50.00","9","11.11","1.01","11","10","7","4","1","1","4","2","2","0","0","4","1","5","4","0","5","1","2","33.33"
