"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"867","Cameron Butler","CBJ","R","1","0.9","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","5","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","3","0","0","100.00"
"538","Cale Fleury","SEA","D","1","13.5","20","5","80.00","16","4","80.00","8","3","72.73","1","0","100.00","0.88","0.21","80.59","11","3","78.57","2","1","66.67","1","0","100.00","9","2","81.82","0","0","-","14","2","87.50","0","0","-","12.50","100.00","1.125","2","1","0","14","100.00","8","3","0","100.00"
"245","Jayson Megna","BOS","C","1","11.75","13","4","76.47","8","4","66.67","6","4","60.00","0","0","-","0.31","0.17","63.87","5","3","62.50","1","1","50.00","0","0","-","4","2","66.67","0","0","-","7","0","100.00","0","0","-","0.00","100.00","1.000","0","1","1","13","0.00","0","2","1","0.00"
"912","Ondrej Pavel","COL","C","2","12.2","15","5","75.00","9","3","75.00","6","3","66.67","0","1","0.00","0.68","0.11","86.01","8","1","88.89","3","0","100.00","0","0","-","5","1","83.33","0","0","-","7","3","70.00","0","1","0.00","0.00","66.67","0.667","1","4","0","15","100.00","3","6","1","75.00"
"796","Mavrik Bourque","DAL","C","1","10.933333333333","20","7","74.07","13","5","72.22","7","4","63.64","0","0","-","0.66","0.2","77.02","6","3","66.67","3","1","75.00","0","0","-","3","2","60.00","0","0","-","14","6","70.00","0","0","-","0.00","100.00","1.000","2","4","3","8","40.00","4","4","3","57.14"
"696","Kirby Dach","MTL","C","2","26.033333333333","33","14","70.21","23","13","63.89","17","11","60.71","3","0","100.00","1.38","0.55","71.61","15","5","75.00","7","4","63.64","2","0","100.00","8","1","88.89","1","0","100.00","17","8","68.00","0","0","-","17.65","100.00","1.176","5","7","1","14","83.33","10","9","4","71.43"
"913","Cole McWard","VAN","D","1","9.0833333333333","9","4","69.23","4","4","50.00","2","2","50.00","0","0","-","0.31","0.29","51.13","2","3","40.00","1","2","33.33","0","0","-","1","1","50.00","0","0","-","8","1","88.89","0","0","-","0.00","100.00","1.000","1","1","0","10","100.00","3","1","1","75.00"
"908","Bradly Nadeau","CAR","L","1","19.133333333333","22","10","68.75","17","8","68.00","11","5","68.75","0","3","0.00","1.03","0.46","69.08","10","5","66.67","3","3","50.00","0","1","0.00","7","2","77.78","0","1","0.00","11","4","73.33","0","1","0.00","0.00","40.00","0.400","1","1","3","17","25.00","2","4","3","40.00"
"498","Brett Murray","BUF","L","2","15.933333333333","10","5","66.67","8","5","61.54","8","2","80.00","0","1","0.00","0.31","0.14","69.44","3","2","60.00","1","0","100.00","0","0","-","2","2","50.00","0","1","0.00","10","4","71.43","0","0","-","0.00","50.00","0.500","4","4","0","15","100.00","8","5","2","80.00"
"454","Matthew Tkachuk","FLA","L","80","1491.2","2222","1141","66.07","1558","900","63.38","1078","657","62.13","128","60","68.09","131.01","60.38","68.45","1180","524","69.25","529","233","69.42","62","28","68.89","651","291","69.11","42","23","64.62","1288","638","66.87","19","4","82.61","11.87","90.87","1.027","369","288","143","949","72.07","747","399","294","71.76"
"779","Vasily Ponomarev","CAR","C","2","19.35","29","15","65.91","20","11","64.52","12","7","63.16","2","1","66.67","1.8","0.66","73.20","18","9","66.67","7","2","77.78","1","0","100.00","11","7","61.11","1","1","50.00","12","6","66.67","0","0","-","16.67","85.71","1.024","2","1","2","16","50.00","5","3","3","62.50"
"131","Zach Hyman","EDM","L","79","1542.3","2201","1170","65.29","1639","854","65.74","1164","627","64.99","157","67","70.09","143.86","64.21","69.14","1206","591","67.11","546","212","72.03","87","29","75.00","660","379","63.52","41","24","63.08","1315","610","68.31","27","7","79.41","13.49","89.31","1.028","406","254","136","803","74.91","823","359","329","71.44"
"264","Carter Verhaeghe","FLA","C","76","1365.15","1961","1057","64.98","1384","830","62.51","975","586","62.46","113","55","67.26","109.67","53.53","67.20","1012","453","69.08","430","196","68.69","55","24","69.62","582","257","69.37","37","22","62.71","1162","633","64.74","18","5","78.26","11.59","90.61","1.022","347","282","140","857","71.25","660","383","293","69.25"
"183","Stefan Noesen","CAR","R","81","960.91666666667","1210","656","64.84","864","478","64.38","567","330","63.21","60","27","68.97","58.73","30.48","65.83","533","294","64.45","218","131","62.46","32","12","72.73","315","163","65.90","18","12","60.00","787","386","67.09","10","3","76.92","10.58","91.82","1.024","241","207","90","784","72.81","421","292","213","66.40"
"623","Evan Bouchard","EDM","D","80","1840.6166666667","2451","1339","64.67","1827","1003","64.56","1302","727","64.17","168","76","68.85","152.93","75.13","67.06","1318","668","66.36","585","269","68.50","95","38","71.43","733","399","64.75","38","23","62.30","1492","720","67.45","33","8","80.49","12.90","89.55","1.024","367","289","179","948","67.22","919","455","414","68.94"
"381","Connor McDavid","EDM","C","75","1605.1333333333","2222","1223","64.50","1659","922","64.28","1185","675","63.71","167","80","67.61","145.53","68.69","67.93","1243","617","66.83","544","238","69.57","93","35","72.66","699","379","64.84","42","28","60.00","1310","668","66.23","29","10","74.36","14.09","88.15","1.022","374","257","151","819","71.24","822","397","366","69.19"
"714","Matt Boldy","MIN","L","74","1396","1916","1060","64.38","1405","768","64.66","978","524","65.11","106","57","65.03","113.22","46.83","70.74","1025","477","68.24","440","178","71.20","48","20","70.59","585","299","66.18","32","17","65.31","1118","626","64.11","25","17","59.52","10.84","89.12","1.000","335","288","154","640","68.51","688","402","312","68.80"
"429","Artemi Panarin","NYR","L","82","1649.75","2344","1306","64.22","1723","985","63.63","1160","706","62.17","150","73","67.26","134.89","73.56","64.71","1188","644","64.85","482","261","64.87","64","44","59.26","706","383","64.83","46","18","71.88","1467","576","71.81","36","6","85.71","12.93","89.66","1.026","384","246","44","1109","89.72","807","369","139","85.31"
"631","Andrei Svechnikov","CAR","R","59","1001.8","1399","785","64.06","1003","616","61.95","654","440","59.78","76","34","69.09","76.32","43.3","63.80","651","362","64.26","258","156","62.32","37","16","69.81","393","206","65.61","24","12","66.67","910","433","67.76","12","4","75.00","11.62","92.27","1.039","256","157","117","668","68.63","500","239","249","66.76"
"114","Tyler Toffoli","N.J, WPG","C, R","78","1322.7666666667","1852","1045","63.93","1301","815","61.48","910","571","61.44","105","71","59.66","102.8","66.88","60.58","915","504","64.48","365","210","63.48","48","32","60.00","550","294","65.17","40","26","60.61","1144","518","68.83","15","8","65.22","11.54","87.57","0.991","345","231","95","998","78.41","667","347","221","75.11"
"715","Jack Hughes","N.J","C","62","1300.35","1768","1015","63.53","1234","788","61.03","887","559","61.34","98","68","59.04","97.94","63.09","60.82","904","481","65.27","332","198","62.64","43","30","58.90","572","283","66.90","39","24","61.90","1087","534","67.06","16","9","64.00","11.05","87.84","0.989","306","193","80","850","79.27","637","294","203","75.83"
"595","Marián Studenic","SEA","R","2","16.216666666667","19","11","63.33","16","7","69.57","10","7","58.82","0","1","0.00","0.8","0.52","60.43","6","7","46.15","4","3","57.14","0","1","0.00","2","4","33.33","0","0","-","15","6","71.43","0","0","-","0.00","85.71","0.857","4","1","1","18","80.00","4","6","2","66.67"
"889","Shane Wright","SEA","C","8","108.28333333333","133","78","63.03","88","60","59.46","52","46","53.06","6","4","60.00","7.09","3.1","69.54","57","40","58.76","26","13","66.67","3","2","60.00","31","27","53.45","2","2","50.00","87","41","67.97","1","0","100.00","11.54","91.30","1.028","24","19","8","89","75.00","52","30","16","76.47"
"261","Jake Guentzel","CAR, PIT","C, L","67","1330.7333333333","1930","1138","62.91","1389","880","61.22","963","615","61.03","113","61","64.94","118.69","60.46","66.25","1000","551","64.47","409","224","64.61","51","33","60.71","591","327","64.38","31","19","62.00","1232","590","67.62","27","5","84.38","11.73","90.08","1.018","343","303","104","787","76.73","734","432","287","71.89"
"286","Nathan MacKinnon","COL","C","81","1853.1166666667","2568","1514","62.91","1886","1115","62.85","1333","786","62.91","185","88","67.77","143.52","78.76","64.57","1334","681","66.20","536","286","65.21","94","43","68.61","798","395","66.89","53","24","68.83","1652","873","65.43","32","15","68.09","13.88","88.80","1.027","512","335","154","929","76.88","1106","519","406","73.15"
"438","Kirill Kaprizov","MIN","L","74","1593.1","2121","1269","62.57","1560","922","62.85","1064","657","61.82","134","73","64.73","128.49","56.33","69.52","1107","586","65.39","503","223","69.28","68","28","70.83","604","363","62.46","36","25","59.02","1255","722","63.48","24","15","61.54","12.59","88.89","1.015","336","316","119","772","73.85","782","458","314","71.35"
"901","Andrei Kuzmenko","CGY, VAN","L","71","1054.7166666667","1335","800","62.53","956","608","61.13","641","437","59.46","87","52","62.59","75.27","43.95","63.14","698","374","65.11","304","163","65.10","42","21","66.67","394","211","65.12","21","22","48.84","828","427","65.98","24","6","80.00","13.57","88.10","1.017","308","164","61","753","83.47","529","238","159","76.89"
"829","Alex Steeves","TOR","C","1","10.233333333333","10","6","62.50","10","3","76.92","6","2","75.00","0","1","0.00","0.71","0.22","76.13","4","4","50.00","2","1","66.67","0","0","-","2","3","40.00","0","1","0.00","7","1","87.50","0","0","-","0.00","50.00","0.500","1","4","0","9","100.00","2","6","2","50.00"
"428","Evan Rodrigues","FLA","C","80","1213.3833333333","1557","936","62.45","1105","691","61.53","770","477","61.75","67","29","69.79","77.8","41.1","65.43","703","419","62.66","302","170","63.98","39","16","70.91","401","249","61.69","13","5","72.22","983","534","64.80","14","7","66.67","8.70","93.92","1.026","282","259","174","862","61.84","474","354","317","59.92"
"110","Mats Zuccarello","MIN","R","68","1278.1","1684","1015","62.39","1212","716","62.86","826","509","61.87","94","55","63.09","98.95","44.36","69.05","866","444","66.11","366","175","67.65","50","23","68.49","500","269","65.02","19","18","51.35","1022","588","63.48","22","8","73.33","11.38","89.19","1.006","287","217","92","666","75.73","633","342","228","73.52"
"208","Teuvo Teravainen","CAR","L","76","1246.5333333333","1506","908","62.39","1110","686","61.80","742","498","59.84","81","51","61.36","81.22","49.91","61.94","665","446","59.86","270","200","57.45","32","30","51.61","395","246","61.62","28","11","71.79","983","513","65.71","17","8","68.00","10.92","89.76","1.007","285","217","153","960","65.07","515","327","315","62.05"
"357","Michael Bunting","CAR, PIT","L","80","1252.2666666667","1645","993","62.36","1181","759","60.88","792","533","59.77","81","64","55.86","84.02","57.18","59.51","750","484","60.78","304","202","60.08","44","33","57.14","446","282","61.26","21","23","47.73","1061","490","68.41","16","5","76.19","10.23","87.99","0.982","327","207","75","873","81.34","614","318","206","74.88"
"621","Brady Tkachuk","OTT","L","81","1550.5166666667","2133","1288","62.35","1575","918","63.18","1114","663","62.69","105","71","59.66","119.3","65.02","64.73","1091","621","63.73","440","245","64.23","53","36","59.55","651","376","63.39","37","21","63.79","1278","713","64.19","15","12","55.56","9.43","89.29","0.987","358","375","194","1086","64.86","741","526","391","65.46"
"633","Jack Drury","CAR","C","74","908.65","1060","640","62.35","745","470","61.32","491","328","59.95","48","32","60.00","46.85","29.32","61.51","430","287","59.97","173","116","59.86","28","11","71.79","257","171","60.05","12","18","40.00","693","363","65.63","8","2","80.00","9.78","90.24","1.000","196","197","87","727","69.26","346","268","198","63.60"
"288","Jonathan Drouin","COL","L","78","1421.6666666667","1856","1121","62.34","1365","833","62.10","960","583","62.22","120","61","66.30","97.32","60.58","61.63","935","492","65.52","384","211","64.54","65","32","67.01","551","281","66.23","29","14","67.44","1182","634","65.09","24","10","70.59","12.50","89.54","1.020","370","258","123","834","75.05","711","379","290","71.03"
"561","Jason Robertson","DAL","L","81","1482.2","1894","1151","62.20","1348","820","62.18","932","541","63.27","117","58","66.86","102.66","47.61","68.32","981","480","67.15","412","187","68.78","58","32","64.44","569","293","66.01","44","17","72.13","1129","719","61.09","12","5","70.59","12.55","89.28","1.018","347","270","181","918","65.72","677","405","403","62.69"
"620","Quinn Hughes","VAN","D","81","2001.5333333333","2454","1492","62.19","1737","1156","60.04","1157","822","58.46","160","75","68.09","138.72","82.79","62.63","1242","722","63.24","546","361","60.20","82","47","63.57","696","361","65.85","40","19","67.80","1574","790","66.58","34","7","82.93","13.83","90.88","1.047","370","303","191","1189","65.95","852","468","408","67.62"
"287","Aleksander Barkov","FLA","C","73","1433.4833333333","1881","1148","62.10","1355","837","61.82","943","584","61.76","115","53","68.45","111.78","63.64","63.72","951","549","63.40","418","207","66.88","64","24","72.73","533","342","60.91","26","15","63.41","1161","716","61.85","19","10","65.52","12.20","90.92","1.031","355","304","300","841","54.20","644","407","484","57.09"
"319","Sam Bennett","FLA","C","69","1146.0833333333","1566","962","61.95","1100","746","59.59","774","549","58.50","77","42","64.71","82.62","47.14","63.67","792","438","64.39","328","203","61.77","29","22","56.86","464","235","66.38","34","15","69.39","894","549","61.95","11","2","84.62","9.95","92.35","1.023","262","242","116","895","69.31","479","331","257","65.08"
"341","Brandon Montour","FLA","D","66","1547.5166666667","1984","1225","61.83","1416","940","60.10","991","646","60.54","95","56","62.91","106.11","59.51","64.07","968","543","64.06","426","226","65.34","45","26","63.38","542","317","63.10","34","19","64.15","1185","711","62.50","13","7","65.00","9.59","91.33","1.009","290","283","183","941","61.31","654","425","375","63.56"
"567","Martin Necas","CAR","C","77","1336.4333333333","1730","1068","61.83","1243","809","60.58","828","590","58.39","78","66","54.17","82.29","61.8","57.11","767","505","60.30","290","232","55.56","39","31","55.71","477","273","63.60","24","22","52.17","1065","561","65.50","15","8","65.22","9.42","88.81","0.982","238","200","85","1025","73.68","509","326","253","66.80"
"211","Filip Forsberg","NSH","L","82","1550.25","2088","1296","61.70","1491","936","61.43","1045","682","60.51","130","68","65.66","118.66","70.08","62.87","1056","614","63.23","451","237","65.55","78","26","75.00","605","377","61.61","23","24","48.94","1345","704","65.64","26","12","68.42","12.44","90.03","1.025","426","286","142","1000","75.00","851","421","340","71.45"
"323","Kevin Fiala","L.A","L","81","1459.3166666667","1777","1105","61.66","1317","779","62.83","907","544","62.51","99","58","63.06","97.96","52.89","64.94","852","504","62.83","332","185","64.22","47","25","65.28","520","319","61.98","32","21","60.38","1117","627","64.05","18","9","66.67","10.92","89.34","1.003","294","239","151","927","66.07","606","369","331","64.67"
"329","Tony DeAngelo","CAR","D","31","444.51666666667","573","357","61.61","405","269","60.09","277","199","58.19","25","21","54.35","28.44","17","62.59","250","178","58.41","111","73","60.33","13","11","54.17","139","105","56.97","8","8","50.00","381","180","67.91","4","2","66.67","9.03","89.45","0.985","109","64","29","305","78.99","215","111","95","69.35"
"392","Sebastian Aho","CAR","C","78","1530.95","1897","1186","61.53","1387","911","60.36","926","646","58.91","126","61","67.38","108.35","73.3","59.65","884","581","60.34","358","246","59.27","55","30","64.71","526","335","61.09","45","18","71.43","1261","636","66.47","21","7","75.00","13.61","90.56","1.042","381","211","146","1076","72.30","720","323","346","67.54"
"317","Sam Reinhart","FLA","C","82","1664.5833333333","2145","1342","61.51","1539","980","61.10","1054","688","60.51","131","73","64.22","125.4","72.93","63.23","1080","615","63.72","464","245","65.44","72","37","66.06","616","370","62.47","35","17","67.31","1314","840","61.00","19","14","57.58","12.43","89.39","1.018","411","335","324","947","55.92","747","447","543","57.91"
"716","Arthur Kaliyev","L.A","R","51","601.91666666667","740","466","61.36","566","330","63.17","378","237","61.46","29","24","54.72","38","21.96","63.37","352","222","61.32","150","95","61.22","17","13","56.67","202","127","61.40","8","4","66.67","439","260","62.80","4","5","44.44","7.67","89.87","0.975","122","107","64","474","65.59","209","158","133","61.11"
"389","Mikko Rantanen","COL","R","79","1813.2","2427","1537","61.23","1765","1124","61.09","1252","793","61.22","166","86","65.87","134.4","78.07","63.26","1252","684","64.67","489","297","62.21","82","40","67.21","763","387","66.35","48","24","66.67","1575","886","64.00","30","17","63.83","13.26","89.16","1.024","497","307","162","873","75.42","1058","463","405","72.32"
"396","Tommy Novak","NSH","C","71","1008.2166666667","1292","821","61.15","935","594","61.15","656","436","60.07","64","49","56.64","64.69","42.84","60.16","664","376","63.85","255","140","64.56","31","16","65.96","409","236","63.41","18","18","50.00","737","432","63.05","13","11","54.17","9.76","88.76","0.985","213","149","46","847","82.24","444","248","129","77.49"
"169","Nikita Kucherov","T.B","R","80","1731.25","2268","1443","61.12","1659","1073","60.72","1130","769","59.51","172","100","63.24","134.11","86.39","60.82","1141","700","61.98","448","296","60.22","74","47","61.16","693","404","63.17","53","28","65.43","1385","737","65.27","43","16","72.88","15.22","87.00","1.022","382","257","122","1012","75.79","817","400","305","72.82"
"494","Jesper Bratt","N.J","L","82","1581.5666666667","2069","1316","61.12","1447","1024","58.56","1028","733","58.38","132","96","57.89","117.31","91.93","56.06","1091","635","63.21","443","284","60.94","56","45","55.45","648","351","64.86","55","27","67.07","1226","712","63.26","19","17","52.78","12.84","86.90","0.997","394","347","214","1096","64.80","735","482","389","65.39"
"630","Jesperi Kotkaniemi","CAR","C","79","1025.35","1288","820","61.10","917","613","59.93","607","437","58.14","51","44","53.68","59.94","42.62","58.44","559","392","58.78","222","181","55.09","22","22","50.00","337","211","61.50","14","16","46.67","804","435","64.89","15","4","78.95","8.40","89.93","0.983","213","199","100","801","68.05","403","308","232","63.46"
"12","Sidney Crosby","PIT","C","81","1617.75","2301","1468","61.05","1661","1132","59.47","1158","779","59.78","132","96","57.89","142.97","84.41","62.88","1194","716","62.51","503","294","63.11","64","54","54.24","691","422","62.08","30","27","52.63","1485","780","65.56","32","12","72.73","11.40","87.68","0.991","431","419","155","957","73.55","917","584","398","69.73"
"318","Leon Draisaitl","EDM","C","80","1657","2105","1346","61.00","1588","1029","60.68","1112","750","59.72","152","73","67.56","139.75","76.76","64.55","1149","675","62.99","506","267","65.46","76","35","68.47","643","408","61.18","40","22","64.52","1295","791","62.08","32","9","78.05","13.67","90.27","1.039","396","315","263","767","60.09","821","436","528","60.86"
"793","Lukas Cormier","VGK","D","2","34.566666666667","42","27","60.87","29","19","60.42","22","14","61.11","2","0","100.00","2.53","0.89","73.92","22","10","68.75","14","5","73.68","1","0","100.00","8","5","61.54","0","0","-","25","17","59.52","1","0","100.00","9.09","100.00","1.091","5","8","4","22","55.56","12","13","6","66.67"
"4","Brent Burns","CAR","D","82","1763.0666666667","2243","1449","60.75","1568","1095","58.88","1043","762","57.78","120","80","60.00","114.68","84.77","57.50","1032","670","60.63","428","289","59.69","61","34","64.21","604","381","61.32","37","28","56.92","1381","875","61.21","17","11","60.71","11.51","89.50","1.010","305","306","260","1174","53.98","732","503","585","55.58"
"440","Adam Gaudette","STL","C","2","19.6","17","11","60.71","10","7","58.82","6","6","50.00","1","1","50.00","0.77","0.31","71.24","8","5","61.54","4","2","66.67","1","0","100.00","4","3","57.14","0","0","-","8","5","61.54","0","1","0.00","16.67","83.33","1.000","2","3","2","22","50.00","5","4","3","62.50"
"839","Luke Hughes","N.J","D","82","1760.8333333333","2198","1424","60.68","1510","1094","57.99","1066","768","58.12","107","90","54.31","116.51","91.2","56.09","1081","683","61.28","421","309","57.67","49","41","54.44","660","374","63.83","39","31","55.71","1396","764","64.63","18","13","58.06","10.04","88.28","0.983","363","321","184","1162","66.36","848","472","378","69.17"
"144","Jesper Fast","CAR","R","73","920.13333333333","1049","680","60.67","715","490","59.34","455","334","57.67","25","27","48.08","44.41","33.77","56.80","452","307","59.55","203","138","59.53","16","16","50.00","249","169","59.57","3","7","30.00","630","394","61.52","6","4","60.00","5.49","91.92","0.974","162","302","141","693","53.47","297","373","280","51.47"
"566","Miro Heiskanen","DAL","D","70","1712.0166666667","2118","1373","60.67","1518","1015","59.93","1019","698","59.35","119","74","61.66","115.81","63.68","64.52","1075","586","64.72","472","247","65.65","69","39","63.89","603","339","64.01","35","20","63.64","1356","858","61.25","15","12","55.56","11.68","89.40","1.011","368","310","213","946","63.34","872","483","477","64.64"
"521","Dylan Coghlan","CAR","D","1","17.983333333333","20","13","60.61","18","9","66.67","12","9","57.14","0","2","0.00","1.53","0.59","72.08","13","7","65.00","9","3","75.00","0","1","0.00","4","4","50.00","0","1","0.00","7","7","50.00","0","0","-","0.00","77.78","0.778","1","2","2","15","33.33","3","5","4","42.86"
"177","Dougie Hamilton","N.J","D","20","419.5","560","366","60.48","383","289","56.99","274","208","56.85","27","26","50.94","29.64","25.41","53.84","274","159","63.28","106","67","61.27","12","14","46.15","168","92","64.62","10","7","58.82","315","212","59.77","4","3","57.14","9.85","87.50","0.974","66","79","39","348","62.86","169","124","108","61.01"
"457","Auston Matthews","TOR","C","80","1677.2333333333","2208","1450","60.36","1621","1007","61.68","1112","658","62.82","152","75","66.96","133.48","76.45","63.58","1202","684","63.73","558","273","67.15","74","30","71.15","644","411","61.04","51","25","67.11","1300","804","61.79","23","15","60.53","13.67","88.60","1.023","319","351","182","971","63.67","771","519","397","66.01"
"841","Logan Stankoven","DAL","C","23","336.8","442","291","60.30","308","203","60.27","215","136","61.25","25","12","67.57","25.1","11.58","68.43","226","123","64.76","102","52","66.23","16","6","72.73","124","71","63.59","7","3","70.00","254","189","57.34","2","3","40.00","11.63","91.18","1.028","67","59","51","271","56.78","126","92","110","53.39"
"835","Scott Morrow","CAR","D","2","36.766666666667","41","27","60.29","31","21","59.62","22","17","56.41","1","4","20.00","1.91","1.06","64.29","16","10","61.54","6","5","54.55","0","2","0.00","10","5","66.67","1","1","50.00","28","17","62.22","0","1","0.00","4.55","76.47","0.810","3","8","2","25","60.00","9","12","6","60.00"
"797","Luke Evangelista","NSH","R","80","1116.4333333333","1358","898","60.20","982","642","60.47","690","461","59.95","66","43","60.55","68.05","41.32","62.22","688","420","62.09","266","163","62.00","32","22","59.26","422","257","62.15","19","14","57.58","793","481","62.24","14","7","66.67","9.57","90.67","1.002","233","168","75","861","75.65","460","268","179","71.99"
"866","Logan Morrison","SEA","C","4","52.533333333333","65","43","60.19","45","30","60.00","24","26","48.00","2","1","66.67","3.35","1.76","65.57","30","18","62.50","13","5","72.22","1","1","50.00","17","13","56.67","1","0","100.00","46","26","63.89","0","0","-","8.33","96.15","1.045","14","7","3","41","82.35","20","13","15","57.14"
"59","Jordan Eberle","SEA","R","77","1343.2833333333","1600","1059","60.17","1121","801","58.32","764","536","58.77","78","55","58.65","81.32","56.71","58.91","765","441","63.43","305","189","61.74","39","23","62.90","460","252","64.61","23","12","65.71","994","686","59.17","15","11","57.69","10.21","89.74","0.999","305","243","167","920","64.62","567","343","345","62.17"
"145","John Klingberg","TOR","D","14","287.71666666667","365","242","60.13","254","179","58.66","176","124","58.67","19","19","50.00","18.18","15.95","53.26","189","132","58.88","76","63","54.68","8","11","42.11","113","69","62.09","6","4","60.00","225","101","69.02","5","2","71.43","10.80","84.68","0.955","58","41","19","230","75.32","131","58","47","73.60"
"403","Roope Hintz","DAL","C","79","1360.0166666667","1710","1135","60.11","1225","803","60.40","843","531","61.35","114","58","66.28","99.74","52.13","65.67","893","481","64.99","383","184","67.55","58","30","65.91","510","297","63.20","39","20","66.10","1044","730","58.85","13","5","72.22","13.52","89.08","1.026","368","267","257","921","58.88","660","401","464","58.72"
"9","Evgeni Malkin","PIT","C","81","1496.7","1891","1256","60.09","1325","948","58.29","923","633","59.32","94","64","59.49","106.43","68.99","60.67","950","601","61.25","388","233","62.48","45","44","50.56","562","368","60.43","25","5","83.33","1161","614","65.41","23","13","63.89","10.18","89.89","1.001","305","235","79","1139","79.43","671","390","231","74.39"
"77","John Tavares","TOR","C","79","1411.9833333333","1878","1248","60.08","1357","921","59.57","971","649","59.94","102","62","62.20","113.92","63.61","64.17","999","544","64.74","462","230","66.76","45","31","59.21","537","314","63.10","41","16","71.93","1157","702","62.24","15","10","60.00","10.50","90.45","1.010","332","265","174","850","65.61","685","376","362","65.43"
"447","Jalen Chatfield","CAR","D","72","1094.2","1172","779","60.07","863","577","59.93","567","413","57.86","50","38","56.82","51.72","37.34","58.07","494","354","58.25","181","159","53.24","26","22","54.17","313","195","61.61","13","11","54.17","742","448","62.35","11","5","68.75","8.82","90.80","0.996","151","242","113","898","57.20","365","376","268","57.66"
"354","Viktor Arvidsson","L.A","R","17","284.36666666667","333","222","60.00","250","156","61.58","179","101","63.93","21","9","70.00","18.19","12.03","60.18","152","101","60.08","60","50","54.55","7","5","58.33","92","51","64.34","7","2","77.78","233","128","64.54","6","1","85.71","11.73","91.09","1.028","65","60","25","177","72.22","133","77","53","71.51"
"860","Jackson Blake","CAR","R","1","15.3","18","12","60.00","14","9","60.87","9","8","52.94","0","2","0.00","1.16","0.72","61.93","7","7","50.00","4","4","50.00","0","1","0.00","3","3","50.00","0","1","0.00","13","6","68.42","0","0","-","0.00","75.00","0.750","2","1","0","14","100.00","3","2","3","50.00"
"736","Jordan Spence","L.A","D","70","1008.95","1176","786","59.94","849","585","59.21","579","411","58.48","57","40","58.76","54.32","35.26","60.64","563","383","59.51","221","168","56.81","27","20","57.45","342","215","61.40","16","12","57.14","709","424","62.58","14","7","66.67","9.84","90.27","1.001","205","134","106","744","65.92","392","229","221","63.95"
"774","Seth Jarvis","CAR","C","81","1518.75","1833","1227","59.90","1312","901","59.29","884","619","58.82","119","64","65.03","100.67","68.26","59.59","869","575","60.18","366","235","60.90","51","31","62.20","503","340","59.67","42","24","63.64","1192","793","60.05","23","5","82.14","13.46","89.66","1.031","379","290","326","845","53.76","677","408","595","53.22"
"346","Brayden Point","T.B","C","80","1603.6833333333","2045","1370","59.88","1493","1015","59.53","1030","733","58.42","141","99","58.75","117.08","83.67","58.32","1067","670","61.43","419","280","59.94","63","45","58.33","648","390","62.43","47","29","61.84","1247","693","64.28","31","16","65.96","13.69","86.49","1.002","392","254","126","978","75.68","796","380","286","73.57"
"846","Brandt Clarke","L.A","D","16","218.41666666667","270","181","59.87","207","125","62.35","143","87","62.17","9","11","45.00","14.26","8.86","61.68","131","80","62.09","56","35","61.54","3","8","27.27","75","45","62.50","5","2","71.43","169","113","59.93","1","0","100.00","6.29","87.36","0.937","47","31","31","154","60.26","97","49","54","64.24"
"828","Daniil Miromanov","CGY, VGK","D","23","475.88333333333","582","392","59.75","404","279","59.15","275","199","58.02","18","21","46.15","27.76","19.75","58.43","272","189","59.00","107","85","55.73","6","8","42.86","165","104","61.34","7","5","58.33","340","223","60.39","4","6","40.00","6.55","89.45","0.960","75","99","72","354","51.02","180","139","148","54.88"
"885","Liam Ohgren","MIN","L","3","42.516666666667","43","29","59.72","36","18","66.67","23","12","65.71","3","1","75.00","2.39","0.73","76.58","19","12","61.29","10","3","76.92","2","0","100.00","9","9","50.00","0","1","0.00","29","16","64.44","1","0","100.00","13.04","91.67","1.047","6","10","3","29","66.67","13","20","7","65.00"
"436","Conor Garland","VAN","R","81","1176.0166666667","1297","876","59.69","940","627","59.99","638","453","58.48","68","36","65.38","71.15","38.99","64.60","653","387","62.79","304","161","65.38","36","21","63.16","349","226","60.70","22","8","73.33","756","528","58.88","10","7","58.82","10.66","92.05","1.027","215","259","174","1015","55.27","387","351","335","53.60"
"61","Roman Josi","NSH","D","82","2019.75","2595","1754","59.67","1868","1262","59.68","1299","925","58.41","148","99","59.92","144.03","93.13","60.73","1304","825","61.25","541","329","62.18","79","38","67.52","763","496","60.60","34","29","53.97","1654","975","62.91","31","25","55.36","11.39","89.30","1.007","417","294","166","1229","71.53","1042","534","448","69.93"
