"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"176","Sean Couturier","PHI","C","74","1054.7833333333","7","21","9","12","28","52.83","147","4.76","14.78","249","196","119","67","5","26","27","12","11","1","0","9","23","38","49","60","38","563","482","53.88"
"263","Anthony Duclair","S.J, T.B","L","72","1006.6166666667","18","10","6","4","28","59.57","100","18.00","12.92","193","145","116","64","6","16","30","11","10","0","1","12","15","33","39","42","35","16","27","37.21"
"421","Jake DeBrusk","BOS","L","80","1080.9666666667","15","13","7","6","28","59.57","147","10.20","17.85","265","197","166","79","17","24","16","8","8","0","0","12","22","33","84","105","44","5","13","27.78"
"627","K'Andre Miller","NYR","D","80","1543.6","8","20","5","15","28","37.84","90","8.89","6.43","225","141","71","13","9","14","45","17","15","1","1","10","31","49","120","62","105","0","0","-"
"697","Bowen Byram","BUF, COL","D","73","1331.3166666667","11","17","5","12","28","41.79","74","14.86","4.65","189","111","64","17","2","15","49","23","22","1","0","11","29","15","86","137","95","0","0","-"
"743","Aliaksei Protas","WSH","C","78","986.05","6","22","12","10","28","63.64","108","5.56","12.32","196","160","106","54","5","25","8","4","4","0","0","10","31","38","29","82","42","36","41","46.75"
"782","Dawson Mercer","N.J","C","82","1149.1333333333","16","12","6","6","28","66.67","110","14.55","15.02","196","151","119","64","8","27","27","8","6","1","1","7","34","38","24","96","34","106","136","43.80"
"836","William Eklund","S.J","L","79","1192.0333333333","8","20","10","10","28","63.64","87","9.20","11.29","183","138","108","57","6","25","22","11","11","0","0","18","21","20","29","40","68","63","144","30.43"
"904","Zach Benson","BUF","L","71","900.85","11","17","10","7","28","70.00","82","13.41","13.31","156","122","108","62","5","12","34","17","17","0","0","14","18","30","30","84","32","4","10","28.57"
"57","Tyler Myers","VAN","D","76","1249.15","3","24","12","12","27","42.86","86","3.49","4","201","137","42","7","4","25","67","27","25","1","1","6","26","11","76","79","108","0","0","-"
"143","Brendan Gallagher","MTL","R","77","940.91666666667","15","12","9","3","27","79.41","138","10.87","18.75","259","191","145","86","8","32","62","23","20","2","1","19","26","28","57","56","35","8","14","36.36"
"192","Yanni Gourde","SEA","C","79","1174.05","9","18","13","5","27","65.85","142","6.34","17.83","270","206","155","74","11","26","60","23","20","2","1","16","25","47","125","104","42","438","479","47.76"
"218","Shayne Gostisbehere","DET","D","81","1248.3666666667","8","19","10","9","27","54.00","92","8.70","4.99","205","133","64","9","3","15","12","6","6","0","0","22","26","17","25","34","66","0","0","-"
"268","Andrew Copp","DET","C","79","1040.6833333333","11","16","8","8","27","54.00","84","13.10","10.33","161","123","98","48","3","14","26","13","13","0","0","7","25","22","26","47","40","460","394","53.86"
"272","Shea Theodore","VGK","D","46","857.51666666667","3","24","14","10","27","56.25","83","3.61","4.17","213","121","59","5","3","21","6","2","2","0","0","3","19","25","8","41","73","0","0","-"
"367","Jake Evans","MTL","C","82","1039.05","6","21","11","10","27","64.29","76","7.89","9.54","167","117","107","44","6","13","22","10","10","0","0","16","28","18","73","85","48","445","373","54.40"
"540","Morgan Geekie","BOS","C","76","1025.45","13","14","7","7","27","58.70","108","12.04","9.65","175","144","100","50","5","19","24","12","12","0","0","8","28","29","119","111","49","257","332","43.63"
"587","Fabian Zetterlund","S.J","L","81","1268","17","10","9","1","27","45.76","163","10.43","17.17","334","245","169","66","8","21","31","14","13","1","0","14","26","38","93","68","69","22","46","32.35"
"613","Kiefer Sherwood","NSH","L","68","781.11666666667","10","17","11","6","27","69.23","102","9.80","10.13","205","155","92","40","11","14","41","16","13","3","0","17","17","32","212","75","20","15","16","48.39"
"622","Ryan McLeod","EDM","C","79","982.78333333333","12","15","13","2","27","62.79","92","13.04","11.03","169","139","100","49","6","15","10","5","5","0","0","7","38","52","59","95","28","306","301","50.41"
"823","Yegor Chinakhov","CBJ","R","53","685.15","15","12","8","4","27","75.00","91","16.48","7.44","205","141","92","25","10","15","4","2","2","0","0","13","6","25","38","27","24","1","11","8.33"
"38","James van Riemsdyk","BOS","L","71","775.93333333333","5","21","13","8","26","83.87","103","4.85","13.19","163","136","113","74","8","27","12","6","6","0","0","4","11","11","31","65","22","6","6","50.00"
"149","Ondrej Palat","N.J","L","71","969.06666666667","10","16","10","6","26","60.47","97","10.31","11.34","182","138","109","51","12","26","37","13","11","1","1","9","20","21","78","90","47","4","12","25.00"
"164","Boone Jenner","CBJ","C","58","904.66666666667","16","10","3","7","26","54.17","113","14.16","13.53","215","174","122","56","2","27","20","10","10","0","0","13","12","15","105","42","67","461","378","54.95"
"178","Jonas Brodin","MIN","D","61","1206.6666666667","7","19","7","12","26","40.63","103","6.80","5.24","216","146","66","19","5","11","14","7","7","0","0","6","17","21","14","84","107","0","0","-"
"183","Stefan Noesen","CAR","R","81","830.6","11","15","10","5","26","65.00","91","12.09","13.68","167","152","98","58","6","12","31","14","13","1","0","12","19","22","105","64","23","39","56","41.05"
"190","Torey Krug","STL","D","77","1374.7833333333","4","22","11","11","26","53.06","120","3.33","7.07","269","177","73","11","3","19","30","15","15","0","0","13","37","33","50","53","95","0","0","-"
"207","Tomas Hertl","S.J, VGK","C","53","841.2","10","16","12","4","26","78.79","93","10.75","11.74","189","137","100","52","3","22","10","5","5","0","0","9","11","32","45","24","42","431","327","56.86"
"223","Jimmy Vesey","NYR","L","80","884.46666666667","13","13","7","6","26","78.79","104","12.50","15.02","186","151","97","51","15","21","20","7","5","2","0","7","18","26","70","33","24","8","13","38.10"
"292","Darnell Nurse","EDM","D","80","1469.7333333333","8","18","10","8","26","37.68","158","5.06","6.21","356","222","90","14","9","27","75","28","25","1","2","10","51","15","147","79","120","0","0","-"
"342","Ryan Donato","CHI","C","77","927.18333333333","10","16","11","5","26","72.22","125","8.00","12.47","204","161","114","61","14","18","22","8","6","2","0","16","23","41","90","76","22","80","101","44.20"
"371","Darren Raddysh","T.B","D","81","1417.9","5","21","7","14","26","36.11","94","5.32","3.83","226","145","64","11","6","19","19","8","7","1","0","14","25","14","69","123","94","0","0","-"
"408","Jack Roslovic","CBJ, NYR","C","59","817.68333333333","8","18","10","8","26","63.41","107","7.48","11.06","177","146","85","43","6","14","16","8","8","0","0","9","17","19","23","55","22","47","59","44.34"
"519","Michael Carcone","ARI","L","73","790.55","19","7","3","4","26","70.27","103","18.45","10.01","208","140","92","47","2","18","35","16","15","1","0","12","12","10","54","90","21","4","8","33.33"
"527","Justin Danforth","CBJ","R","71","891.43333333333","10","16","8","8","26","57.78","78","12.82","13.07","159","130","105","65","5","16","24","8","7","0","1","10","12","23","88","64","40","149","142","51.20"
"576","Alexandre Texier","CBJ","C","78","1014.9333333333","10","16","11","5","26","57.78","99","10.10","9.61","216","143","98","41","9","22","36","18","18","0","0","11","15","20","46","30","31","4","9","30.77"
"739","Alex Newhook","MTL","C","55","761.28333333333","13","13","6","7","26","68.42","65","20.00","8.57","142","101","89","43","5","9","14","7","7","0","0","10","25","19","30","55","29","193","235","45.09"
"751","Dmitri Voronkov","CBJ","L","75","859.4","12","14","9","5","26","65.00","112","10.71","16.83","190","160","127","80","2","28","50","22","20","2","0","11","10","14","74","20","48","239","330","42.00"
"790","Alexander Holtz","N.J","R","82","850.3","15","11","6","5","26","81.25","112","13.39","9.86","212","163","93","36","6","21","12","5","5","0","0","3","19","10","39","59","17","8","19","29.63"
"837","Owen Power","BUF","D","76","1478.3666666667","6","20","9","11","26","31.71","87","6.90","5.7","197","136","76","16","3","20","26","9","8","0","1","1","28","19","38","97","93","0","0","-"
"901","Andrei Kuzmenko","CGY, VAN","L","71","829.66666666667","14","12","8","4","26","61.90","81","17.28","11.16","186","136","122","66","4","26","12","5","5","0","0","15","20","25","8","65","16","1","0","100.00"
"30","Jordan Staal","CAR","C","80","1047.5","9","16","4","12","25","67.57","109","8.26","14.34","210","157","139","73","2","29","44","21","21","0","0","10","24","15","110","70","26","679","461","59.56"
"66","TJ Brodie","TOR","D","77","1457.9166666667","0","25","11","14","25","31.65","48","0.00","2.58","114","67","25","5","1","11","38","15","14","0","1","10","46","19","36","154","128","0","0","-"
"86","Nick Leddy","STL","D","81","1585","2","23","12","11","25","35.71","75","2.67","3.17","164","112","56","8","2","15","14","7","7","0","0","12","33","27","40","30","107","0","0","-"
"132","Erik Gudbranson","CBJ","D","78","1296.65","6","19","6","13","25","54.35","83","7.23","2.05","209","122","40","1","4","19","74","23","17","4","2","17","23","14","76","79","118","0","0","-"
"161","Jean-Gabriel Pageau","NYI","C","81","1021","9","16","11","5","25","65.79","76","11.84","11.07","142","114","84","50","9","18","13","5","4","1","0","7","23","23","161","83","66","528","401","56.84"
"173","Ryan Strome","ANA","C","78","1032","9","16","5","11","25","59.52","105","8.57","10.22","176","141","99","50","9","15","70","25","20","4","1","11","35","25","52","37","19","173","200","46.38"
"200","Scott Laughton","PHI","C","82","1034.15","9","16","9","7","25","55.56","128","7.03","10.27","221","169","97","43","8","25","61","25","23","1","1","16","23","15","134","27","46","380","400","48.72"
"229","Jake McCabe","TOR","D","73","1316.85","7","18","9","9","25","33.33","66","10.61","3.53","175","102","57","9","4","15","56","25","23","2","0","14","44","15","181","182","103","0","0","-"
"422","Ivan Provorov","CBJ","D","82","1461.6","5","20","9","11","25","36.76","92","5.43","3.61","198","131","59","6","3","18","16","8","8","0","0","10","32","15","55","83","116","0","0","-"
"424","John Marino","N.J","D","75","1336.5833333333","4","21","7","14","25","36.23","53","7.55","4.25","144","78","41","13","1","16","39","14","12","1","1","10","31","35","31","97","71","0","0","-"
"433","Will Borgen","SEA","D","81","1306.35","3","22","12","10","25","46.30","90","3.33","3.34","248","143","58","9","6","16","63","23","19","3","1","11","18","15","164","116","103","0","0","-"
"470","Jakob Chychrun","OTT","D","82","1596.5","7","18","8","10","25","34.72","149","4.70","7.2","374","240","108","15","9","40","52","22","21","0","1","10","70","17","62","129","153","0","0","-"
"582","Neal Pionk","WPG","D","81","1412.3333333333","4","21","6","15","25","36.23","120","3.33","4.69","258","180","49","7","7","19","59","28","27","1","0","18","46","29","175","144","96","0","0","-"
"642","Jack McBain","ARI","C","66","713.1","8","17","12","5","25","60.98","52","15.38","9.89","118","84","83","48","4","18","43","17","14","3","0","15","15","12","177","91","30","261","305","46.11"
"722","Connor McMichael","WSH","C","80","1078.65","15","10","8","2","25","71.43","118","12.71","17.57","230","177","144","70","8","22","30","15","15","0","0","13","25","33","33","55","33","331","434","43.27"
"800","Cole Perfetti","WPG","C","70","795.63333333333","12","13","12","1","25","62.50","110","10.91","10.13","181","143","94","55","7","19","10","5","5","0","0","3","10","15","22","55","23","26","53","32.91"
"51","Lars Eller","PIT","C","81","994.36666666667","10","14","6","8","24","64.86","115","8.70","12.39","233","173","118","41","5","19","28","12","12","0","0","17","27","35","46","91","40","388","346","52.86"
"73","Marcus Johansson","MIN","L","77","1052.1666666667","10","14","6","8","24","64.86","86","11.63","8.34","201","137","97","36","6","15","16","8","8","0","0","13","29","21","37","77","25","5","19","20.83"
"88","Brayden McNabb","VGK","D","81","1371.8","4","20","7","13","24","35.29","83","4.82","3.5","202","120","57","7","0","20","28","14","14","0","0","5","20","29","123","119","163","0","0","-"
"98","David Savard","MTL","D","60","1011.9","6","18","6","12","24","46.15","50","12.00","2.43","113","70","34","4","0","8","24","12","12","0","0","4","30","10","48","42","125","0","0","-"
"124","Kevin Hayes","STL","R","78","992.75","13","11","4","7","24","61.54","134","9.70","13.33","233","178","99","45","6","24","12","6","6","0","0","23","27","39","36","31","16","411","315","56.61"
"205","Cody Ceci","EDM","D","78","1351.0166666667","5","19","7","12","24","36.92","93","5.38","4.68","195","124","56","12","2","20","14","7","7","0","0","3","17","22","72","167","83","0","0","-"
"216","Esa Lindell","DAL","D","81","1354.6166666667","5","19","8","11","24","34.29","98","5.10","4.58","226","142","79","12","5","17","12","6","6","0","0","2","30","24","60","150","125","0","0","-"
"227","Colton Sissons","NSH","C","81","1008.4333333333","9","15","12","3","24","57.14","87","10.34","13.43","166","135","117","57","4","15","32","16","16","0","0","16","25","24","114","80","51","470","391","54.59"
"228","Teddy Blueger","VAN","C","67","846.83333333333","4","20","11","9","24","64.86","81","4.94","10.22","145","117","99","57","9","11","29","13","12","1","0","10","13","21","83","56","35","322","276","53.85"
"301","Curtis Lazar","N.J","C","71","795.88333333333","6","18","11","7","24","61.54","70","8.57","9.82","125","95","74","39","7","20","44","15","12","2","1","17","15","13","142","84","55","149","157","48.69"
"386","Jordan Greenway","BUF","L","67","912.03333333333","9","15","8","7","24","48.00","96","9.38","9.57","182","137","95","45","2","15","60","23","20","2","1","10","18","18","118","40","50","12","28","30.00"
"586","Eetu Luostarinen","FLA","C","82","1032.9","10","14","9","5","24","61.54","99","10.10","13.91","201","153","109","58","4","18","18","9","9","0","0","20","22","35","97","133","36","84","72","53.85"
"597","Nick Perbix","T.B","D","76","1247.7833333333","2","22","9","13","24","36.92","54","3.70","2.14","144","83","32","5","1","18","10","5","5","0","0","11","25","28","67","103","110","0","0","-"
"605","Sean Walker","COL, PHI","D","80","1332.1833333333","8","16","7","9","24","34.29","130","6.15","6.5","274","181","77","17","12","24","48","22","22","0","0","5","21","32","83","127","110","0","0","-"
"607","Sean Durzi","ARI","D","75","1362.5333333333","5","19","7","12","24","34.29","105","4.76","5.25","246","153","92","25","3","27","44","22","22","0","0","14","56","19","37","103","140","0","0","-"
"610","Pius Suter","VAN","C","66","826.73333333333","12","12","7","5","24","57.14","82","14.63","11.34","152","116","113","77","5","13","14","7","7","0","0","12","6","24","45","38","20","141","157","47.32"
"630","Jesperi Kotkaniemi","CAR","C","79","924","11","13","9","4","24","63.16","114","9.65","14.63","229","175","127","63","4","23","34","17","17","0","0","13","28","26","48","79","32","307","285","51.86"
"707","Moritz Seider","DET","D","82","1437.1166666667","6","18","9","9","24","32.00","106","5.66","4.72","226","152","58","5","8","17","43","20","19","1","0","15","32","35","152","60","158","0","0","-"
"772","Jake Neighbours","STL","L","77","1014.7166666667","19","5","5","0","24","57.14","109","17.43","14.42","181","149","123","68","5","12","15","6","5","1","0","16","16","36","123","114","43","9","15","37.50"
"780","Jake Sanderson","OTT","D","79","1361.5333333333","7","17","6","11","24","35.29","113","6.19","6.49","270","176","64","12","7","22","21","9","8","1","0","7","59","27","35","145","101","0","0","-"
"817","Artem Zub","OTT","D","69","1246.0833333333","4","20","11","9","24","40.00","83","4.82","4.28","186","127","38","5","4","22","32","16","16","0","0","6","27","13","114","104","91","0","0","-"
"834","Matty Beniers","SEA","C","76","1155.5833333333","9","15","12","3","24","57.14","106","8.49","10.63","209","150","121","57","11","21","16","8","8","0","0","16","27","43","44","106","42","453","510","47.04"
"907","Adam Fantilli","CBJ","C","49","656.65","11","13","9","4","24","77.42","92","11.96","9.03","198","135","93","27","5","27","14","7","7","0","0","12","14","17","44","40","25","155","203","43.30"
"28","Jeff Petry","DET","D","73","1234.35","3","20","8","12","23","41.07","84","3.57","3.52","194","123","40","8","3","21","39","17","16","1","0","8","39","9","122","81","111","0","0","-"
"54","Alex Pietrangelo","VGK","D","64","1177.65","4","19","10","9","23","34.33","117","3.42","4.86","252","164","61","15","6","20","20","6","5","0","1","9","31","38","36","99","128","0","0","-"
"90","Tomas Tatar","COL, SEA","L","69","794.91666666667","9","14","5","9","23","60.53","65","13.85","9.75","151","110","107","53","5","12","18","9","9","0","0","13","17","19","37","54","20","3","11","21.43"
"181","Joel Armia","MTL","R","66","814.48333333333","15","8","5","3","23","58.97","125","12.00","11.22","204","164","112","46","6","24","32","15","15","0","0","8","26","20","43","41","32","5","5","50.00"
"206","Tom Wilson","WSH","R","74","1047.1333333333","11","12","5","7","23","62.16","128","8.59","15.92","249","183","135","70","11","24","113","40","33","5","2","34","40","39","183","88","58","7","18","28.00"
"214","Colton Parayko","STL","D","81","1677.0833333333","9","14","7","7","23","31.51","145","6.21","6.54","296","198","76","13","7","16","23","10","9","1","0","6","43","61","98","109","187","0","0","-"
"226","Damon Severson","CBJ","D","67","1253.75","9","14","7","7","23","35.94","78","11.54","4.28","189","118","69","13","6","15","49","23","22","1","0","9","32","31","37","48","75","0","0","-"
"266","Miles Wood","COL","L","73","890.23333333333","7","16","14","2","23","60.53","153","4.58","16.7","264","212","140","69","14","29","71","26","23","1","2","21","14","35","88","82","30","12","26","31.58"
"298","Alex Wennberg","NYR, SEA","C","79","1115.3333333333","6","17","10","7","23","46.94","64","9.38","6.87","113","85","67","36","4","10","12","6","6","0","0","14","19","38","40","63","60","431","480","47.31"
"355","Sam Lafferty","VAN","C","78","870.08333333333","12","11","4","7","23","67.65","72","16.67","10.45","139","108","89","55","9","10","32","12","11","0","1","15","16","17","171","107","31","138","186","42.59"
"368","Jake Middleton","MIN","D","79","1382.5166666667","7","16","8","8","23","41.07","82","8.54","5.16","184","114","61","18","2","20","77","27","20","7","0","21","19","16","121","59","121","0","0","-"
"414","Thomas Chabot","OTT","D","51","1012.7333333333","8","15","7","8","23","38.98","98","8.16","4.6","212","131","59","11","3","10","18","9","9","0","0","11","30","21","38","83","82","0","0","-"
"666","Martin Pospisil","CGY","C","62","763.25","8","15","7","8","23","60.53","112","7.14","11.66","194","154","118","58","13","19","101","34","28","3","3","22","23","26","221","75","22","23","28","45.10"
"724","Nicholas Robertson","TOR","L","55","579.01666666667","13","10","5","5","23","76.67","89","14.61","7.53","151","120","73","25","10","10","4","2","2","0","0","6","18","27","29","56","24","3","7","30.00"
"734","Pavel Dorofeyev","VGK","L","46","561.61666666667","13","10","6","4","23","76.67","91","14.29","9.9","158","127","95","44","5","14","12","6","6","0","0","4","12","18","15","34","22","2","2","50.00"
"773","Ridly Greig","OTT","C","72","901.36666666667","10","13","10","3","23","47.92","86","11.63","11.48","165","123","98","47","4","15","60","27","25","2","0","22","16","22","112","109","32","188","226","45.41"
"804","Tyson Foerster","PHI","R","77","1130.1833333333","14","9","3","6","23","43.40","124","11.29","12.43","245","180","140","62","9","12","32","16","16","0","0","21","11","30","79","75","49","1","1","50.00"
"819","Bobby McMann","TOR","C","56","591.35","14","9","3","6","23","71.88","111","12.61","10.15","183","150","72","36","16","16","50","14","10","2","2","10","10","17","104","53","18","6","2","75.00"
"4","Brent Burns","CAR","D","82","1357.45","5","17","8","9","22","28.57","138","3.62","5.19","443","234","107","12","8","46","18","9","9","0","0","5","44","30","28","32","77","0","0","-"
"69","Cam Atkinson","PHI","R","70","875.41666666667","11","11","4","7","22","66.67","137","8.03","12.6","233","178","127","65","9","23","23","10","9","1","0","12","15","12","27","27","41","7","9","43.75"
"105","Nic Dowd","WSH","C","64","823.28333333333","12","10","6","4","22","66.67","55","21.82","8.52","95","79","68","35","2","9","45","19","18","1","0","14","28","39","108","64","50","395","410","49.07"
"113","Jason Zucker","ARI, NSH","L","69","840.76666666667","9","13","9","4","22","64.71","124","7.26","13.85","236","189","134","62","13","28","75","21","15","3","3","21","32","26","81","53","18","13","19","40.63"
"119","Justin Faulk","STL","D","60","1116.2166666667","1","21","12","9","22","44.00","110","0.91","4.95","214","147","60","15","5","18","37","13","11","1","1","2","28","31","74","37","92","0","0","-"
"150","Josh Manson","COL","D","75","1181.05","6","16","9","7","22","38.60","117","5.13","5.39","285","170","86","19","6","24","82","31","26","4","1","17","40","37","167","79","83","0","0","-"
"235","Erik Gustafsson","NYR","D","76","1205.4","6","16","9","7","22","40.00","80","7.50","3.87","212","138","49","6","4","12","35","16","15","1","0","9","36","25","55","97","63","0","0","-"
"271","Michael McCarron","NSH","R","70","795.25","12","10","6","4","22","59.46","90","13.33","11.88","164","139","111","64","8","14","88","24","14","8","2","20","15","18","128","86","49","341","284","54.56"
"289","Seth Jones","CHI","D","66","1324.3666666667","5","17","11","6","22","41.51","126","3.97","5.82","264","171","75","8","10","28","28","14","14","0","0","7","47","32","66","75","108","0","0","-"
"350","Michael Amadio","VGK","R","72","890.78333333333","11","11","5","6","22","53.66","97","11.34","10.23","161","128","100","53","7","10","12","6","6","0","0","13","23","30","34","107","33","67","62","51.94"
"442","Vladislav Gavrikov","L.A","D","76","1358.8333333333","6","16","5","11","22","33.85","109","5.50","4.75","210","139","62","16","7","15","28","10","9","0","1","7","38","12","43","48","90","0","0","-"
"445","Matt Roy","L.A","D","80","1426.3166666667","5","17","11","6","22","31.43","130","3.85","6.71","284","201","71","18","6","30","38","15","14","0","1","4","49","9","119","140","146","0","0","-"
"447","Jalen Chatfield","CAR","D","72","1039.8166666667","8","14","4","10","22","44.00","89","8.99","4.22","211","140","43","10","4","21","24","12","12","0","0","8","28","22","48","104","63","0","0","-"
"626","Joe Veleno","DET","C","80","977.36666666667","9","13","6","7","22","61.11","73","12.33","8.59","150","114","78","38","3","14","25","10","9","1","0","16","12","21","88","78","30","262","277","48.61"
"683","Logan O'Connor","COL","R","57","715.1","10","12","7","5","22","62.86","77","12.99","10.69","160","119","97","49","7","12","32","13","11","2","0","9","11","26","47","58","29","10","7","58.82"
"709","Cam York","PHI","D","82","1490","10","12","3","9","22","34.38","103","9.71","6.81","230","155","74","21","8","17","42","20","20","0","0","10","28","11","57","144","139","0","0","-"
"770","Kaiden Guhle","MTL","D","70","1296.1666666667","6","16","7","9","22","38.60","91","6.59","4.21","180","123","51","9","3","12","40","20","20","0","0","8","38","21","96","127","144","0","0","-"
"839","Luke Hughes","N.J","D","82","1469.3833333333","5","17","9","8","22","34.38","99","5.05","4.41","275","146","86","9","6","21","26","13","13","0","0","23","53","38","17","107","54","0","0","-"
"82","Oliver Ekman-Larsson","FLA","D","80","1197.4333333333","8","13","4","9","21","35.59","98","8.16","4.62","227","144","57","11","2","23","72","28","26","0","2","15","27","11","82","69","60","0","0","-"
"194","Hampus Lindholm","BOS","D","73","1408.85","2","19","5","14","21","31.34","79","2.53","4.3","190","113","65","13","3","21","43","19","18","1","0","13","43","27","37","146","83","0","0","-"
"281","Artturi Lehkonen","COL","L","44","610.18333333333","9","12","7","5","21","47.73","73","12.33","10.21","123","94","84","51","4","10","14","7","7","0","0","4","13","14","33","59","17","3","12","20.00"
"366","Pierre Engvall","NYI","L","74","1027.05","8","13","8","5","21","53.85","116","6.90","13.81","215","160","116","59","7","26","14","7","7","0","0","3","32","21","23","54","20","21","25","45.65"
"473","Sam Steel","DAL","C","76","860.88333333333","7","14","12","2","21","67.74","72","9.72","7.74","142","110","75","41","5","10","29","13","12","1","0","10","17","21","53","86","25","81","102","44.26"
"536","Mario Ferraro","S.J","D","77","1494.9166666667","3","18","9","9","21","35.00","117","2.56","5.16","253","158","71","16","6","19","36","18","18","0","0","8","24","22","93","93","143","0","0","-"
"555","Gabriel Vilardi","WPG","C","46","634.66666666667","12","9","8","1","21","52.50","77","15.58","11.19","121","103","90","56","3","15","10","5","5","0","0","16","9","18","13","39","24","22","17","56.41"
"572","Ryan Poehling","PHI","C","77","980.75","7","14","10","4","21","60.00","98","7.14","10.98","175","139","94","60","8","16","6","3","3","0","0","11","10","19","53","77","85","387","383","50.26"
"663","Alexander Romanov","NYI","D","80","1500.9333333333","7","14","6","8","21","30.00","116","6.03","3.91","255","162","60","7","4","17","18","9","9","0","0","6","44","22","137","138","146","0","0","-"
"668","Paul Cotter","VGK","C","75","914.46666666667","5","16","11","5","21","65.63","96","5.21","10.51","190","146","127","51","11","18","29","13","12","1","0","10","19","35","201","93","29","23","24","48.94"
"729","Shane Pinto","OTT","C","41","628.51666666667","5","16","8","8","21","61.76","80","6.25","11.2","146","120","99","54","8","15","12","6","6","0","0","5","15","22","37","44","31","242","233","50.95"
"831","J.J. Moser","ARI","D","79","1367.2","5","16","8","8","21","33.87","70","7.14","3.93","174","99","77","18","7","11","33","15","14","1","0","10","31","17","86","145","87","0","0","-"
"10","Blake Wheeler","NYR","R","54","632.45","8","12","4","8","20","64.52","72","11.11","7.34","128","101","63","26","3","5","23","10","9","1","0","4","21","15","23","31","31","22","13","62.86"
"22","Nick Foligno","CHI","L","73","1013","8","12","5","7","20","50.00","110","7.27","12.71","165","136","108","60","7","19","44","19","17","2","0","13","19","36","158","34","32","135","122","52.53"
"46","Evgenii Dadonov","DAL","R","50","614.18333333333","10","10","3","7","20","71.43","63","15.87","7.93","138","110","77","38","5","15","6","3","3","0","0","4","13","18","21","26","19","0","4","0.00"
"92","Dmitry Orlov","CAR","D","82","1303.7333333333","5","15","4","11","20","37.04","118","4.24","6.06","295","186","91","12","7","16","36","14","13","0","1","22","35","24","91","69","57","0","0","-"
"95","Marcus Foligno","MIN","L","55","651.45","9","11","7","4","20","71.43","46","19.57","6.5","95","71","64","35","3","6","57","18","11","7","0","17","16","24","148","37","30","6","7","46.15"
"96","Craig Smith","DAL","C","74","744.28333333333","11","9","4","5","20","68.97","112","9.82","10.26","213","164","101","44","9","20","33","14","13","1","0","7","23","22","45","64","27","1","2","33.33"
"97","Casey Cizikas","NYI","C","69","814.68333333333","8","12","5","7","20","71.43","74","10.81","8.78","128","99","80","48","6","16","20","10","10","0","0","10","21","21","117","84","49","283","244","53.70"
"101","Ben Chiarot","DET","D","77","1361.1666666667","5","15","9","6","20","28.99","94","5.32","4.25","217","139","49","8","1","12","50","25","25","0","0","12","29","16","124","127","142","0","0","-"
"107","Brenden Dillon","WPG","D","77","1261.7333333333","8","12","4","8","20","30.77","77","10.39","2.7","202","118","52","8","3","26","80","28","20","8","0","10","22","3","199","92","93","0","0","-"
"125","Cam Fowler","ANA","D","80","1504.7666666667","3","17","4","13","20","43.48","74","4.05","3.51","186","107","49","4","1","10","22","11","11","0","0","4","30","26","28","57","84","0","0","-"
"128","Jaden Schwartz","SEA","C","61","855.36666666667","6","14","7","7","20","62.50","88","6.82","10.6","171","129","99","53","6","16","18","9","9","0","0","12","16","36","37","46","25","31","34","47.69"
"210","Jacob Trouba","NYR","D","69","1242.3333333333","3","17","8","9","20","37.74","119","2.52","5.38","257","151","78","13","10","32","73","24","19","3","2","13","27","8","154","61","148","0","0","-"
"331","Robby Fabbri","DET","C","68","733.53333333333","13","7","3","4","20","64.52","73","17.81","10.68","134","105","91","49","5","8","26","9","8","0","1","8","16","16","64","64","29","28","30","48.28"
"332","Kasperi Kapanen","STL","R","72","905","5","15","10","5","20","57.14","87","5.75","8.7","161","126","67","31","10","8","12","6","6","0","0","11","16","36","53","58","25","11","21","34.38"
"475","Beck Malenstyn","WSH","L","81","939.31666666667","6","14","11","3","20","55.56","90","6.67","9.82","164","127","96","54","6","15","25","11","10","1","0","19","17","22","215","144","76","13","15","46.43"
"518","Michael Eyssimont","T.B","C","80","909.2","9","11","6","5","20","57.14","139","6.47","11.08","268","200","128","54","10","22","99","30","22","5","3","29","21","28","122","157","31","5","7","41.67"
"580","Alex Iafallo","WPG","L","81","994.53333333333","9","11","6","5","20","47.62","94","9.57","11.13","196","150","110","60","8","14","4","2","2","0","0","9","16","22","36","62","56","7","17","29.17"
"633","Jack Drury","CAR","C","74","802.95","6","14","7","7","20","60.61","87","6.90","10.01","185","142","95","44","4","15","26","10","8","2","0","13","14","19","21","92","34","326","268","54.88"
"655","Michael Kesselring","ARI","D","64","989.05","5","15","7","8","20","39.22","74","6.76","3.14","193","131","46","8","5","17","66","26","23","2","1","11","28","14","98","84","55","0","0","-"
"692","Brett Leason","ANA","R","67","707.45","9","11","6","5","20","90.91","84","10.71","6.97","155","115","72","32","5","16","12","6","6","0","0","4","16","14","72","61","47","10","19","34.48"
"762","Cole Smith","NSH","L","80","920.31666666667","8","12","6","6","20","55.56","96","8.33","13.4","172","132","120","75","6","16","63","20","14","5","1","17","20","22","199","124","19","4","9","30.77"
