"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"140","Mark Stone","VGK","R","56","89.016666666667","2","2","2","0","4","100.00","6","33.33","0.45","10","7","4","2","0","0","2","1","1","0","0","1","0","11","1","2","8","0","1","0.00"
"167","Mika Zibanejad","NYR","C","74","140.51666666667","2","2","2","0","4","80.00","9","22.22","0.72","15","15","8","1","1","2","0","0","0","0","0","4","2","13","1","2","9","56","85","39.72"
"201","Teuvo Teravainen","CAR","L","71","119.31666666667","1","3","3","0","4","57.14","4","25.00","0.32","8","7","3","1","2","0","0","0","0","0","0","0","2","7","1","2","4","5","5","50.00"
"204","Radek Faksa","DAL","C","67","141.13333333333","2","2","2","0","4","80.00","7","28.57","1.12","10","9","8","4","1","2","6","3","3","0","0","1","3","8","0","1","11","43","51","45.74"
"217","Colton Sissons","NSH","C","75","155.66666666667","3","1","1","0","4","100.00","9","33.33","1.86","14","14","12","9","1","2","0","0","0","0","0","1","4","8","2","5","5","97","117","45.33"
"304","William Nylander","TOR","R","74","76.033333333333","3","1","1","0","4","100.00","11","27.27","1.46","16","16","9","3","2","0","4","2","2","0","0","0","3","13","3","1","5","10","8","55.56"
"310","Travis Sanheim","PHI","D","75","211.6","1","3","2","1","4","44.44","9","11.11","0.95","13","12","9","5","5","0","0","0","0","0","0","0","7","10","7","3","35","0","0","-"
"379","Roope Hintz","DAL","C","73","84.683333333333","3","1","1","0","4","100.00","12","25.00","3.06","18","17","11","10","3","1","0","0","0","0","0","1","1","4","0","2","6","8","11","42.11"
"498","Michael Rasmussen","DET","C","75","133.18333333333","1","3","3","0","4","80.00","7","14.29","2.03","11","10","9","5","3","1","0","0","0","0","0","0","1","3","2","4","8","2","4","33.33"
"525","Ryan Poehling","PHI","C","71","131.3","3","1","1","0","4","80.00","7","42.86","0.76","8","8","4","3","1","0","0","0","0","0","0","2","0","3","0","1","15","61","72","45.86"
"526","Cale Makar","COL","D","70","182.65","1","3","1","2","4","80.00","11","9.09","0.41","15","13","5","0","3","1","0","0","0","0","0","2","4","7","3","0","23","0","0","-"
"13","Anze Kopitar","L.A","C","74","136.13333333333","1","2","2","0","3","75.00","4","25.00","0.33","4","4","3","2","0","0","0","0","0","0","0","0","1","4","1","0","8","79","96","45.14"
"20","Brad Marchand","BOS","L","76","140.8","2","1","1","0","3","75.00","12","16.67","0.99","16","15","9","3","3","0","8","4","4","0","0","1","6","7","9","5","9","3","4","42.86"
"27","Claude Giroux","OTT","R","74","134.25","2","1","1","0","3","100.00","21","9.52","1.33","23","22","9","6","6","3","2","1","1","0","0","2","4","5","2","1","4","144","100","59.02"
"28","Jordan Staal","CAR","C","75","160.11666666667","1","2","2","0","3","100.00","13","7.69","1.4","19","17","10","6","4","1","0","0","0","0","0","2","4","8","6","1","15","102","102","50.00"
"31","Jamie Benn","DAL","L","75","75.883333333333","1","2","2","0","3","75.00","4","25.00","0.32","4","4","3","3","1","0","0","0","0","0","0","0","0","7","3","1","9","18","17","51.43"
"82","Chris Kreider","NYR","L","75","119.16666666667","2","1","1","0","3","75.00","21","9.52","2.63","30","28","21","13","6","1","0","0","0","0","0","3","2","6","1","2","2","2","7","22.22"
"148","Nick Seeler","PHI","D","65","135.68333333333","0","3","1","2","3","60.00","2","0.00","0.21","5","4","2","0","0","0","0","0","0","0","0","2","5","2","10","1","43","0","0","-"
"163","Ryan Nugent-Hopkins","EDM","C","72","131.45","0","3","3","0","3","100.00","7","0.00","0.54","12","8","5","3","3","0","0","0","0","0","0","2","2","8","5","1","5","24","46","34.29"
"191","Brady Skjei","CAR","D","75","168","1","2","0","2","3","60.00","8","12.50","0.18","9","8","2","0","1","0","0","0","0","0","0","2","3","5","7","2","17","0","0","-"
"207","Oskar Sundqvist","STL","C","71","102.76666666667","1","2","2","0","3","60.00","5","20.00","0.43","6","6","4","2","2","0","2","1","1","0","0","3","1","2","4","0","6","33","45","42.31"
"209","Chandler Stephenson","VGK","C","70","111.05","2","1","0","1","3","75.00","7","28.57","0.87","8","8","5","5","4","0","0","0","0","0","0","1","0","6","2","2","2","31","38","44.93"
"222","Jaccob Slavin","CAR","D","75","199.93333333333","2","1","0","1","3","60.00","15","13.33","0.75","18","16","5","4","4","1","2","1","1","0","0","4","6","15","3","1","21","0","0","-"
"230","Alex Kerfoot","ARI","C","74","196.45","2","1","1","0","3","100.00","11","18.18","1.02","17","15","7","5","1","0","0","0","0","0","0","2","0","11","7","5","14","48","68","41.38"
"245","Pavel Buchnevich","STL","L","73","122.6","2","1","1","0","3","75.00","9","22.22","1.49","16","15","11","7","6","0","2","1","1","0","0","0","5","13","3","2","4","0","2","0.00"
"253","Andrew Copp","DET","C","74","177.6","1","2","2","0","3","100.00","15","6.67","1.05","18","17","7","5","1","0","0","0","0","0","0","3","2","3","0","0","9","47","58","44.76"
"295","Garnet Hathaway","PHI","R","76","117.2","1","2","2","0","3","75.00","4","25.00","0.46","5","4","3","3","0","1","12","2","1","0","1","2","1","3","7","5","19","1","2","33.33"
"318","Adrian Kempe","L.A","R","69","116.8","2","1","1","0","3","100.00","17","11.76","1.37","23","20","11","5","4","1","4","2","2","0","0","3","1","8","7","2","6","1","1","50.00"
"351","Frank Vatrano","ANA","R","75","151.36666666667","2","1","1","0","3","100.00","11","18.18","0.99","15","14","4","4","2","1","5","1","0","1","0","5","1","8","8","1","12","4","4","50.00"
"406","Derek Ryan","EDM","C","66","105.71666666667","2","1","0","1","3","100.00","5","40.00","0.64","7","6","4","4","1","1","2","1","1","0","0","3","1","5","5","0","3","62","69","47.33"
"443","Sam Steel","DAL","C","70","128.51666666667","2","1","1","0","3","75.00","11","18.18","1.59","14","12","7","6","3","0","0","0","0","0","0","1","1","6","1","3","6","10","12","45.45"
"514","Robert Thomas","STL","C","75","134.55","1","2","2","0","3","75.00","6","16.67","0.8","8","8","6","3","2","1","2","1","1","0","0","1","2","10","0","3","4","85","90","48.57"
"554","Sean Walker","COL, PHI","D","74","153.7","2","1","0","1","3","100.00","9","22.22","0.79","11","10","4","1","0","1","0","0","0","0","0","1","3","6","17","3","14","0","0","-"
"557","Parker Kelly","OTT","L","72","155.76666666667","2","1","1","0","3","75.00","10","20.00","1.35","14","13","9","4","4","0","2","1","1","0","0","2","1","8","3","2","16","3","7","30.00"
"620","Logan O'Connor","COL","R","57","130.18333333333","3","0","0","0","3","100.00","8","37.50","1.09","14","11","8","5","2","2","2","1","1","0","0","1","1","11","1","0","9","19","28","40.43"
"627","Blake Lizotte","L.A","C","54","92.95","2","1","1","0","3","100.00","7","28.57","0.65","8","8","3","1","0","0","0","0","0","0","0","3","1","2","4","5","12","15","22","40.54"
"683","Cole Smith","NSH","L","74","156.56666666667","1","2","1","1","3","100.00","16","6.25","1.2","20","17","13","2","4","4","0","0","0","0","0","3","5","12","9","6","13","1","2","33.33"
"747","Wyatt Johnston","DAL","C","75","106.53333333333","3","0","0","0","3","75.00","8","37.50","0.92","11","9","6","4","4","0","2","1","1","0","0","1","0","7","1","3","3","25","29","46.30"
"24","Trevor Lewis","L.A","C","74","130","1","1","1","0","2","66.67","9","11.11","1.31","11","10","4","2","4","1","4","2","2","0","0","0","4","1","4","3","17","29","59","32.95"
"43","Mikael Backlund","CGY","C","73","172.85","1","1","1","0","2","66.67","19","5.26","1.77","34","29","14","6","7","1","4","2","2","0","0","4","9","10","1","2","5","67","91","42.41"
"62","Gustav Nyquist","NSH","C","75","49.35","1","1","1","0","2","200.00","5","20.00","0.77","9","9","5","4","2","1","2","1","1","0","0","0","0","2","2","2","2","0","1","0.00"
"71","Jakob Silfverberg","ANA","R","74","74.616666666667","1","1","1","0","2","100.00","3","33.33","0.26","3","3","2","1","1","1","0","0","0","0","0","1","2","3","0","2","3","2","7","22.22"
"80","Dmitry Kulikov","FLA","D","70","155.28333333333","0","2","1","1","2","50.00","4","0.00","0.09","5","4","0","0","1","0","2","1","1","0","0","2","2","4","18","2","16","0","0","-"
"81","Nick Leddy","STL","D","75","195.91666666667","1","1","1","0","2","28.57","7","14.29","0.36","7","7","4","2","2","0","0","0","0","0","0","0","5","5","5","2","16","0","0","-"
"97","Erik Haula","N.J","L","69","136.76666666667","1","1","1","0","2","100.00","8","12.50","0.77","10","8","4","3","3","0","2","1","1","0","0","1","0","6","2","1","11","54","62","46.55"
"106","Calle Jarnkrok","TOR","C","52","78.016666666667","1","1","1","0","2","100.00","4","25.00","0.21","8","6","3","1","2","0","0","0","0","0","0","2","2","4","0","0","3","19","20","48.72"
"115","Brock Nelson","NYI","C","75","23.316666666667","1","1","1","0","2","100.00","3","33.33","0.32","5","4","2","1","2","0","0","0","0","0","0","0","0","3","0","0","0","2","9","18.18"
"130","Tyler Seguin","DAL","C","63","67.366666666667","0","2","2","0","2","100.00","1","0.00","0","1","1","1","0","0","0","6","3","3","0","0","0","1","3","1","3","5","29","29","50.00"
"136","Sam Carrick","ANA, EDM","C","71","170.8","2","0","0","0","2","66.67","11","18.18","1.02","14","12","6","4","1","0","6","3","3","0","0","2","1","6","4","3","13","106","103","50.72"
"144","Josh Manson","COL","D","69","136.33333333333","1","1","0","1","2","100.00","5","20.00","0.37","7","7","2","0","0","0","5","1","0","1","0","3","1","8","17","5","21","0","1","0.00"
"151","Adam Lowry","WPG","C","75","159.51666666667","1","1","1","0","2","100.00","4","25.00","1.59","9","8","5","2","1","1","2","1","1","0","0","0","3","6","4","2","13","99","126","44.00"
"169","Sean Couturier","PHI","C","70","83.033333333333","0","2","1","1","2","100.00","9","0.00","0.82","9","9","5","2","1","0","2","1","1","0","0","0","4","8","0","0","3","29","44","39.73"
"173","J.T. Miller","VAN","C","74","87.033333333333","2","0","0","0","2","100.00","3","66.67","0.82","7","6","5","3","5","0","6","3","3","0","0","1","0","8","6","4","4","63","73","46.32"
"174","Joel Armia","MTL","R","58","171.31666666667","2","0","0","0","2","50.00","12","16.67","0.48","15","15","5","1","2","0","2","1","1","0","0","4","8","9","3","1","9","0","5","0.00"
"177","Phillip Danault","L.A","C","72","132.9","0","2","2","0","2","100.00","9","0.00","0.66","13","11","7","1","2","1","0","0","0","0","0","2","4","7","4","0","9","65","74","46.76"
"199","Tom Wilson","WSH","R","66","122.78333333333","2","0","0","0","2","100.00","5","40.00","0.8","10","9","6","1","1","1","2","1","1","0","0","4","4","6","3","3","15","13","17","43.33"
"206","Colton Parayko","STL","D","75","203.3","1","1","0","1","2","28.57","6","16.67","0.13","6","6","0","0","1","0","0","0","0","0","0","1","3","11","6","0","28","0","0","-"
"216","Damon Severson","CBJ","D","60","78.95","0","2","2","0","2","66.67","2","0.00","0.14","3","3","1","1","1","0","0","0","0","0","0","0","0","4","1","1","8","0","0","-"
"218","Teddy Blueger","VAN","C","60","121.41666666667","1","1","1","0","2","100.00","6","16.67","0.6","6","6","4","2","1","2","2","1","1","0","0","1","2","5","3","2","7","71","73","49.31"
"238","MacKenzie Weegar","CGY","D","73","151.46666666667","0","2","0","2","2","40.00","2","0.00","0.07","2","2","0","0","0","0","4","1","1","0","0","2","6","4","11","2","38","0","0","-"
"239","Tyler Motte","T.B","C","64","141.7","2","0","0","0","2","66.67","14","14.29","1.16","16","15","8","2","7","0","4","2","2","0","0","1","3","8","1","2","14","1","2","33.33"
"261","J.T. Compher","DET","L","70","176.16666666667","2","0","0","0","2","100.00","8","25.00","0.84","10","10","8","2","2","1","14","3","2","0","1","2","2","2","4","2","13","71","92","43.56"
"270","Aleksander Barkov","FLA","C","67","135.81666666667","0","2","2","0","2","100.00","9","0.00","0.94","10","10","5","3","2","0","0","0","0","0","0","0","1","11","3","2","6","41","48","46.07"
"273","Elias Lindholm","CGY, VAN","C","71","160.05","1","1","1","0","2","50.00","6","16.67","0.43","9","9","4","1","1","1","4","2","2","0","0","0","4","4","8","3","8","95","98","49.22"
"274","Sean Monahan","MTL, WPG","C","76","91.283333333333","2","0","0","0","2","100.00","10","20.00","1.1","12","12","9","4","2","0","0","0","0","0","0","0","1","2","1","0","3","46","58","44.23"
"277","Bo Horvat","NYI","C","74","56.25","1","1","1","0","2","100.00","4","25.00","0.45","6","5","4","1","1","1","0","0","0","0","0","0","1","1","0","1","4","33","26","55.93"
"278","Valeri Nichushkin","COL","R","48","91.316666666667","0","2","2","0","2","66.67","8","0.00","1.11","15","13","10","3","2","2","0","0","0","0","0","2","1","4","1","0","4","0","3","0.00"
"301","Leon Draisaitl","EDM","C","73","43.566666666667","0","2","2","0","2","100.00","0","-","0.05","1","1","1","0","0","0","4","2","2","0","0","0","2","4","0","3","1","52","43","54.74"
"308","Dylan Larkin","DET","C","61","91.45","2","0","0","0","2","100.00","9","22.22","1.56","11","10","4","4","2","1","2","1","1","0","0","2","2","5","1","3","4","35","40","46.67"
"315","Kasperi Kapanen","STL","R","67","86.1","1","1","1","0","2","66.67","1","100.00","0.62","8","7","5","3","1","0","2","1","1","0","0","0","0","0","1","1","2","2","4","33.33"
"316","Jared McCann","SEA","L","73","104.86666666667","2","0","0","0","2","100.00","17","11.76","2.28","26","24","15","6","5","5","6","3","3","0","0","2","2","6","2","2","6","8","7","53.33"
"326","Warren Foegele","EDM","L","73","65.233333333333","1","1","0","1","2","100.00","9","11.11","0.74","14","13","8","3","2","0","0","0","0","0","0","0","0","3","2","0","6","0","0","-"
"334","Devon Toews","COL","D","75","216.98333333333","0","2","1","1","2","33.33","3","0.00","0.01","4","3","0","0","1","0","0","0","0","0","0","1","4","7","4","1","21","0","0","-"
"368","Sebastian Aho","CAR","C","72","125.4","1","1","1","0","2","66.67","13","7.69","1.57","22","16","13","5","6","1","4","1","1","0","0","0","2","6","3","1","2","24","19","55.81"
"391","Mathieu Joseph","OTT","R","64","112.21666666667","1","1","1","0","2","100.00","13","7.69","1.76","18","18","14","7","3","1","14","3","2","0","1","2","3","10","6","5","8","3","1","75.00"
"396","Jake DeBrusk","BOS","L","74","123.21666666667","2","0","0","0","2","100.00","12","16.67","2.03","17","15","9","5","2","1","0","0","0","0","0","0","1","1","5","1","4","2","3","40.00"
"402","Anthony Cirelli","T.B","C","73","159.16666666667","2","0","0","0","2","100.00","14","14.29","2.34","20","18","15","9","4","3","0","0","0","0","0","3","2","9","2","3","14","52","68","43.33"
"417","Mason Appleton","WPG","C","75","120.96666666667","1","1","1","0","2","100.00","6","16.67","0.45","8","8","3","2","0","0","0","0","0","0","0","2","0","4","4","1","10","1","1","50.00"
"419","Matt Roy","L.A","D","73","208.25","0","2","0","2","2","33.33","4","0.00","0.02","5","4","1","0","2","0","4","2","2","0","0","1","6","3","16","3","46","0","0","-"
"444","Brett Howden","VGK","C","64","84.833333333333","2","0","0","0","2","100.00","5","40.00","1.08","5","5","2","1","0","1","0","0","0","0","0","1","0","4","2","1","4","7","18","28.00"
"465","Tage Thompson","BUF","C","65","62.816666666667","2","0","0","0","2","100.00","3","66.67","0.78","8","4","4","2","2","1","2","1","1","0","0","0","0","4","0","2","2","29","53","35.37"
"476","Brandon Hagel","T.B","L","74","152.43333333333","0","2","2","0","2","100.00","9","0.00","1.84","17","16","13","9","2","1","0","0","0","0","0","2","2","8","2","5","8","2","0","100.00"
"485","Trevor Moore","L.A","L","74","126.11666666667","2","0","0","0","2","66.67","14","14.29","3","23","21","16","6","7","2","4","2","2","0","0","0","0","11","0","4","10","1","0","100.00"
"509","Elias Pettersson","VAN","C","74","106.15","0","2","2","0","2","100.00","7","0.00","0.73","10","8","6","2","4","1","2","1","1","0","0","3","2","7","5","3","9","15","19","44.12"
"529","Alexandre Texier","CBJ","C","71","124.31666666667","2","0","0","0","2","100.00","7","28.57","0.84","9","8","6","4","1","1","0","0","0","0","0","0","1","0","1","0","5","2","4","33.33"
"536","Jan Rutta","S.J","D","63","180.16666666667","0","2","1","1","2","100.00","5","0.00","0.01","6","6","0","0","2","0","0","0","0","0","0","0","0","2","4","0","25","0","0","-"
"545","Noah Cates","PHI","L","53","85.35","0","2","2","0","2","100.00","2","0.00","0.05","4","3","0","0","0","1","0","0","0","0","0","2","0","6","1","1","7","13","26","33.33"
"550","Alexey Toropchenko","STL","R","75","74.2","2","0","0","0","2","66.67","8","25.00","0.69","9","9","5","2","1","0","0","0","0","0","0","0","0","0","1","3","4","0","1","0.00"
"568","Ryan McLeod","EDM","C","72","92.833333333333","0","2","2","0","2","100.00","4","0.00","0.41","7","5","2","1","1","0","0","0","0","0","0","3","6","6","0","5","6","12","33","26.67"
"628","Brett Leason","ANA","R","61","138.83333333333","2","0","0","0","2","66.67","7","28.57","0.59","15","12","6","2","3","1","0","0","0","0","0","0","0","5","2","1","16","2","0","100.00"
"634","Dylan Cozens","BUF","C","73","117.38333333333","2","0","0","0","2","100.00","12","16.67","1.53","21","16","12","5","2","1","2","1","1","0","0","1","2","9","5","4","2","69","93","42.59"
"641","Cam York","PHI","D","76","185.26666666667","0","2","0","2","2","28.57","6","0.00","0.08","7","6","1","0","1","0","0","0","0","0","0","0","4","2","6","3","33","0","0","-"
"650","Connor McMichael","WSH","C","72","97.85","1","1","1","0","2","100.00","6","16.67","0.52","8","7","4","3","0","0","4","2","2","0","0","1","0","4","0","0","6","14","28","33.33"
"692","Seth Jarvis","CAR","C","75","154.4","1","1","0","1","2","200.00","10","10.00","0.64","14","12","9","3","0","1","2","1","1","0","0","3","5","9","4","3","16","44","70","38.60"
"735","J.J. Moser","ARI","D","72","178.41666666667","0","2","0","2","2","50.00","2","0.00","0.24","3","3","1","1","0","0","0","0","0","0","0","1","3","4","4","3","24","0","0","-"
"742","Dylan Guenther","ARI","R","37","30.8","1","1","1","0","2","100.00","4","25.00","0.42","8","7","3","2","0","0","0","0","0","0","0","0","0","5","0","1","1","0","2","0.00"
"748","Mason McTavish","ANA","C","63","2.9666666666667","1","1","1","0","2","100.00","1","100.00","0.29","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"1","Ryan Suter","DAL","D","75","97","0","1","1","0","1","16.67","2","0.00","0.09","6","3","1","0","0","1","2","1","1","0","0","0","2","2","5","0","13","0","0","-"
"2","Jeff Carter","PIT","C","65","86.1","1","0","0","0","1","100.00","3","33.33","0.4","4","4","3","1","2","0","0","0","0","0","0","1","0","5","3","1","7","37","39","48.68"
"4","Brent Burns","CAR","D","75","174.5","1","0","0","0","1","25.00","6","16.67","0.21","9","9","0","0","2","0","0","0","0","0","0","1","6","2","3","1","8","0","0","-"
"18","Kris Letang","PIT","D","75","185.71666666667","0","1","1","0","1","100.00","5","0.00","0.11","6","6","1","0","3","0","2","1","1","0","0","1","2","3","13","2","26","0","0","-"
"21","Nick Foligno","CHI","L","68","95.416666666667","1","0","0","0","1","100.00","4","25.00","0.19","5","5","2","1","0","0","7","2","1","1","0","4","1","5","3","0","4","11","12","47.83"
"23","Kyle Okposo","BUF, FLA","R","65","52.35","1","0","0","0","1","100.00","3","33.33","0.19","6","4","3","0","0","1","0","0","0","0","0","0","0","2","2","1","3","5","19","20.83"
"26","Jeff Petry","DET","D","66","113.16666666667","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","7","1","19","0","0","-"
"46","Lars Eller","PIT","C","75","159.71666666667","1","0","0","0","1","50.00","18","5.56","2.28","21","21","11","6","6","2","2","1","1","0","0","2","5","15","2","2","14","59","72","45.04"
"49","Alex Pietrangelo","VGK","D","63","174.4","0","1","0","1","1","14.29","4","0.00","0.19","8","6","1","0","1","0","4","2","2","0","0","1","5","8","4","2","27","0","0","-"
"50","Zach Bogosian","MIN, T.B","D","59","90.233333333333","0","1","0","1","1","100.00","0","-","0.02","1","1","0","0","0","0","4","2","2","0","0","1","2","2","7","1","12","0","0","-"
"52","Tyler Myers","VAN","D","69","153.03333333333","1","0","0","0","1","50.00","4","25.00","0.15","6","4","2","1","1","0","8","4","4","0","0","2","4","1","12","0","23","0","0","-"
"56","Roman Josi","NSH","D","75","38.933333333333","0","1","1","0","1","100.00","1","0.00","0.09","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","4","0","0","-"
"59","Marco Scandella","STL","D","62","65.566666666667","1","0","0","0","1","100.00","2","50.00","0.18","3","2","1","1","0","0","0","0","0","0","0","0","1","6","1","0","4","0","0","-"
"75","Evander Kane","EDM","L","71","21.483333333333","1","0","0","0","1","100.00","1","100.00","1.15","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","4","0","0","0","-"
"76","Brayden Schenn","STL","C","75","59.05","1","0","0","0","1","50.00","1","100.00","0.14","2","1","2","1","1","0","0","0","0","0","0","0","0","0","1","1","5","25","27","48.08"
"83","Brayden McNabb","VGK","D","74","178.95","0","1","1","0","1","25.00","3","0.00","0","4","3","0","0","0","0","9","3","2","1","0","5","2","2","15","1","40","0","0","-"
"87","Dmitry Orlov","CAR","D","75","62.133333333333","1","0","0","0","1","100.00","3","33.33","0.03","3","3","0","0","2","0","0","0","0","0","0","0","1","1","3","0","2","0","0","-"
"89","Mattias Ekholm","EDM","D","71","150.48333333333","1","0","0","0","1","25.00","6","16.67","0.15","9","7","1","1","0","0","2","1","1","0","0","1","10","5","6","2","9","0","0","-"
"90","Marcus Foligno","MIN","L","55","116.1","0","1","1","0","1","100.00","3","0.00","0.12","3","3","1","1","1","0","0","0","0","0","0","1","1","2","3","0","9","1","1","50.00"
"92","Casey Cizikas","NYI","C","63","122.33333333333","1","0","0","0","1","100.00","3","33.33","0.46","3","3","2","1","2","0","2","1","1","0","0","3","4","2","1","3","18","58","56","50.88"
"103","Radko Gudas","ANA","D","60","183.88333333333","0","1","0","1","1","16.67","8","0.00","0.01","8","8","0","0","4","0","6","2","2","0","0","0","7","0","3","6","41","0","0","-"
"114","Justin Faulk","STL","D","58","89.35","0","1","1","0","1","33.33","6","0.00","0.49","6","6","4","1","1","1","0","0","0","0","0","1","5","3","3","3","10","0","0","-"
"117","Nick Bjugstad","ARI","C","73","155.28333333333","1","0","0","0","1","50.00","10","10.00","0.88","14","14","5","3","2","0","6","3","3","0","0","1","1","4","3","0","10","96","122","44.04"
"120","Cam Fowler","ANA","D","74","247.8","0","1","1","0","1","16.67","5","0.00","0.01","6","6","0","0","2","0","0","0","0","0","0","0","8","1","1","2","24","0","0","-"
"127","Erik Gudbranson","CBJ","D","71","211.95","0","1","0","1","1","50.00","7","0.00","0.03","8","7","0","0","0","0","0","0","0","0","0","1","2","7","4","1","50","0","0","-"
"129","Ryan Johansen","COL","C","63","19.516666666667","0","1","0","1","1","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","39","32","54.93"
"131","Jarred Tinordi","CHI","D","47","81.233333333333","0","1","1","0","1","inf","3","0.00","0.02","3","3","0","0","0","0","0","0","0","0","0","0","2","0","8","2","15","0","0","-"
"132","Mikael Granlund","S.J","C","61","131.38333333333","0","1","0","1","1","100.00","4","0.00","0.39","6","5","5","4","0","1","4","2","2","0","0","3","1","10","2","2","10","42","43","49.41"
"134","Bryan Rust","PIT","R","55","76.65","1","0","0","0","1","50.00","5","20.00","0.66","9","8","4","3","2","1","0","0","0","0","0","0","3","1","3","4","6","2","2","50.00"
"149","Sean Kuraly","CBJ","C","57","115.63333333333","0","1","1","0","1","50.00","1","0.00","0.16","4","2","3","0","1","0","4","2","2","0","0","4","1","6","5","0","5","43","62","40.95"
"150","Vincent Trocheck","NYR","C","75","114.76666666667","1","0","0","0","1","50.00","5","20.00","1.01","10","10","8","3","1","1","2","1","1","0","0","0","3","6","0","3","9","33","32","50.77"
"155","Mike Reilly","FLA, NYI","D","54","4.1666666666667","1","0","0","0","1","100.00","1","100.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"157","Boone Jenner","CBJ","C","58","100.93333333333","1","0","0","0","1","50.00","9","11.11","1.78","14","12","7","5","1","1","2","1","1","0","0","1","2","8","1","1","7","56","61","47.86"
"161","William Karlsson","VGK","C","62","120.13333333333","1","0","0","0","1","100.00","9","11.11","1.14","14","14","10","6","1","0","0","0","0","0","0","2","1","4","1","2","9","20","25","44.44"
"165","Adam Larsson","SEA","D","74","216.48333333333","0","1","1","0","1","50.00","2","0.00","0","3","3","0","0","2","0","4","1","1","0","0","1","1","2","6","0","38","0","0","-"
"172","Jamie Oleksiak","SEA","D","74","224.85","0","1","0","1","1","50.00","3","0.00","0.2","4","4","1","1","1","1","4","2","2","0","0","1","5","2","10","1","51","0","0","-"
"178","Vladislav Namestnikov","WPG","C","72","98.233333333333","1","0","0","0","1","100.00","6","16.67","0.58","7","6","5","2","1","0","0","0","0","0","0","1","2","2","0","2","6","7","16","30.43"
"182","Barclay Goodrow","NYR","C","73","141.95","1","0","0","0","1","100.00","7","14.29","0.62","12","9","5","1","2","0","0","0","0","0","0","1","3","8","2","3","12","27","28","49.09"
"184","Luke Glendening","T.B","C","74","173.23333333333","1","0","0","0","1","33.33","9","11.11","1","11","9","7","4","1","1","2","1","1","0","0","1","1","3","2","6","13","93","99","48.44"
"185","Yanni Gourde","SEA","C","72","133.65","0","1","1","0","1","100.00","6","0.00","1.4","10","9","4","1","2","0","0","0","0","0","0","0","0","12","8","2","5","35","47","42.68"
"196","Mike Matheson","MTL","D","74","221.63333333333","1","0","0","0","1","25.00","11","9.09","0.48","15","12","7","2","2","0","2","1","1","0","0","4","10","2","4","1","41","0","0","-"
