"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"120","Kevin Hayes","STL","R","78","15.283333333333","0.19594017094017","11.78","117.78","9.09","11.78","98.15","10.71","7.85","70.67","10.00","0","0","-","1.92","11.18","14.65","11.78","74.59","13.64","11.78","27.48","30.00","0","0","-","0","62.81","0.00","0","0","-","0","113.41","0.00","0","0","-","0.00","100.00","1.000","0","3.93","94.22","90.29","0.00","0","3.93","113.85","0.00"
"200","Tom Wilson","WSH","R","74","128.61666666667","1.7380630630631","12.6","117.56","9.68","12.13","86.77","12.26","9.8","59.71","14.09","0.93","6.06","13.33","0.85","9.69","8.04","5.13","63.91","7.43","1.87","30.79","5.71","0.47","2.8","14.29","4.35","44.16","8.97","0.62","1.87","25.00","5.39","103.1","4.97","0","2.7","0.00","9.52","89.84","0.994","0","4.67","25.19","70.44","0.00","0.47","7.46","38.25","1.20"
"62","TJ Brodie","TOR","D","77","210.91666666667","2.7391774891775","13.09","117.49","10.02","11.95","88.19","11.93","9.1","62.02","12.80","1.14","9.1","11.11","1.06","8.56","11.00","5.97","63.44","8.61","3.41","23.33","12.77","0","3.98","0.00","3.41","53.48","6.00","1.14","4.55","20.00","4.52","131.9","3.31","0.41","2.47","14.29","12.50","85.32","0.978","0.28","6.54","45.23","17.64","0.63","1.42","11.09","71.97","1.94"
"573","Isac Lundestrom","ANA","C","45","92.433333333333","2.0540740740741","11.03","117.49","8.59","9.74","81.79","10.64","7.79","56.47","12.12","1.3","14.28","8.33","1.14","9.27","10.91","5.84","68.16","7.89","2.6","30.51","7.84","0.65","7.14","8.33","4.33","50.2","7.94","0.87","6.06","12.50","3.75","120.95","3.01","0","3.75","0.00","16.67","74.71","0.914","1.3","7.79","42.84","40.89","2.94","1.3","9.74","55.82","2.27"
"602","Michael Kesselring","ARI","D","64","15.833333333333","0.24739583333333","22.74","117.47","16.22","22.74","98.53","18.75","22.74","60.63","27.27","0","11.37","0.00","1.13","9","11.11","7.58","90.95","7.69","0","37.89","0.00","0","7.58","0.00","10.11","70.74","12.50","0","0","-","16.42","60.21","21.43","0","5.47","0.00","0.00","81.25","0.813","0","7.58","18.95","140.21","0.00","7.58","15.16","30.32","20.00"
"17","Marc-Edouard Vlasic","S.J","D","56","89.45","1.5973214285714","11.4","117.38","8.85","10.06","85.19","10.56","8.05","58.36","12.12","0","8.05","0.00","0.5","8.18","5.73","4.7","55.67","7.78","2.01","22.81","8.11","0","2.68","0.00","3.58","43.82","7.55","0","3.58","0.00","2.91","119.17","2.38","0","3.88","0.00","0.00","86.21","0.862","1.34","4.7","28.84","45.61","4.44","3.35","8.05","40.92","7.58"
"244","Josh Brown","ARI","D","50","103.8","2.076","9.83","117.34","7.73","9.25","86.13","9.70","6.36","58.38","9.82","0.58","7.51","7.14","0.77","8.86","7.97","4.05","71.68","5.34","2.89","20.81","12.20","0","3.47","0.00","1.54","67.82","2.22","0.77","3.85","16.67","6.68","99.36","6.30","0","1.67","0.00","9.09","87.13","0.962","2.89","4.62","34.68","42.2","7.69","4.62","9.25","47.4","8.89"
"152","Adam Lowry","WPG","C","81","170.9","2.1098765432099","13.69","117.26","10.46","12.64","84.26","13.04","9.48","59.33","13.78","0.7","8.43","7.69","1.07","8.85","10.75","5.27","61.79","7.85","2.11","27.74","7.06","0.35","3.86","8.33","4.21","45.41","8.49","0.47","3.74","11.11","6.09","139.46","4.18","0","2.54","0.00","7.41","85.80","0.932","0.7","6.67","56.88","21.06","1.22","1.05","7.37","78.99","1.32"
"103","Brenden Dillon","WPG","D","77","170.98333333333","2.2205627705628","11.93","117.2","9.24","11.93","84.92","12.32","7.72","60.36","11.34","0","6.32","0.00","0.66","9.04","6.84","3.86","62.11","5.85","1.4","27.37","4.88","0","2.81","0.00","3.28","46.32","6.60","0","2.34","0.00","6.59","125.2","5.00","0","2.53","0.00","0.00","89.53","0.895","0","6.32","36.49","23.16","0.00","2.11","8.07","58.25","3.49"
"438","Carl Grundstrom","L.A","R","50","16.9","0.338","7.1","117.16","5.71","7.1","99.41","6.67","7.1","78.11","8.33","3.55","3.55","50.00","0.5","11.17","4.26","3.55","53.25","6.25","3.55","31.95","10.00","3.55","0","100.00","0","28.4","0.00","0","0","-","5.13","117.95","4.17","0","5.13","0.00","50.00","95.45","1.455","0","10.65","24.85","85.21","0.00","3.55","10.65","31.95","10.00"
"326","Christian Dvorak","MTL","C","30","53.783333333333","1.7927777777778","8.92","117.14","7.08","6.69","90.36","6.90","4.46","66.94","6.25","0","7.81","0.00","0.33","9.9","3.23","0","69.17","0.00","0","29.01","0.00","0","2.23","0.00","0","53.55","0.00","0","2.97","0.00","14.5","103.13","12.33","0","3.22","0.00","0.00","88.33","0.883","1.12","1.12","35.7","46.85","3.03","2.23","2.23","47.97","4.44"
"77","Brayden Schenn","STL","C","81","68.666666666667","0.8477366255144","15.73","117.09","11.84","13.98","88.25","13.68","13.11","62.04","17.44","1.75","7.86","18.18","0.68","11.44","5.64","5.24","76.02","6.45","2.62","35.83","6.82","0","4.37","0.00","3.5","53.59","6.12","1.17","3.5","25.00","8.83","106.02","7.69","1.26","1.26","50.00","13.33","87.32","1.007","1.75","4.37","50.68","51.55","3.33","3.5","6.12","62.91","5.26"
"445","Brett Howden","VGK","C","71","92.266666666667","1.2995305164319","12.36","117.05","9.55","10.4","85.84","10.81","9.75","53.97","15.31","1.3","6.5","16.67","0.96","8.72","9.89","3.9","70.88","5.22","1.95","26.66","6.82","0.65","4.55","12.50","2.6","58.96","4.23","0.87","1.73","33.33","5.64","103.32","5.17","0","0.94","0.00","13.33","87.95","1.013","1.3","3.25","33.16","53.97","3.77","1.95","3.9","44.87","4.17"
"528","Ryan Poehling","PHI","C","77","136.4","1.7714285714286","12.32","117.01","9.52","12.32","73.02","14.43","11","48.83","18.38","2.2","4.4","33.33","0.94","7.49","11.15","7.04","62.02","10.19","3.52","25.51","12.12","0.88","1.76","33.33","4.69","48.68","8.79","1.17","2.35","33.33","5.08","116.91","4.17","0.64","1.27","33.33","20.00","90.99","1.110","0.88","9.68","43.11","40.03","2.00","2.2","11.44","52.35","4.03"
"700","Tyler Kleven","OTT","D","9","5.1333333333333","0.57037037037037","23.38","116.88","16.67","23.38","81.82","22.22","23.38","58.44","28.57","0","23.38","0.00","1.14","10.38","9.89","0","70.13","0.00","0","46.75","0.00","0","23.38","0.00","0","31.17","0.00","0","0","-","16.88","84.42","16.67","0","0","-","0.00","60.00","0.600","0","0","11.69","81.82","0.00","0","0","11.69","0.00"
"665","Jackson LaCombe","ANA","D","70","171.63333333333","2.4519047619048","15.38","116.76","11.64","13.28","80.05","14.23","11.19","54.53","17.02","0.35","9.09","3.70","1.05","8.12","11.49","3.85","64.32","5.64","2.8","26.22","9.64","0.35","3.5","9.09","1.4","50.81","2.68","0","3.26","0.00","11.61","114.12","9.24","0","4.04","0.00","3.13","83.33","0.865","1.05","5.59","37.06","37.75","2.75","2.8","7.69","49.29","5.37"
"218","Colton Sissons","NSH","C","81","167.53333333333","2.0683127572016","13.61","116.75","10.44","12.53","89.18","12.32","8.95","66.26","11.90","1.43","12.89","10.00","1.27","11.24","10.17","10.03","71.99","12.23","5.01","32.95","13.21","0.72","5.73","11.11","6.69","52.05","11.38","0.96","3.34","22.22","3.62","121.57","2.89","0","6.73","0.00","16.00","80.54","0.965","1.43","9.31","54.44","32.23","2.56","1.43","14.33","69.84","2.01"
"23","Kyle Okposo","BUF, FLA","R","67","52.466666666667","0.78308457711443","16.01","116.65","12.07","12.58","89.2","12.36","9.15","62.9","12.70","1.14","9.15","11.11","0.89","7.99","10.03","8.01","74.33","9.72","2.29","25.16","8.33","0","2.29","0.00","7.62","65.57","10.42","1.52","7.62","16.67","11.56","104.07","10.00","0","1.65","0.00","12.50","85.45","0.980","0","4.57","34.31","74.33","0.00","1.14","5.72","43.46","2.56"
"239","MacKenzie Weegar","CGY","D","81","177.51666666667","2.1915637860082","18.93","116.61","13.97","16.56","80.44","17.07","12.84","51.71","19.90","1.69","8.45","16.67","0.95","7.97","10.66","7.77","60.84","11.33","2.7","22.65","10.67","0.68","3.72","15.38","6.76","50.92","11.72","1.35","3.15","30.00","9.76","121.57","7.43","0","3.42","0.00","13.16","83.66","0.968","0","3.38","26.36","47.66","0.00","1.69","6.76","51.38","3.18"
"417","Vladislav Gavrikov","L.A","D","76","191.53333333333","2.5201754385965","14.41","116.53","11.00","12.84","83.33","13.36","10.34","55.76","15.64","1.25","6.27","16.67","1.2","8.33","12.57","7.83","62.03","11.21","3.13","22.55","12.20","0.63","2.82","18.18","6.27","52.63","10.64","0.84","2.92","22.22","4.07","124.43","3.17","0","1.81","0.00","12.12","88.76","1.009","0.31","4.39","37.59","17.86","0.83","2.19","7.52","62.34","3.40"
"164","Ryan Nugent-Hopkins","EDM","C","79","143.68333333333","1.818776371308","17.96","116.51","13.35","15.87","84.77","15.77","12.11","63.47","16.02","1.25","10.02","11.11","0.97","8.96","9.80","7.1","68.9","9.34","5.01","24.22","17.14","1.25","3.34","27.27","2.78","59.58","4.46","0","4.45","0.00","7.84","137.52","5.39","0","4.83","0.00","10.34","84.21","0.946","0.84","6.68","64.73","20.46","1.27","2.92","8.35","86.02","3.29"
"3","Zach Parise","COL","L","29","29.883333333333","1.0304597701149","0","116.45","0.00","0","94.37","0.00","0","62.24","0.00","0","8.03","0.00","0","10.69","0.00","0","66.26","0.00","0","40.16","0.00","0","6.02","0.00","0","34.8","0.00","0","2.68","0.00","2.9","118.91","2.38","0","0","-","-","87.10","0.87","2.01","8.03","30.12","60.23","6.25","2.01","10.04","38.15","5.00"
"525","Dylan Samberg","WPG","D","77","154.15","2.0019480519481","12.46","116.38","9.67","11.29","85.63","11.65","9.73","56.05","14.79","1.17","8.95","11.54","0.91","8.69","9.46","5.06","62.28","7.51","2.72","27.25","9.09","0.78","5.06","13.33","3.11","46.71","6.25","0.52","4.67","10.00","5.62","119.19","4.50","0","0.56","0.00","12.00","84.03","0.960","0.39","4.67","38.92","37.76","0.99","1.17","6.23","51.38","2.22"
"537","Neal Pionk","WPG","D","81","130","1.6049382716049","13.38","116.31","10.32","12.46","87.69","12.44","10.15","61.38","14.19","1.38","9.23","13.04","1.25","9.9","11.17","6.46","65.54","8.97","3.23","30","9.72","0.92","4.62","16.67","4.31","47.38","8.33","0.62","5.54","10.00","4","110","3.51","0","0.67","0.00","13.64","84.96","0.986","0","4.15","32.77","47.54","0.00","1.38","7.38","41.08","3.26"
"461","Jake Bean","CBJ","D","72","79.033333333333","1.0976851851852","14.42","116.15","11.05","12.15","84.27","12.60","9.11","54.66","14.29","0.76","8.35","8.33","0.99","8.44","10.53","6.07","66.05","8.42","3.8","25.81","12.82","0.76","3.04","20.00","3.04","53.65","5.36","0","5.06","0.00","6.58","98.69","6.25","0","2.19","0.00","8.33","84.72","0.931","1.52","1.52","24.29","58.46","5.88","2.28","3.8","33.4","6.38"
"272","Jonathan Drouin","COL","L","78","0.51666666666667","0.0066239316239316","0","116.13","0.00","0","116.13","0.00","0","116.13","0.00","0","0","-","0","4.12","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","167.74","0.00","0","0","-","-","100.00","1.00","0","0","0","580.65","-","0","0","0","-"
"600","Calen Addison","MIN, S.J","D","71","1.55","0.021830985915493","77.42","116.13","40.00","77.42","116.13","40.00","77.42","77.42","50.00","0","0","-","9.34","10.25","47.69","38.71","77.42","33.33","38.71","38.71","50.00","0","0","-","0","51.61","0.00","0","0","-","55.91","111.83","33.33","0","0","-","0.00","100.00","1.000","0","38.71","38.71","464.52","0.00","38.71","38.71","38.71","50.00"
"487","Mathieu Olivier","CBJ","R","54","30.066666666667","0.55679012345679","13.97","115.74","10.77","13.97","89.8","13.46","11.97","63.86","15.79","2","9.98","16.67","1.04","8.07","11.45","3.99","51.88","7.14","3.99","25.94","13.33","2","2","50.00","0","34.59","0.00","0","5.32","0.00","11.53","118.18","8.89","0","5.76","0.00","16.67","84.38","1.010","5.99","0","29.93","77.83","16.67","7.98","2","33.92","19.05"
"473","Brandon Duhaime","COL, MIN","R","79","150","1.8987341772152","9.6","115.6","7.67","8.8","84.8","9.40","7.2","54.8","11.61","0.8","8.4","8.70","0.79","8.2","8.83","5.2","61.2","7.83","3.2","22","12.70","0.4","4.4","8.33","2.67","52.27","4.85","0.53","3.2","14.29","5.2","112.09","4.43","0","2.31","0.00","11.11","84.67","0.958","0.8","2.8","26.4","61.6","2.94","2.4","5.2","38.8","5.83"
"687","Brandon Biro","BUF","L","5","2.6","0.52","0","115.38","0.00","0","115.38","0.00","0","69.23","0.00","0","0","-","0","7.11","0.00","0","69.23","0.00","0","46.15","0.00","0","0","-","0","30.77","0.00","0","0","-","0","133.33","0.00","0","0","-","-","100.00","1.00","0","23.08","46.15","46.15","0.00","0","23.08","46.15","0.00"
"395","Mitchell Marner","TOR","R","68","142.51666666667","2.0958333333333","14.31","115.35","11.04","12.21","86.73","12.34","9.68","58.1","14.29","0.42","8.84","4.55","0.85","8.27","9.30","5.47","63.57","7.93","3.79","22.73","14.29","0.42","3.79","10.00","2.25","54.45","3.96","0","4.49","0.00","7.3","130.14","5.31","0","2.43","0.00","4.35","84.78","0.891","1.26","8.42","47.57","20.63","2.59","1.26","10.95","74.52","1.67"
"247","Jake Guentzel","CAR, PIT","C, L","67","4.6833333333333","0.069900497512438","25.62","115.3","18.18","25.62","115.3","18.18","0","76.87","0.00","0","51.25","0.00","1.23","20.16","5.77","12.81","64.06","16.67","0","12.81","0.00","0","12.81","0.00","17.08","68.33","20.00","0","17.08","0.00","37.01","74.02","33.33","0","18.51","0.00","-","33.33","0.33","12.81","12.81","25.62","179.36","33.33","12.81","25.62","51.25","20.00"
"639","Dylan Cozens","BUF","C","79","126.46666666667","1.6008438818565","24.67","115.29","17.63","18.5","86.35","17.65","14.71","63.57","18.79","1.42","9.01","13.64","1.49","8.29","15.20","10.91","58.83","15.65","4.27","25.14","14.52","0.47","2.85","14.29","8.86","44.91","16.47","1.27","4.43","22.22","15.76","139.11","10.18","0","4.11","0.00","9.68","85.82","0.955","2.37","7.59","51.24","24.2","4.42","3.8","10.44","71.64","5.03"
"420","Matt Roy","L.A","D","80","230.66666666667","2.8833333333333","14.83","115.23","11.40","13.79","81.16","14.52","10.92","54.1","16.80","1.82","5.98","23.33","1.36","7.94","14.65","8.06","60.87","11.70","3.9","22.37","14.85","1.04","2.34","30.77","5.55","51.33","9.76","0.69","3.82","15.38","3.01","124.36","2.36","0","1.13","0.00","16.67","88.94","1.056","0.26","4.68","36.68","24.71","0.70","1.82","8.06","60.35","2.93"
"161","Matt Nieto","PIT","L","22","53.65","2.4386363636364","4.47","115.19","3.74","3.36","83.88","3.85","3.36","55.92","5.66","0","5.59","0.00","0.19","8.39","2.26","3.36","57.04","5.56","2.24","22.37","9.09","0","3.36","0.00","1.49","46.23","3.13","0","1.49","0.00","0","109.85","0.00","0","1.62","0.00","0.00","90.00","0.900","0","4.47","44.73","43.62","0.00","0","6.71","55.92","0.00"
"198","Zemgus Girgensons","BUF","L","63","59.9","0.95079365079365","13.02","115.19","10.16","11.02","87.15","11.22","9.02","68.11","11.69","0","6.01","0.00","0.85","9.18","8.47","7.01","67.11","9.46","4.01","24.04","14.29","0","3.01","0.00","4.01","57.43","6.52","0","2.67","0.00","8.68","111.41","7.23","0","1.45","0.00","0.00","91.18","0.912","5.01","5.01","46.08","55.09","9.80","6.01","5.01","56.09","9.68"
"471","Troy Stecher","ARI, EDM","D","52","106.28333333333","2.0439102564103","10.73","115.16","8.52","8.47","95.97","8.11","6.77","70.57","8.76","1.13","10.16","10.00","0.59","9.79","5.68","4.52","69.44","6.11","2.82","26.53","9.62","1.13","3.39","25.00","2.26","57.21","3.80","0","4.52","0.00","3.26","105.19","3.01","0","4.89","0.00","16.67","85.60","1.023","0.56","5.65","37.26","42.9","1.49","1.69","8.47","51.94","3.16"
"495","Nicolas Hague","VGK","D","72","120.36666666667","1.6717592592593","12.46","115.15","9.77","10.97","84.74","11.46","8.97","57.82","13.43","1","5.48","15.38","0.74","8.55","8.01","5.98","66.8","8.22","2.99","25.92","10.34","0.5","2.49","16.67","3.99","54.5","6.82","0.66","2.66","20.00","5.76","90.72","5.97","0","1.44","0.00","11.11","90.52","1.016","2.49","5.48","23.43","46.86","9.62","4.49","7.48","34.89","11.39"
"536","David Kampf","TOR","C","77","186.61666666667","2.4235930735931","9","115.1","7.25","8.04","86.49","8.50","6.11","57.87","9.55","0.32","9.65","3.23","0.53","8.18","6.04","3.54","62.7","5.34","2.25","22.83","8.97","0.32","2.89","10.00","1.71","53.16","3.13","0","5.57","0.00","3.72","139.79","2.59","0","3.72","0.00","5.26","83.33","0.886","1.29","8.04","54.98","17.36","2.29","1.61","11.9","81.34","1.94"
"221","Brock McGinn","ANA","L","24","32.366666666667","1.3486111111111","12.98","114.93","10.14","11.12","87.13","11.32","9.27","63.03","12.82","0","1.85","0.00","0.6","8.28","6.71","5.56","61.17","8.33","1.85","22.25","7.69","0","0","-","4.94","51.91","8.70","0","0","-","16.07","107.11","13.04","0","2.68","0.00","0.00","97.06","0.971","3.71","11.12","31.51","59.32","10.53","7.42","12.98","37.08","16.67"
"425","Kevin Rooney","CGY","C","32","83.533333333333","2.6104166666667","12.93","114.92","10.11","11.49","79.73","12.60","10.77","49.56","17.86","0","10.06","0.00","0.57","7.52","7.03","4.31","63.21","6.38","2.15","18.68","10.34","0","1.44","0.00","2.87","59.38","4.62","0","5.75","0.00","5.19","146.29","3.42","0","6.23","0.00","0.00","79.71","0.797","1.44","3.59","55.31","18.68","2.53","2.15","5.03","81.88","2.56"
"501","Michael Rasmussen","DET","C","75","133.18333333333","1.7757777777778","16.22","114.88","12.37","13.97","85.15","14.09","12.16","59.02","17.09","2.25","5.41","29.41","1.88","8.2","18.67","7.21","61.27","10.53","4.96","24.33","16.92","1.35","1.8","42.86","3","49.26","5.75","0.6","3","16.67","7.81","107.37","6.78","0","1.95","0.00","18.52","90.84","1.094","1.35","2.25","30.18","55.86","4.29","3.6","4.51","41.45","8.00"
"529","Cale Makar","COL","D","76","196.4","2.5842105263158","16.19","114.87","12.35","14.66","90.73","13.91","11.3","65.38","14.74","1.53","8.25","15.63","1.02","10.25","9.01","8.55","63.54","11.86","2.44","32.08","7.08","0.92","4.58","16.67","8.15","41.96","16.26","0.81","2.44","25.00","4.41","127.53","3.34","0","2.65","0.00","13.51","87.38","1.009","0.61","7.64","40.94","15.58","1.47","1.22","10.69","69.04","1.74"
"43","Mikael Backlund","CGY","C","81","198","2.4444444444444","19.09","114.85","14.25","17.27","83.33","17.17","12.73","54.55","18.92","0.91","8.79","9.38","0.89","8.96","9.05","7.27","66.06","9.92","2.73","24.24","10.11","0.3","3.94","7.14","6.06","55.76","9.80","0.81","3.64","18.18","10.94","143.13","7.10","0","3.06","0.00","7.14","83.89","0.910","0.91","5.76","56.36","13.33","1.59","2.73","7.58","89.7","2.95"
"634","Ronnie Attard","PHI","D","12","17.766666666667","1.4805555555556","23.64","114.82","17.07","20.26","77.67","20.69","16.89","57.41","22.73","0","10.13","0.00","0.87","8.75","9.01","3.38","74.3","4.35","0","33.77","0.00","0","6.75","0.00","4.5","54.03","7.69","0","4.5","0.00","19.51","68.29","22.22","0","0","-","0.00","82.35","0.824","0","13.51","20.26","54.03","0.00","0","16.89","20.26","0.00"
"10","Alex Goligoski","MIN","D","35","2.6166666666667","0.074761904761905","68.79","114.65","37.50","68.79","68.79","50.00","45.86","45.86","50.00","0","0","-","7.55","9.91","43.26","45.86","68.79","40.00","45.86","22.93","66.67","0","0","-","0","61.15","0.00","0","0","-","0","66.24","0.00","0","0","-","0.00","100.00","1.000","0","0","0","160.51","-","45.86","0","0","100.00"
"82","Nick Leddy","STL","D","81","211.83333333333","2.6152263374486","15.58","114.43","11.98","14.73","94.6","13.47","11.9","63.16","15.85","1.98","7.93","20.00","1.14","10.08","10.17","9.35","67.69","12.13","5.95","33.14","15.22","1.13","4.25","21.05","4.53","46.07","8.96","0.76","3.4","18.18","2.86","110.46","2.53","0.41","1.64","20.00","16.67","87.44","1.041","0","6.23","35.12","24.36","0.00","1.13","10.2","63.45","1.75"
"147","Dylan DeMelo","WPG","D","81","208.8","2.5777777777778","12.07","114.37","9.55","11.49","83.05","12.16","8.62","54.02","13.76","0","7.47","0.00","0.41","8.38","4.69","2.87","58.91","4.65","0.57","26.44","2.13","0","4.02","0.00","3.07","43.3","6.61","0","2.68","0.00","6.64","127.43","4.95","0","2.08","0.00","0.00","86.17","0.862","0.29","6.61","39.08","21.26","0.73","2.01","8.33","63.79","3.06"
"84","Brayden McNabb","VGK","D","81","190.5","2.3518518518519","16.69","114.33","12.74","13.54","82.83","14.05","10.39","53.86","16.18","1.57","6.93","18.52","1.15","8.55","11.90","6.61","64.88","9.25","5.04","26.77","15.84","1.26","3.78","25.00","2.1","50.81","3.97","0.42","2.94","12.50","9.55","116.01","7.61","0","1.36","0.00","15.15","87.13","1.023","0.63","5.04","37.8","25.51","1.64","1.57","6.3","55.43","2.76"
"532","Alexandre Texier","CBJ","C","78","138.58333333333","1.7767094017094","12.12","114.3","9.59","10.39","87.46","10.62","7.79","60.61","11.39","0.87","8.66","9.09","0.85","9.27","8.39","5.63","63.64","8.13","3.03","29.44","9.33","0.87","4.76","15.38","3.46","45.6","7.06","0","2.31","0.00","5.63","118.2","4.55","0","3.13","0.00","11.11","85.71","0.968","0.43","3.9","37.23","45.46","1.15","1.73","6.49","52.39","3.20"
"150","Sean Kuraly","CBJ","C","62","126.7","2.0435483870968","11.37","114.13","9.06","8.52","82.87","9.33","7.58","54.46","12.21","0.95","9.47","9.09","0.45","8.62","5.00","4.26","62.98","6.34","1.42","25.57","5.26","0.95","4.74","16.67","3.79","49.88","7.06","0","4.42","0.00","5.47","110.81","4.71","0","2.05","0.00","12.50","82.61","0.951","0.47","3.31","44.04","42.62","1.06","1.42","6.63","52.09","2.65"
"101","Nic Dowd","WSH","C","64","145.75","2.27734375","11.53","114.03","9.18","10.7","79.45","11.87","6.59","54.34","10.81","0","9.47","0.00","0.5","7.94","5.95","4.12","55.57","6.90","0.82","23.46","3.39","0","4.12","0.00","4.39","42.81","9.30","0","3.29","0.00","3.57","143.9","2.42","0","4.16","0.00","0.00","82.58","0.826","1.65","5.35","46.52","30.05","3.42","2.88","8.23","77.39","3.59"
"695","Kaiden Guhle","MTL","D","70","143.13333333333","2.0447619047619","10.48","114.02","8.42","8.8","78.81","10.05","7.55","57.43","11.61","0.84","7.55","10.00","0.44","8.95","4.63","3.35","66.65","4.79","1.68","26.83","5.88","0.84","4.61","15.38","2.24","53.1","4.04","0","1.12","0.00","5.45","107.17","4.84","0","3.03","0.00","11.11","86.86","0.980","0","7.13","33.95","34.37","0.00","2.52","8.8","50.3","4.76"
"354","Rasmus Andersson","CGY","D","77","175.9","2.2844155844156","17.74","113.93","13.47","15.69","83.23","15.86","13.64","52.87","20.51","0.34","7.5","4.35","0.74","8.49","7.97","6.48","60.72","9.64","1.36","24.22","5.33","0","2.73","0.00","6.82","48.66","12.30","0.45","3.18","12.50","8.87","116.77","7.06","0","3.45","0.00","2.50","85.81","0.883","0.34","4.43","26.95","44","1.25","3.41","5.8","49.8","6.41"
"351","Andrew Mangiapane","CGY","L","74","52.216666666667","0.70563063063063","18.38","113.76","13.91","13.79","86.18","13.79","10.34","50.56","16.98","1.15","4.6","20.00","0.95","8.89","9.69","6.89","62.05","10.00","2.3","27.58","7.69","1.15","3.45","25.00","6.13","45.96","11.76","0","1.53","0.00","14.94","78.01","16.07","0","0","-","11.11","90.91","1.020","1.15","1.15","10.34","97.67","10.00","2.3","4.6","11.49","16.67"
"393","Lawson Crouse","ARI","L","80","171.95","2.149375","13.26","113.75","10.44","10.82","86.89","11.07","8.03","58.97","11.98","0.7","6.98","9.09","0.64","8.29","7.22","4.89","62.11","7.29","3.14","23.38","11.84","0.7","2.44","22.22","2.33","51.64","4.31","0","2.79","0.00","6.55","103.83","5.94","0","3.53","0.00","8.70","88.17","0.969","2.09","8.03","33.5","58.97","5.88","3.14","11.17","42.22","6.92"
"517","Robert Thomas","STL","C","81","146.63333333333","1.8102880658436","11.87","113.75","9.45","11.46","90.02","11.29","8.59","60.97","12.35","1.64","10.64","13.33","0.96","9.1","9.53","7.37","63.42","10.40","3.27","29.46","10.00","0.82","4.91","14.29","5.46","45.28","10.75","0.55","5.46","9.09","2.96","128.26","2.25","0.59","2.36","20.00","19.05","82.55","1.016","0.41","6.14","53.6","13.5","0.76","1.23","7.37","76.93","1.57"
"297","Frederick Gaudreau","MIN","C","66","111.85","1.694696969697","9.12","113.72","7.42","7.51","81","8.48","6.44","59.54","9.76","0","10.19","0.00","0.26","8.37","2.98","1.61","68.66","2.29","0.54","24.14","2.17","0","6.44","0.00","1.43","59.37","2.35","0","2.15","0.00","6.2","108.48","5.41","0","3.1","0.00","0.00","82.88","0.829","0.54","3.76","49.35","33.8","1.08","1.07","3.76","63.3","1.67"
"418","Mason Appleton","WPG","C","81","125.71666666667","1.5520576131687","11.93","113.59","9.51","10.02","79.23","11.23","7.16","53.93","11.72","0.95","7.64","11.11","0.87","8.27","9.48","4.77","63.95","6.94","0.95","24.82","3.70","0.48","3.34","12.50","5.09","52.18","8.89","0.64","5.73","10.00","6.2","96.51","6.04","0","0","-","13.33","85.84","0.992","1.43","4.77","25.29","59.18","5.36","2.39","6.2","35.79","6.25"
"592","Noah Dobson","NYI","D","79","89.85","1.1373417721519","16.03","113.52","12.37","14.02","78.13","15.22","12.02","60.1","16.67","2.67","9.35","22.22","1.21","7.87","13.31","10.02","60.77","14.15","4.67","25.38","15.56","0.67","4.67","12.50","7.12","47.19","13.11","1.78","5.34","25.00","6.75","95.49","6.60","0.96","0.96","50.00","22.22","84.44","1.067","0.67","6.01","23.37","65.44","2.78","2","8.68","32.72","5.77"
"771","Pavel Mintyukov","ANA","D","63","61.316666666667","0.97328042328042","21.53","113.51","15.94","18.59","82.2","18.45","12.72","56.75","18.31","1.96","9.79","16.67","0.96","9.11","9.52","6.85","61.65","10.00","2.94","25.44","10.34","0.98","4.89","16.67","5.22","48.27","9.76","1.3","2.61","33.33","11.31","110.25","9.30","0","4.24","0.00","15.38","82.76","0.981","0","4.89","26.42","69.48","0.00","2.94","8.81","44.03","6.25"
"136","Jani Hakanpää","DAL","D","64","212.05","3.31328125","12.17","113.46","9.68","11.32","86.87","11.53","9.34","64.51","12.64","1.7","8.21","17.14","1.23","8.67","12.43","4.53","60.83","6.93","2.83","22.07","11.36","0.85","3.4","20.00","2.26","51.69","4.20","0.38","3.77","9.09","3.27","123.02","2.59","0","2.86","0.00","18.18","87.28","1.055","0","3.68","32.26","6.79","0.00","0.85","5.94","58.85","1.42"
