"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"30","Alex Killorn","ANA","C, L","56","73.516666666667","1.3127976190476","0","0","0","0","0","0.00","2.45","0.00","0.29","4.9","3.26","0.82","0.82","0.82","0","1.63","0.82","0.82","0","0","0","0.82","2.45","1.63","1.63","1.63","0","0.82","0.00"
"31","Jamie Benn","DAL","L","75","75.883333333333","1.0117777777778","0.79","1.58","1.58","0","2.37","75.00","3.16","25.00","0.25","3.16","3.16","2.37","2.37","0.79","0","0","0","0","0","0","0","0","5.53","2.37","0.79","7.12","14.23","13.44","40.66"
"32","Nick Bonino","NYR","C","45","91.216666666667","2.027037037037","0","0","0","0","0","-","1.97","0.00","0.13","1.97","1.97","1.32","0.66","0","0","0","0","0","0","0","0.66","1.32","1.97","0","0","10.52","29.6","29.6","32.89"
"33","Ian Cole","VAN","D","71","184.46666666667","2.5981220657277","0","0","0","0","0","0.00","0.98","0.00","0","1.3","1.3","0","0","0","0","0.65","0.33","0.33","0","0","0","0.33","0.65","0.65","0.33","12.03","0","0","-"
"34","Kevin Shattenkirk","BOS","D","58","7.1166666666667","0.12270114942529","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.86","0","0","-"
"35","Pat Maroon","MIN","L","49","0.033333333333333","0.00068027210884354","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"36","James van Riemsdyk","BOS","L","67","1.65","0.024626865671642","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"37","Logan Couture","S.J","C","6","12.8","2.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.69","28.13","14.06","312.50"
"38","Brendan Smith","N.J","D","56","156.38333333333","2.7925595238095","0","0","0","0","0","0.00","1.53","0.00","0.03","2.3","2.3","0.38","0","1.15","0","1.53","0.77","0.77","0","0","1.53","1.15","1.53","6.14","1.92","8.82","0","0","-"
"39","David Perron","DET","L","69","0.083333333333333","0.001207729468599","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"40","Patrick Kane","DET","R","43","0.33333333333333","0.0077519379844961","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"41","Robert Bortuzzo","NYI, STL","D","21","32.666666666667","1.5555555555556","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","3.67","1.84","1.84","0","0","0","0","0","0","3.67","9.18","0","0","-"
"42","Evgenii Dadonov","DAL","R","50","0.25","0.005","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"43","Mikael Backlund","CGY","C","73","172.85","2.3678082191781","0.35","0.35","0.35","0","0.69","66.67","6.6","5.26","0.61","11.8","10.07","4.86","2.08","2.43","0.35","1.39","0.69","0.69","0","0","1.39","3.12","3.47","0.35","0.69","1.74","23.26","31.59","14.72"
"44","Ryan McDonagh","NSH","D","68","194.46666666667","2.8598039215686","0","0","0","0","0","0.00","1.54","0.00","0.07","2.16","1.54","0.93","0","0.31","0","1.23","0.62","0.62","0","0","0.31","2.78","1.54","1.23","0.31","7.4","0","0","-"
"45","Alec Martinez","VGK","D","49","66.366666666667","1.3544217687075","0","0","0","0","0","0.00","2.71","0.00","0.18","2.71","2.71","0.9","0.9","0.9","0","0","0","0","0","0","0","2.71","1.81","0","0","15.37","0","0","-"
"46","Lars Eller","PIT","C","75","159.71666666667","2.1295555555556","0.38","0","0","0","0.38","50.00","6.76","5.56","0.86","7.89","7.89","4.13","2.25","2.25","0.75","0.75","0.38","0.38","0","0","0.75","1.88","5.63","0.75","0.75","5.26","22.16","27.05","16.92"
"47","Drew Doughty","L.A","D","74","168.98333333333","2.2835585585586","0","0","0","0","0","0.00","0.71","0.00","0.06","0.71","0.71","0.36","0.36","0","0","0","0","0","0","0","1.07","2.13","0","3.91","1.07","7.1","0","0","-"
"48","Steven Stamkos","T.B","C","71","4.9333333333333","0.069483568075117","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.32","24.32","608.11"
"51","Luke Schenn","NSH","D","56","88.333333333333","1.577380952381","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1.36","0","6.79","0","6.79","0","0","-"
"52","Tyler Myers","VAN","D","69","153.03333333333","2.2178743961353","0.39","0","0","0","0.39","50.00","1.57","25.00","0.06","2.35","1.57","0.78","0.39","0.39","0","3.14","1.57","1.57","0","0","0.78","1.57","0.39","4.7","0","9.02","0","0","-"
"53","Erik Karlsson","PIT","D","75","13.183333333333","0.17577777777778","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","9.1","0","0","0","13.65","0","0","-"
"54","Jordan Eberle","SEA","R","70","1.9","0.027142857142857","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"55","John Carlson","WSH","D","74","210.81666666667","2.8488738738739","0","0","0","0","0","0.00","1.42","0.00","0.1","1.99","1.99","0.28","0.28","0.85","0","0","0","0","0","0","1.14","1.99","1.14","0.85","0.28","11.1","0","0","-"
"56","Roman Josi","NSH","D","75","38.933333333333","0.51911111111111","0","1.54","1.54","0","1.54","100.00","1.54","0.00","0.13","1.54","1.54","1.54","0","0","0","0","0","0","0","0","0","1.54","1.54","0","0","6.16","0","0","-"
"57","Justin Schultz","SEA","D","63","1.9333333333333","0.030687830687831","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"58","Travis Hamonic","OTT","D","48","69.433333333333","1.4465277777778","0","0","0","0","0","-","2.59","0.00","0","2.59","2.59","0","0","0.86","0","0","0","0","0","0","0","0","2.59","1.73","1.73","5.18","0","0","-"
"59","Marco Scandella","STL","D","62","65.566666666667","1.0575268817204","0.92","0","0","0","0.92","100.00","1.83","50.00","0.17","2.75","1.83","0.92","0.92","0","0","0","0","0","0","0","0","0.92","5.49","0.92","0","3.66","0","0","-"
"60","Adam Henrique","ANA, EDM","C","73","168.46666666667","2.3077625570776","0.71","1.07","1.07","0","1.78","100.00","3.21","22.22","0.53","4.99","4.63","2.14","0.71","0","0","0","0","0","0","0","0.71","0","2.85","1.07","0.36","7.84","32.77","36.33","16.89"
"61","TJ Brodie","TOR","D","71","197.03333333333","2.775117370892","0","0","0","0","0","0.00","0.61","0.00","0","0.91","0.91","0","0","0","0","0.61","0.3","0.3","0","0","0","1.83","0.3","0.3","0.3","8.22","0","0","-"
"62","Gustav Nyquist","NSH","C","75","49.35","0.658","1.22","1.22","1.22","0","2.43","200.00","6.08","20.00","0.94","10.94","10.94","6.08","4.86","2.43","1.22","2.43","1.22","1.22","0","0","0","0","2.43","2.43","2.43","2.43","0","1.22","0.00"
"63","Matt Martin","NYI","L","50","1.1333333333333","0.022666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"64","Cam Atkinson","PHI","R","65","92.55","1.4238461538462","0","0","0","0","0","-","9.08","0.00","0.77","11.02","10.37","5.19","3.24","3.24","0.65","0","0","0","0","0","1.3","0.65","3.24","0","0","2.59","0.65","0.65","32.41"
"65","Jared Spurgeon","MIN","D","16","58.766666666667","3.6729166666667","0","0","0","0","0","-","2.04","0.00","0.01","3.06","2.04","0","0","1.02","0","0","0","0","0","0","1.02","0","0","2.04","0","8.17","0","0","-"
