"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"484","Victor Mete","PHI","D","1","10.866666666667","10.866666666667","33.13","110.43","23.08","33.13","82.82","28.57","27.61","38.65","41.67","0","0","-","2.94","4.71","38.44","22.09","55.21","28.57","16.56","5.52","75.00","0","0","-","7.36","66.26","10.00","0","0","-","31.9","87.73","26.67","0","0","-","0.00","100.00","1.000","5.52","11.04","11.04","49.69","33.33","16.56","16.56","11.04","60.00"
"745","Tyler Angle","CBJ","C","2","16.666666666667","8.3333333333333","21.6","108","16.67","14.4","75.6","16.00","3.6","46.8","7.14","0","3.6","0.00","0.53","6.09","8.00","7.2","61.2","10.53","3.6","36","9.09","0","3.6","0.00","4.8","33.6","12.50","0","0","-","5.2","78","6.25","0","0","-","0.00","92.31","0.923","0","10.8","0","75.6","-","3.6","10.8","18","16.67"
"539","Kole Lind","SEA","R","1","5.9833333333333","5.9833333333333","70.19","100.28","41.18","40.11","70.19","36.36","40.11","60.17","40.00","0","0","-","2.75","2.11","56.54","30.08","30.08","50.00","10.03","10.03","50.00","0","0","-","26.74","26.74","50.00","0","0","-","43.45","72.42","37.50","0","0","-","0.00","100.00","1.000","10.03","20.06","0","50.14","100.00","30.08","30.08","0","100.00"
"151","Max McCormick","SEA","L","1","5.6333333333333","5.6333333333333","21.3","95.86","18.18","21.3","63.91","25.00","21.3","42.6","33.33","0","0","-","2.26","4.84","31.83","10.65","31.95","25.00","10.65","10.65","50.00","0","0","-","0","28.4","0.00","0","0","-","15.38","76.92","16.67","0","0","-","0.00","100.00","1.000","0","21.3","0","74.56","-","10.65","31.95","10.65","50.00"
"872","Brandon Scanlin","NYR","D","1","10.766666666667","10.766666666667","33.44","94.74","26.09","11.15","66.87","14.29","5.57","55.73","9.09","0","0","-","0.17","4.14","3.91","5.57","44.58","11.11","0","16.72","0.00","0","0","-","7.43","37.15","16.67","0","0","-","40.25","72.45","35.71","0","0","-","0.00","100.00","1.000","5.57","27.86","11.15","33.44","33.33","5.57","27.86","27.86","16.67"
"249","Anton Blidh","NYR","L","1","5.35","5.35","44.86","89.72","33.33","33.64","67.29","33.33","22.43","56.07","28.57","0","11.21","0.00","0.59","2.92","16.81","11.21","44.86","20.00","0","22.43","0.00","0","11.21","0.00","14.95","29.91","33.33","0","0","-","0","64.8","0.00","0","0","-","0.00","80.00","0.800","0","0","11.21","100.93","0.00","0","0","22.43","0.00"
"592","Jacob Peterson","S.J","C","6","79.5","13.25","33.21","89.06","27.16","27.17","65.66","29.27","19.62","47.55","29.21","0.75","3.77","16.67","1.78","4.77","27.19","12.08","49.81","19.51","4.53","25.66","15.00","0","1.51","0.00","10.06","32.2","23.81","0","2.01","0.00","30.52","74.13","29.17","1.09","1.09","50.00","3.85","92.06","0.959","4.53","7.55","15.85","57.36","22.22","10.57","11.32","24.15","30.43"
"778","Danil Gushchin","S.J","L","3","42.516666666667","14.172222222222","38.1","88.91","30.00","29.64","53.63","35.59","16.93","40.93","29.27","2.82","4.23","40.00","1.62","3.61","30.95","15.52","35.28","30.56","4.23","14.11","23.08","1.41","2.82","33.33","15.05","28.22","34.78","0","1.88","0.00","30.58","81.54","27.27","2.04","0","100.00","16.67","89.66","1.063","4.23","8.47","12.7","46.57","25.00","5.64","15.52","26.81","17.39"
"237","Matthew Benning","S.J","D","14","258.71666666667","18.479761904762","42.67","84.65","33.52","32.7","60.99","34.90","21.8","43.83","33.22","1.16","3.48","25.00","2.29","5.16","30.76","16.93","45.46","27.14","8.58","22.73","27.41","0.93","1.86","33.33","11.13","30.3","26.87","0","1.86","0.00","37.85","72.69","34.24","0","0.33","0.00","5.32","92.06","0.974","4.87","6.03","13.91","48.47","25.93","15.07","12.06","30.84","32.83"
"279","Gustav Olofsson","SEA","D","1","14.95","14.95","64.21","84.28","43.24","32.11","56.19","36.36","20.07","24.08","45.45","0","0","-","2.07","3.09","40.12","24.08","44.15","35.29","12.04","20.07","37.50","0","0","-","16.05","32.11","33.33","0","0","-","63.77","63.77","50.00","0","0","-","0.00","100.00","1.000","16.05","0","8.03","40.13","66.67","28.09","0","20.07","58.33"
"121","Alex Petrovic","DAL","D","1","12.866666666667","12.866666666667","60.62","83.94","41.94","51.3","74.61","40.74","37.31","55.96","40.00","4.66","9.33","33.33","0.99","6.88","12.60","23.32","65.28","26.32","4.66","27.98","14.29","0","9.33","0.00","24.87","49.74","33.33","0","0","-","67.36","26.94","71.43","6.74","0","100.00","12.50","83.33","0.958","18.65","0","4.66","65.28","80.00","41.97","13.99","4.66","90.00"
"98","David Savard","MTL","D","60","1214.4833333333","20.241388888889","46.98","81.52","36.56","34.14","57.41","37.29","23.71","40.26","37.07","2.77","4.25","39.44","2.3","4.56","33.56","23.12","41.05","36.03","10.13","18.08","35.90","1.68","1.78","48.57","17.32","30.63","36.13","0.99","1.91","34.09","36.89","67.36","35.39","0.36","1.5","19.23","11.67","89.45","1.011","6.37","10.18","14.03","34.78","31.23","16.11","16.75","27.57","36.88"
"843","Oskar Olausson","COL","R","1","11.833333333333","11.833333333333","40.56","81.13","33.33","30.42","60.85","33.33","20.28","55.77","26.67","0","0","-","1.04","3.94","20.82","5.07","25.35","16.67","5.07","15.21","25.00","0","0","-","0","13.52","0.00","0","0","-","51.27","73.24","41.18","0","0","-","0.00","100.00","1.000","5.07","10.14","5.07","60.85","50.00","10.14","20.28","20.28","33.33"
"132","Erik Gudbranson","CBJ","D","78","1533.4833333333","19.660042735043","48.6","80.44","37.66","34.31","57.09","37.54","23.44","39.6","37.18","1.88","3.83","32.88","2.14","3.94","35.19","21.4","37.56","36.30","7.71","14.36","34.93","0.7","1.33","34.62","18.26","30.94","37.12","0.94","2.14","30.51","38.66","74.54","34.15","0.68","1.3","34.29","8.01","90.32","0.983","4.7","9.08","12.52","41.71","27.27","13.97","15.46","26.8","34.26"
"34","Nick Bonino","NYR","C","45","551.43333333333","12.254074074074","37.97","80.3","32.11","28.18","51.79","35.24","20.02","33.19","37.63","0.87","3.48","20.00","1.69","3.67","31.47","16.54","35.14","32.00","5.98","14.36","29.41","0.54","1.41","27.78","14.07","27.71","33.68","0.15","1.6","8.33","30.8","77.8","28.36","0.31","1.26","20.00","4.35","89.51","0.939","5.88","10.99","18.28","52.88","24.32","10.66","14.58","30.25","26.06"
"257","Josh Brown","ARI","D","50","735.75","14.715","46.24","79.84","36.68","34.33","57.98","37.19","24.46","39.47","38.27","3.02","3.91","43.53","2.37","4.12","36.53","23.08","41.1","35.96","9.7","15.74","38.14","1.06","1.96","35.14","17.83","33.82","34.53","1.41","1.96","41.94","37.22","66.91","35.75","1.06","0.71","60.00","12.33","90.08","1.024","7.18","10.28","13.29","57.98","35.06","14.76","16.31","25.2","36.94"
"367","Jake Evans","MTL","C","82","1313.5","16.018292682927","43.99","79.57","35.60","30.65","56.23","35.28","21.65","39.83","35.22","2.1","4.02","34.33","2.11","4.62","31.38","20.1","39.7","33.61","9.14","17.77","33.96","1.05","2.28","31.51","14.62","29.23","33.33","0.85","1.28","40.00","34.18","71.46","32.35","0.4","1.12","26.09","9.70","89.91","0.996","5.94","12.2","19.46","39.83","23.38","11.01","16.95","34.08","24.42"
"820","Mikael Pyyhtia","CBJ","L","17","223.61666666667","13.153921568627","47.76","79.42","37.55","34.08","56.08","37.80","24.95","39.71","38.59","1.34","3.22","29.41","1.67","4.27","28.12","19.05","40.52","31.98","5.9","18.51","24.18","0.54","2.15","20.00","17.53","29.34","37.40","0.72","1.07","40.00","43.02","65.5","39.64","0.39","0.39","50.00","5.38","91.89","0.973","8.59","10.2","10.73","47.22","44.44","15.56","16.1","21.73","41.73"
"847","Logan Mailloux","MTL","D","1","21.233333333333","21.233333333333","64.99","79.12","45.10","56.51","53.69","51.28","42.39","36.73","53.57","5.65","2.83","66.67","4.57","3.51","56.59","28.26","25.43","52.63","16.95","11.3","60.00","5.65","0","100.00","15.07","18.84","44.44","0","3.77","0.00","61.22","77.55","44.12","0","0","-","13.33","92.31","1.056","5.65","11.3","11.3","33.91","33.33","16.95","19.78","19.78","46.15"
"536","Mario Ferraro","S.J","D","77","1764.9666666667","22.921645021645","49.97","79.11","38.71","35.39","56.57","38.48","24.14","38.31","38.65","2.14","4.69","31.34","2.17","4.04","34.94","22.84","40.45","36.09","9.21","15.91","36.67","1.16","2.21","34.34","18.18","32.73","35.71","0.86","2.09","29.23","41.49","68.06","37.88","0.39","1.33","22.86","8.87","87.76","0.966","4.39","10.81","12.99","37.39","25.24","14.79","16.52","27.33","35.11"
"167","Matt Nieto","PIT","L","22","255.45","11.611363636364","40.87","78.92","34.12","29.36","57.31","33.88","21.84","38.29","36.33","2.11","2.11","50.00","1.78","4.04","30.60","16.44","34.29","32.41","7.52","13.15","36.36","0.94","1.41","40.00","11.9","28.19","29.69","0.63","0.31","66.67","28.5","76.68","27.10","0.68","0.68","50.00","9.68","94.48","1.042","2.82","10.33","22.55","49.79","11.11","5.17","13.15","36.41","12.43"
"456","Luke Kunin","S.J","C","76","1197.35","15.754605263158","45.6","78.87","36.63","31.52","57.18","35.54","21.05","39.64","34.68","1.5","3.76","28.57","2.04","4.26","32.36","20.09","39.74","33.58","8.67","16.29","34.74","0.65","2.15","23.21","15.23","31.27","32.76","0.73","1.54","32.35","37.64","68.04","35.62","0.36","0.65","35.71","7.14","90.52","0.977","5.61","9.67","12.18","49.61","31.55","13.13","14.48","24.2","35.17"
"805","Roby Jarventie","OTT","L","7","52.65","7.5214285714286","38.75","78.63","33.01","27.35","51.28","34.78","19.37","36.47","34.69","1.14","6.84","14.29","1.48","3.81","27.97","13.68","34.19","28.57","4.56","15.95","22.22","0","4.56","0.00","12.16","24.31","33.33","0","1.52","0.00","44.44","51.03","46.55","1.65","1.65","50.00","5.88","81.25","0.871","18.23","18.23","1.14","61.54","94.12","33.05","23.93","2.28","93.55"
"163","Scott Mayfield","NYI","D","41","769.35","18.764634146341","41.49","78.38","34.61","29.01","54.83","34.60","19.73","37.82","34.28","1.72","3.59","32.35","1.91","3.79","33.54","19.57","36.73","34.76","7.25","15.29","32.18","1.01","1.95","34.21","16.43","28.6","36.49","0.94","1.35","40.91","31.2","70.63","30.64","0","0.9","0.00","8.70","90.52","0.992","3.35","10.29","13.88","50.22","19.46","10.06","16.3","27.61","26.71"
"636","Grigori Denisenko","VGK","L","6","65.083333333333","10.847222222222","47.02","78.36","37.50","35.95","54.39","39.80","26.73","36.88","42.03","0.92","3.69","20.00","2.21","2.53","46.65","18.44","28.58","39.22","11.98","12.91","48.15","0","0.92","0.00","8.6","20.9","29.17","0","2.46","0.00","39.95","83.89","32.26","1.33","1.33","50.00","3.45","90.00","0.934","5.53","16.59","16.59","44.25","25.00","13.83","21.2","28.58","32.61"
"690","Nico Sturm","S.J","C","62","908.48333333333","14.652956989247","46.03","78.33","37.02","31.97","55.41","36.58","22.12","37.51","37.10","1.72","4.29","28.57","1.9","4.14","31.51","19.81","41.81","32.15","8.32","16.64","33.33","0.59","1.92","23.68","15.32","33.55","31.35","0.79","1.94","29.03","44.07","68.78","39.05","0.67","1.24","35.00","7.76","88.56","0.963","6.27","12.15","19.68","48.08","24.17","15.19","17.44","33.75","31.04"
"475","Beck Malenstyn","WSH","L","81","1153.7333333333","14.243621399177","39.63","78.27","33.61","27.3","54.5","33.38","18.31","35.42","34.08","1.92","3.43","35.92","1.83","3.85","32.17","18.67","34.17","35.33","7.33","14.61","33.41","0.88","1.56","36.17","15.12","26.07","36.70","0.76","1.18","39.29","24.34","88.56","21.56","0.68","1.43","32.14","10.51","90.31","1.008","2.08","12.22","27.56","40.3","7.02","3.69","15.81","43.79","7.78"
"758","Louis Crevier","CHI","D","24","376.4","15.683333333333","45.11","78.27","36.56","30.61","53.4","36.43","20.72","39.05","34.67","1.12","4.14","21.21","1.51","3.63","29.42","19.77","39.69","33.24","6.38","19.77","24.39","0.8","2.71","22.73","17.85","26.57","40.19","0.21","0.85","20.00","37.76","66.08","36.36","0.23","1.15","16.67","5.38","89.39","0.948","2.71","10.04","11","59.14","19.77","11.96","14.98","25.98","31.51"
"18","Marc-Edouard Vlasic","S.J","D","56","909.68333333333","16.244345238095","49.07","77.96","38.63","34.23","53.49","39.02","22.95","37.99","37.66","1.71","4.16","29.21","2.05","3.85","34.80","21.04","38.78","35.17","9.43","15.83","37.34","0.86","2.31","27.08","15.48","30.6","33.59","0.53","1.67","24.00","40.87","67.64","37.66","0.67","0.86","43.75","7.47","89.06","0.965","2.84","9.56","11.61","53.82","19.63","11.81","16.49","23.22","33.71"
"369","Matthew Highmore","OTT","C","7","53.966666666667","7.7095238095238","37.8","77.83","32.69","24.46","45.58","34.92","15.57","30.02","34.15","2.22","6.67","25.00","1.09","3.98","21.52","8.89","34.47","20.51","5.56","13.34","29.41","1.11","2.22","33.33","4.45","28.17","13.64","0","4.45","0.00","28.91","54.6","34.62","1.61","1.61","50.00","14.29","77.78","0.921","5.56","14.45","12.23","65.6","31.25","6.67","20.01","15.57","30.00"
"528","Zach Aston-Reese","DET","C","3","15.466666666667","5.1555555555556","34.91","77.59","31.03","31.03","50.43","38.10","23.28","34.91","40.00","0","0","-","1.81","1.87","49.20","19.4","34.91","35.71","7.76","3.88","66.67","0","0","-","15.52","41.38","27.27","0","0","-","28.02","78.45","26.32","0","0","-","0.00","100.00","1.000","7.76","31.03","7.76","65.95","50.00","11.64","31.03","31.03","27.27"
"430","Noel Acciari","PIT","C","55","713.51666666667","12.97303030303","40.36","77.36","34.29","29.35","53.48","35.43","20.69","34.9","37.22","1.51","3.45","30.51","1.8","3.73","32.62","16.15","34.81","31.68","7.15","13.96","33.86","0.76","1.85","29.03","12","27.81","30.14","0.34","1.01","25.00","31.34","79.44","28.29","0.61","1.21","33.33","7.32","90.12","0.974","2.94","10.76","28","48.52","9.51","6.05","14.88","43.64","12.18"
"385","Anthony Richard","BOS","C","9","95.466666666667","10.607407407407","45.88","77.3","37.24","33.31","54.68","37.86","23.88","35.2","40.43","2.51","2.51","50.00","1.87","3.23","36.64","23.25","34.57","40.22","11.94","13.2","47.50","2.51","1.89","57.14","15.08","28.49","34.62","0","0","-","29.96","56.28","34.74","0","0.91","0.00","10.53","92.86","1.034","9.43","14.46","6.91","61.59","57.69","11.94","20.74","14.46","45.24"
"464","Brandon Gignac","MTL","C","7","81.516666666667","11.645238095238","47.11","77.28","37.87","33.12","54.47","37.82","22.82","41.22","35.63","0.74","3.68","16.67","1.82","4.13","30.54","17.67","34.59","33.80","7.36","19.14","27.78","0.74","2.94","20.00","13.74","20.61","40.00","0","0.98","0.00","40.4","62.73","39.18","0","0","-","3.23","91.07","0.943","7.36","11.04","8.1","55.2","47.62","13.98","16.19","19.14","42.22"
"584","Jan Rutta","S.J","D","69","1360.7166666667","19.720531400966","44.4","77.21","36.51","30.78","56.66","35.20","21.03","39.64","34.67","1.68","3.75","30.89","1.88","4.01","31.87","18.74","37.48","33.33","7.5","16.14","31.72","0.57","1.85","23.64","14.99","28.46","34.51","1","1.59","38.64","38.22","69.36","35.52","0.38","1.02","27.27","7.97","90.55","0.985","3.88","11.91","14.6","42.42","21.00","13.05","18.34","28.26","31.59"
"45","Robert Bortuzzo","NYI, STL","D","26","357.53333333333","13.751282051282","45.14","76.86","37.00","34.07","51.69","39.73","23.66","36.08","39.61","2.52","3.69","40.54","2.08","3.72","35.90","22.15","33.73","39.64","10.24","15.1","40.40","1.34","1.17","53.33","15.89","24.84","39.01","1.12","1.79","38.46","42.91","66.66","39.16","0.48","1.7","22.22","10.64","89.77","1.004","9.57","13.43","9.4","65.11","50.44","17.62","18.96","20.31","46.46"
"27","Cal Clutterbuck","NYI","R","81","959.41666666667","11.844650205761","35.33","76.23","31.67","26.64","50.66","34.47","17.82","34.71","33.93","1.75","3.19","35.44","1.72","3.45","33.22","16.64","33.4","33.25","7.63","12.82","37.31","1.06","1.38","43.59","12.01","27.43","30.44","0.5","1.33","27.27","26.92","70.82","27.54","0.45","1.17","27.78","9.82","90.81","1.006","6.25","16.26","17.76","53.91","26.04","10.38","20.58","28.02","27.04"
"50","Alec Martinez","VGK","D","54","1031.1833333333","19.095987654321","56.44","75.99","42.62","38.87","49.46","44.01","28.1","33.63","45.52","3.14","3.37","48.21","2.53","3.17","44.37","26.3","34.56","43.21","9.83","12.34","44.36","1.63","1.22","57.14","21.96","29.64","42.56","1.47","1.32","52.78","47.57","63.96","42.65","0.5","1.51","25.00","11.18","89.97","1.011","8.5","12.45","9.83","42.82","46.35","17.86","16.93","20.07","47.09"
"137","Jarred Tinordi","CHI","D","51","792.93333333333","15.547712418301","42.37","75.74","35.87","30.72","53.88","36.31","21.19","37.08","36.36","1.66","4.62","26.51","2.04","3.64","35.93","18.77","37.99","33.07","7.19","15.51","31.67","0.83","2.42","25.58","15.44","29.96","34.00","0.81","2.02","28.57","31.37","64.7","32.65","0.22","0.98","18.18","7.86","87.55","0.954","2.5","10.59","11.05","53.5","18.44","7.87","16.12","23.23","25.30"
"459","Lucas Johansen","WSH","D","6","85.6","14.266666666667","39.95","75.7","34.55","28.74","53.97","34.75","19.63","32.24","37.84","2.8","2.1","57.14","2.93","3.92","42.82","16.12","37.15","30.26","4.91","16.12","23.33","1.4","0.7","66.67","14.95","28.04","34.78","0","0.93","0.00","24.3","61.76","28.24","1.01","1.01","50.00","14.29","93.48","1.078","2.1","9.11","7.01","63.08","23.08","7.71","17.52","16.82","31.43"
"787","Sam Colangelo","ANA","R","2","21.483333333333","10.741666666667","47.48","75.41","38.64","36.31","44.69","44.83","25.14","19.55","56.25","2.79","2.79","50.00","1.9","4.49","29.72","22.34","44.69","33.33","2.79","19.55","12.50","2.79","0","100.00","26.07","33.51","43.75","0","3.72","0.00","44.38","52.44","45.83","0","0","-","11.11","85.71","0.968","5.59","13.96","8.38","50.27","40.00","13.96","19.55","13.96","50.00"
"452","Kevin Rooney","CGY","C","32","358.13333333333","11.191666666667","45.23","75.39","37.50","30.49","52.1","36.92","21.61","35.52","37.83","1.51","4.86","23.68","2.01","3.71","35.14","18.6","35.85","34.15","8.38","12.57","40.00","0.67","1.17","36.36","13.63","31.05","30.50","0.22","2.46","8.33","34.12","77.2","30.65","0.73","2.66","21.43","6.98","86.32","0.933","3.85","9.21","23.12","51.27","14.29","7.87","12.23","37.19","17.47"
"657","Ilya Lyubushkin","ANA, TOR","D","73","1245.4333333333","17.060730593607","45.04","74.87","37.57","33.92","54.39","38.41","24.91","37.87","39.68","2.02","4.09","33.07","2.2","4.08","35.02","20.67","35.94","36.51","8.86","15.71","36.08","1.25","1.78","41.27","15.74","26.98","36.84","0.64","1.99","24.39","38.48","68.75","35.89","0.28","1.18","19.05","8.12","89.19","0.973","6.7","13.1","13.54","48.03","33.10","14.5","18.45","25.53","36.22"
"101","Ben Chiarot","DET","D","77","1522.8833333333","19.777705627706","48.89","74.58","39.60","35.66","52.76","40.33","25.22","36.44","40.89","2.84","4.06","41.14","2.3","3.44","40.06","21","34.99","37.51","8.19","13.4","37.96","1.38","1.81","43.21","17.07","28.79","37.23","1","2.05","32.76","41.15","66.19","38.34","0.85","1.02","45.45","11.25","88.86","1.001","5.91","12.96","12.8","44.21","31.58","13.87","19.07","25.06","35.63"
"663","Alexander Romanov","NYI","D","80","1668.8","20.86","53.68","74.46","41.89","39.23","51.45","43.26","27.83","36.13","43.51","2.73","3.16","46.34","2.63","3.48","43.05","25.53","35.56","41.79","11","14.24","43.59","1.47","1.55","48.81","19.37","28.43","40.52","0.91","1.25","42.22","43.31","62.42","40.96","0.78","0.99","44.12","9.82","91.24","1.011","5.03","10.93","9.85","47.85","33.82","14.35","16.61","21.1","40.47"
"761","Brandon Biro","BUF","L","5","54.216666666667","10.843333333333","35.41","74.15","32.32","24.35","50.91","32.35","17.71","28.77","38.10","3.32","3.32","50.00","2.46","3.18","43.62","17.71","35.41","33.33","8.85","17.71","33.33","3.32","2.21","60.00","11.8","23.61","33.33","0","1.48","0.00","36.77","75.13","32.86","0","0","-","18.75","88.46","1.072","9.96","12.17","13.28","55.33","42.86","14.39","15.49","30.99","31.71"
"453","Brandon Tanev","SEA","L","65","948.68333333333","14.595128205128","43.13","74.06","36.81","29.79","52.24","36.31","20.18","33.77","37.40","1.58","2.85","35.71","1.98","3.71","34.73","20.37","34.09","37.40","7.91","14.1","35.92","0.76","1.64","31.58","16.61","26.65","38.40","0.67","1.1","38.10","36.18","73.54","32.97","0.27","0.55","33.33","7.84","91.57","0.994","9.87","11.26","15.75","45.54","38.52","15.43","16.7","29.41","34.41"
"692","Brett Leason","ANA","R","67","870.8","12.997014925373","43.34","73.93","36.96","30.52","49.95","37.93","20.88","35.28","37.18","1.79","4","30.95","1.86","3.89","32.32","17.71","36.17","32.86","7.58","15.37","33.03","0.9","2","30.95","13.5","27.74","32.74","0.92","1.38","40.00","36.53","64.99","35.98","0.2","1.39","12.50","8.58","88.67","0.973","7.99","11.09","13.92","48.51","36.48","13.78","15.3","23.91","36.56"
"725","Egor Afanasyev","NSH","L","2","25.983333333333","12.991666666667","57.73","73.89","43.86","46.18","48.49","48.78","30.02","36.95","44.83","0","4.62","0.00","1.78","3.17","36.03","25.4","41.57","37.93","4.62","16.16","22.22","0","4.62","0.00","27.71","33.87","45.00","0","0","-","50.03","53.37","48.39","0","0","-","0.00","87.50","0.875","11.55","9.24","13.86","50.8","45.45","20.78","11.55","18.47","52.94"
"142","Sam Carrick","ANA, EDM","C","75","910.43333333333","12.139111111111","47.32","73.88","39.04","34.66","52.79","39.64","24.32","37.43","39.38","1.71","4.35","28.26","2.26","4.43","33.79","19.31","37.37","34.07","8.63","16.08","34.93","0.79","1.78","30.77","14.23","28.38","33.40","0.62","2.2","21.88","40.65","65.02","38.47","0.57","1.24","31.58","7.05","88.38","0.954","7.45","10.48","19.51","46.66","27.63","13.05","14.56","29.59","30.60"
"721","Graeme Clarke","N.J","R","3","34.15","11.383333333333","50.95","73.79","40.85","28.11","52.71","34.78","19.33","36.9","34.38","1.76","5.27","25.00","1.51","4.05","27.18","22.84","40.41","36.11","3.51","22.84","13.33","0","3.51","0.00","25.77","23.43","52.38","2.34","2.34","50.00","35.53","63.45","35.90","0","0","-","9.09","85.71","0.948","5.27","19.33","14.06","50.95","27.27","7.03","22.84","31.63","18.18"
"680","Jake Christiansen","CBJ","D","12","158.63333333333","13.219444444444","45.77","73.75","38.29","31.01","53.33","36.77","19.29","35.18","35.42","1.89","3.78","33.33","1.33","3.2","29.29","17.78","34.42","34.06","5.67","15.13","27.27","1.13","1.89","37.50","16.14","25.72","38.55","1.01","1.51","40.00","42.61","64.47","39.80","0","1.09","0.00","9.80","89.25","0.991","4.92","8.32","4.92","49.93","50.00","17.4","14.37","14.75","54.12"
"179","Jamie Oleksiak","SEA","D","81","1591.55","19.648765432099","51.61","73.7","41.19","37.21","52.1","41.66","25.82","34.42","42.87","2.19","3.47","38.67","2.47","3.58","40.75","23.75","34.27","40.94","10.33","13.27","43.77","1.17","1.7","40.79","17.89","28","38.99","0.75","1.46","34.09","39.48","74.71","34.57","0.54","0.98","35.71","8.47","89.92","0.984","3.73","10.14","15.72","44.11","19.19","11.5","15.46","31.48","26.75"
"97","Casey Cizikas","NYI","C","69","959.86666666667","13.911111111111","43.26","73.64","37.01","31.88","49.19","39.32","21.82","34.69","38.61","1.88","3.69","33.71","2.07","3.6","36.44","18.88","32.94","36.43","9.06","13.38","40.39","1","1.63","38.10","13.09","26.09","33.40","0.75","1.67","31.03","35.3","67.9","34.21","0.45","1.08","29.41","8.60","89.37","0.980","5.44","14.31","17.88","50.44","23.32","9.94","18.44","27.63","26.46"
"40","Logan Couture","S.J","C","6","112.51666666667","18.752777777778","58.12","73.59","44.13","39.99","53.33","42.86","22.4","35.19","38.89","1.6","2.67","37.50","3.61","3.51","50.68","23.46","33.6","41.12","10.67","14.4","42.55","1.07","0.53","66.67","17.06","25.6","40.00","0","1.42","0.00","57.77","67.01","46.30","0","1.54","0.00","7.14","92.42","0.996","8","9.07","12.26","41.06","39.47","21.86","16","23.46","48.24"
"348","Jake Walman","DET","D","63","1245.4666666667","19.769312169312","53.38","73.56","42.05","38.2","52.41","42.16","26.5","35.17","42.97","3.04","3.76","44.68","2.43","3.99","37.81","22.93","38.49","37.33","8.77","15.8","35.69","1.2","1.88","39.06","18.88","30.25","38.43","1.41","1.54","47.83","46","64.78","41.52","0.97","0.97","50.00","11.45","89.32","1.008","6.46","10.98","15.7","42.49","29.13","15.32","16.91","27.41","35.85"
"63","Travis Hamonic","OTT","D","48","707.3","14.735416666667","50.39","73.55","40.66","36.39","51.83","41.25","25.45","37.33","40.54","2.29","4.33","34.62","2.33","3.6","39.25","21.12","36.05","36.94","10.52","14.34","42.32","1.36","2.04","40.00","14.14","28.96","32.81","0.68","1.92","26.09","43.13","60.16","41.76","0.61","1.23","33.33","9.00","88.41","0.974","8.74","12.64","12.05","52.34","42.04","18.75","18.83","22.31","45.66"
"507","Brandon Duhaime","COL, MIN","R","79","857.45","10.853797468354","48.98","73.54","39.98","33.52","53.04","38.72","23.51","35.83","39.62","1.96","3.85","33.73","1.97","3.46","36.28","21.48","33.66","38.96","8.26","12.53","39.73","0.91","1.68","35.14","17.63","28.18","38.49","0.93","1.68","35.71","41.64","70.55","37.12","0.51","1.31","27.78","8.33","89.26","0.976","5.88","11.97","13.44","54.23","30.43","11.97","16.23","24.35","32.95"
"474","Brett Howden","VGK","C","71","935.86666666667","13.181220657277","49.62","73.28","40.38","33.98","51.16","39.91","24.04","34.04","41.39","2.44","3.65","40.00","2.26","3.49","39.29","23.91","35.45","40.28","9.36","14.49","39.25","1.09","1.92","36.17","19.4","27.95","40.97","1.11","1.45","43.33","39.73","61.77","39.14","0.46","0.93","33.33","10.13","89.27","0.994","8.72","13.01","11.8","45.97","42.50","13.98","17.12","21.29","39.64"
"161","Jean-Gabriel Pageau","NYI","C","81","1301.8833333333","16.072633744856","51.34","73.19","41.23","36.64","50.42","42.09","24.52","34.98","41.21","2.44","3.55","40.77","2.66","3.36","44.15","23","34.15","40.24","10.78","13.27","44.83","1.29","1.52","45.90","16.28","27.84","36.91","0.86","1.47","36.84","45.2","67.64","40.06","0.67","1.26","34.48","9.96","89.86","0.998","9.31","12.63","19.63","46.82","32.17","15.21","17.61","31.02","32.90"
"156","Sean Kuraly","CBJ","C","62","851.58333333333","13.735215053763","51.29","72.92","41.29","36.29","52.42","40.91","24.66","36","40.65","1.97","3.73","34.57","2.16","3.77","36.43","22.76","34.95","39.44","9.02","14.37","38.55","1.13","2.11","34.78","18.32","27.43","40.04","0.94","1.32","41.67","38.06","65.74","36.67","0.2","0.92","18.18","8.00","89.63","0.976","4.09","10.08","15.08","49.25","21.32","8.74","14.3","26","25.15"
