"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"237","Matthew Benning","S.J","D","14","258.71666666667","18.479761904762","42.67","84.65","33.52","32.7","60.99","34.90","21.8","43.83","33.22","1.16","3.48","25.00","2.29","5.16","30.76","16.93","45.46","27.14","8.58","22.73","27.41","0.93","1.86","33.33","11.13","30.3","26.87","0","1.86","0.00","37.85","72.69","34.24","0","0.33","0.00","5.32","92.06","0.974","4.87","6.03","13.91","48.47","25.93","15.07","12.06","30.84","32.83"
"278","Gustav Olofsson","SEA","D","1","14.95","14.95","64.21","84.28","43.24","32.11","56.19","36.36","20.07","24.08","45.45","0","0","-","2.07","3.09","40.12","24.08","44.15","35.29","12.04","20.07","37.50","0","0","-","16.05","32.11","33.33","0","0","-","63.77","63.77","50.00","0","0","-","0.00","100.00","1.000","16.05","0","8.03","40.13","66.67","28.09","0","20.07","58.33"
"121","Alex Petrovic","DAL","D","1","12.866666666667","12.866666666667","60.62","83.94","41.94","51.3","74.61","40.74","37.31","55.96","40.00","4.66","9.33","33.33","0.99","6.88","12.60","23.32","65.28","26.32","4.66","27.98","14.29","0","9.33","0.00","24.87","49.74","33.33","0","0","-","67.36","26.94","71.43","6.74","0","100.00","12.50","83.33","0.958","18.65","0","4.66","65.28","80.00","41.97","13.99","4.66","90.00"
"256","Josh Brown","ARI","D","43","617.75","14.366279069767","44.58","81.97","35.23","33.02","59.64","35.64","23.41","40.7","36.52","2.62","3.89","40.30","2.21","4.27","34.10","21.95","43.03","33.78","9.23","16.32","36.12","1.07","2.04","34.38","16.96","35.61","32.27","1.17","1.81","39.13","37.32","66.22","36.04","0.84","0.7","54.55","11.20","90.45","1.017","7.58","10.3","12.24","58.37","38.24","15.15","15.44","23.99","38.71"
"715","Graeme Clarke","N.J","R","1","9.5333333333333","9.5333333333333","50.35","81.82","38.10","37.76","50.35","42.86","37.76","31.47","54.55","6.29","0","100.00","0.88","1.9","31.61","18.88","37.76","33.33","0","12.59","0.00","0","0","-","25.17","33.57","42.86","8.39","0","100.00","45.45","63.64","41.67","0","0","-","16.67","100.00","1.167","6.29","18.88","12.59","56.64","33.33","12.59","25.17","12.59","50.00"
"98","David Savard","MTL","D","52","1049.3833333333","20.180448717949","47.63","81.71","36.83","34.76","57.58","37.65","24.13","40.48","37.35","2.57","4.23","37.82","2.32","4.6","33.52","23.21","41.05","36.12","10.46","18.07","36.67","1.49","1.83","44.83","17","30.65","35.68","0.91","1.83","33.33","38.4","67.72","36.19","0.41","1.49","21.74","10.66","89.55","1.002","6.29","9.89","14.01","35.22","30.99","16.35","16.47","27.84","37.00"
"839","James Malatesta","CBJ","L","4","33.15","8.2875","38.01","81.45","31.82","30.77","56.11","35.42","18.1","32.58","35.71","0","1.81","0.00","2.42","4.27","36.22","16.29","39.82","29.03","9.05","27.15","25.00","0","1.81","0.00","9.65","16.89","36.36","0","0","-","23.53","54.9","30.00","0","0","-","0.00","94.44","0.944","5.43","9.05","1.81","57.92","75.00","9.05","14.48","9.05","50.00"
"833","Oskar Olausson","COL","R","1","11.833333333333","11.833333333333","40.56","81.13","33.33","30.42","60.85","33.33","20.28","55.77","26.67","0","0","-","1.04","3.94","20.82","5.07","25.35","16.67","5.07","15.21","25.00","0","0","-","0","13.52","0.00","0","0","-","51.27","73.24","41.18","0","0","-","0.00","100.00","1.000","5.07","10.14","5.07","60.85","50.00","10.14","20.28","20.28","33.33"
"366","Jake Evans","MTL","C","74","1179.0333333333","15.932882882883","43.92","80.86","35.20","30.69","57.05","34.98","21.98","40.2","35.35","2.14","3.97","35.00","2.14","4.71","31.22","19.74","40.05","33.02","9.11","17.81","33.84","1.02","2.24","31.25","14.18","29.65","32.35","0.95","1.29","42.42","34.4","72.84","32.08","0.37","1.1","25.00","9.72","90.13","0.998","6","12.01","19.64","40.1","23.41","11.04","16.44","34.5","24.25"
"34","Nick Bonino","NYR","C","45","551.43333333333","12.254074074074","37.97","80.3","32.11","28.18","51.79","35.24","20.02","33.19","37.63","0.87","3.48","20.00","1.69","3.67","31.47","16.54","35.14","32.00","5.98","14.36","29.41","0.54","1.41","27.78","14.07","27.71","33.68","0.15","1.6","8.33","30.8","77.8","28.36","0.31","1.26","20.00","4.35","89.51","0.939","5.88","10.99","18.28","52.88","24.32","10.66","14.58","30.25","26.06"
"771","Danil Gushchin","S.J","L","2","29.9","14.95","42.14","80.27","34.43","36.12","42.14","46.15","20.07","30.1","40.00","2.01","2.01","50.00","2.03","2.29","47.08","18.06","26.09","40.91","6.02","8.03","42.86","2.01","0","100.00","16.05","24.08","40.00","0","2.68","0.00","37.68","69.57","35.14","0","0","-","10.00","93.33","1.033","6.02","10.03","12.04","40.13","33.33","8.03","18.06","18.06","30.77"
"473","Beck Malenstyn","WSH","L","73","1046.2333333333","14.33196347032","39.74","79.71","33.27","27.36","55.51","33.01","18.58","36.3","33.86","1.95","3.5","35.79","1.81","3.94","31.49","18.81","35.15","34.86","7.4","14.85","33.25","0.86","1.66","34.09","15.22","27.07","35.99","0.84","1.22","40.74","24.11","89.22","21.27","0.66","1.33","33.33","10.49","90.36","1.009","2.01","12.67","27.01","40.14","6.92","3.67","16.23","43.64","7.76"
"132","Erik Gudbranson","CBJ","D","71","1384.35","19.497887323944","48.93","79.62","38.06","34.37","55.74","38.14","23.36","38.53","37.75","1.86","3.77","33.08","2.16","3.79","36.34","21.63","36.62","37.13","7.97","13.48","37.17","0.74","1.3","36.17","18.2","30.86","37.10","0.92","2.14","30.19","38.63","74.5","34.14","0.63","1.25","33.33","7.98","90.21","0.982","4.77","8.93","12.53","41.91","27.57","14.13","15.13","27.26","34.14"
"18","Marc-Edouard Vlasic","S.J","D","49","801.2","16.351020408163","49.95","79.46","38.60","34.52","54.82","38.64","22.69","38.94","36.82","1.8","4.04","30.77","2.13","3.96","34.99","21.79","39.62","35.49","9.74","16.4","37.25","0.97","2.25","30.23","16.08","30.95","34.18","0.5","1.6","23.81","40.67","69.12","37.04","0.65","0.87","42.86","7.92","89.62","0.975","3","9.59","12.06","52.87","19.90","12.28","16.18","24.04","33.81"
"533","Mario Ferraro","S.J","D","70","1601.5166666667","22.87880952381","51.4","79.31","39.32","36.15","56.68","38.94","24.76","37.95","39.49","2.14","4.68","31.32","2.23","4.08","35.38","23.49","40.65","36.62","9.55","16.3","36.96","1.16","2.25","34.07","18.58","32.47","36.40","0.85","1.95","30.36","42.1","68.51","38.06","0.38","1.41","21.21","8.62","87.66","0.963","4.38","10.75","13.19","37.35","24.95","14.95","16.33","27.39","35.31"
"167","Matt Nieto","PIT","L","22","255.45","11.611363636364","40.87","78.92","34.12","29.36","57.31","33.88","21.84","38.29","36.33","2.11","2.11","50.00","1.78","4.04","30.60","16.44","34.29","32.41","7.52","13.15","36.36","0.94","1.41","40.00","11.9","28.19","29.69","0.63","0.31","66.67","28.5","76.68","27.10","0.68","0.68","50.00","9.68","94.48","1.042","2.82","10.33","22.55","49.79","11.11","5.17","13.15","36.41","12.43"
"796","Roby Jarventie","OTT","L","7","52.65","7.5214285714286","38.75","78.63","33.01","27.35","51.28","34.78","19.37","36.47","34.69","1.14","6.84","14.29","1.48","3.81","27.97","13.68","34.19","28.57","4.56","15.95","22.22","0","4.56","0.00","12.16","24.31","33.33","0","1.52","0.00","44.44","51.03","46.55","1.65","1.65","50.00","5.88","81.25","0.871","18.23","18.23","1.14","61.54","94.12","33.05","23.93","2.28","93.55"
"454","Luke Kunin","S.J","C","69","1074.05","15.565942028986","47.09","78.6","37.47","32.4","56.98","36.25","21.79","39.61","35.49","1.45","3.74","27.96","2.14","4.26","33.49","20.78","39.77","34.32","9.27","16.26","36.32","0.61","2.23","21.57","15.34","31.36","32.85","0.67","1.42","32.14","38.49","67.94","36.16","0.4","0.65","38.46","6.67","90.55","0.972","5.87","9.83","12.23","49.89","32.41","13.57","14.92","23.8","36.32"
"685","Nico Sturm","S.J","C","55","817.6","14.865454545455","47.7","78.6","37.77","32.88","55.33","37.27","22.46","37.13","37.68","1.76","4.11","30.00","2.01","4.12","32.78","20.99","41.83","33.41","8.95","16.88","34.66","0.66","1.76","27.27","16.05","33.27","32.54","0.78","1.96","28.57","44.84","69.32","39.28","0.64","1.27","33.33","7.84","88.93","0.968","6.6","12.77","19.96","46.82","24.86","15.78","17.76","33.9","31.76"
"163","Scott Mayfield","NYI","D","41","769.35","18.764634146341","41.49","78.38","34.61","29.01","54.83","34.60","19.73","37.82","34.28","1.72","3.59","32.35","1.91","3.79","33.54","19.57","36.73","34.76","7.25","15.29","32.18","1.01","1.95","34.21","16.43","28.6","36.49","0.94","1.35","40.91","31.2","70.63","30.64","0","0.9","0.00","8.70","90.52","0.992","3.35","10.29","13.88","50.22","19.46","10.06","16.3","27.61","26.71"
"631","Grigori Denisenko","VGK","L","6","65.083333333333","10.847222222222","47.02","78.36","37.50","35.95","54.39","39.80","26.73","36.88","42.03","0.92","3.69","20.00","2.21","2.53","46.65","18.44","28.58","39.22","11.98","12.91","48.15","0","0.92","0.00","8.6","20.9","29.17","0","2.46","0.00","39.95","83.89","32.26","1.33","1.33","50.00","3.45","90.00","0.934","5.53","16.59","16.59","44.25","25.00","13.83","21.2","28.58","32.61"
"876","Nick Blankenburg","CBJ","D","6","107.25","17.875","55.38","78.32","41.42","38.04","58.18","39.53","25.73","43.08","37.40","4.48","4.48","50.00","3.66","4.45","45.11","32.45","40.28","44.62","15.66","21.26","42.42","1.68","2.24","42.86","22.38","25.36","46.88","3.73","2.98","55.56","35.56","63.84","35.77","0","0","-","17.39","89.61","1.070","7.27","13.99","12.31","41.4","37.14","19.02","19.58","24.06","44.16"
"751","Louis Crevier","CHI","D","24","376.4","15.683333333333","45.11","78.27","36.56","30.61","53.4","36.43","20.72","39.05","34.67","1.12","4.14","21.21","1.51","3.63","29.42","19.77","39.69","33.24","6.38","19.77","24.39","0.8","2.71","22.73","17.85","26.57","40.19","0.21","0.85","20.00","37.76","66.08","36.36","0.23","1.15","16.67","5.38","89.39","0.948","2.71","10.04","11","59.14","19.77","11.96","14.98","25.98","31.51"
"731","Vladislav Kolyachonok","ARI","D","1","6.15","6.15","39.02","78.05","33.33","29.27","68.29","30.00","29.27","48.78","37.50","0","0","-","0.36","3.73","8.82","0","39.02","0.00","0","19.51","0.00","0","0","-","0","26.02","0.00","0","0","-","56.37","56.37","50.00","0","0","-","0.00","100.00","1.000","9.76","0","0","68.29","100.00","9.76","0","0","100.00"
"368","Matthew Highmore","OTT","C","7","53.966666666667","7.7095238095238","37.8","77.83","32.69","24.46","45.58","34.92","15.57","30.02","34.15","2.22","6.67","25.00","1.09","3.98","21.52","8.89","34.47","20.51","5.56","13.34","29.41","1.11","2.22","33.33","4.45","28.17","13.64","0","4.45","0.00","28.91","54.6","34.62","1.61","1.61","50.00","14.29","77.78","0.921","5.56","14.45","12.23","65.6","31.25","6.67","20.01","15.57","30.00"
"50","Alec Martinez","VGK","D","49","952.7","19.442857142857","57.44","77.46","42.58","39.74","50.26","44.16","28.53","34.01","45.62","3.21","3.09","51.00","2.63","3.28","44.55","26.77","35.77","42.80","10.2","13.04","43.90","1.76","1.26","58.33","22.08","30.31","42.15","1.34","1.43","48.48","49.03","64.41","43.22","0.55","1","35.29","11.26","90.93","1.022","8.88","12.34","10.39","41.88","46.08","18.7","16.37","20.78","47.37"
"428","Noel Acciari","PIT","C","55","713.51666666667","12.97303030303","40.36","77.36","34.29","29.35","53.48","35.43","20.69","34.9","37.22","1.51","3.45","30.51","1.8","3.73","32.62","16.15","34.81","31.68","7.15","13.96","33.86","0.76","1.85","29.03","12","27.81","30.14","0.34","1.01","25.00","31.34","79.44","28.29","0.61","1.21","33.33","7.32","90.12","0.974","2.94","10.76","28","48.52","9.51","6.05","14.88","43.64","12.18"
"383","Anthony Richard","BOS","C","9","95.466666666667","10.607407407407","45.88","77.3","37.24","33.31","54.68","37.86","23.88","35.2","40.43","2.51","2.51","50.00","1.87","3.23","36.64","23.25","34.57","40.22","11.94","13.2","47.50","2.51","1.89","57.14","15.08","28.49","34.62","0","0","-","29.96","56.28","34.74","0","0.91","0.00","10.53","92.86","1.034","9.43","14.46","6.91","61.59","57.69","11.94","20.74","14.46","45.24"
"462","Brandon Gignac","MTL","C","7","81.516666666667","11.645238095238","47.11","77.28","37.87","33.12","54.47","37.82","22.82","41.22","35.63","0.74","3.68","16.67","1.82","4.13","30.54","17.67","34.59","33.80","7.36","19.14","27.78","0.74","2.94","20.00","13.74","20.61","40.00","0","0.98","0.00","40.4","62.73","39.18","0","0","-","3.23","91.07","0.943","7.36","11.04","8.1","55.2","47.62","13.98","16.19","19.14","42.22"
"579","Jan Rutta","S.J","D","63","1234.7","19.598412698413","45.82","77.02","37.30","31.44","56.22","35.86","21.48","38.88","35.59","1.65","3.6","31.48","1.97","3.97","33.18","19.54","37.13","34.48","7.97","16.28","32.87","0.53","1.75","23.40","15.42","27.8","35.68","1.04","1.49","41.03","38.96","69.77","35.83","0.35","1.05","25.00","7.69","90.75","0.984","3.64","11.61","14.58","42.96","20.00","13.27","18.03","28.33","31.89"
"27","Cal Clutterbuck","NYI","R","75","904.61666666667","12.061555555556","34.89","76.47","31.33","26.2","50.74","34.05","17.64","35.09","33.46","1.86","3.12","37.33","1.68","3.46","32.73","16.18","33.69","32.45","7.43","12.73","36.84","1.13","1.33","45.95","11.67","27.95","29.46","0.53","1.33","28.57","26.06","71.09","26.82","0.48","1.15","29.41","10.53","91.12","1.016","5.77","16.71","18.24","53.19","24.03","9.75","21.22","28.52","25.48"
"811","Mikael Pyyhtia","CBJ","L","10","115.36666666667","11.536666666667","53.57","76.45","41.20","39.53","53.57","42.46","27.04","40.05","40.31","1.04","4.16","20.00","1.78","3.92","31.24","22.36","39.53","36.13","6.76","16.64","28.89","0.52","2.6","16.67","20.8","30.51","40.54","0.69","1.39","33.33","50.33","57.09","46.85","0","0.75","0.00","3.85","89.61","0.935","12.48","10.4","7.28","50.97","63.16","20.8","15.08","15.08","57.97"
"451","Brandon Tanev","SEA","L","58","846.96666666667","14.602873563218","42.29","76.44","35.62","28.9","53.63","35.02","19.27","34.43","35.88","1.49","2.83","34.43","1.98","3.86","33.86","20.12","35.14","36.41","8.01","14.38","35.76","0.78","1.56","33.33","16.15","27.68","36.85","0.47","1.13","29.41","35.4","76.23","31.71","0.31","0.61","33.33","7.72","91.77","0.995","10.27","11.19","16.08","45.41","38.98","15.3","16.51","30.67","33.28"
"137","Jarred Tinordi","CHI","D","47","732.4","15.582978723404","43.26","75.7","36.36","31.54","53.58","37.05","21.79","36.95","37.10","1.8","4.67","27.85","2.12","3.61","36.99","19.42","37.77","33.95","7.37","15.24","32.61","0.9","2.38","27.50","16.06","30.04","34.83","0.87","2.08","29.63","31.48","64.61","32.76","0.24","1.06","18.18","8.27","87.36","0.956","2.54","10.73","11.14","52.92","18.56","8.03","16.47","23.27","25.65"
"457","Lucas Johansen","WSH","D","6","85.6","14.266666666667","39.95","75.7","34.55","28.74","53.97","34.75","19.63","32.24","37.84","2.8","2.1","57.14","2.93","3.92","42.82","16.12","37.15","30.26","4.91","16.12","23.33","1.4","0.7","66.67","14.95","28.04","34.78","0","0.93","0.00","24.3","61.76","28.24","1.01","1.01","50.00","14.29","93.48","1.078","2.1","9.11","7.01","63.08","23.08","7.71","17.52","16.82","31.43"
"450","Kevin Rooney","CGY","C","24","265.9","11.079166666667","44.23","75.59","36.91","30.01","49.87","37.57","21.21","34.52","38.06","1.35","4.29","24.00","2.16","3.54","37.84","18.05","35.65","33.61","8.8","12.41","41.49","0.68","1.13","37.50","12.34","30.99","28.47","0","2.41","0.00","34.22","75.94","31.07","0.65","1.96","25.00","6.38","87.58","0.940","3.38","8.35","22.34","52.58","13.16","7.45","10.83","35.65","17.28"
"652","Ilya Lyubushkin","ANA, TOR","D","67","1142.2666666667","17.048756218905","44.44","75.27","37.12","33.99","54.47","38.42","24.9","38.19","39.47","2","4.04","33.04","2.2","4.17","34.52","20.49","36.24","36.11","8.98","16.34","35.48","1.26","1.84","40.68","15.34","26.54","36.62","0.56","1.82","23.53","37.56","69.42","35.11","0.3","1.21","20.00","8.02","89.41","0.974","6.67","12.92","13.71","46.64","32.73","14.39","18.28","25.74","35.86"
"142","Sam Carrick","ANA, EDM","C","71","862.71666666667","12.150938967136","47.01","75.04","38.52","34.36","53.55","39.08","24.34","38.46","38.76","1.74","4.52","27.78","2.2","4.57","32.48","18.71","38.11","32.93","8.21","16.41","33.33","0.77","1.81","29.73","14","28.93","32.61","0.65","2.32","21.88","40.38","65.9","38.00","0.6","1.31","31.58","7.14","88.25","0.954","7.3","10.22","19.75","47.15","26.99","13.07","14.33","29.98","30.37"
"97","Casey Cizikas","NYI","C","63","856.15","13.589682539683","39.18","74.92","34.34","28.59","49.97","36.40","20.25","35.39","36.40","1.75","3.64","32.47","1.83","3.62","33.53","16.33","33.29","32.91","7.92","13.46","37.05","0.98","1.61","37.84","11.21","26.44","29.78","0.75","1.78","29.63","31.79","70.15","31.18","0.3","0.91","25.00","8.65","89.70","0.984","4.77","15","18.71","50.6","20.30","8.83","19.34","28.66","23.55"
"505","Brandon Duhaime","COL, MIN","R","73","782.31666666667","10.716666666667","47.63","74.62","38.96","32.67","53.69","37.83","23.24","36.28","39.05","1.84","3.76","32.88","1.98","3.5","36.07","21.4","33.98","38.64","8.05","12.88","38.46","0.84","1.61","34.38","17.79","28.12","38.75","1.02","1.74","37.04","39.44","72.01","35.39","0.33","1.22","21.43","7.92","89.64","0.976","5.83","11.96","13.96","52.92","29.46","11.43","15.95","25.23","31.17"
"658","Alexander Romanov","NYI","D","74","1550.1833333333","20.948423423423","53.61","74.62","41.81","39.09","51.98","42.92","27.67","36.62","43.05","2.59","3.29","44.08","2.51","3.51","41.62","24.96","35.88","41.03","10.8","14.44","42.79","1.39","1.63","46.15","18.89","28.59","39.78","0.93","1.34","40.91","43.55","63.12","40.83","0.73","0.95","43.33","9.37","91.01","1.004","4.99","11.3","10.14","47.1","32.99","14.17","17.22","21.64","39.57"
"45","Robert Bortuzzo","NYI, STL","D","21","288.7","13.747619047619","42.6","74.4","36.41","31.59","49.88","38.78","22.03","35.12","38.55","2.29","4.16","35.48","2.09","3.64","36.53","21.61","32.63","39.85","10.6","14.76","41.80","1.25","1.25","50.00","14.69","23.83","38.13","1.11","2.22","33.33","39.03","66.04","37.14","0.3","1.8","14.29","10.38","88.17","0.985","9.35","14.55","10.18","62.35","47.87","17.04","20.37","21.2","44.57"
"101","Ben Chiarot","DET","D","70","1372.6","19.608571428571","47.82","74.36","39.14","35.14","52.72","40.00","24.74","36.33","40.52","2.8","3.93","41.56","2.26","3.39","39.96","20.72","34.84","37.29","8.35","13.16","38.82","1.31","1.75","42.86","16.49","28.91","36.33","1.11","1.98","35.85","40.73","65.22","38.44","0.76","1.01","42.86","11.31","89.17","1.005","5.86","12.72","12.33","44.81","32.21","13.9","18.75","24.22","36.47"
"472","Brett Howden","VGK","C","64","846.18333333333","13.221614583333","50.13","74.31","40.28","34.18","51.48","39.90","24.11","33.75","41.67","2.41","3.55","40.48","2.28","3.53","39.31","24.04","36.09","39.98","9.5","14.46","39.64","1.13","2.06","35.56","19.38","28.84","40.20","1.13","1.42","44.44","40.15","61.96","39.32","0.41","0.61","40.00","10.00","89.50","0.995","8.86","12.27","12.34","45.81","41.81","14.18","16.31","21.56","39.68"
"754","Brandon Biro","BUF","L","5","54.216666666667","10.843333333333","35.41","74.15","32.32","24.35","50.91","32.35","17.71","28.77","38.10","3.32","3.32","50.00","2.46","3.18","43.62","17.71","35.41","33.33","8.85","17.71","33.33","3.32","2.21","60.00","11.8","23.61","33.33","0","1.48","0.00","36.77","75.13","32.86","0","0","-","18.75","88.46","1.072","9.96","12.17","13.28","55.33","42.86","14.39","15.49","30.99","31.71"
"105","Nic Dowd","WSH","C","56","860.43333333333","15.364880952381","40.65","73.99","35.46","27.96","50.56","35.61","19.11","33.12","36.58","2.02","3.63","35.80","1.82","3.4","34.93","18.69","32.63","36.41","7.32","13.18","35.71","0.84","1.74","32.43","15.16","25.94","36.88","0.74","1.3","36.36","26.69","85.01","23.90","0.81","1.31","38.10","10.58","89.05","0.996","3","12.9","27.61","40.24","9.79","5.02","16.74","45.67","9.90"
"719","Egor Afanasyev","NSH","L","2","25.983333333333","12.991666666667","57.73","73.89","43.86","46.18","48.49","48.78","30.02","36.95","44.83","0","4.62","0.00","1.78","3.17","36.03","25.4","41.57","37.93","4.62","16.16","22.22","0","4.62","0.00","27.71","33.87","45.00","0","0","-","50.03","53.37","48.39","0","0","-","0.00","87.50","0.875","11.55","9.24","13.86","50.8","45.45","20.78","11.55","18.47","52.94"
"687","Brett Leason","ANA","R","61","799.33333333333","13.103825136612","44.06","73.86","37.36","30.85","49.62","38.34","21.17","35.35","37.45","1.88","4.05","31.65","1.9","3.91","32.72","18.09","35.95","33.47","7.51","15.69","32.36","0.9","1.88","32.43","14.11","27.02","34.31","1","1.5","40.00","37.41","64.95","36.55","0.22","1.52","12.50","8.87","88.54","0.974","8.11","11.03","14.19","48.34","36.36","13.96","15.24","23.94","36.83"
"675","Jake Christiansen","CBJ","D","12","158.63333333333","13.219444444444","45.77","73.75","38.29","31.01","53.33","36.77","19.29","35.18","35.42","1.89","3.78","33.33","1.33","3.2","29.29","17.78","34.42","34.06","5.67","15.13","27.27","1.13","1.89","37.50","16.14","25.72","38.55","1.01","1.51","40.00","42.61","64.47","39.80","0","1.09","0.00","9.80","89.25","0.991","4.92","8.32","4.92","49.93","50.00","17.4","14.37","14.75","54.12"
"179","Jamie Oleksiak","SEA","D","74","1463.7166666667","19.779954954955","51.57","73.66","41.18","37.55","51.9","41.98","26.19","34.15","43.41","2.25","3.48","39.29","2.5","3.6","40.95","23.86","34.19","41.10","10.49","13.24","44.21","1.23","1.68","42.25","17.82","27.93","38.95","0.77","1.42","35.00","39.37","74.96","34.44","0.53","1.07","33.33","8.61","89.80","0.984","3.57","10.33","16.11","43.61","18.13","11.23","15.74","32.01","25.97"
"40","Logan Couture","S.J","C","6","112.51666666667","18.752777777778","58.12","73.59","44.13","39.99","53.33","42.86","22.4","35.19","38.89","1.6","2.67","37.50","3.61","3.51","50.68","23.46","33.6","41.12","10.67","14.4","42.55","1.07","0.53","66.67","17.06","25.6","40.00","0","1.42","0.00","57.77","67.01","46.30","0","1.54","0.00","7.14","92.42","0.996","8","9.07","12.26","41.06","39.47","21.86","16","23.46","48.24"
