"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"252","MacKenzie Weegar","CGY","D","81","1856.4833333333","22.919547325103","0.61","1.03","0.45","0.58","1.65","47.22","6.63","9.27","0.31","14.96","9.11","3.81","0.55","0.32","1.1","1.65","0.74","0.71","0.03","0","0.32","2.39","1.39","5.56","3.1","6.46","0","0","-"
"404","Parker Wotherspoon","BOS","D","41","726.63333333333","17.722764227642","0","0.66","0.08","0.58","0.66","28.57","2.64","0.00","0.07","6.61","3.55","1.49","0.08","0.17","0.5","2.56","0.91","0.66","0.25","0","1.07","1.9","0.99","6.52","6.19","5.53","0","0","-"
"710","Adam Beckman","MIN","L","11","103.48333333333","9.4075757575758","0","1.16","0.58","0.58","1.16","100.00","5.8","0.00","0.57","13.34","9.86","7.54","1.74","1.74","0","6.96","1.16","0.58","0","0.58","1.16","0","1.16","7.54","4.64","1.74","0","0","-"
"724","Nicholas Robertson","TOR","L","55","624.21666666667","11.349393939394","1.35","1.15","0.58","0.58","2.5","78.79","9.04","14.89","0.83","15.86","12.59","7.69","2.6","0.96","1.06","0.38","0.19","0.19","0","0","0.58","1.73","2.6","2.88","5.96","2.31","0.29","0.67","2.88"
"14","Anze Kopitar","L.A","C","80","1573.4","19.6675","0.99","1.68","1.11","0.57","2.67","65.42","5","19.85","0.63","8.69","6.83","5.22","2.75","0.11","0.72","0.84","0.27","0.23","0","0.04","0.46","1.41","1.83","1.26","2.36","2.48","32.45","26.54","2.10"
"28","Jeff Petry","DET","D","73","1372.05","18.795205479452","0.13","0.92","0.35","0.57","1.05","42.11","3.72","3.53","0.16","8.7","5.51","1.75","0.35","0.13","0.92","1.71","0.74","0.7","0.04","0","0.35","1.75","0.44","5.77","3.59","5.86","0","0","-"
"260","Pavel Buchnevich","STL","L","79","1568.3333333333","19.852320675105","1.03","1.38","0.8","0.57","2.41","59.43","7.77","13.30","1.03","14.69","11.59","9.07","4.02","0.73","1.03","1.84","0.77","0.73","0","0.04","0.69","1.91","1.76","1.49","2.41","1.07","2.75","4.63","1.43"
"302","Anthony Mantha","VGK, WSH","R","74","1052.5833333333","14.224099099099","1.31","1.2","0.63","0.57","2.51","65.67","6.38","20.54","0.78","12.43","9.23","7.18","3.88","0.51","1.08","1.43","0.57","0.51","0.06","0","0.51","1.25","1.31","2.96","2.28","1.77","0.17","0.46","1.55"
"466","Alex DeBrincat","DET","R","82","1467.15","17.892073170732","1.1","1.64","1.06","0.57","2.74","62.62","9.69","11.39","1.05","19.71","14.31","9.98","2.9","0.41","1.84","1.39","0.57","0.49","0.08","0","0.94","1.59","2","2.25","2.25","1.43","0.65","0.9","1.72"
"488","Jordan Kyrou","STL","C","81","1486.3666666667","18.350205761317","1.25","1.45","0.89","0.57","2.7","70.53","10.13","12.35","0.96","20.39","14.73","10.62","3.19","0.61","1.53","0.89","0.44","0.44","0","0","0.57","2.06","2.02","1.01","4.12","1.29","0.12","0.24","1.35"
"766","Connor Zary","CGY","C","62","948.81666666667","15.303494623656","0.89","1.2","0.63","0.57","2.09","61.11","5.69","15.56","0.66","10.94","7.71","6.2","3.29","0.32","0.82","1.39","0.7","0.7","0","0","1.14","1.71","0.95","1.58","3.6","1.77","2.85","3.41","2.87"
"183","Stefan Noesen","CAR","R","81","960.91666666667","11.86316872428","0.87","1.44","0.87","0.56","2.31","61.67","6.87","12.73","1.16","12.68","11.55","7.87","5","0.37","1.06","2.06","0.94","0.87","0.06","0","0.81","1.31","1.44","6.87","4.12","1.56","2.87","3.93","2.64"
"322","Nikolaj Ehlers","WPG","L","81","1283.1","15.840740740741","1.17","1.68","1.12","0.56","2.85","77.22","10.8","10.82","0.95","22.87","15.85","8.42","2.53","0.51","1.5","1.36","0.56","0.51","0.05","0","0.98","2.06","1.73","1.31","3.55","1.82","0.19","0.51","1.25"
"743","Aliaksei Protas","WSH","C","78","1072.2","13.746153846154","0.34","1.29","0.73","0.56","1.62","60.42","6.32","5.31","0.76","11.36","9.35","6.16","3.25","0.34","1.45","0.45","0.22","0.22","0","0","0.56","1.85","2.46","1.68","4.7","2.74","2.35","3.47","2.26"
"819","Bobby McMann","TOR","C","56","647.31666666667","11.559226190476","1.39","0.83","0.28","0.56","2.22","70.59","10.94","12.71","1.02","18.17","14.74","7.32","3.61","1.67","1.58","4.82","1.39","1.02","0.19","0.19","1.02","1.11","1.95","10.01","5.1","1.67","0.56","0.37","5.56"
"16","T.J. Oshie","WSH","R","52","877.18333333333","16.86891025641","0.82","0.89","0.34","0.55","1.71","56.82","6.16","13.33","1.25","13.47","10.81","9.85","4.79","0.41","1.78","3.01","1.23","1.16","0","0.07","1.23","1.09","2.8","4.58","2.94","3.83","0.82","2.12","1.91"
"22","Nick Foligno","CHI","L","73","1299.05","17.795205479452","0.79","0.92","0.37","0.55","1.71","54.41","6.7","11.72","0.97","10.16","8.59","7.16","4.53","0.32","1.11","2.63","1.11","0.97","0.14","0","0.83","1.15","2.12","7.71","1.71","1.76","10.39","9.42","2.42"
"119","Justin Faulk","STL","D","60","1317.7333333333","21.962222222222","0.09","1.27","0.73","0.55","1.37","46.88","6.01","1.52","0.34","12.02","8.06","3.78","0.87","0.27","1.05","1.78","0.64","0.55","0.05","0.05","0.14","1.59","1.59","3.51","2.05","4.74","0","0","-"
"132","Erik Gudbranson","CBJ","D","78","1533.4833333333","19.660042735043","0.23","0.78","0.23","0.55","1.02","54.17","3.56","6.59","0.08","8.53","5.09","1.57","0.04","0.16","0.74","2.9","0.9","0.67","0.16","0.08","0.74","1.02","0.82","3.13","3.13","6.69","0","0","-"
"178","Jonas Brodin","MIN","D","61","1427.5333333333","23.40218579235","0.29","0.84","0.29","0.55","1.13","39.13","4.83","6.09","0.24","9.71","6.64","2.86","0.8","0.29","0.5","0.67","0.34","0.34","0","0","0.25","0.84","1.09","0.8","3.61","5.93","0","0","-"
"274","Ryan Hartman","MIN","R","73","1205.6666666667","16.51598173516","1.05","1.14","0.6","0.55","2.19","62.86","8.61","12.14","1.01","17.17","13.09","9.06","4.43","0.6","1.05","3.58","1.39","1.29","0","0.1","1.29","1.84","1.94","3.14","2.84","3.18","18.31","20.6","2.34"
"331","Robby Fabbri","DET","C","68","875.05","12.868382352941","1.23","0.96","0.41","0.55","2.19","62.75","6.65","18.56","0.99","11.25","8.98","8.02","4.46","0.34","0.69","2.19","0.82","0.75","0","0.07","0.62","1.37","1.1","4.87","4.94","1.99","4.8","3.43","4.00"
"447","Jalen Chatfield","CAR","D","72","1094.2","15.197222222222","0.44","0.77","0.22","0.55","1.21","44.00","4.94","8.89","0.24","11.68","7.79","2.41","0.6","0.27","1.15","1.32","0.66","0.66","0","0","0.49","1.65","1.26","2.74","5.76","3.62","0","0","-"
"740","Ilya Mikheyev","VAN","R","77","1097.7666666667","14.25670995671","0.6","1.09","0.55","0.55","1.69","70.45","7.87","7.64","0.82","12.84","10.88","8.31","4.37","0.6","1.09","0.22","0.11","0.11","0","0","0.77","0.87","1.04","2.4","3.01","1.04","0.44","1.09","1.56"
"774","Seth Jarvis","CAR","C","81","1518.75","18.75","1.3","1.34","0.79","0.55","2.65","56.30","7.07","18.44","1.18","12.6","10.35","9.24","5.25","0.4","1.26","0.55","0.28","0.28","0","0","0.71","1.66","1.7","4.07","6.36","2.05","6.2","7.7","1.76"
"784","Anton Lundell","FLA","C","78","1199.35","15.376282051282","0.65","1.1","0.55","0.55","1.75","62.50","8.3","7.83","0.91","14.06","11.06","7.2","3.6","0.7","1.4","2.3","0.9","0.85","0","0.05","0.75","1.55","1.6","2.65","3.5","2","24.11","19.81","2.75"
"65","Adam Henrique","ANA, EDM","C","80","1345.6","16.82","1.07","1.2","0.67","0.54","2.27","66.23","6.06","17.65","0.89","11.99","9.63","6.91","3.88","0.36","1.29","1.65","0.58","0.49","0.04","0.04","0.54","0.8","1.34","3.92","2.45","3.39","25.46","21.98","2.39"
"69","Cam Atkinson","PHI","R","70","1116.1833333333","15.945476190476","0.7","0.81","0.27","0.54","1.51","60.87","9.35","7.47","0.93","15.54","11.93","8.49","4.35","0.75","1.67","1.45","0.65","0.59","0.05","0","0.75","1.08","0.91","1.61","1.61","2.47","0.65","0.7","2.58"
"153","Dylan DeMelo","WPG","D","81","1764.5333333333","21.784362139918","0.1","0.95","0.41","0.54","1.05","33.70","2.82","3.61","0.09","6.49","4.25","1.26","0.07","0.17","0.48","1.22","0.61","0.61","0","0","0.34","2.04","0.48","5.07","4.9","4.62","0","0","-"
"206","Tom Wilson","WSH","R","74","1339.55","18.102027027027","0.81","0.76","0.22","0.54","1.57","60.34","7.57","10.65","1.14","14.33","10.88","8.82","4.88","0.54","1.48","5.96","2.06","1.7","0.22","0.13","1.7","2.24","2.06","9.18","4.61","3.31","0.99","1.7","1.64"
"228","Teddy Blueger","VAN","C","67","1001.2666666667","14.944278606965","0.36","1.32","0.78","0.54","1.68","68.29","5.75","6.25","0.75","9.59","7.91","6.65","3.95","0.6","0.96","1.86","0.84","0.78","0.06","0","0.66","0.9","1.62","5.15","3.48","2.58","24.69","21.75","3.19"
"317","Sam Reinhart","FLA","C","82","1664.5833333333","20.299796747967","2.05","1.33","0.79","0.54","3.39","71.76","8.4","24.46","1.41","16.08","12.9","10.74","5.62","0.58","1.73","1.12","0.43","0.4","0.04","0","0.43","1.26","1.44","2.52","4.54","2.38","8.43","10.67","1.59"
"329","Tony DeAngelo","CAR","D","31","444.51666666667","14.339247311828","0.4","1.08","0.54","0.54","1.48","44.00","5.94","6.82","0.32","12.69","7.96","3.24","0.54","0.27","1.35","3.24","0.54","0.27","0","0.27","0.13","1.89","1.08","0.54","3.24","2.43","0","0","-"
"333","Jared McCann","SEA","L","79","1323.9333333333","16.75864978903","1.31","1.45","0.91","0.54","2.76","79.22","9.65","13.62","0.97","19.58","14.14","9.34","2.95","1","1.5","1.31","0.59","0.54","0.05","0","1.54","1.27","1.86","1.86","2.63","1.22","6.66","7.07","2.20"
"567","Martin Necas","CAR","C","77","1336.4333333333","17.356277056277","1.08","1.3","0.76","0.54","2.38","67.95","10.33","10.43","0.89","19.62","14.46","8.31","2.96","0.18","1.71","1.89","0.94","0.94","0","0","1.08","2.33","1.03","2.87","4.49","1.39","2.11","4.09","1.53"
"809","JJ Peterka","BUF","R","82","1344.1833333333","16.392479674797","1.25","0.98","0.45","0.54","2.23","65.79","10.09","12.39","0.98","18.97","14.24","9.15","3.3","0.71","1.16","1.25","0.45","0.4","0","0.04","1.25","1.21","1.74","1.16","4.37","0.8","0.13","0.54","0.89"
"82","Oliver Ekman-Larsson","FLA","D","80","1471.5333333333","18.394166666667","0.37","0.94","0.41","0.53","1.3","39.02","5.02","7.32","0.26","11.99","7.46","3.18","0.49","0.08","1.22","3.1","1.22","1.14","0","0.08","0.61","1.43","0.61","3.83","2.94","2.85","0","0","-"
"327","Travis Sanheim","PHI","D","81","1928.3833333333","23.807201646091","0.31","1.06","0.53","0.53","1.37","50.00","4.54","6.85","0.29","9.96","6.66","3.83","1.18","0.25","0.78","1.49","0.75","0.75","0","0","0.53","1.46","1.15","2.61","4.79","4.64","0","0","-"
"424","John Marino","N.J","D","75","1570.7","20.942666666667","0.15","0.8","0.27","0.53","0.95","35.21","2.18","7.02","0.19","5.88","3.29","1.68","0.53","0.19","0.65","1.57","0.57","0.5","0.04","0.04","0.5","1.26","1.57","1.3","3.71","3.4","0","0","-"
"552","Eeli Tolvanen","SEA","R","80","1253.5833333333","15.669791666667","0.77","1.2","0.67","0.53","1.96","70.69","7.32","10.46","0.82","15.7","10.82","8.47","2.82","0.34","1.15","1.15","0.57","0.57","0","0","0.24","1.15","1.53","8.28","2.82","3.59","0.57","1.1","1.64"
"598","Cole Guttman","CHI","C","27","340.73333333333","12.61975308642","0.7","0.7","0.18","0.53","1.41","88.89","8.8","8.00","0.77","14.97","11.62","8.63","3.17","0.53","1.23","1.23","0.35","0.18","0.18","0","1.23","1.76","2.47","1.76","1.76","2.47","10.57","10.57","8.80"
"705","Cole Caufield","MTL","R","82","1592.4833333333","19.420528455285","1.05","1.39","0.87","0.53","2.45","60.75","11.83","8.92","1.22","21.25","16.43","10.1","3.32","0.38","1.81","0.6","0.3","0.3","0","0","0.75","1.54","1.24","1.92","2.79","0.83","0.26","0.34","1.65"
"836","William Eklund","S.J","L","79","1474.5166666667","18.664767932489","0.65","1.18","0.65","0.53","1.83","62.50","5.21","12.50","0.79","11.03","8.34","6.67","3.21","0.33","1.34","1.14","0.57","0.57","0","0","0.73","0.94","0.98","1.22","1.95","2.93","2.89","6.43","1.26"
"841","Logan Stankoven","DAL","C","23","336.8","14.64347826087","1.07","1.43","0.89","0.53","2.49","56.00","8.73","12.24","1.24","17.64","13.36","9.8","4.63","0.53","1.6","0.71","0.36","0.36","0","0","1.07","1.43","2.32","3.56","5.7","1.96","1.78","1.07","11.13"
"31","Nicklas Backstrom","WSH","C","8","116.46666666667","14.558333333333","0","0.52","0","0.52","0.52","50.00","6.18","0.00","1.02","8.76","8.24","6.7","4.64","0","1.55","1.03","0.52","0.52","0","0","1.03","1.55","2.58","1.03","3.09","2.58","22.67","20.61","26.99"
"54","Alex Pietrangelo","VGK","D","64","1508.2","23.565625","0.16","1.15","0.64","0.52","1.31","35.87","5.61","2.84","0.28","12.61","8.2","2.94","0.64","0.28","0.95","0.95","0.32","0.28","0","0.04","0.4","1.59","1.99","1.63","4.18","6.37","0","0","-"
"202","Olli Maatta","DET","D","72","1155.8833333333","16.053935185185","0.21","0.73","0.21","0.52","0.93","37.50","2.49","8.33","0.13","6.38","3.74","1.56","0.36","0.05","0.26","0.73","0.36","0.36","0","0","0.36","1.92","0.78","2.65","6.85","4.98","0","0","-"
"439","Troy Terry","ANA","R","75","1372.7166666667","18.302888888889","0.87","1.49","0.96","0.52","2.36","72.00","7.47","11.70","0.76","15.39","11.63","7.65","2.45","0.57","1.05","0.96","0.44","0.44","0","0","1.18","1.88","1.97","0.7","3.58","1.27","0.26","0.52","1.46"
"470","Jakob Chychrun","OTT","D","82","1835.9666666667","22.389837398374","0.46","0.88","0.36","0.52","1.34","41.41","6.67","6.86","0.43","15.85","10.69","4.93","0.82","0.29","1.57","1.96","0.85","0.82","0","0.03","0.42","2.39","0.72","2.09","4.38","5.03","0","0","-"
"579","Nick DeSimone","CGY, N.J","D","34","458.35","13.480882352941","0.26","0.65","0.13","0.52","0.92","35.00","3.67","7.14","0.12","9.03","4.97","2.36","0.26","0.39","1.57","0.52","0.26","0.26","0","0","0.13","1.7","0.39","3.4","6.28","5.5","0","0","-"
"672","Scott Perunovich","STL","D","53","801.81666666667","15.128616352201","0","1.27","0.75","0.52","1.27","37.78","2.54","0.00","0.13","5.84","3.82","2.02","0.07","0.22","0.75","0.6","0.3","0.3","0","0","0.6","1.2","1.12","1.57","3.07","3.74","0","0","-"
"707","Moritz Seider","DET","D","82","1833.4833333333","22.359552845528","0.29","1.08","0.56","0.52","1.37","38.89","4.42","6.67","0.21","9.36","6.25","2.49","0.16","0.39","0.65","1.67","0.79","0.75","0.03","0","0.72","1.28","1.34","6.12","2.23","6.97","0","0","-"
"780","Jake Sanderson","OTT","D","79","1834.25","23.21835443038","0.33","0.92","0.39","0.52","1.24","38.00","5.17","6.33","0.32","11.61","7.72","2.94","0.46","0.26","0.92","0.75","0.33","0.29","0.03","0","0.26","2.68","1.11","1.41","5.04","4.55","0.03","0","3.27"
"826","Mason Lohrei","BOS","D","41","695.26666666667","16.957723577236","0.35","0.78","0.26","0.52","1.12","40.63","3.71","9.30","0.21","8.8","5.09","2.5","0.43","0.09","0.6","1.55","0.78","0.78","0","0","0.35","2.5","0.78","2.42","5.18","5.44","0","0","-"
"8","Alex Ovechkin","WSH","L","79","1518.4666666667","19.221097046414","1.22","1.34","0.83","0.51","2.57","63.73","10.75","11.40","1.17","23.91","15.61","9.68","3.28","0.67","2.53","0.79","0.4","0.4","0","0","0.43","1.38","1.03","5.77","1.46","1.07","0","0.08","0.00"
"87","Chris Kreider","NYR","L","82","1540.25","18.783536585366","1.52","1.4","0.9","0.51","2.92","56.39","9.58","15.85","1.52","17.14","14.45","11.73","7.95","0.78","1.52","1.01","0.51","0.51","0","0","0.43","1.13","0.9","3.12","1.36","0.78","1.36","2.38","1.42"
"154","Johnny Gaudreau","CBJ","L","81","1523.85","18.812962962963","0.47","1.89","1.38","0.51","2.36","64.52","6.3","7.50","0.71","12.28","8.5","6.1","2.01","0.39","1.18","0.87","0.28","0.24","0","0.04","0.71","1.57","1.34","0.08","1.22","0.91","0","0.04","0.00"
"157","Vincent Trocheck","NYR","C","82","1759.2833333333","21.454674796748","0.85","1.77","1.26","0.51","2.63","52.74","7.37","11.57","1.15","15.21","12.38","10.4","4.71","0.2","1.5","1.88","0.89","0.85","0.03","0","0.78","1.23","1.71","4.88","4.09","2.93","30.05","21.11","2.00"
"233","Andreas Athanasiou","CHI","C","27","356.08333333333","13.188271604938","0.34","1.18","0.67","0.51","1.52","69.23","7.25","4.65","0.57","13.31","9.44","4.89","2.36","0.34","1.35","1.18","0.34","0.17","0.17","0","1.18","1.18","3.03","1.35","2.02","3.37","12.64","14.32","7.90"
"499","Tage Thompson","BUF","C","71","1286.3833333333","18.118075117371","1.35","1.26","0.75","0.51","2.61","67.47","11.47","11.79","1.03","22.11","15.91","9.42","2.71","0.51","1.59","2.01","0.75","0.65","0.05","0.05","0.93","0.98","1.31","3.4","3.03","1.35","17.35","22.71","2.02"
"682","Egor Zamula","PHI","D","66","1059.75","16.056818181818","0.28","0.91","0.4","0.51","1.19","38.89","3.45","8.20","0.13","10.02","5.38","2.72","0.17","0.11","0.96","1.81","0.91","0.91","0","0","0.34","1.25","0.96","1.7","3.68","4.47","0","0","-"
"57","Tyler Myers","VAN","D","76","1436.0833333333","18.895833333333","0.21","1","0.5","0.5","1.21","43.94","3.84","5.43","0.18","9.02","5.97","1.96","0.33","0.21","1.04","3.22","1.34","1.25","0.04","0.04","0.33","1.3","0.54","3.8","3.3","5.56","0","0","-"
"66","TJ Brodie","TOR","D","77","1673.9833333333","21.740043290043","0","0.9","0.39","0.5","0.9","30.12","1.83","0.00","0.09","4.23","2.54","0.9","0.18","0.04","0.43","1.43","0.57","0.54","0","0.04","0.36","1.86","0.72","1.33","5.63","5.59","0","0","-"
"88","Brayden McNabb","VGK","D","81","1566.55","19.34012345679","0.15","0.84","0.34","0.5","1","35.14","3.29","4.65","0.13","7.89","4.71","2.18","0.27","0","0.77","1.42","0.65","0.61","0.04","0","0.38","0.84","1.19","5.32","4.63","7.89","0","0","-"
"89","Reilly Smith","PIT","R","75","1206.4666666667","16.086222222222","0.65","1.34","0.85","0.5","1.99","74.07","7.41","8.72","0.92","13.33","10.49","7.61","4.18","0.4","0.8","0.8","0.4","0.4","0","0","0.35","1.79","1.79","2.39","2.69","1.34","0.25","0.65","1.38"
"97","Casey Cizikas","NYI","C","69","959.86666666667","13.911111111111","0.56","0.81","0.31","0.5","1.38","73.33","4.94","11.39","0.6","8.38","6.56","5.31","3.19","0.56","1","1.38","0.69","0.69","0","0","0.81","1.56","1.5","7.5","5.63","4.25","21.57","18.75","3.34"
"122","Nick Bjugstad","ARI","C","76","1325.8","17.444736842105","1","1.04","0.54","0.5","2.04","60.00","7.51","13.25","0.92","13.44","11.13","7.29","3.71","0.59","1.31","2.67","1.09","1","0.05","0.05","0.72","1.54","1.45","4.98","3.26","2.17","27.92","28.78","2.23"
"205","Cody Ceci","EDM","D","78","1557.6666666667","19.970085470085","0.19","0.77","0.27","0.5","0.96","35.71","3.7","5.21","0.18","7.7","4.93","2.2","0.46","0.12","0.77","0.54","0.27","0.27","0","0","0.12","0.77","0.96","3.2","6.55","4.08","0","0","-"
"405","Ethan Bear","WSH","D","24","357.73333333333","14.905555555556","0.17","0.5","0","0.5","0.67","33.33","4.03","4.17","0.31","10.57","7.04","2.35","0.84","0","0.84","1.68","0.84","0.84","0","0","0","1.51","0.34","2.52","6.37","5.2","0","0","-"
"457","Auston Matthews","TOR","C","80","1677.2333333333","20.965416666667","2.47","1.36","0.86","0.5","3.83","70.39","12.84","19.22","1.61","24.25","18.64","15.35","6.9","0.64","2.18","0.64","0.18","0.14","0","0.04","0.64","1.93","3","3","2.9","3.26","25.15","21.71","1.92"
"509","Ross Colton","COL","C","79","1083.1833333333","13.711181434599","0.94","1.22","0.72","0.5","2.16","70.91","8.14","11.56","1.2","17.12","13.35","9.97","5.82","0.55","1.66","3.38","1.27","1.16","0.06","0.06","1.22","1.27","2.05","6.65","3.49","2.55","23.21","21.6","2.87"
"516","Vincent Desharnais","EDM","D","76","1188.7833333333","15.641885964912","0.05","0.5","0","0.5","0.56","33.33","1.97","2.56","0.07","5.3","2.93","1.26","0.15","0.1","0.66","2.73","1.06","0.86","0.2","0","0.5","2.02","0.71","6.06","6.06","6.16","0","0","-"
"747","Valtteri Puustinen","PIT","R","51","600.96666666667","11.783660130719","0.4","1.5","1","0.5","1.9","61.29","8.29","4.82","0.81","14.38","10.98","7.39","3.29","0.4","1.7","0.6","0.3","0.3","0","0","0.2","1.4","1.8","3.69","2.9","3.29","0.1","0.3","2.50"
"903","Connor Bedard","CHI","C","67","1324.1833333333","19.763930348259","1","1.77","1.27","0.5","2.76","79.22","9.29","10.73","1.07","18.12","13.5","10.19","3.08","0.77","1.54","1.27","0.63","0.63","0","0","1.13","2.58","2.13","2.27","2.9","1.18","9.24","14.36","1.77"
"73","Marcus Johansson","MIN","L","77","1224.0833333333","15.897186147186","0.54","0.93","0.44","0.49","1.47","57.69","5.29","10.19","0.58","11.86","8.23","6.13","2.4","0.29","0.98","0.98","0.49","0.49","0","0","0.78","1.62","1.18","1.86","4.02","1.37","0.29","1.27","0.92"
"120","Brock Nelson","NYI","C","81","1461.8666666667","18.047736625514","1.35","1.4","0.9","0.49","2.75","65.05","10.14","13.36","1.14","17.03","13.5","11.53","4.56","0.53","1.44","1.15","0.57","0.57","0","0","0.78","1.85","1.52","1.35","2.75","1.93","14.32","17.32","1.86"
"291","Sean Monahan","MTL, WPG","C","82","1481.0666666667","18.061788617886","1.05","1.34","0.85","0.49","2.39","55.66","6.85","15.38","1","11.87","9.44","8.26","4.7","0.36","0.89","0.49","0.2","0.2","0","0","0.28","1.34","1.66","0.89","2.55","1.78","27.75","22.97","2.22"
"376","Rasmus Andersson","CGY","D","77","1835.4666666667","23.837229437229","0.29","0.95","0.46","0.49","1.24","40.43","5.16","5.70","0.3","11.05","7.75","2.68","0.65","0.33","1.05","1.54","0.59","0.52","0.03","0.03","0.49","1.93","1.01","1.11","2.65","6.01","0","0","-"
"387","Timo Meier","N.J","R","69","1214.5","17.601449275362","1.38","1.19","0.69","0.49","2.57","69.33","10.18","13.59","1.16","20.55","15.56","10.33","4.69","0.64","2.12","2.22","0.84","0.74","0.05","0.05","0.74","1.43","1.68","5.04","4.15","2.07","2.17","2.27","2.42"
"427","Anthony Cirelli","T.B","C","79","1462.9833333333","18.518776371308","0.82","1.03","0.53","0.49","1.85","51.72","5.29","15.50","0.73","9.88","7.71","6.19","3.61","0.41","1.19","1.56","0.62","0.57","0","0.04","1.15","0.98","1.97","2.17","4.22","3.08","18.91","19.44","2.02"
"606","Mark Kastelic","OTT","C","63","486.63333333333","7.7243386243386","0.62","0.62","0.12","0.49","1.23","66.67","7.4","8.33","0.81","11.1","9.49","7.52","4.19","1.11","1.6","7.77","2.59","1.73","0.86","0","2.59","1.85","1.6","14.18","7.52","3.82","23.43","19.6","6.71"
"709","Cam York","PHI","D","82","1854.8166666667","22.619715447154","0.32","0.65","0.16","0.49","0.97","37.04","4.33","7.46","0.29","9.28","6.37","2.85","0.71","0.29","0.78","1.42","0.68","0.68","0","0","0.39","1.04","0.58","2.13","4.76","5.63","0","0","-"
"815","Alexander Barabanov","S.J","L","46","730.13333333333","15.872463768116","0.33","0.74","0.25","0.49","1.07","50.00","5.51","5.97","0.78","11.5","8.96","7.72","3.94","0.33","1.56","0.99","0.49","0.49","0","0","0.41","1.23","1.48","1.73","4.19","1.23","0.16","0.25","3.29"
"3","Zach Parise","COL","L","29","376.86666666667","12.995402298851","0.64","0.8","0.32","0.48","1.43","75.00","7.48","8.51","0.86","11.94","9.39","7.64","4.46","0.48","2.07","1.27","0.64","0.64","0","0","0.16","0.64","1.59","3.02","3.66","3.82","2.07","4.46","5.05"
"128","Jaden Schwartz","SEA","C","61","999.63333333333","16.387431693989","0.78","1.02","0.54","0.48","1.8","57.69","7.08","11.02","0.95","12.48","9.78","7.92","4.86","0.36","1.2","1.44","0.72","0.72","0","0","0.78","1.2","2.28","2.28","2.94","1.5","5.46","4.08","3.44"
"301","Curtis Lazar","N.J","C","71","877.96666666667","12.365727699531","0.48","1.23","0.75","0.48","1.71","62.50","5.06","9.46","0.7","8.88","6.77","5.26","2.8","0.55","1.37","3.01","1.03","0.82","0.14","0.07","1.3","1.09","1.23","9.98","5.95","4.37","12.16","12.71","3.34"
"375","Noah Hanifin","CGY, VGK","D","80","1889.1166666667","23.613958333333","0.41","1.08","0.6","0.48","1.49","41.96","5.21","7.93","0.36","13.12","8.51","3.43","0.6","0.35","1.14","0.76","0.38","0.38","0","0","0.22","2.13","1.87","1.65","2.76","3.84","0","0","-"
"397","Travis Konecny","PHI","R","76","1508.0166666667","19.842324561404","1.31","1.39","0.92","0.48","2.71","72.34","9.75","13.47","1.06","19.58","14.64","9.43","3.62","0.8","1.75","2.67","0.95","0.84","0.04","0.08","0.99","1.19","2.11","3.38","2.86","1.27","1.55","2.31","1.60"
"575","Erik Brannstrom","OTT","D","76","1260.9166666667","16.59100877193","0.14","0.81","0.33","0.48","0.95","41.67","3.66","3.90","0.22","8.33","5.04","2.38","0.48","0.38","0.62","1.71","0.67","0.62","0","0.05","0.19","2.47","1.05","2","4.47","5.23","0","0","-"
"655","Michael Kesselring","ARI","D","64","1008.7833333333","15.762239583333","0.3","0.89","0.42","0.48","1.19","38.46","4.4","6.76","0.19","11.54","7.85","2.8","0.48","0.3","1.07","3.93","1.55","1.37","0.12","0.06","0.65","1.67","0.83","5.89","5","3.33","0","0","-"
"695","Peyton Krebs","BUF","C","80","1000.45","12.505625","0.24","0.78","0.3","0.48","1.02","47.22","4.44","5.41","0.43","8.46","6.66","4.86","1.74","0.24","0.66","4.02","1.38","1.2","0.06","0.12","0.78","0.78","0.78","6.12","7.2","1.38","17.03","19.79","2.77"
"697","Bowen Byram","BUF, COL","D","73","1485","20.342465753425","0.44","0.73","0.24","0.48","1.17","41.43","3.39","13.10","0.23","8.28","5.01","2.87","0.81","0.12","0.65","2.14","1.01","0.97","0.04","0","0.44","1.33","0.81","3.64","5.78","4.2","0","0","-"
"736","Jordan Spence","L.A","D","70","1008.95","14.413571428571","0.12","1.25","0.77","0.48","1.37","40.35","4.7","2.53","0.21","11.6","6.54","3.92","0.77","0.12","1.43","0.71","0.3","0.3","0","0","0.18","1.07","0.36","3.51","5.41","3.27","0","0","-"
"831","J.J. Moser","ARI","D","79","1626.2","20.584810126582","0.18","0.77","0.3","0.48","0.96","36.62","2.8","6.58","0.18","7.01","4.1","3.06","0.74","0.3","0.41","1.22","0.55","0.52","0.04","0","0.41","1.29","0.77","3.32","5.53","4.13","0","0","-"
