"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"573","Filip Chytil","NYR","C","10","159.3","15.93","0","2.26","1.51","0.75","2.26","66.67","8.29","0.00","0.71","15.07","12.43","6.78","2.64","0","0.75","1.51","0.75","0.75","0","0","0.38","0.75","1.13","1.51","4.9","1.51","10.92","14.31","16.30"
"829","Luke Hughes","N.J","D","75","1593.2833333333","21.243777777778","0.34","1.24","0.49","0.75","1.58","42.42","4.67","7.26","0.25","13.93","6.89","4.37","0.38","0.23","1.13","0.98","0.49","0.49","0","0","0.75","2.41","1.36","0.64","3.92","1.81","0","0","-"
"140","Bryan Rust","PIT","R","55","1059.1","19.256363636364","1.47","1.3","0.57","0.74","2.78","59.76","9.46","15.57","1.22","16.43","13.71","10.76","4.99","0.57","1.59","1.02","0.51","0.51","0","0","0.51","1.87","1.59","2.32","3.46","2.44","0.11","0.23","1.89"
"173","Ryan Strome","ANA","C","72","1136.3","15.781944444444","0.58","1.32","0.58","0.74","1.9","62.07","6.28","9.24","0.64","10.56","8.5","5.65","2.64","0.48","0.9","4.33","1.64","1.37","0.21","0.05","0.74","1.9","1.27","2.43","1.85","1.06","10.3","12.04","2.43"
"452","Matthew Tkachuk","FLA","L","74","1382.45","18.681756756757","1","2.47","1.74","0.74","3.47","67.80","11.07","9.02","1.42","19.75","15.54","11.2","6.9","0.26","2.17","3.56","1.3","1.13","0.09","0.09","2.04","2.39","1.56","5.56","2.73","1.17","0.13","0.22","1.63"
"38","James van Riemsdyk","BOS","L","67","909.78333333333","13.578855721393","0.73","1.78","1.06","0.73","2.51","71.70","8.97","8.09","1.41","14.11","12.07","10.68","7.91","0.53","2.37","1.32","0.66","0.66","0","0","0.26","0.86","0.73","1.85","4.09","1.38","0.66","0.73","3.14"
"46","Evgenii Dadonov","DAL","R","50","657.61666666667","13.152333333333","1.09","1","0.27","0.73","2.1","69.70","6.02","18.18","0.8","13.05","10.4","7.48","3.83","0.46","1.46","0.55","0.27","0.27","0","0","0.36","1.28","1.64","1.92","2.37","1.73","0","0.36","0.00"
"416","Mitchell Marner","TOR","R","62","1322.4166666667","21.329301075269","1.13","2.31","1.59","0.73","3.45","69.72","6.58","17.24","0.82","14.75","10.3","7.85","2.95","0.5","1.04","0.73","0.36","0.36","0","0","0.59","2.45","2.18","1.95","2.95","2.09","0.09","0.45","0.76"
"544","Nico Hischier","N.J","C","64","1229.7666666667","19.215104166667","1.17","1.81","1.07","0.73","2.98","64.21","8.2","14.29","1.33","14.78","11.66","10.54","5.85","0.44","1.81","0.49","0.24","0.24","0","0","1.02","1.22","2.2","1.66","3.12","1.76","33.96","25.76","2.77"
"67","Gustav Nyquist","NSH","C","75","1324.9333333333","17.665777777778","1","2.08","1.36","0.72","3.08","70.10","6.52","15.28","0.86","11.46","9.01","6.07","2.99","0.45","1.04","0.36","0.18","0.18","0","0","0.54","1.68","1.49","1.13","3.49","1.68","0.63","1","1.76"
"224","Chris Tierney","N.J","C","45","414.56666666667","9.2125925925926","0.43","1.16","0.43","0.72","1.59","61.11","3.33","13.04","0.36","5.35","4.2","3.18","1.45","0.14","0.58","0.29","0.14","0.14","0","0","0.14","1.01","1.88","2.17","2.46","1.3","12.59","10.13","8.02"
"369","Darren Raddysh","T.B","D","74","1410.4333333333","19.05990990991","0.26","0.98","0.26","0.72","1.23","40.28","3.83","6.67","0.17","9.32","6.08","2.64","0.47","0.13","0.89","0.89","0.38","0.34","0.04","0","0.55","1.02","0.51","2.68","4.76","3.83","0","0","-"
"375","Kyle Connor","WPG","L","59","1169.8666666667","19.828248587571","1.54","1.18","0.46","0.72","2.72","72.60","10.57","14.56","1.11","19.13","14","10.36","3.23","0.41","1.38","0.21","0.1","0.1","0","0","0.41","1.44","1.85","0.62","1.54","0.92","0.1","0.26","1.47"
"417","Joel Eriksson Ek","MIN","C","69","1422.7333333333","20.619323671498","1.27","1.31","0.59","0.72","2.57","55.45","10.12","12.50","1.5","16.24","13.71","9.91","6.62","0.34","1.77","2.28","0.97","0.93","0","0.04","1.22","0.67","1.35","5.69","3.54","2.02","30.03","30.62","2.09"
"83","Nazem Kadri","CGY","C","73","1345.9166666667","18.437214611872","1.07","1.74","1.03","0.71","2.81","71.59","10.65","10.04","1.25","20.37","14.93","10.61","4.73","0.67","1.78","1.92","0.85","0.8","0.04","0","1.74","2.63","2.18","2.14","5.04","1.03","22.91","24.3","2.16"
"255","Jonny Brodzinski","NYR","C","53","589.28333333333","11.118553459119","0.61","1.12","0.41","0.71","1.73","62.96","8.04","7.59","0.66","16.19","11.4","7.53","2.85","1.12","1.73","0.81","0.41","0.41","0","0","0.81","1.53","1.73","2.55","4.68","2.44","15.17","15.37","5.06"
"381","Vince Dunn","SEA","D","58","1348.7166666667","23.253735632184","0.49","1.56","0.85","0.71","2.05","58.23","5.34","9.17","0.3","14.5","7.65","4.85","0.49","0.18","1.47","2.58","0.98","0.85","0.09","0.04","0.67","1.51","1.33","1.51","2.67","2.8","0","0","-"
"866","Pavel Mintyukov","ANA","D","63","1185.5166666667","18.817724867725","0.2","1.21","0.51","0.71","1.42","50.91","4.45","4.55","0.27","8.55","5.62","2.73","0.86","0.1","1.11","1.21","0.56","0.56","0","0","0.66","1.01","0.91","3.9","2.43","3.29","0","0","-"
"10","Blake Wheeler","NYR","R","54","686.75","12.717592592593","0.79","1.05","0.35","0.7","1.83","63.64","7.25","10.84","0.79","12.58","10.13","6.55","2.71","0.26","0.44","2.01","0.87","0.79","0.09","0","0.35","1.83","1.4","2.01","2.8","2.71","3.32","2.1","5.35"
"21","Brad Marchand","BOS","L","76","1464.3833333333","19.268201754386","1.11","1.52","0.82","0.7","2.62","64.00","7.99","13.85","0.96","15.24","11.43","8.32","3.28","0.66","0.7","2.95","1.35","1.27","0.08","0","1.88","3.03","1.8","3.61","4.51","1.35","0.94","1.19","1.81"
"203","Mike Matheson","MTL","D","74","1891.7833333333","25.56463963964","0.32","1.33","0.63","0.7","1.65","55.32","5.42","5.85","0.29","11.7","7.33","3.33","0.7","0.19","0.89","1.71","0.86","0.86","0","0","0.63","2.06","1.4","1.33","3.2","5.04","0","0","-"
"345","Brayden Point","T.B","C","73","1463.8833333333","20.053196347032","1.72","1.64","0.94","0.7","3.36","63.08","8.28","20.79","1.23","15.33","11.76","11.72","6.07","0.29","1.64","0.49","0.25","0.25","0","0","0.57","1.27","1.48","0.57","2.09","1.68","10.57","12.5","1.88"
"446","Mason Marchment","DAL","L","74","1116.3666666667","15.086036036036","1.07","1.67","0.97","0.7","2.74","70.83","7.2","14.93","0.88","13.44","10.91","8.71","4.03","0.48","1.45","2.69","1.18","1.07","0.11","0","1.29","2.31","2.04","4.62","6.29","1.56","0.21","0.27","2.39"
"563","Timothy Liljegren","TOR","D","52","1022.95","19.672115384615","0.18","1.17","0.47","0.7","1.35","42.59","3.52","5.00","0.16","8.86","5.34","2.93","0.29","0.18","1","0.94","0.47","0.47","0","0","0.29","2.17","0.59","4.34","7.86","6.75","0","0","-"
"602","Sean Durzi","ARI","D","68","1541.3333333333","22.666666666667","0.31","1.09","0.39","0.7","1.4","35.29","4.83","6.45","0.27","11.76","6.97","4.4","0.86","0.19","1.25","2.37","0.97","0.9","0.04","0.04","0.62","2.34","0.7","1.52","3.66","5.68","0","0","-"
"692","Kaedan Korczak","VGK","D","26","429.13333333333","16.505128205128","0.14","1.12","0.42","0.7","1.26","39.13","4.47","3.13","0.16","11.33","6.29","3.08","0","0.28","1.26","1.12","0.56","0.56","0","0","0.14","1.68","0.56","5.17","4.19","4.33","0","0","-"
"714","Philip Tomasino","NSH","C","41","515.53333333333","12.573983739837","0.81","1.51","0.81","0.7","2.33","80.00","7.22","11.29","0.8","13.04","10.01","8.73","3.03","0.35","2.09","1.75","0.7","0.58","0.12","0","0.7","3.26","1.86","0.93","6.05","2.09","0.35","1.86","1.84"
"781","Quinton Byfield","L.A","C, R","72","1201.7333333333","16.690740740741","0.95","1.7","1","0.7","2.65","63.10","7.19","13.19","1.08","13.93","10.98","8.44","4.84","0.25","1.65","2","0.8","0.75","0","0.05","0.65","0.75","2.1","2.9","6.29","0.85","1.7","2.3","2.12"
"831","Logan Stankoven","DAL","C","17","256.66666666667","15.098039215686","1.4","1.4","0.7","0.7","2.81","57.14","9.35","15.00","1.32","18.7","13.79","10.29","4.91","0.7","1.4","0.94","0.47","0.47","0","0","1.4","1.87","2.1","3.97","4.68","1.4","2.1","1.17","15.03"
"135","Tyler Seguin","DAL","C","63","1044.05","16.572222222222","1.26","1.55","0.86","0.69","2.82","71.01","8.05","15.71","0.96","14.25","11.09","8.45","4.54","0.46","1.15","1.38","0.69","0.69","0","0","0.29","1.38","1.15","2.36","2.18","1.15","18.1","14.31","3.21"
"186","Rickard Rakell","PIT","R","63","1043.8","16.568253968254","0.75","1.09","0.4","0.69","1.84","48.48","8.68","8.61","1.1","16.96","12.7","9.77","4.94","0.4","1.84","1.15","0.57","0.57","0","0","0.8","0.92","1.55","5.4","5.12","2.01","0.17","0.52","1.44"
"399","Mathew Barzal","NYI","C","74","1482.6333333333","20.035585585586","0.93","2.14","1.46","0.69","3.08","72.38","8.94","10.41","0.85","15.46","12.02","7.41","3.12","0.61","1.38","1.38","0.69","0.69","0","0","0.93","3.24","3.28","1.86","1.86","1.94","1.94","2.55","1.75"
"761","Lucas Raymond","DET","L","75","1311.9666666667","17.492888888889","1.14","1.65","0.96","0.69","2.79","71.76","6.31","18.12","0.81","12.53","9.01","7.64","3.02","0.37","1.05","1.28","0.64","0.64","0","0","1.83","1.1","1.92","2.47","4.8","1.1","0.18","0.27","1.83"
"19","Kris Letang","PIT","D","75","1840.9833333333","24.546444444444","0.26","1.24","0.55","0.68","1.5","45.54","4.86","5.37","0.24","12.29","7.07","2.97","0.33","0.2","1.04","1.96","0.85","0.81","0","0.03","0.49","1.99","1.34","3.68","3.1","4.04","0","0","-"
"79","Matt Duchene","DAL","C","73","1230.4166666667","16.85502283105","1.17","1.85","1.17","0.68","3.02","73.81","7.75","15.09","1.03","15.85","11.65","8.83","3.85","0.34","1.37","0.78","0.39","0.39","0","0","0.59","2.63","1.51","1.27","3.8","2.1","15.99","12.58","2.73"
"352","Devon Toews","COL","D","75","1766.35","23.551333333333","0.41","1.12","0.44","0.68","1.53","42.45","5.06","8.05","0.28","11.14","6.93","3.02","0.44","0.14","0.92","0.61","0.31","0.31","0","0","0.31","1.39","1.7","1.97","1.09","3.57","0","0","-"
"733","Alex Newhook","MTL","C","47","796.33333333333","16.943262411348","0.9","1.13","0.45","0.68","2.03","62.79","5.42","16.67","0.76","11.45","8.44","7.53","3.54","0.3","0.9","1.05","0.53","0.53","0","0","0.6","2.11","1.36","2.19","3.92","1.81","13.94","15.3","3.59"
"740","Santeri Hatakka","N.J","D","12","175.75","14.645833333333","0","0.68","0","0.68","0.68","16.67","4.1","0.00","0.14","7.51","6.15","1.71","0.34","0","1.71","1.37","0.68","0.68","0","0","0.34","2.05","0.34","4.78","7.17","4.1","0","0","-"
"436","Kirill Kaprizov","MIN","L","67","1426.0833333333","21.284825870647","1.56","1.94","1.26","0.67","3.49","70.34","10.06","15.48","1.33","21.2","15.15","11.86","5.26","0.59","2.19","1.18","0.55","0.55","0","0","0.93","2.78","1.39","1.94","2.95","1.47","0","0.04","0.00"
"456","Max Lajoie","TOR","D","7","89.016666666667","12.716666666667","0","0.67","0","0.67","0.67","25.00","0.67","0.00","0","5.39","0.67","2.02","0","0","0","0","0","0","0","0","0","0.67","2.02","8.76","12.81","4.72","0","0","-"
"536","Morgan Geekie","BOS","C","70","1074.5166666667","15.350238095238","0.89","1.17","0.5","0.67","2.07","56.92","6.7","13.33","0.69","10.83","8.88","6.42","2.96","0.34","1.23","1.34","0.67","0.67","0","0","0.45","1.45","1.62","6.03","6.37","2.57","15.19","19.77","2.43"
"610","Sheldon Rempal","VGK","R","9","89.733333333333","9.9703703703704","1.34","0.67","0","0.67","2.01","100.00","10.7","12.50","1.06","14.71","13.37","9.36","4.68","0.67","0","2.67","1.34","1.34","0","0","1.34","0","1.34","0","10.03","2.01","0","0","-"
"813","Ilya Solovyov","CGY","D","6","89.85","14.975","0","1.34","0.67","0.67","1.34","50.00","3.34","0.00","0.19","12.69","6.68","2.67","0.67","0","2","2.67","1.34","1.34","0","0","0","1.34","0","4.01","8.01","6.01","0","0","-"
"4","Brent Burns","CAR","D","75","1628","21.706666666667","0.37","1.07","0.41","0.66","1.44","36.11","6.27","5.88","0.3","18.46","10.25","4.61","0.44","0.37","1.88","0.66","0.33","0.33","0","0","0.22","2.03","1.22","1.11","1.18","2.95","0","0","-"
"190","Torey Krug","STL","D","74","1629.7833333333","22.024099099099","0.11","1.21","0.55","0.66","1.33","51.43","5.78","1.91","0.36","12.59","8.25","3.5","0.48","0.22","0.85","1.1","0.55","0.55","0","0","0.52","1.62","1.36","1.84","1.8","3.94","0","0","-"
"193","Morgan Rielly","TOR","D","65","1547.7833333333","23.812051282051","0.27","1.71","1.05","0.66","1.98","44.74","6.44","4.22","0.34","13.14","9.07","4.11","1.2","0.54","1.2","1.05","0.31","0.23","0.04","0.04","0.19","2.13","0.93","2.71","4.15","4.73","0","0","-"
"293","Bo Horvat","NYI","C","74","1458.3166666667","19.706981981982","1.28","1.4","0.74","0.66","2.67","61.90","9.34","13.66","0.91","15.72","12.3","9.87","3.66","0.45","1.48","1.6","0.58","0.49","0.04","0.04","0.53","1.73","1.11","2.02","2.1","1.52","29.09","24.89","2.22"
"402","Parker Wotherspoon","BOS","D","36","638.95","17.748611111111","0","0.75","0.09","0.66","0.75","30.77","2.82","0.00","0.07","7.04","3.85","1.6","0.09","0.19","0.47","2.72","0.94","0.66","0.28","0","1.13","1.88","0.85","6.48","6.48","5.45","0","0","-"
"628","Jack Drury","CAR","C","67","817.1","12.19552238806","0.59","1.4","0.73","0.66","1.98","60.00","6.83","8.60","0.74","13.8","10.28","7.49","3.45","0.44","1.03","2.06","0.81","0.66","0.15","0","0.88","1.17","1.54","1.54","6.24","2.2","23.94","19.75","4.02"
"9","Evgeni Malkin","PIT","C","75","1380.3","18.404","1","1.56","0.91","0.65","2.56","69.41","7.74","12.92","0.94","15.91","10.95","8.65","3.26","0.3","1.78","2.87","1.35","1.35","0","0","1.35","2.3","3.3","0.96","2.65","1.61","15.17","15.82","2.13"
"70","Jared Spurgeon","MIN","D","16","370.68333333333","23.167708333333","0","0.81","0.16","0.65","0.81","26.32","3.4","0.00","0.18","8.74","4.69","3.56","0.65","0.32","0.65","0.32","0.16","0.16","0","0","0.16","0.16","0.49","1.94","3.24","4.53","0","0","-"
"90","Tomas Tatar","COL, SEA","L","66","825.2","12.50303030303","0.58","1.02","0.36","0.65","1.6","59.46","4.94","11.76","0.73","10.83","8.07","7.63","3.93","0.29","0.95","1.45","0.73","0.73","0","0","0.95","1.31","1.24","2.62","3.78","1.75","0.29","1.09","1.53"
"92","Dmitry Orlov","CAR","D","75","1284.3166666667","17.124222222222","0.28","0.93","0.28","0.65","1.21","44.83","5.37","5.22","0.31","13.59","8.22","4.3","0.61","0.42","0.79","1.68","0.65","0.61","0","0.05","0.93","1.59","1.12","4.3","2.76","2.48","0","0","-"
"116","Charlie Coyle","BOS","C","76","1380.6333333333","18.166228070175","1.04","1.39","0.74","0.65","2.43","74.67","6.13","17.02","0.84","10.6","8.78","7","4.26","0.61","0.91","1.65","0.83","0.83","0","0","0.91","1.43","2","4.65","2.52","2.3","30.73","29.12","2.23"
"194","Hampus Lindholm","BOS","D","67","1567.9166666667","23.401741293532","0.08","0.88","0.23","0.65","0.96","31.25","3.48","2.20","0.2","8","4.9","2.68","0.57","0.19","0.84","2.33","0.92","0.84","0.04","0.04","0.57","1.57","0.92","1.61","5.24","3.52","0","0","-"
"217","Chandler Stephenson","VGK","C","70","1294.9666666667","18.499523809524","0.69","1.44","0.79","0.65","2.13","67.65","4.4","15.79","0.5","7.78","6.12","4.77","2.27","0.28","0.28","1.16","0.32","0.23","0.05","0.05","0.88","0.79","1.81","1.62","3.2","1.67","24.23","22.05","2.43"
"232","Jaccob Slavin","CAR","D","75","1572.9","20.972","0.19","0.95","0.31","0.65","1.14","40.54","5.19","3.68","0.23","11.86","7.97","3.43","0.65","0.53","1.3","0.23","0.11","0.11","0","0","0.34","1.22","2.67","1.64","2.94","4.39","0","0","-"
