"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"18","Marc-Edouard Vlasic","S.J","D","49","1.0833333333333","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.39","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","50.00","-","0.50","0","0","0","5","-","0","0","0","-"
"23","Erik Johnson","BUF, PHI","D","62","1.1","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","1","3","66.67","2","0","1","66.67"
"25","Trevor Lewis","L.A","C","74","3.8666666666667","6","0","100.00","6","0","100.00","4","0","100.00","1","0","100.00","0.42","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0","0","-","8","0","100.00","0","0","-","25.00","-","0.25","8","1","1","8","88.89","10","1","1","90.91"
"26","Milan Lucic","BOS","L","4","1.7666666666667","5","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.06","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","0","0","3","-","0","0","0","-"
"62","Travis Hamonic","OTT","D","48","2.0833333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","3","4","0","7","100.00","4","4","0","100.00"
"84","Dmitry Kulikov","FLA","D","70","4.5333333333333","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.13","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","6","0","100.00","0","0","-","0.00","-","0.00","4","1","0","12","100.00","4","1","0","100.00"
"96","Casey Cizikas","NYI","C","63","4.2833333333333","4","0","100.00","3","0","100.00","3","0","100.00","1","0","100.00","0.2","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","1","0","100.00","5","0","100.00","0","0","-","33.33","-","0.33","3","0","0","18","100.00","4","0","0","100.00"
"99","Byron Froese","VGK","C","16","2.1666666666667","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.1","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","1","0.00","0","0","-","-","-","-","0","0","1","3","0.00","0","0","1","0.00"
"111","Justin Holl","DET","D","38","2.4333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","0","1","8","50.00","2","0","1","66.67"
"121","Derek Forbort","BOS","D","35","1.35","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","0","1","0","5","-","0","1","0","-"
"134","Jarred Tinordi","CHI","D","47","1.1833333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","1","0","4","-","0","1","0","-"
"149","Dylan DeMelo","WPG","D","75","6.55","6","0","100.00","5","0","100.00","4","0","100.00","2","0","100.00","0.39","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","1","0","100.00","11","0","100.00","1","0","100.00","50.00","-","0.50","16","5","0","18","100.00","16","5","0","100.00"
"151","Nick Seeler","PHI","D","65","5.8833333333333","8","0","100.00","5","0","100.00","5","0","100.00","0","0","-","0.33","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","3","2","1","22","75.00","5","3","1","83.33"
"159","Scott Mayfield","NYI","D","41","0.73333333333333","3","0","100.00","3","0","100.00","3","0","100.00","0","0","-","0.1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","8","-","0","0","0","-"
"162","Joel Edmundson","TOR, WSH","D","51","1.6833333333333","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.11","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","3","1","3","0.00","0","3","1","0.00"
"175","Jamie Oleksiak","SEA","D","74","3.1333333333333","7","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.27","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","6","0","100.00","0","0","-","0.00","-","0.00","1","0","0","7","100.00","3","0","0","100.00"
"198","Olli Maatta","DET","D","66","3.7166666666667","5","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.17","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","0","1","2","14","0.00","3","1","2","60.00"
"200","Zemgus Girgensons","BUF","L","58","4.0166666666667","7","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.32","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","7","2","0","6","100.00","7","2","0","100.00"
"205","Derrick Pouliot","DAL","D","5","0.81666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"209","Matt Grzelcyk","BOS","D","58","9.0833333333333","9","0","100.00","6","0","100.00","6","0","100.00","0","0","-","0.48","0","100.00","4","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","9","0","100.00","0","0","-","0.00","-","0.00","5","2","2","18","71.43","6","2","2","75.00"
"225","Brock McGinn","ANA","L","24","1.25","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","3","0","1","6","75.00","3","0","1","75.00"
"229","Brett Kulak","EDM","D","73","3.7333333333333","9","0","100.00","8","0","100.00","4","0","100.00","1","0","100.00","1.1","0","100.00","7","0","100.00","3","0","100.00","1","0","100.00","4","0","100.00","0","0","-","3","0","100.00","0","0","-","25.00","-","0.25","3","0","0","8","100.00","3","0","0","100.00"
"237","Jaycob Megna","CHI","D","38","1.8833333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","-","-","-","4","0","0","10","100.00","4","0","0","100.00"
"253","Mattias Janmark","EDM","C","62","1.85","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.31","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"266","Adam Erne","EDM","L","23","1.7","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0.53","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","3","-","0","0","0","-"
"268","Nic Petan","MIN","C","6","6.0166666666667","14","0","100.00","10","0","100.00","8","0","100.00","1","0","100.00","0.74","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","10","0","100.00","1","0","100.00","12.50","-","0.13","0","1","0","8","-","1","2","0","100.00"
"294","Nathan Walker","STL","L","38","1.4833333333333","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.29","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","2","0","0","7","100.00","3","0","0","100.00"
"295","Joel Hanley","CGY, DAL","D","41","1.8666666666667","3","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","3","1","0","5","100.00","3","1","0","100.00"
"298","Ryan Carpenter","S.J","C","57","2.4","4","0","100.00","3","0","100.00","2","0","100.00","0","0","-","0.24","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","2","2","0","6","100.00","3","2","0","100.00"
"328","Andreas Englund","L.A","D","74","1.25","3","0","100.00","1","0","100.00","0","0","-","0","0","-","0.07","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","-","-","-","0","0","0","6","-","2","0","0","100.00"
"337","Mark Friedman","VAN","D","21","1.9833333333333","5","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.49","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","1","0","1","-","1","1","0","100.00"
"339","William Lagesson","ANA, TOR","D","36","0.28333333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","-","1.00","0","1","0","2","-","0","1","0","-"
"340","Fredrik Olofsson","COL","L","57","2.05","3","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","0","8","100.00","3","1","0","100.00"
"346","Max Willman","N.J","C","18","0.11666666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","2","0","0","0","100.00","2","0","0","100.00"
"349","Rourke Chartier","OTT","C","37","3.2166666666667","8","0","100.00","6","0","100.00","3","0","100.00","0","0","-","0.45","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","1","2","0","11","100.00","3","2","0","100.00"
"379","Christian Fischer","DET","R","72","4.9666666666667","5","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.22","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","10","0","100.00","0","0","-","0.00","-","0.00","6","1","0","10","100.00","8","1","0","100.00"
"387","Glenn Gawdin","ANA","C","1","0.61666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"389","Parker Wotherspoon","BOS","D","36","4.4666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.03","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","1","0","10","-","1","1","0","100.00"
"391","Caleb Jones","COL","D","23","2.6","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.12","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","2","0","100.00","0","0","-","0","0","-","0","0","-","50.00","-","0.50","0","0","0","5","-","0","0","0","-"
"411","Austin Czarnik","DET","C","27","3.0666666666667","5","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.22","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","3","0","0","4","100.00","5","0","0","100.00"
"416","Derek Ryan","EDM","C","66","1.2666666666667","3","0","100.00","3","0","100.00","0","0","-","0","0","-","0.53","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","1","2","0.00","0","0","1","0.00"
"417","Kevin Stenlund","FLA","C","75","14.3","17","0","100.00","13","0","100.00","8","0","100.00","0","0","-","1.01","0","100.00","6","0","100.00","2","0","100.00","0","0","-","4","0","100.00","0","0","-","15","0","100.00","0","0","-","0.00","-","0.00","8","2","1","20","88.89","12","4","1","92.31"
"431","Jalen Chatfield","CAR","D","66","5.5166666666667","5","0","100.00","4","0","100.00","4","0","100.00","0","0","-","0.92","0","100.00","4","0","100.00","1","0","100.00","0","0","-","3","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","3","2","0","6","100.00","3","2","0","100.00"
"434","Ryan Lomberg","FLA","L","72","7.0333333333333","9","0","100.00","7","0","100.00","4","0","100.00","1","0","100.00","0.66","0","100.00","4","0","100.00","2","0","100.00","1","0","100.00","2","0","100.00","0","0","-","6","0","100.00","0","0","-","25.00","-","0.25","7","1","0","7","100.00","7","2","0","100.00"
"435","Andrew Poturalski","SEA","C","2","0.91666666666667","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.18","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","0","0","0","100.00","1","0","0","100.00"
"439","Joey Anderson","CHI","R","48","1.75","3","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","0.22","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","4","0","100.00","0","0","-","100.00","-","1.00","4","0","0","6","100.00","4","0","0","100.00"
"442","Max Lajoie","TOR","D","7","2.7666666666667","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.11","0","100.00","3","0","100.00","0","0","-","0","0","-","3","0","100.00","1","0","100.00","0","0","-","0","0","-","50.00","-","0.50","1","2","0","3","100.00","1","2","0","100.00"
"449","Carl Grundstrom","L.A","R","50","5.5166666666667","11","0","100.00","9","0","100.00","5","0","100.00","2","0","100.00","0.88","0","100.00","6","0","100.00","2","0","100.00","1","0","100.00","4","0","100.00","1","0","100.00","9","0","100.00","0","0","-","40.00","-","0.40","7","2","1","16","87.50","9","2","1","90.00"
"453","Jesse Puljujarvi","PIT","R","18","1.1166666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","1","50.00","0","0","-","0.00","-","0.00","0","1","1","6","0.00","0","1","1","0.00"
"459","Riley Tufte","COL","L","5","1.7333333333333","4","0","100.00","4","0","100.00","1","0","100.00","0","0","-","0.19","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","0","0","0","4","-","0","0","0","-"
"464","Tyson Jost","BUF","C","38","1.55","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","5","0","100.00","0","0","-","-","-","-","4","0","0","5","100.00","4","0","0","100.00"
"466","Josh Mahura","FLA","D","26","1.2666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","1","100.00","1","0","0","100.00"
"482","Jacob Moverare","L.A","D","20","0.31666666666667","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","-","1.00","1","0","0","1","100.00","1","0","0","100.00"
"494","Oskar Steen","BOS","C","34","2.0166666666667","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","2","0","1","2","66.67","2","0","1","66.67"
"496","Vincent Desharnais","EDM","D","69","2.8333333333333","3","0","100.00","3","0","100.00","1","0","100.00","0","0","-","0.44","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","0","6","100.00","1","1","0","100.00"
"504","Zack MacEwen","OTT","R","24","1.6333333333333","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","1","0","2","100.00","2","1","0","100.00"
"510","Jonah Gadjovich","FLA","L","36","2.7833333333333","6","0","100.00","5","0","100.00","2","0","100.00","0","0","-","0.22","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","2","1","0","5","100.00","2","2","0","100.00"
"516","Jaret Anderson-Dolan","L.A","C","30","0.48333333333333","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0.04","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","1","1","1","3","50.00","1","1","1","50.00"
"520","Urho Vaakanainen","ANA","D","64","2.65","3","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.23","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","4","0","100.00","0","0","-","0.00","-","0.00","2","1","0","12","100.00","3","1","1","75.00"
"540","Dylan Samberg","WPG","D","71","0.43333333333333","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.25","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","4","0","100.00","0","0","-","50.00","-","0.50","3","1","0","4","100.00","3","1","0","100.00"
"549","Nick DeSimone","CGY, N.J","D","32","0.8","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.12","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","0","0","3","100.00","1","0","0","100.00"
"551","David Kampf","TOR","C","70","5.0166666666667","8","0","100.00","3","0","100.00","1","0","100.00","1","0","100.00","0.32","0","100.00","5","0","100.00","1","0","100.00","0","0","-","4","0","100.00","1","0","100.00","5","0","100.00","0","0","-","100.00","-","1.00","5","6","0","20","100.00","5","6","0","100.00"
"555","Gustav Lindström","ANA, MTL","D","39","2.7333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.07","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","1","1","0","7","100.00","1","1","0","100.00"
"565","Marián Studenic","SEA","R","2","0.13333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","-","-","-","1","0","0","0","100.00","1","0","0","100.00"
"570","Alexey Toropchenko","STL","R","75","2.6","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.15","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","5","0","100.00","1","0","100.00","50.00","-","0.50","5","1","1","4","83.33","5","1","1","83.33"
"571","Morgan Barron","WPG","C","74","2.8","3","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.08","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","1","0","100.00","4","0","100.00","0","0","-","50.00","-","0.50","8","3","0","12","100.00","8","3","0","100.00"
"574","Mark Kastelic","OTT","C","57","3.9166666666667","7","0","100.00","4","0","100.00","3","0","100.00","0","0","-","0.26","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","7","0","100.00","0","0","-","0.00","-","0.00","0","1","1","7","0.00","1","1","1","50.00"
"576","Trey Fix-Wolansky","CBJ","R","9","6.2333333333333","15","0","100.00","9","0","100.00","6","0","100.00","0","0","-","1.25","0","100.00","9","0","100.00","4","0","100.00","0","0","-","5","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","4","0","0","5","100.00","6","0","0","100.00"
"580","Zach Whitecloud","VGK","D","54","7","5","0","100.00","4","0","100.00","2","0","100.00","0","0","-","0.19","0","100.00","3","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","3","2","60.00","0","0","-","0.00","-","0.00","4","1","2","20","66.67","4","2","2","66.67"
"582","Eric Robinson","BUF, CBJ","L","45","0.53333333333333","2","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.25","0","100.00","2","0","100.00","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","1","2","0.00","0","1","1","0.00"
"593","Mattias Samuelsson","BUF","D","41","2.4333333333333","3","0","100.00","2","0","100.00","0","0","-","0","0","-","0.52","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","6","0","100.00","0","0","-","-","-","-","3","0","0","11","100.00","4","0","0","100.00"
"617","Jacob Bernard-Docker","OTT","D","64","3.9666666666667","2","0","100.00","1","0","100.00","0","0","-","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","-","-","-","3","2","0","12","100.00","4","2","0","100.00"
"620","Jordan Harris","MTL","D","49","3.9","2","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","1","1","0","11","100.00","2","1","0","100.00"
"630","Linus Karlsson","VAN","C","4","4.4666666666667","8","0","100.00","5","0","100.00","2","0","100.00","0","0","-","0.98","0","100.00","7","0","100.00","3","0","100.00","0","0","-","4","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","0","0","4","100.00","4","1","0","100.00"
"638","Angus Crookshank","OTT","L","13","2.9666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.09","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","2","1","0","5","100.00","2","1","0","100.00"
"640","Hugh McGing","STL","L","5","0.68333333333333","1","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0.06","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","1","0","100.00","0","0","-","0","0","-","100.00","-","1.00","0","0","1","1","0.00","0","0","1","0.00"
"645","Brayden Pachal","CGY, VGK","D","41","1.0666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","1","1","1","5","50.00","1","1","1","50.00"
"651","Mason Morelli","VGK","L","9","2.3166666666667","3","0","100.00","3","0","100.00","2","0","100.00","1","0","100.00","0.27","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","2","0","100.00","0","0","-","50.00","-","0.50","1","0","0","4","100.00","1","0","0","100.00"
"653","Blake Lizotte","L.A","C","54","5","9","0","100.00","7","0","100.00","3","0","100.00","1","0","100.00","0.65","0","100.00","2","0","100.00","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","10","0","100.00","0","0","-","33.33","-","0.33","7","0","0","13","100.00","10","0","0","100.00"
"661","Alex Turcotte","L.A","C","20","2.4833333333333","4","0","100.00","2","0","100.00","0","0","-","0","0","-","0.18","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","4","0","100.00","0","0","-","-","-","-","3","0","0","3","100.00","4","0","0","100.00"
"684","Egor Afanasyev","NSH","L","2","1.65","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0.00","-","0.00","1","0","0","2","100.00","1","0","0","100.00"
"689","Philip Broberg","EDM","D","10","2.2166666666667","4","0","100.00","4","0","100.00","1","0","100.00","0","0","-","0.59","0","100.00","4","0","100.00","2","0","100.00","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","1","0","1","-","0","1","0","-"
"694","Vasily Podkolzin","VAN","R","12","7.9166666666667","11","0","100.00","10","0","100.00","5","0","100.00","0","0","-","0.72","0","100.00","5","0","100.00","2","0","100.00","0","0","-","3","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","5","1","0","4","100.00","5","2","0","100.00"
"700","Maxence Guenette","OTT","D","7","0.25","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.01","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","2","0","0","1","100.00","3","0","0","100.00"
"710","Lukas Rousek","BUF","R","10","0.76666666666667","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.05","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"717","Mitchell Chaffee","T.B","R","23","3.7666666666667","4","0","100.00","3","0","100.00","1","0","100.00","0","0","-","0.37","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","3","0","100.00","0","0","-","0.00","-","0.00","1","3","0","4","100.00","1","3","0","100.00"
"720","Dylan Holloway","EDM","L","32","2.3333333333333","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.15","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","3","1","0","4","100.00","4","1","0","100.00"
"741","Emil Andrae","PHI","D","4","0.25","1","0","100.00","1","0","100.00","1","0","100.00","0","0","-","0.02","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","1","0","0","100.00"
"760","Artem Zub","OTT","D","61","8.1666666666667","8","0","100.00","5","0","100.00","5","0","100.00","0","0","-","0.93","0","100.00","3","0","100.00","2","0","100.00","0","0","-","1","0","100.00","0","0","-","8","0","100.00","0","0","-","0.00","-","0.00","10","3","1","31","90.91","11","3","1","91.67"
"764","Ilya Solovyov","CGY","D","6","0.23333333333333","2","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0.39","0","100.00","2","0","100.00","2","0","100.00","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","50.00","-","0.50","1","0","0","1","100.00","1","0","0","100.00"
"766","Emil Heineman","MTL","L","4","0.66666666666667","2","0","100.00","2","0","100.00","0","0","-","0","0","-","0.21","0","100.00","2","0","100.00","0","0","-","0","0","-","2","0","100.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","1","-","0","0","0","-"
"771","Alex Steeves","TOR","C","1","0.9","2","0","100.00","2","0","100.00","2","0","100.00","0","0","-","0.11","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","2","0","100.00","0","0","-","0.00","-","0.00","0","0","0","1","-","0","0","0","-"
"803","David Jiricek","CBJ","D","36","0.43333333333333","1","0","100.00","0","0","-","0","0","-","0","0","-","0","0","-","1","0","100.00","0","0","-","0","0","-","1","0","100.00","0","0","-","1","0","100.00","0","0","-","-","-","-","1","1","0","3","100.00","1","1","0","100.00"
