"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"656","Kirill Marchenko","CBJ","R","78","1280.2833333333","23","19","12","7","42","52.50","193","11.92","18.98","359","262","193","60","8","24","14","7","7","0","0","15","28","49","49","82","39","26","53","32.91"
"707","Moritz Seider","DET","D","82","1833.4833333333","9","33","17","16","42","38.89","135","6.67","6.41","286","191","76","5","12","20","51","24","23","1","0","22","39","41","187","68","213","0","0","-"
"851","Mason McTavish","ANA","C","64","1041.65","19","23","16","7","42","68.85","130","14.62","16.46","262","191","150","79","9","26","84","37","36","0","1","29","17","23","56","32","33","437","408","51.72"
"272","Shea Theodore","VGK","D","46","1015.0666666667","5","36","18","18","41","63.08","100","5.00","5.44","267","151","66","6","3","24","6","2","2","0","0","4","21","25","9","43","75","0","0","-"
"319","Sam Bennett","FLA","C","69","1146.0833333333","20","21","13","8","41","53.25","173","11.56","22.39","353","249","223","95","7","37","100","34","29","2","3","21","27","40","148","57","43","390","468","45.45"
"410","Nicolas Roy","VGK","C","69","1068.9666666667","13","28","17","11","41","73.21","112","11.61","17.37","205","157","146","88","13","19","29","13","12","1","0","7","26","40","62","70","34","356","406","46.72"
"416","Lawson Crouse","ARI","L","80","1348.5666666667","22","19","15","4","41","65.08","170","12.94","20.02","306","231","192","88","15","31","36","15","13","2","0","18","27","35","154","55","56","28","62","31.11"
"470","Jakob Chychrun","OTT","D","82","1835.9666666667","14","27","11","16","41","41.41","204","6.86","13.28","485","327","151","25","9","48","60","26","25","0","1","13","73","22","64","134","154","0","0","-"
"552","Eeli Tolvanen","SEA","R","80","1253.5833333333","16","25","14","11","41","70.69","153","10.46","17.14","328","226","177","59","7","24","24","12","12","0","0","5","24","32","173","59","75","12","23","34.29"
"562","Morgan Frost","PHI","C","71","1123.7","13","28","21","7","41","73.21","135","9.63","15.83","259","189","150","71","4","19","22","11","11","0","0","18","29","24","52","42","55","407","416","49.45"
"89","Reilly Smith","PIT","R","75","1206.4666666667","13","27","17","10","40","74.07","149","8.72","18.57","268","211","153","84","8","16","16","8","8","0","0","7","36","36","48","54","27","5","13","27.78"
"263","Anthony Duclair","S.J, T.B","L","72","1139.85","23","17","9","8","40","57.97","126","18.25","17.75","240","177","148","83","6","24","34","13","12","0","1","14","17","35","40","47","35","16","29","35.56"
"345","Warren Foegele","EDM","L","80","1112.1666666667","19","21","14","7","40","76.92","190","10.00","24.17","350","274","223","117","15","43","45","16","14","1","1","19","35","38","80","108","31","5","6","45.45"
"421","Jake DeBrusk","BOS","L","80","1346.5833333333","19","21","14","7","40","59.70","182","10.44","25.22","330","250","212","110","19","31","18","9","9","0","0","12","26","36","91","117","48","7","16","30.43"
"477","Trent Frederic","BOS","C","82","1127.9833333333","18","22","14","8","40","75.47","123","14.63","17.36","230","174","144","72","16","33","69","24","17","7","0","22","28","17","181","106","52","132","159","45.36"
"492","Pierre-Luc Dubois","L.A","C","81","1270.2666666667","16","24","15","9","40","65.57","146","10.96","21.22","283","228","175","83","4","27","70","31","30","0","1","30","29","21","86","108","37","432","443","49.37"
"607","Sean Durzi","ARI","D","75","1702.05","8","32","11","21","40","36.36","141","5.67","7.94","335","202","123","26","7","35","63","26","24","1","1","16","67","21","40","111","157","0","0","-"
"769","Marco Rossi","MIN","C","81","1354.2833333333","21","19","10","9","40","65.57","167","12.57","20.35","295","238","193","97","11","29","47","18","16","1","1","28","21","33","32","64","37","329","408","44.64"
"47","Mikael Backlund","CGY","C","81","1561.7","15","24","20","4","39","55.71","207","7.25","22.79","388","305","197","93","21","37","24","12","12","0","0","12","56","61","59","58","33","770","761","50.29"
"173","Ryan Strome","ANA","C","78","1232.8833333333","11","28","11","17","39","60.94","130","8.46","12.99","213","173","114","55","9","18","84","32","27","4","1","14","42","26","53","39","20","222","257","46.35"
"190","Torey Krug","STL","D","77","1691.0166666667","4","35","16","19","39","52.00","162","2.47","10.24","354","232","101","14","6","24","32","16","16","0","0","15","45","38","54","55","111","0","0","-"
"200","Scott Laughton","PHI","C","82","1283.75","13","26","16","10","39","62.90","167","7.78","14.94","286","222","134","61","11","29","69","29","27","1","1","21","26","19","139","31","56","478","499","48.93"
"359","Gustav Forsling","FLA","D","79","1749.2166666667","10","29","17","12","39","40.63","161","6.21","7.31","396","221","103","18","7","46","43","16","14","1","1","14","48","41","101","100","102","0","0","-"
"373","Andrew Mangiapane","CGY","L","74","1183.25","14","25","17","8","39","57.35","121","11.57","20.41","269","200","183","83","9","26","37","17","16","1","0","11","29","24","77","66","33","5","5","50.00"
"428","Evan Rodrigues","FLA","C","80","1213.3833333333","12","27","14","13","39","58.21","186","6.45","18.34","373","259","171","72","8","48","34","17","17","0","0","21","34","28","96","121","28","29","29","50.00"
