"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"137","Jarred Tinordi","CHI","D","47","649.98333333333","13.829432624113","0","0.74","0.46","0.28","0.74","36.36","2.68","0.00","0.06","6.74","3.78","1.29","0.18","0.09","0.46","5.35","1.85","1.29","0.55","0","0.92","1.57","0.37","11.91","4.98","6.46","0","0","-"
"192","Yanni Gourde","SEA","C","72","1080.2666666667","15.003703703704","0.44","0.83","0.56","0.28","1.28","62.16","7.11","6.25","0.92","13.77","10.39","7.72","3.61","0.56","1.39","3.22","1.22","1.06","0.11","0.06","0.89","1.28","2.39","6.05","5.11","2.17","22.49","24.72","2.65"
"197","Brendan Gaunce","CBJ","C","19","216.48333333333","11.393859649123","0.55","0.55","0.28","0.28","1.11","80.00","5.27","10.53","0.76","13.03","9.7","8.31","4.16","0.28","1.94","1.11","0.55","0.55","0","0","0","0.55","1.94","10.81","0.83","1.39","21.06","18.02","14.94"
"307","Trevor van Riemsdyk","WSH","D","62","1053.4333333333","16.990860215054","0","0.57","0.28","0.28","0.57","24.39","3.42","0.00","0.12","8.83","4.44","1.99","0.23","0.11","0.85","0.91","0.46","0.46","0","0","0.34","1.2","1.31","0.97","3.08","4.84","0","0","-"
"341","Ryan Donato","CHI","C","71","854.8","12.039436619718","0.7","0.91","0.63","0.28","1.61","71.88","8.28","8.47","0.83","13.41","10.53","7.51","4","0.98","1.19","1.54","0.56","0.42","0.14","0","1.12","1.54","2.74","5.83","5.05","1.4","5.4","6.74","3.12"
"558","Morgan Frost","PHI","C","65","859.56666666667","13.224102564103","0.63","1.4","1.12","0.28","2.02","72.50","6.56","9.57","0.63","11.8","8.8","6.91","3.14","0.28","0.63","1.26","0.63","0.63","0","0","1.19","1.61","1.47","3.28","2.3","3.63","21.99","24.15","3.33"
"613","Joel Farabee","PHI","L","76","1067.9166666667","14.051535087719","1.07","1.29","1.01","0.28","2.36","84.00","8.2","13.01","0.74","13.99","11.29","7.3","3.26","0.84","1.07","1.74","0.56","0.45","0.06","0.06","0.73","1.35","1.4","3.03","3.65","2.7","1.12","2.25","1.87"
"851","Emil Lilleberg","T.B","D","29","433.15","14.936206896552","0","0.69","0.42","0.28","0.69","35.71","3.32","0.00","0.09","8.59","5.13","1.8","0","0.14","0.55","1.39","0.69","0.69","0","0","0","1.66","0.55","9.7","8.87","3.88","0","0","-"
"93","Brian Dumoulin","SEA","D","72","1108.0833333333","15.390046296296","0.22","0.49","0.22","0.27","0.7","38.24","3.03","7.14","0.15","8.5","5.2","2.44","0.27","0.11","0.7","1.08","0.54","0.54","0","0","0.38","1.08","0.65","3.09","4.39","3.3","0","0","-"
"312","Frederick Gaudreau","MIN","C","61","670.43333333333","10.990710382514","0.18","0.45","0.18","0.27","0.63","43.75","7.07","2.53","0.4","11.81","8.95","4.56","1.43","0.45","0.36","1.07","0.54","0.54","0","0","0.27","1.43","1.43","1.79","3.22","2.86","17.36","18.35","4.35"
