"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"310","William Nylander","TOR","R","74","246.86666666667","3.336036036036","130.03","20.17","86.57","95.27","18.23","83.94","67.32","13.12","83.69","10.45","1.22","89.58","10.77","1.69","86.47","78.99","9.96","88.80","36.94","4.13","89.94","3.89","0.49","88.89","56.06","7.78","87.82","5.51","0.32","94.44","124.28","9.13","93.16","3.51","0","100.00","15.52","90.74","1.063","26.01","4.62","0.24","2.67","99.07","62.46","6.56","2.43","96.25"
"526","Klim Kostin","DET, S.J","C","45","14.883333333333","0.33074074074074","92.72","20.16","82.14","64.5","16.13","80.00","44.34","16.13","73.33","8.06","4.03","66.67","6.43","0.8","88.92","48.38","4.03","92.31","20.16","4.03","83.33","8.06","4.03","66.67","37.63","0","100.00","0","0","-","75.7","23.29","76.47","0","0","-","18.18","75.00","0.932","16.13","8.06","0","68.53","100.00","24.19","20.16","8.06","75.00"
"512","Mario Ferraro","S.J","D","70","26.85","0.38357142857143","80.45","20.11","80.00","51.4","15.64","76.67","20.11","11.17","64.29","2.23","2.23","50.00","5.3","0.85","86.22","49.16","11.17","81.48","24.58","2.23","91.67","2.23","0","100.00","32.77","11.92","73.33","0","2.98","0.00","51.64","9.68","84.21","0","0","-","11.11","80.00","0.911","22.35","8.94","2.23","107.26","90.91","29.05","13.41","6.7","81.25"
"807","Pavel Mintyukov","ANA","D","63","122.35","1.9420634920635","92.19","20.11","82.10","66.69","17.16","79.53","47.08","13.73","77.42","6.38","1.47","81.25","6.84","1.81","79.07","49.04","12.75","79.37","20.6","9.81","67.74","2.94","0.49","85.71","37.92","3.92","90.63","1.96","1.31","60.00","92.09","8.5","91.55","2.83","0","100.00","13.54","89.29","1.028","27.95","5.39","0.98","30.89","96.61","46.1","8.34","3.92","92.16"
"598","Jesperi Kotkaniemi","CAR","C","75","86.716666666667","1.1562222222222","101.02","20.07","83.43","68.5","18.68","78.57","45.67","15.22","75.00","8.3","3.46","70.59","7.01","1.41","83.23","49.82","9.69","83.72","22.83","6.23","78.57","2.08","2.77","42.86","35.98","4.61","88.64","5.54","0.92","85.71","105.94","9.99","91.38","3","0","100.00","18.18","77.27","0.955","30.44","5.54","2.77","36.67","91.67","46.36","8.3","4.84","90.54"
"361","Noah Hanifin","CGY, VGK","D","73","125.86666666667","1.724200913242","112.98","20.02","84.95","79.13","17.64","81.77","53.39","15.25","77.78","5.24","1.91","73.33","8.66","1.84","82.51","53.87","12.39","81.29","24.79","7.63","76.47","2.86","1.43","66.67","38.77","6.36","85.92","1.27","0.64","66.67","119.12","8.26","93.51","1.38","0","100.00","9.82","87.50","0.973","24.79","5.72","2.38","36.23","91.23","53.87","10.49","3.34","94.17"
"557","Fabian Zetterlund","S.J","L","74","170.88333333333","2.3092342342342","102.53","20.01","83.67","70.93","16.15","81.45","47.75","12.99","78.61","8.78","1.76","83.33","8.04","1.22","86.83","58.29","7.72","88.30","23.17","3.16","88.00","3.86","0.35","91.67","46.82","6.09","88.50","5.15","0.94","84.62","110.06","10.14","91.56","1.52","0","100.00","18.38","86.49","1.049","34.06","3.51","0.35","6.32","98.98","60.74","4.92","2.46","96.11"
"799","Arber Xhekaj","MTL","D","43","42.4","0.98604651162791","86.32","19.81","81.33","55.19","15.57","78.00","33.96","14.15","70.59","2.83","2.83","50.00","3.82","0.8","82.71","36.79","7.08","83.87","12.74","4.25","75.00","2.83","1.42","66.67","32.08","3.77","89.47","0","0","-","87.89","16.35","84.31","0","2.04","0.00","8.33","80.00","0.883","18.4","12.74","1.42","65.09","92.86","32.55","12.74","4.25","88.46"
"614","Rasmus Sandin","WSH","D","65","91.016666666667","1.4002564102564","85.04","19.78","81.13","62.63","14.5","81.20","50.1","11.87","80.85","7.91","0.66","92.31","6.77","1.19","85.05","44.17","10.55","80.72","21.75","3.96","84.62","4.61","0.66","87.50","29.88","8.79","77.27","1.76","0","100.00","71.42","10.47","87.21","2.86","0","100.00","15.79","94.44","1.102","17.8","11.21","1.98","54.72","90.00","31.64","14.5","7.91","80.00"
"173","Dougie Hamilton","N.J","D","20","33.633333333333","1.6816666666667","114.17","19.62","85.33","78.49","19.62","80.00","62.44","12.49","83.33","16.06","1.78","90.00","8.86","0.93","90.52","62.44","10.7","85.37","26.76","3.57","88.24","3.57","0","100.00","47.57","9.51","83.33","14.27","2.38","85.71","95.34","2.58","97.37","2.58","0","100.00","25.71","85.71","1.114","24.98","0","0","46.38","100.00","51.73","8.92","1.78","96.67"
"599","Andrei Svechnikov","CAR","R","54","137.71666666667","2.5503086419753","124.17","19.61","86.36","87.57","18.3","82.72","60.99","14.38","80.92","11.76","1.31","90.00","10.05","1.39","87.83","67.97","7.84","89.66","29.63","3.92","88.31","4.36","0.87","83.33","51.12","5.23","90.72","6.97","0.58","92.31","139.08","4.41","96.93","2.52","0","100.00","19.29","90.91","1.102","35.29","3.92","0","9.15","100.00","68.84","6.97","0.87","98.75"
"272","Tyler Bertuzzi","TOR","L","72","119.45","1.6590277777778","103.47","19.59","84.08","74.84","16.58","81.87","53.24","11.55","82.17","9.04","2.01","81.82","7.89","1.26","86.24","62.29","11.55","84.35","25.12","4.52","84.75","3.01","1.51","66.67","49.56","9.38","84.09","5.36","0.67","88.89","83.44","7.98","91.27","2.9","0","100.00","16.98","82.61","0.996","21.1","8.04","2.01","41.69","91.30","39.68","13.06","4.02","90.80"
"462","Max Jones","ANA","L","52","39.816666666667","0.76570512820513","72.33","19.59","78.69","54.25","15.07","78.26","33.15","7.53","81.48","6.03","1.51","80.00","5.43","1.33","80.35","36.17","12.06","75.00","15.07","7.53","66.67","3.01","0","100.00","28.13","6.03","82.35","0","2.01","0.00","80.54","8.71","90.24","4.35","0","100.00","18.18","80.00","0.982","39.18","6.03","0","31.65","100.00","58.77","7.53","4.52","92.86"
"607","Barrett Hayton","ARI","C","33","82.966666666667","2.5141414141414","104.86","19.53","84.30","80.27","18.08","81.62","57.13","11.57","83.16","10.85","0","100.00","9.38","1.26","88.14","57.13","10.12","84.95","24.59","2.89","89.47","2.89","0","100.00","43.39","9.64","81.82","2.89","0","100.00","108.64","8.36","92.86","8.36","0","100.00","18.99","100.00","1.190","33.27","2.89","0.72","7.23","97.87","56.41","4.34","2.17","96.30"
"221","Damon Severson","CBJ","D","60","70.983333333333","1.1830555555556","93.82","19.44","82.84","65.93","19.44","77.23","43.11","15.21","73.91","3.38","0.85","80.00","6.92","1.47","82.45","48.18","6.76","87.69","21.13","5.07","80.65","1.69","0.85","66.67","36.06","2.25","94.12","2.25","0","100.00","89.13","6.1","93.59","0","0","-","7.84","94.44","1.023","22.82","11.83","2.54","43.11","90.00","39.73","16.91","2.54","94.00"
"548","Filip Chytil","NYR","C","10","15.466666666667","1.5466666666667","50.43","19.4","72.22","42.67","7.76","84.62","23.28","7.76","75.00","3.88","0","100.00","3.74","0.65","85.12","19.4","15.52","55.56","11.64","7.76","60.00","3.88","0","100.00","10.34","10.34","50.00","0","0","-","61.64","0","100.00","0","0","-","16.67","100.00","1.167","19.4","11.64","0","58.19","100.00","19.4","11.64","0","100.00"
"269","Justin Bailey","S.J","R","53","12.4","0.23396226415094","87.1","19.35","81.82","62.9","19.35","76.47","33.87","14.52","70.00","4.84","0","100.00","4.96","2.32","68.14","43.55","9.68","81.82","14.52","9.68","60.00","0","0","-","38.71","0","100.00","6.45","0","100.00","90.86","20.97","81.25","0","0","-","14.29","100.00","1.143","48.39","24.19","0","77.42","100.00","53.23","29.03","4.84","91.67"
"440","Luke Kunin","S.J","C","69","58.916666666667","0.85386473429952","69.25","19.35","78.16","49.9","17.31","74.24","29.53","12.22","70.73","6.11","1.02","85.71","5.28","0.89","85.58","35.64","8.15","81.40","15.28","2.04","88.24","3.06","1.02","75.00","27.16","8.15","76.92","4.07","0","100.00","51.49","13.24","79.55","0","0","-","20.69","91.67","1.124","11.2","6.11","3.06","67.21","78.57","20.37","11.2","9.17","68.97"
"293","Dakota Mermis","MIN","D","46","6.2333333333333","0.13550724637681","77.01","19.25","80.00","38.5","19.25","66.67","19.25","0","100.00","0","0","-","4.36","0.71","85.99","19.25","9.63","66.67","19.25","0","100.00","0","0","-","0","12.83","0.00","0","0","-","83.42","0","100.00","0","0","-","0.00","-","0.00","19.25","19.25","0","28.88","100.00","38.5","19.25","0","100.00"
"228","Andreas Athanasiou","CHI","C","21","25.083333333333","1.1944444444444","88.5","19.14","82.22","57.41","11.96","82.76","45.45","4.78","90.48","4.78","0","100.00","6.34","1.08","85.45","35.88","7.18","83.33","14.35","4.78","75.00","4.78","0","100.00","28.7","3.19","90.00","0","0","-","100.2","6.91","93.55","0","0","-","10.53","100.00","1.105","28.7","9.57","4.78","43.06","85.71","43.06","16.74","4.78","90.00"
"619","Calen Addison","MIN, S.J","D","64","159.86666666667","2.4979166666667","108.84","19.14","85.04","73.94","15.39","82.77","54.05","12.01","81.82","7.88","1.88","80.77","8.23","0.99","89.26","58.17","6.76","89.60","24.4","1.5","94.20","3.75","0.38","90.91","45.04","7.01","86.54","3.5","1.5","70.00","112.76","11.38","90.83","2.17","0","100.00","14.58","84.38","0.990","32.65","3.75","0","7.51","100.00","59.67","6.01","2.25","96.36"
"110","Calle Jarnkrok","TOR","C","52","65.9","1.2673076923077","101.06","19.12","84.09","71.02","14.57","82.98","49.17","10.02","83.08","4.55","0.91","83.33","8.42","1.18","87.69","64.64","10.02","86.59","24.58","5.46","81.82","1.82","0","100.00","53.41","6.07","89.80","3.64","1.21","75.00","67.07","13.15","83.61","0","0","-","9.26","90.91","1.002","16.39","7.28","4.55","61.91","78.26","34.6","13.66","6.37","84.44"
"135","Mikael Granlund","S.J","C","61","172.56666666667","2.8289617486339","103.26","19.12","84.38","73.36","16.34","81.78","50.42","13.21","79.23","9.04","2.09","81.25","8.17","1.28","86.43","61.89","8","88.56","24.34","2.09","92.11","4.17","0.35","92.31","50.07","7.88","86.40","5.1","1.39","78.57","103.96","10.04","91.19","1.51","0","100.00","17.93","84.21","1.021","29.21","3.13","0","2.78","100.00","58.41","4.87","2.09","96.55"
"683","Nicholas Robertson","TOR","L","50","37.716666666667","0.75433333333333","81.13","19.09","80.95","55.68","14.32","79.55","30.23","9.54","76.00","4.77","1.59","75.00","5.38","1.65","76.46","46.13","12.73","78.38","15.91","9.54","62.50","0","1.59","0.00","40.3","4.24","90.48","2.12","0","100.00","55.15","9.19","85.71","4.6","0","100.00","15.79","83.33","0.991","19.09","11.14","3.18","55.68","85.71","25.45","14.32","6.36","80.00"
"139","Sam Carrick","ANA, EDM","C","71","44.066666666667","0.62065727699531","95.31","19.06","83.33","62.63","14.98","80.70","47.66","12.25","79.55","5.45","2.72","66.67","7.66","2.21","77.58","44.93","9.53","82.50","24.51","4.08","85.71","1.36","1.36","50.00","27.23","7.26","78.95","3.63","1.82","66.67","106.2","5.9","94.74","1.97","0","100.00","11.43","77.78","0.892","35.4","4.08","1.36","53.1","96.30","50.38","6.81","4.08","92.50"
"822","Zach Benson","BUF","L","65","66.116666666667","1.0171794871795","81.67","19.06","81.08","58.08","18.15","76.19","43.56","10.89","80.00","3.63","3.63","50.00","4.82","1.7","73.92","34.48","10.89","76.00","13.61","4.54","75.00","1.81","0.91","66.67","27.83","8.47","76.67","0","3.63","0.00","100.93","11.8","89.53","2.62","0","100.00","8.33","66.67","0.750","27.22","5.44","1.81","33.58","93.75","45.37","8.17","2.72","94.34"
"211","Oskar Sundqvist","STL","C","71","81.883333333333","1.1532863849765","89.4","19.05","82.43","66.68","16.85","79.82","44.7","11.72","79.22","5.13","0.73","87.50","6.63","1.67","79.92","47.63","10.99","81.25","18.32","6.59","73.53","2.2","0.73","75.00","39.08","5.86","86.96","1.95","0","100.00","87.85","6.35","93.26","2.12","0","100.00","11.48","93.75","1.052","21.25","3.66","0.73","44.7","96.67","39.57","8.79","3.66","91.53"
"556","Eetu Luostarinen","FLA","C","76","53.533333333333","0.70438596491228","117.68","19.05","86.07","98.63","17.93","84.62","61.64","16.81","78.57","6.72","3.36","66.67","9.74","2.03","82.73","57.16","8.97","86.44","28.02","5.6","83.33","6.72","1.12","85.71","38.85","4.48","89.66","0","2.99","0.00","121.42","1.62","98.68","0","0","-","10.91","80.00","0.909","31.38","10.09","1.12","47.07","96.55","54.92","16.81","3.36","94.23"
"9","Evgeni Malkin","PIT","C","75","255.31666666667","3.4042222222222","122.2","19.04","86.52","85.54","17.39","83.11","60.4","12.46","82.90","6.11","0.94","86.67","9.96","1.35","88.08","70.5","9.64","87.98","28.44","4","87.68","3.29","0.94","77.78","56.09","7.52","88.18","1.88","0","100.00","118.47","7.13","94.32","2.04","0","100.00","10.12","92.45","1.026","23.03","5.64","0","12.69","100.00","54.99","9.64","1.18","97.91"
"403","Mitchell Marner","TOR","R","62","195.9","3.1596774193548","133.54","18.99","87.55","101.07","17.15","85.49","70.44","12.86","84.56","12.25","1.53","88.89","11.64","1.56","88.21","85.45","8.27","91.18","38.28","3.06","92.59","4.29","0.61","87.50","62.89","6.94","90.06","6.53","0.41","94.12","123.43","7.52","94.26","4.42","0","100.00","17.39","88.10","1.055","30.02","3.68","0.31","3.06","98.99","64.32","6.13","3.06","95.45"
"611","Noah Dobson","NYI","D","75","227.53333333333","3.0337777777778","108.12","18.99","85.06","77","16.35","82.49","55.64","13.18","80.84","9.23","0.53","94.59","8.55","1.31","86.69","66.98","10.02","86.99","25.31","2.9","89.72","5.01","0.26","95.00","55.55","9.49","85.41","4.22","0.35","92.31","103.6","5.71","94.77","1.52","0","100.00","16.59","96.00","1.126","24.79","2.9","0.26","7.65","98.95","57.22","7.38","1.85","96.88"
"418","Will Borgen","SEA","D","74","3.1666666666667","0.042792792792793","75.79","18.95","80.00","37.89","18.95","66.67","18.95","0","100.00","0","0","-","2.74","0.07","97.45","18.95","0","100.00","18.95","0","100.00","0","0","-","0","0","-","0","0","-","82.11","27.37","75.00","0","0","-","0.00","-","0.00","18.95","0","0","246.32","100.00","37.89","0","0","100.00"
"182","Rickard Rakell","PIT","R","63","155.51666666667","2.4685185185185","118.83","18.9","86.27","88.35","17.36","83.58","62.12","11.19","84.74","6.56","2.31","73.91","11.01","1.29","89.52","70.22","10.03","87.50","34.34","3.86","89.90","4.24","1.16","78.57","47.84","8.23","85.32","1.54","1.03","60.00","112.57","6.69","94.39","1.67","0.56","75.00","10.56","79.31","0.899","24.69","4.24","0.39","25.46","98.46","53.63","9.26","2.7","95.21"
"621","Michael Kesselring","ARI","D","57","3.1833333333333","0.055847953216374","75.39","18.85","80.00","75.39","18.85","80.00","37.7","18.85","66.67","18.85","0","100.00","9.21","0.03","99.72","56.54","0","100.00","18.85","0","100.00","18.85","0","100.00","50.26","0","100.00","0","0","-","54.45","0","100.00","0","0","-","50.00","100.00","1.500","75.39","75.39","18.85","188.48","80.00","75.39","75.39","18.85","80.00"
"259","Andrew Copp","DET","C","74","60.566666666667","0.81846846846847","96.09","18.82","83.62","75.29","15.85","82.61","49.53","12.88","79.37","5.94","2.97","66.67","7.89","2.11","78.87","53.49","6.93","88.52","14.86","3.96","78.95","2.97","0.99","75.00","51.51","3.96","92.86","1.32","1.32","50.00","87.29","15.74","84.72","2.86","1.43","66.67","12.00","76.92","0.889","25.76","4.95","5.94","60.43","81.25","36.65","7.93","7.93","82.22"
"119","Brock Nelson","NYI","C","75","218.1","2.908","111.69","18.71","85.65","80.06","15.96","83.38","57.77","13.48","81.08","9.35","0.55","94.44","8.77","1.26","87.44","68.78","9.08","88.34","26.13","2.75","90.48","4.95","0.28","94.74","56.85","8.44","87.08","4.4","0.37","92.31","104.91","6.76","93.95","1.59","0","100.00","16.19","95.92","1.121","29.44","3.85","0.55","7.7","98.17","57.77","7.7","2.2","96.33"
"12","Sidney Crosby","PIT","C","75","269.78333333333","3.5971111111111","126.77","18.68","87.16","88.07","17.57","83.37","62.27","13.12","82.60","6.67","1.56","81.08","10.4","1.29","88.98","73.61","9.34","88.74","32.03","3.78","89.44","3.78","1.11","77.27","55.45","7.41","88.21","2.08","0.59","77.78","124.32","6.75","94.85","1.93","0","100.00","10.71","88.14","0.988","25.8","5.12","0","6.23","100.00","61.16","10.23","2","96.83"
"53","Alex Pietrangelo","VGK","D","63","151.73333333333","2.4084656084656","98.46","18.59","84.12","73.55","15.42","82.67","52.99","12.26","81.21","6.72","0.4","94.44","7.09","1.02","87.38","49.82","8.3","85.71","22.93","3.56","86.57","4.35","0.4","91.67","35.85","6.33","85.00","1.05","0","100.00","107.95","10.28","91.30","2.28","0","100.00","12.69","96.77","1.095","25.31","7.91","1.58","23.73","94.12","46.27","10.68","4.75","90.70"
"167","Jonathan Huberdeau","CGY","C","72","197.01666666667","2.7363425925926","115.12","18.58","86.10","84.66","15.53","84.50","56.64","11.57","83.04","7","2.44","74.19","9.5","1.42","87.01","66.69","10.66","86.22","28.32","6.7","80.87","3.35","1.52","68.75","51.16","5.28","90.65","2.03","1.22","62.50","112.61","8.36","93.09","3.08","0","100.00","12.37","78.95","0.913","36.85","4.87","0.91","11.27","97.58","62.13","7.92","2.74","95.77"
"217","Adam Pelech","NYI","D","51","3.2333333333333","0.063398692810458","0","18.56","0.00","0","18.56","0.00","0","18.56","0.00","0","0","-","0","1.29","0.00","0","18.56","0.00","0","0","-","0","0","-","0","24.74","0.00","0","0","-","80.41","0","100.00","0","0","-","-","100.00","1.00","74.23","0","0","426.8","100.00","74.23","0","0","100.00"
"704","Juuso Parssinen","NSH","C","44","61.55","1.3988636363636","91.63","18.52","83.19","75.06","15.6","82.80","55.56","11.7","82.61","4.87","1.95","71.43","7.75","1.2","86.58","55.56","8.77","86.36","18.52","3.9","82.61","2.92","1.95","60.00","49.39","6.5","88.37","1.3","0","100.00","74.63","12.67","85.48","1.41","0","100.00","8.77","83.33","0.921","14.62","5.85","1.95","55.56","88.24","34.12","8.77","3.9","89.74"
"485","Jacob MacDonald","S.J","D","30","42.233333333333","1.4077777777778","106.55","18.47","85.23","80.98","18.47","81.43","52.57","12.79","80.43","15.63","1.42","91.67","8.06","1.58","83.65","59.67","9.94","85.71","22.73","7.1","76.19","4.26","1.42","75.00","49.25","3.79","92.86","9.47","0","100.00","82.08","20.52","80.00","6.16","0","100.00","29.73","88.89","1.186","14.21","11.37","1.42","56.83","90.91","24.15","11.37","8.52","73.91"
"539","Timothy Liljegren","TOR","D","52","84.633333333333","1.6275641025641","114.14","18.43","86.10","78.69","17.01","82.22","55.3","10.63","83.87","7.8","2.13","78.57","8.06","1.15","87.49","65.22","10.63","85.98","26.94","4.25","86.36","2.13","0.71","75.00","51.04","8.51","85.71","5.67","1.89","75.00","103.43","10.24","90.99","2.05","0","100.00","14.10","80.00","0.941","20.56","13.47","2.13","36.16","90.63","46.79","17.72","4.25","91.67"
"338","Michael Amadio","VGK","R","67","65.133333333333","0.97213930348259","94.88","18.42","83.74","73.69","15.66","82.47","51.59","11.98","81.16","7.37","1.84","80.00","7.48","1.06","87.55","52.51","7.37","87.69","29.48","4.61","86.49","3.68","0.92","80.00","30.71","3.68","89.29","2.46","1.23","66.67","94.47","15.97","85.54","2.66","0","100.00","14.29","84.62","0.989","25.79","1.84","2.76","49.74","90.32","44.22","3.68","5.53","88.89"
"450","Alex DeBrincat","DET","R","75","231.61666666667","3.0882222222222","104.4","18.39","85.02","79.79","16.06","83.24","59.06","12.69","82.31","8.55","1.55","84.62","8.43","1.38","85.90","56.99","8.29","87.30","20.21","4.4","82.11","3.89","0.78","83.33","49.05","5.18","90.45","4.14","0.69","85.71","111.88","9.73","92.00","1.87","0.37","83.33","14.47","87.76","1.022","31.86","4.92","0.78","12.69","97.62","56.73","8.29","2.85","95.22"
"73","Kyle Palmieri","NYI","C","75","208.93333333333","2.7857777777778","112","18.38","85.90","79.83","15.79","83.48","58.58","13.5","81.27","9.19","0.57","94.12","8.81","1.27","87.42","68.92","9.19","88.24","26.42","2.58","91.09","5.17","0.29","94.74","56.67","8.81","86.55","4.21","0.38","91.67","104.95","5.39","95.11","1.24","0","100.00","15.69","95.74","1.114","32.74","3.73","0.86","8.33","97.44","58.01","7.75","1.72","97.12"
"57","Erik Karlsson","PIT","D","75","261.26666666667","3.4835555555556","124.7","18.37","87.16","88.19","16.99","83.84","61.09","12.63","82.87","6.2","1.15","84.38","10.48","1.12","90.34","73.03","8.73","89.33","31.92","3.22","90.85","3.67","0.92","80.00","54.81","7.35","88.18","1.84","0.31","85.71","121.08","7.3","94.32","1.66","0","100.00","10.15","90.91","1.011","24.34","6.66","0.23","8.27","99.07","58.56","10.1","2.3","96.23"
"152","Sean Kuraly","CBJ","C","57","3.2666666666667","0.057309941520468","18.37","18.37","50.00","0","18.37","0.00","0","0","-","0","0","-","0","0.83","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","53.06","26.53","66.67","0","0","-","-","-","-","18.37","0","36.73","367.35","33.33","18.37","0","36.73","33.33"
"46","Mikael Backlund","CGY","C","73","137.51666666667","1.8837899543379","102.1","18.33","84.78","79.41","17.02","82.35","52.79","13.53","79.61","4.36","1.75","71.43","7.63","1.48","83.76","50.61","9.6","84.06","23.12","5.24","81.54","3.05","1.31","70.00","36.65","5.82","86.30","0.58","0.58","50.00","96.42","11.97","88.95","1.26","0","100.00","8.26","87.10","0.954","14.83","6.54","3.05","54.54","82.93","29.67","13.09","6.11","82.93"
"441","Auston Matthews","TOR","C","73","245.66666666667","3.365296803653","129.93","18.32","87.64","95.25","16.36","85.34","67.16","11.97","84.88","10.5","1.22","89.58","10.63","1.49","87.73","78.89","8.55","90.22","37.37","3.42","91.62","3.91","0.49","88.89","55.36","6.84","89.01","5.54","0.33","94.44","124.18","8.82","93.37","3.53","0","100.00","15.64","89.80","1.054","24.18","5.13","0.24","1.95","99.00","61.55","7.33","2.44","96.18"
"465","Dante Fabbro","NSH","D","54","6.55","0.1212962962963","64.12","18.32","77.78","45.8","9.16","83.33","18.32","9.16","66.67","0","0","-","2.31","0.29","88.96","27.48","9.16","75.00","9.16","0","100.00","0","0","-","24.43","12.21","66.67","0","0","-","66.16","13.23","83.33","0","0","-","0.00","100.00","1.000","18.32","9.16","0","109.92","100.00","27.48","9.16","0","100.00"
"43","Patrick Kane","DET","R","43","137.65","3.2011627906977","115.07","18.31","86.27","87.61","17","83.75","61.9","14.38","81.14","9.15","1.74","84.00","9.28","1.57","85.53","61.9","6.54","90.45","22.23","3.49","86.44","5.23","0.87","85.71","52.89","4.07","92.86","2.32","0.58","80.00","127.81","10.7","92.27","3.15","0.63","83.33","14.79","87.88","1.027","31.82","5.23","0.87","8.72","97.33","59.28","8.28","2.62","95.77"
"137","Bryan Rust","PIT","R","55","131.05","2.3827272727273","119.5","18.31","86.71","81.04","17.4","82.33","59.98","12.36","82.91","5.04","2.75","64.71","8.91","1.34","86.89","70.97","8.7","89.08","29.3","4.12","87.67","2.75","2.29","54.55","55.55","6.1","90.10","1.83","0","100.00","109.78","8.6","92.74","1.32","0.66","66.67","8.40","77.78","0.862","28.39","5.95","0","21.52","100.00","55.86","9.61","2.75","95.31"
"495","Matthew Phillips","PIT, WSH","R","31","32.766666666667","1.0569892473118","87.89","18.31","82.76","65.92","12.82","83.72","53.1","9.16","85.29","3.66","1.83","66.67","7.18","0.67","91.45","47.61","7.32","86.67","20.14","3.66","84.62","1.83","0","100.00","36.62","4.88","88.24","2.44","2.44","50.00","71.41","10.58","87.10","0","0","-","6.90","80.00","0.869","12.82","1.83","1.83","69.58","87.50","31.13","5.49","5.49","85.00"
"695","Alex Newhook","MTL","C","47","154.2","3.2808510638298","91.44","18.29","83.33","66.93","15.18","81.52","45.91","12.84","78.15","5.84","2.33","71.43","7.19","1.28","84.91","52.14","8.95","85.35","22.18","4.28","83.82","3.5","1.95","64.29","39.95","6.23","86.52","2.08","0.52","80.00","91.61","7.87","92.09","1.12","0","100.00","12.71","81.82","0.945","25.29","2.33","0.78","19.46","97.01","46.3","5.06","2.33","95.20"
"267","J.T. Compher","DET","L","70","187.43333333333","2.677619047619","111.08","18.25","85.89","79.07","16.33","82.89","57.62","13.76","80.72","8","1.28","86.21","8.34","1.16","87.77","64.98","7.36","89.82","21.13","3.2","86.84","3.2","0.32","90.91","58.47","5.55","91.33","3.41","1.28","72.73","105.89","11.1","90.51","3.24","0","100.00","13.89","90.70","1.046","27.53","3.84","2.24","23.05","92.47","50.58","5.76","3.2","94.05"
"386","Mathew Barzal","NYI","C","74","227.25","3.0709459459459","110.36","18.22","85.83","79.47","15.58","83.61","57.82","12.67","82.02","9.24","0.53","94.59","8.84","1.28","87.36","68.91","9.24","88.18","26.93","2.9","90.27","4.75","0.26","94.74","55.97","8.45","86.89","4.58","0.35","92.86","102.21","6.1","94.37","1.53","0","100.00","15.98","95.83","1.118","26.4","3.17","0.26","7.92","99.01","56.24","6.86","1.58","97.26"
"214","Shayne Gostisbehere","DET","D","74","253.78333333333","3.4295045045045","107.57","18.2","85.53","80.15","15.37","83.91","58.63","11.82","83.22","9.22","1.18","88.64","8.44","1.28","86.80","61.47","6.86","89.97","21.75","2.84","88.46","4.02","0.47","89.47","52.96","5.36","90.81","4.73","0.95","83.33","109.28","9.9","91.69","2.05","0","100.00","15.73","90.00","1.057","25.06","5.2","0.47","9.93","98.15","55.09","8.27","1.89","96.68"
"83","Calvin de Haan","T.B","D","57","3.3","0.057894736842105","0","18.18","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","0","18.18","0","272.73","-","0","18.18","0","-"
"50","Lars Eller","PIT","C","75","109.43333333333","1.4591111111111","100.88","18.09","84.79","65.79","16.45","80.00","47.15","11.51","80.37","4.93","2.74","64.29","7.58","1.11","87.20","57.57","8.22","87.50","25.22","3.84","86.79","3.29","1.1","75.00","43.13","5.85","88.06","0.73","2.19","25.00","94.24","8.71","91.54","1.58","0","100.00","10.47","76.19","0.867","26.32","4.93","0.55","43.86","97.96","40.57","8.22","3.29","92.50"
"314","Dylan Larkin","DET","C","61","199.28333333333","3.2669398907104","113.51","18.06","86.27","82.5","15.66","84.05","62.32","12.04","83.81","8.73","1.51","85.29","8.77","0.92","90.49","65.03","6.92","90.38","23.79","3.01","88.76","3.61","0.6","85.71","55","5.22","91.33","4.01","1.2","76.92","111.77","9.13","92.45","2.61","0","100.00","14.01","87.50","1.015","23.79","5.42","0.3","10.84","98.75","56.9","9.03","1.2","97.93"
"733","Dawson Mercer","N.J","C","75","103.15","1.3753333333333","95.4","18.03","84.10","58.75","15.71","78.91","42.46","12.22","77.66","2.91","3.49","45.45","5.31","1.37","79.47","44.79","9.31","82.80","19.2","3.49","84.62","1.75","1.75","50.00","34.13","7.76","81.48","0.78","1.55","33.33","89.9","5.88","93.86","0.84","0.84","50.00","6.85","71.43","0.783","22.1","5.24","2.91","44.79","88.37","38.97","7.56","3.49","91.78"
