"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"350","William Lagesson","ANA, TOR","D","36","522.9","0","4","1","3","4","20.00","16","0.00","0.61","54","26","15","2","2","5","32","13","11","2","0","7","23","4","58","98","54","0","0","-"
"357","Max Willman","N.J","C","18","149.98333333333","3","1","0","1","4","80.00","17","17.65","1.1","24","18","11","6","1","0","2","1","1","0","0","1","1","3","19","24","7","2","4","33.33"
"389","Jansen Harkins","PIT","C","43","350.13333333333","0","4","4","0","4","80.00","36","0.00","2.8","63","46","23","12","2","5","21","9","8","1","0","10","7","9","59","33","12","2","0","100.00"
"403","Ethan Bear","WSH","D","24","357.73333333333","1","3","0","3","4","33.33","24","4.17","1.87","63","42","14","5","0","5","10","5","5","0","0","0","9","2","15","38","31","0","0","-"
"467","Jesse Puljujarvi","PIT","R","18","173.5","3","1","1","0","4","44.44","25","12.00","2.56","42","33","21","14","4","2","4","2","2","0","0","0","6","4","35","21","4","0","4","0.00"
"479","Tyson Jost","BUF","C","38","406.45","2","2","2","0","4","40.00","41","4.88","3.74","74","61","39","17","4","5","10","5","5","0","0","7","3","11","33","53","18","70","101","40.94"
"484","Givani Smith","S.J","R","34","260.25","1","3","3","0","4","66.67","29","3.45","2.9","51","37","22","14","2","8","35","13","10","3","0","10","7","5","65","13","12","2","3","40.00"
"531","Jonah Gadjovich","FLA","L","36","272.01666666667","2","2","2","0","4","57.14","29","6.90","3.29","53","39","32","18","2","6","97","22","10","9","3","19","9","1","62","47","12","0","0","-"
"539","Jaret Anderson-Dolan","L.A","C","30","328.9","1","3","3","0","4","36.36","29","3.45","2.8","54","40","28","14","2","5","6","3","3","0","0","1","8","2","45","32","21","20","27","42.55"
"659","David Gustafsson","WPG","C","36","321.93333333333","2","2","0","2","4","66.67","22","9.09","2.32","46","35","25","12","1","1","0","0","0","0","0","2","4","7","20","33","21","102","84","54.84"
"682","Jacob Lucchini","MIN","C","33","311.25","2","2","1","1","4","44.44","18","11.11","1.8","40","29","21","6","0","3","23","6","4","1","1","1","2","5","20","39","13","38","46","45.24"
"684","Mason Morelli","VGK","L","9","96.783333333333","3","1","0","1","4","100.00","9","33.33","0.99","14","12","11","4","0","5","0","0","0","0","0","1","2","3","21","18","6","2","4","33.33"
"694","Alex Turcotte","L.A","C","20","185.6","1","3","0","3","4","44.44","14","7.14","2.24","36","27","19","12","0","2","6","3","3","0","0","3","1","6","7","35","10","21","21","50.00"
"760","Dylan Holloway","EDM","L","32","353.51666666667","3","1","0","1","4","57.14","42","7.14","4.69","89","60","49","28","3","13","29","9","7","1","1","9","9","14","60","47","11","26","20","56.52"
"818","Matthew Kessel","STL","D","32","520.81666666667","0","4","0","4","4","33.33","21","0.00","0.66","63","33","17","2","1","9","10","5","5","0","0","2","17","10","35","48","60","0","0","-"
"819","Daniil Miromanov","CGY, VGK","D","15","306.98333333333","2","2","0","2","4","30.77","29","6.90","1.76","71","42","23","4","1","9","4","2","2","0","0","1","10","4","5","14","22","0","0","-"
"837","Zack Bolduc","STL","C","18","196.56666666667","2","2","0","2","4","66.67","22","9.09","1.54","39","31","21","7","2","3","6","3","3","0","0","2","3","10","11","21","7","1","1","50.00"
"847","Olen Zellweger","ANA","D","19","355.85","1","3","2","1","4","44.44","24","4.17","1.47","66","38","20","2","2","7","2","1","1","0","0","2","13","5","8","34","24","0","0","-"
"23","Erik Johnson","BUF, PHI","D","62","886.71666666667","3","0","0","0","3","10.71","54","5.56","1.73","115","73","26","3","4","10","34","6","2","2","2","8","14","6","120","75","88","0","0","-"
"230","Brock McGinn","ANA","L","24","264.5","1","2","0","2","3","50.00","24","4.17","2.64","42","35","21","12","3","2","4","2","2","0","0","4","4","4","27","20","11","5","7","41.67"
"238","Vinnie Hinostroza","PIT","C","14","136.5","1","2","1","1","3","75.00","27","3.70","1.66","35","31","16","9","2","1","4","2","2","0","0","1","0","7","8","10","7","4","6","40.00"
"244","Kurtis MacDermid","COL, N.J","D, L","39","188.7","2","1","1","0","3","50.00","15","13.33","1.3","22","19","13","9","3","3","53","18","14","3","1","7","7","3","57","16","10","2","0","100.00"
"361","Rourke Chartier","OTT","C","37","398.46666666667","2","1","1","0","3","37.50","40","5.00","4.26","65","52","41","23","4","8","14","3","2","0","1","8","14","8","28","19","11","154","142","52.03"
"383","Anthony Richard","BOS","C","9","95.466666666667","1","2","2","0","3","75.00","6","16.67","0.74","10","10","7","6","0","0","2","1","1","0","0","0","2","3","28","15","5","0","1","0.00"
"415","Mitchell Stephens","MTL","C","23","208.18333333333","2","1","1","0","3","33.33","16","12.50","1.14","24","21","9","5","1","1","4","2","2","0","0","2","1","3","6","5","7","75","60","55.56"
"442","Steven Lorentz","FLA","C","35","297.35","1","2","1","1","3","75.00","29","3.45","3.79","59","44","33","24","2","7","8","4","4","0","0","0","4","12","53","37","14","66","61","51.97"
"450","Kevin Rooney","CGY","C","24","265.9","2","1","0","1","3","50.00","20","10.00","2.55","34","23","19","12","3","6","0","0","0","0","0","5","7","6","47","24","21","66","82","44.59"
"523","Zack MacEwen","OTT","R","24","145.46666666667","2","1","1","0","3","50.00","16","12.50","1.44","30","23","15","7","2","4","40","9","4","4","1","5","5","6","32","13","6","6","5","54.55"
"546","Jonas Rondbjerg","VGK","R","18","198.16666666667","1","2","2","0","3","75.00","21","4.76","2.86","36","25","18","10","1","4","0","0","0","0","0","0","2","8","5","25","9","0","1","0.00"
"591","Olle Lycksell","PHI","R","15","142.91666666667","0","3","2","1","3","75.00","23","0.00","2.49","35","30","24","17","0","5","6","3","3","0","0","0","2","1","3","16","4","1","3","25.00"
"606","James Hamblin","EDM","L","31","245.66666666667","2","1","1","0","3","33.33","18","11.11","2.96","38","27","27","15","2","4","0","0","0","0","0","2","6","7","11","27","21","81","79","50.63"
"610","Sheldon Rempal","VGK","R","9","89.733333333333","2","1","0","1","3","100.00","16","12.50","1.59","22","20","14","7","1","0","4","2","2","0","0","2","0","2","0","15","3","0","0","-"
"624","Alexander Alexeyev","WSH","D","31","399.01666666667","1","2","1","1","3","25.00","12","8.33","0.32","42","20","10","3","0","3","6","3","3","0","0","0","10","3","26","41","42","0","0","-"
"636","Liam Foudy","CBJ, NSH","C","13","129.7","0","3","2","1","3","60.00","7","0.00","1.15","24","14","11","7","0","5","2","1","1","0","0","5","1","3","5","12","4","0","0","-"
"668","Angus Crookshank","OTT","L","13","131.46666666667","2","1","0","1","3","60.00","20","10.00","1.52","33","26","14","5","1","3","4","2","2","0","0","3","3","2","19","11","8","0","0","-"
"700","Samuel Bolduc","NYI","D","33","427.25","1","2","0","2","3","21.43","29","3.45","0.92","71","50","20","2","2","7","6","3","3","0","0","1","9","1","32","32","36","0","0","-"
"721","Jakob Pelletier","CGY","L","13","120.51666666667","1","2","0","2","3","60.00","9","11.11","0.93","18","11","8","5","1","1","2","1","1","0","0","0","3","5","10","5","3","4","4","50.00"
"748","Marc Del Gaizo","NSH","D","9","148.15","0","3","0","3","3","37.50","8","0.00","0.35","26","13","8","2","2","0","2","1","1","0","0","2","4","4","19","11","10","0","0","-"
"751","Louis Crevier","CHI","D","24","376.4","0","3","1","2","3","42.86","18","0.00","0.46","42","22","9","0","0","3","4","2","2","0","0","0","9","4","30","33","50","0","0","-"
"864","Tristan Luneau","ANA","D","7","122.85","1","2","0","2","3","50.00","10","10.00","0.51","18","14","5","1","0","2","4","1","1","0","0","1","3","0","5","7","4","0","0","-"
"878","Ben Meyers","ANA, COL","C","19","198.63333333333","1","2","1","1","3","50.00","12","8.33","1.31","32","22","16","7","2","2","6","3","3","0","0","1","1","3","23","18","3","33","40","45.21"
"894","Uvis Balinskis","FLA","D","22","311.45","1","2","1","1","3","33.33","19","5.26","0.98","37","24","10","2","0","2","6","3","3","0","0","5","9","4","22","24","13","0","0","-"
"26","Milan Lucic","BOS","L","4","47.883333333333","0","2","2","0","2","100.00","1","0.00","0.04","4","2","1","0","0","0","2","1","1","0","0","0","3","0","8","5","2","0","0","-"
"129","Chris Wagner","COL","R","10","76.55","1","1","1","0","2","50.00","12","8.33","0.83","18","15","4","3","0","2","7","2","1","1","0","1","2","1","25","10","4","28","18","60.87"
"237","Matthew Benning","S.J","D","14","258.71666666667","0","2","2","0","2","40.00","13","0.00","0.28","32","21","6","0","0","2","14","7","7","0","0","2","9","5","15","20","29","0","0","-"
"242","Jaycob Megna","CHI","D","38","667.48333333333","0","2","0","2","2","10.53","24","0.00","0.76","60","34","11","2","0","7","18","9","9","0","0","1","23","11","50","48","75","0","0","-"
"274","Adam Erne","EDM","L","23","178.98333333333","1","1","1","0","2","33.33","13","7.69","1.31","26","17","15","7","0","1","7","2","1","1","0","2","4","3","55","19","5","4","5","44.44"
"277","Nic Petan","MIN","C","6","65","0","2","1","1","2","66.67","11","0.00","1.26","19","14","9","4","0","1","2","1","1","0","0","0","1","2","3","1","1","2","3","40.00"
"309","Jordan Oesterle","CGY","D","22","297.38333333333","0","2","2","0","2","18.18","18","0.00","0.97","44","24","15","4","2","5","4","2","2","0","0","2","6","4","17","26","33","0","0","-"
"368","Matthew Highmore","OTT","C","7","53.966666666667","0","2","0","2","2","100.00","1","0.00","0.62","6","6","4","3","0","1","0","0","0","0","0","1","2","0","2","7","4","2","2","50.00"
"418","Denis Gurianov","NSH, PHI","R","18","219.81666666667","1","1","1","0","2","25.00","26","3.85","1.91","50","39","17","5","2","2","0","0","0","0","0","2","9","4","12","15","6","0","0","-"
"474","Riley Tufte","COL","L","5","55.6","1","1","0","1","2","100.00","7","14.29","0.62","11","10","8","4","3","1","2","1","1","0","0","1","1","2","7","4","2","1","1","50.00"
"483","Logan Stanley","WPG","D","19","257.03333333333","1","1","0","1","2","22.22","22","4.55","0.72","54","36","11","1","0","4","29","10","7","3","0","4","14","5","28","19","33","0","0","-"
"527","Mason Shaw","MIN","C","13","101.61666666667","1","1","1","0","2","50.00","13","7.69","1.1","29","21","10","4","1","3","30","4","0","2","2","2","0","3","18","17","5","5","1","83.33"
"569","Ian Mitchell","BOS","D","13","199","0","2","0","2","2","18.18","11","0.00","0.38","21","13","2","1","2","2","10","5","5","0","0","0","1","0","3","17","13","0","0","-"
"640","Bo Groulx","ANA","C","43","526.28333333333","0","2","1","1","2","28.57","31","0.00","3.48","79","51","39","18","2","6","20","10","10","0","0","2","10","10","82","46","29","114","145","44.02"
"656","Tyler Tucker","STL","D","19","227.88333333333","1","1","1","0","2","13.33","11","9.09","0.43","25","14","7","1","0","5","34","11","7","4","0","7","5","7","38","30","20","0","0","-"
"664","Cole Koepke","T.B","L","9","60.316666666667","0","2","1","1","2","66.67","9","0.00","1.15","15","13","6","4","0","1","0","0","0","0","0","1","1","2","17","7","1","0","0","-"
"665","Spencer Stastney","NSH","D","13","211.93333333333","1","1","1","0","2","16.67","9","11.11","0.39","23","13","7","0","0","1","4","2","2","0","0","2","8","3","2","19","20","0","0","-"
"675","Jake Christiansen","CBJ","D","12","158.63333333333","0","2","1","1","2","40.00","7","0.00","0.33","21","14","3","1","0","2","2","1","1","0","0","0","2","2","8","10","15","0","0","-"
"690","Kirby Dach","MTL","C","2","26.033333333333","0","2","0","2","2","66.67","3","0.00","0.18","5","3","3","2","0","0","0","0","0","0","0","1","0","1","3","4","0","3","5","37.50"
"704","Adam Beckman","MIN","L","8","77.1","0","2","1","1","2","100.00","7","0.00","0.91","18","14","11","3","3","0","10","1","0","0","1","1","0","2","10","7","3","0","0","-"
"740","Santeri Hatakka","N.J","D","12","175.75","0","2","0","2","2","16.67","12","0.00","0.41","22","18","5","1","0","5","4","2","2","0","0","1","6","1","14","21","12","0","0","-"
"746","Maxwell Crozier","T.B","D","13","168.15","0","2","2","0","2","33.33","13","0.00","0.39","32","18","2","1","0","4","7","2","1","1","0","4","5","6","15","14","11","0","0","-"
"747","Adam Edstrom","NYR","C","11","92.516666666667","2","0","0","0","2","66.67","7","28.57","0.88","10","8","8","2","1","0","2","1","1","0","0","3","4","1","30","11","2","0","0","-"
"749","Lukas Rousek","BUF","R","10","108.06666666667","0","2","1","1","2","50.00","4","0.00","0.45","10","8","6","4","0","2","0","0","0","0","0","1","0","2","3","6","4","2","0","100.00"
"754","Brandon Biro","BUF","L","5","54.216666666667","2","0","0","0","2","66.67","2","100.00","1.03","4","3","2","2","0","0","0","0","0","0","0","0","2","0","0","6","2","11","12","47.83"
"772","Vasily Ponomarev","CAR","C","2","19.35","1","1","1","0","2","100.00","1","100.00","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","5","4","55.56"
"799","Landon Slaggert","CHI","L","9","99.416666666667","0","2","0","2","2","40.00","8","0.00","0.83","15","11","9","5","0","1","4","2","2","0","0","2","0","3","11","9","3","0","2","0.00"
"812","Matt Rempe","NYR","C","13","76.033333333333","1","1","1","0","2","50.00","11","9.09","1.31","19","13","17","8","1","3","44","9","2","6","1","6","0","0","41","13","5","3","3","50.00"
"813","Ilya Solovyov","CGY","D","6","89.85","0","2","1","1","2","50.00","5","0.00","0.29","19","10","4","1","0","3","4","2","2","0","0","0","2","0","6","12","9","0","0","-"
"31","Nicklas Backstrom","WSH","C","8","116.46666666667","0","1","0","1","1","50.00","12","0.00","1.99","17","16","13","9","0","3","2","1","1","0","0","2","3","5","2","6","5","44","40","52.38"
"40","Logan Couture","S.J","C","6","112.51666666667","0","1","1","0","1","33.33","7","0.00","1.06","20","14","7","4","0","1","4","2","2","0","0","1","1","2","7","2","8","46","50","47.92"
"100","Byron Froese","VGK","C","16","170.7","0","1","1","0","1","25.00","17","0.00","1.87","30","25","18","8","1","8","4","2","2","0","0","2","1","5","21","20","8","59","47","55.66"
"106","Justin Dowling","N.J","C","2","21.05","1","0","0","0","1","100.00","3","33.33","0.37","7","6","3","2","0","0","0","0","0","0","0","0","0","1","1","3","1","4","9","30.77"
"219","Mackenzie MacEachern","STL","L","8","62.95","0","1","0","1","1","50.00","4","0.00","0.22","6","6","2","1","0","0","0","0","0","0","0","1","1","2","9","8","2","0","0","-"
"310","Patrick Brown","BOS","C","11","97.083333333333","0","1","0","1","1","50.00","7","0.00","0.57","14","11","7","2","1","2","2","1","1","0","0","0","1","0","18","9","3","15","18","45.45"
"348","Mark Friedman","VAN","D","21","258.66666666667","0","1","0","1","1","8.33","16","0.00","0.82","42","31","4","0","0","1","21","5","3","1","1","6","3","2","25","31","31","0","0","-"
"424","Austin Czarnik","DET","C","27","232.08333333333","0","1","1","0","1","20.00","21","0.00","2.41","36","32","24","11","3","2","10","5","5","0","0","1","1","4","6","9","10","83","81","50.61"
"456","Max Lajoie","TOR","D","7","89.016666666667","0","1","0","1","1","25.00","1","0.00","0.01","8","1","3","0","0","0","0","0","0","0","0","0","1","3","13","19","7","0","0","-"
"457","Lucas Johansen","WSH","D","6","85.6","0","1","1","0","1","25.00","4","0.00","0.17","9","6","3","0","0","0","4","2","2","0","0","0","2","3","1","4","7","0","0","-"
"462","Brandon Gignac","MTL","C","7","81.516666666667","1","0","0","0","1","100.00","7","14.29","0.92","10","9","7","6","0","0","0","0","0","0","0","1","6","3","5","6","7","24","29","45.28"
"470","Kale Clague","BUF","D","2","20.4","0","1","0","1","1","100.00","1","0.00","0.06","3","1","3","0","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","-"
"476","William Lockwood","FLA","R","26","213.16666666667","0","1","0","1","1","25.00","19","0.00","1.86","37","29","15","7","1","2","16","5","3","2","0","3","4","6","45","32","8","4","4","50.00"
"498","Jacob Moverare","L.A","D","20","228.91666666667","1","0","0","0","1","10.00","10","10.00","0.27","28","16","6","0","0","1","6","3","3","0","0","1","3","0","10","32","22","0","0","-"
"506","Hardy Haman Aktell","WSH","D","6","63.783333333333","0","1","0","1","1","50.00","5","0.00","0.22","14","8","5","0","0","0","2","1","1","0","0","0","2","1","8","7","5","0","0","-"
"512","Oskar Steen","BOS","C","34","308.38333333333","1","0","0","0","1","16.67","24","4.17","2.51","56","41","30","10","5","2","4","2","2","0","0","6","1","3","57","32","19","0","3","0.00"
"534","Cal Foote","N.J","D","4","59.066666666667","0","1","1","0","1","25.00","0","-","0","1","0","1","0","0","0","16","4","3","0","1","1","0","0","3","1","9","0","0","-"
"554","Jack Studnicka","S.J, VAN","C","14","150.68333333333","1","0","0","0","1","25.00","11","9.09","1.35","28","23","13","7","0","1","2","1","1","0","0","0","5","2","16","10","5","35","62","36.08"
"578","Calle Rosen","STL","D","6","75.983333333333","0","1","0","1","1","100.00","5","0.00","0.18","11","8","2","1","0","1","2","1","1","0","0","0","6","0","2","7","7","0","0","-"
"598","Carson Meyer","CBJ","R","11","108.83333333333","1","0","0","0","1","50.00","10","10.00","1.35","20","14","7","5","1","2","2","1","1","0","0","1","2","3","31","11","2","0","0","-"
"603","Trey Fix-Wolansky","CBJ","R","9","103.11666666667","0","1","1","0","1","33.33","14","0.00","1.9","32","24","14","5","2","10","2","1","1","0","0","0","2","2","11","13","6","0","1","0.00"
"629","Jonathan Gruden","PIT","C","13","112.75","1","0","0","0","1","100.00","9","11.11","0.93","14","12","8","2","2","0","5","1","0","1","0","2","3","3","33","14","5","4","8","33.33"
"632","Rasmus Kupari","WPG","C","27","241.51666666667","0","1","1","0","1","50.00","27","0.00","2.22","47","36","20","8","0","4","4","2","2","0","0","7","4","6","20","23","9","75","84","47.17"
"662","Jack St. Ivany","PIT","D","7","99.35","0","1","1","0","1","25.00","6","0.00","0.21","12","10","2","0","1","5","0","0","0","0","0","0","0","0","14","9","5","0","0","-"
"671","John Leonard","ARI","L","6","41.2","1","0","0","0","1","100.00","5","20.00","0.22","11","6","4","1","1","2","0","0","0","0","0","0","0","0","1","0","5","0","0","-"
"681","Samuel Fagemo","L.A, NSH","L","8","73.483333333333","1","0","0","0","1","50.00","13","7.69","0.89","19","15","8","3","0","2","0","0","0","0","0","0","3","0","5","1","3","0","1","0.00"
"688","Ronnie Attard","PHI","D","11","170.2","0","1","1","0","1","20.00","14","0.00","1.01","40","27","11","2","3","3","6","3","3","0","0","0","2","5","22","26","11","0","0","-"
"702","Nikita Alexandrov","STL","C","19","150.61666666667","0","1","0","1","1","33.33","10","0.00","0.7","16","12","8","4","1","1","4","2","2","0","0","0","3","1","19","13","7","29","43","40.28"
"732","Vasily Podkolzin","VAN","R","12","127.11666666667","0","1","0","1","1","25.00","14","0.00","1.17","25","21","14","6","0","3","4","2","2","0","0","0","1","6","46","16","1","1","2","33.33"
"752","Nikolai Knyzhov","S.J","D","10","176.41666666667","0","1","0","1","1","33.33","6","0.00","0.17","19","9","2","0","0","3","6","3","3","0","0","2","2","3","9","9","17","0","0","-"
"768","Daemon Hunt","MIN","D","12","138.05","0","1","0","1","1","33.33","7","0.00","0.5","21","13","8","1","0","5","0","0","0","0","0","1","3","1","8","11","17","0","0","-"
"769","Tyler Kleven","OTT","D","8","98.5","0","1","1","0","1","25.00","6","0.00","0.21","12","9","2","0","0","1","2","1","1","0","0","0","5","3","6","16","6","0","0","-"
"771","Danil Gushchin","S.J","L","2","29.9","0","1","1","0","1","100.00","3","0.00","0.26","6","6","4","1","0","1","0","0","0","0","0","0","0","2","0","3","5","0","1","0.00"
"785","Lukas Cormier","VGK","D","2","34.566666666667","0","1","1","0","1","50.00","3","0.00","0.23","8","4","4","2","0","2","0","0","0","0","0","0","0","0","1","6","2","0","0","-"
"789","Jean-Luc Foudy","COL","C","4","25.75","1","0","0","0","1","100.00","2","50.00","0.3","2","2","2","2","0","1","0","0","0","0","0","0","1","0","0","4","0","0","0","-"
"796","Roby Jarventie","OTT","L","7","52.65","0","1","0","1","1","100.00","5","0.00","0.67","8","6","5","4","0","1","4","2","2","0","0","0","3","1","4","4","6","11","24","31.43"
"798","Shakir Mukhamadullin","S.J","D","3","63.466666666667","0","1","1","0","1","33.33","5","0.00","0.3","12","7","2","1","0","1","4","2","2","0","0","0","2","1","3","1","11","0","0","-"
"802","Marat Khusnutdinov","MIN","C","8","98.8","0","1","0","1","1","100.00","3","0.00","0.4","10","7","5","3","1","0","2","1","1","0","0","2","3","3","10","7","5","23","24","48.94"
"844","Simon Edvinsson","DET","D","9","162.11666666667","0","1","1","0","1","14.29","3","0.00","0.44","18","10","7","2","2","0","4","2","2","0","0","2","4","0","15","22","7","0","0","-"
"856","Marc McLaughlin","BOS","C","1","12.65","1","0","0","0","1","100.00","2","50.00","0.17","2","2","2","0","0","0","0","0","0","0","0","0","0","0","4","0","1","1","3","25.00"
"872","Shane Wright","SEA","C","4","44.616666666667","1","0","0","0","1","100.00","5","20.00","1.03","10","7","5","4","0","2","0","0","0","0","0","1","2","1","1","0","4","18","11","62.07"
"879","Milos Kelemen","ARI","L","10","76.816666666667","0","1","0","1","1","50.00","5","0.00","0.59","12","8","7","5","1","0","0","0","0","0","0","0","1","1","14","20","3","1","3","25.00"
"890","Jason Polin","COL","R","7","51.966666666667","1","0","0","0","1","100.00","6","16.67","0.28","8","7","2","1","0","2","2","1","1","0","0","1","0","0","12","7","1","1","1","50.00"
"895","Jiri Smejkal","OTT","L","12","107","0","1","1","0","1","50.00","7","0.00","1.84","23","17","12","7","0","4","0","0","0","0","0","1","3","4","15","10","8","2","3","40.00"
"897","Waltteri Merela","T.B","C","19","186.5","1","0","0","0","1","25.00","17","5.88","1.42","28","19","20","10","2","2","4","2","2","0","0","4","2","2","26","21","6","1","3","25.00"
"41","Riley Nash","NYR","C","1","11.083333333333","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"45","Robert Bortuzzo","NYI, STL","D","21","288.7","0","0","0","0","0","0.00","8","0.00","0.57","20","15","5","1","0","6","21","9","8","1","0","3","3","4","29","35","28","0","0","-"
"121","Alex Petrovic","DAL","D","1","12.866666666667","0","0","0","0","0","0.00","2","0.00","0.08","4","3","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","-"
"136","Dylan McIlrath","WSH","D","1","6.3666666666667","0","0","0","0","0","-","1","0.00","0.04","2","2","0","0","0","0","5","1","0","1","0","1","0","0","1","0","0","0","0","-"
"151","Max McCormick","SEA","L","1","5.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"209","Derrick Pouliot","DAL","D","5","60.7","0","0","0","0","0","0.00","5","0.00","0.09","8","5","4","0","0","1","0","0","0","0","0","0","0","1","4","12","5","0","0","-"
"221","Jujhar Khaira","MIN","L","1","8.0833333333333","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.00"
"245","Scott Sabourin","S.J","R","3","27.833333333333","0","0","0","0","0","-","3","0.00","0.36","3","3","1","1","0","0","9","2","1","1","0","1","0","0","10","1","1","0","2","0.00"
"248","Anton Blidh","NYR","L","1","5.35","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","2","1","1","0","0","1","0","0","1","0","0","0","0","-"
"258","John Hayden","SEA","C","2","13.45","0","0","0","0","0","-","1","0.00","0.02","2","2","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","1","50.00"
"276","Robert Hagg","ANA","D","5","63.916666666667","0","0","0","0","0","-","6","0.00","0.21","11","8","4","0","0","0","4","2","2","0","0","3","3","0","13","4","10","0","0","-"
"278","Gustav Olofsson","SEA","D","1","14.95","0","0","0","0","0","-","0","-","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","-"
"343","Justin Kirkland","ARI","C","2","14.45","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","0","1","0","0","0","0","0","0","1","0","5","2","1","8","4","66.67"
"360","Oskar Lindblom","S.J","L","1","11.933333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"377","Colin White","MTL, PIT","C","25","241.51666666667","0","0","0","0","0","0.00","13","0.00","2.14","36","28","23","10","2","3","4","2","2","0","0","2","8","8","20","19","11","38","68","35.85"
"400","Glenn Gawdin","ANA","C","1","7.5833333333333","0","0","0","0","0","-","0","-","0.15","2","1","1","0","0","0","2","1","1","0","0","0","0","0","4","0","1","2","3","40.00"
"433","Ryan Shea","PIT","D","24","296.71666666667","0","0","0","0","0","0.00","13","0.00","0.38","29","19","5","0","0","1","2","1","1","0","0","1","6","5","11","19","15","0","0","-"
"438","Adam Gaudette","STL","C","2","19.6","0","0","0","0","0","0.00","0","-","0.06","1","1","1","0","0","1","4","2","2","0","0","0","0","1","4","0","1","0","0","-"
"439","Brett Seney","CHI","L","4","41.383333333333","0","0","0","0","0","0.00","1","0.00","0.06","3","2","1","0","0","0","6","3","3","0","0","1","5","0","7","3","6","4","8","33.33"
"444","Samuel Laberge","N.J","L","2","6.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","-"
"447","Philippe Myers","T.B","D","5","58.466666666667","0","0","0","0","0","0.00","6","0.00","0.15","17","9","4","0","0","1","2","1","1","0","0","0","0","0","8","5","6","0","0","-"
"449","Andrew Poturalski","SEA","C","2","13.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","100.00"
"482","Victor Mete","PHI","D","1","10.866666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"496","Brett Murray","BUF","L","2","15.933333333333","0","0","0","0","0","-","1","0.00","0.13","1","1","1","1","1","0","2","1","1","0","0","0","0","1","4","3","0","1","0","100.00"
"504","Rem Pitlick","CHI","C","9","140.28333333333","0","0","0","0","0","0.00","13","0.00","2.42","25","21","21","9","2","5","2","1","1","0","0","0","4","3","7","9","6","5","5","50.00"
"508","Joona Koppanen","PIT","L","4","26.6","0","0","0","0","0","-","4","0.00","0.13","5","4","2","0","0","0","0","0","0","0","0","1","0","0","3","6","2","2","8","20.00"
"515","Rhett Gardner","PHI","C","1","7.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0","100.00"
"525","Zach Aston-Reese","DET","C","1","6.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"535","Kole Lind","SEA","R","1","5.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0.00"
"537","Jake Leschyshyn","NYR","C","1","6.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"559","Shane Bowers","N.J","C","3","19.283333333333","0","0","0","0","0","0.00","2","0.00","0.17","4","3","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","4","9","30.77"
"572","Cameron Crotty","ARI","D","1","10.05","0","0","0","0","0","-","0","-","0.02","4","2","0","0","0","1","0","0","0","0","0","0","0","0","4","0","2","0","0","-"
"587","Jacob Peterson","S.J","C","6","79.5","0","0","0","0","0","0.00","3","0.00","0.74","5","5","5","2","0","1","2","1","1","0","0","2","0","0","5","3","5","15","33","31.25"
"590","Marián Studenic","SEA","R","2","16.216666666667","0","0","0","0","0","-","1","0.00","0.17","2","2","2","2","0","0","2","1","1","0","0","0","0","0","4","2","0","0","0","-"
"594","Sammy Walker","MIN","C","4","37.45","0","0","0","0","0","-","3","0.00","0.12","5","4","2","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","1","0.00"
