"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"393","Noah Juulsen","VAN","D","53","2.05","0.038679245283019","117.07","58.54","66.67","87.8","58.54","60.00","58.54","29.27","66.67","0","0","-","16.15","2.18","88.11","117.07","0","100.00","58.54","0","100.00","0","0","-","78.05","0","100.00","0","0","-","0","169.11","0.00","0","0","-","0.00","100.00","1.000","0","29.27","58.54","117.07","0.00","58.54","58.54","58.54","50.00"
"715","Zac Jones","NYR","D","31","1.0333333333333","0.033333333333333","0","58.06","0.00","0","58.06","0.00","0","58.06","0.00","0","0","-","0","3.09","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","83.87","0.00","0","0","-","-","100.00","1.00","0","0","0","116.13","-","0","0","0","-"
"783","Walker Duehr","CGY","R","40","4.1333333333333","0.10333333333333","29.03","58.06","33.33","14.52","43.55","25.00","0","29.03","0.00","0","14.52","0.00","0.68","6.93","8.96","14.52","43.55","25.00","0","43.55","0.00","0","14.52","0.00","19.35","0","100.00","0","0","-","83.87","0","100.00","0","0","-","-","50.00","0.50","72.58","0","14.52","203.23","83.33","72.58","43.55","14.52","83.33"
"27","Cal Clutterbuck","NYI","R","81","4.3166666666667","0.053292181069959","13.9","55.6","20.00","13.9","41.7","25.00","13.9","27.8","33.33","0","0","-","1.38","2.85","32.59","0","13.9","0.00","0","0","-","0","0","-","0","18.53","0.00","0","0","-","80.31","20.08","80.00","0","0","-","0.00","100.00","1.000","69.5","13.9","0","250.19","100.00","83.4","13.9","0","100.00"
"546","Pierre-Olivier Joseph","PIT","D","51","3.25","0.063725490196078","110.77","55.38","66.67","55.38","55.38","50.00","36.92","55.38","40.00","18.46","0","100.00","7.36","2.42","75.22","73.85","18.46","80.00","55.38","18.46","75.00","18.46","0","100.00","24.62","0","100.00","0","0","-","106.67","0","100.00","0","0","-","50.00","100.00","1.500","18.46","18.46","0","92.31","100.00","36.92","18.46","0","100.00"
"103","Nick Jensen","WSH","D","78","4.5","0.057692307692308","53.33","53.33","50.00","40","40","50.00","40","13.33","75.00","0","0","-","6.11","4.65","56.80","26.67","40","40.00","26.67","13.33","66.67","0","0","-","0","35.56","0.00","0","0","-","38.52","0","100.00","0","0","-","0.00","100.00","1.000","66.67","53.33","0","306.67","100.00","66.67","53.33","0","100.00"
"487","Troy Stecher","ARI, EDM","D","52","3.4","0.065384615384615","35.29","52.94","40.00","35.29","35.29","50.00","35.29","17.65","66.67","0","0","-","4.54","2.31","66.26","35.29","17.65","66.67","35.29","0","100.00","0","0","-","0","23.53","0.00","0","0","-","0","50.98","0.00","0","0","-","0.00","100.00","1.000","17.65","35.29","0","247.06","100.00","17.65","35.29","17.65","50.00"
"20","Ryan Reaves","TOR","R","48","2.3333333333333","0.048611111111111","77.14","51.43","60.00","51.43","51.43","50.00","51.43","25.71","66.67","0","25.71","0.00","4.92","1.81","73.09","25.71","25.71","50.00","0","0","-","0","0","-","34.29","34.29","50.00","0","34.29","0.00","185.71","37.14","83.33","0","0","-","0.00","0.00","0.000","51.43","51.43","0","102.86","100.00","102.86","51.43","0","100.00"
"95","Craig Smith","DAL","C","74","5.8333333333333","0.078828828828829","41.14","51.43","44.44","30.86","51.43","37.50","20.57","41.14","33.33","0","0","-","3.66","2.68","57.71","30.86","30.86","50.00","10.29","0","100.00","0","0","-","27.43","41.14","40.00","0","0","-","74.29","14.86","83.33","0","0","-","0.00","100.00","1.000","51.43","30.86","0","174.86","100.00","51.43","30.86","10.29","83.33"
"651","Jake Christiansen","CBJ","D","12","1.1666666666667","0.097222222222222","51.43","51.43","50.00","51.43","51.43","50.00","0","51.43","0.00","0","51.43","0.00","2.67","7.78","25.54","0","51.43","0.00","0","51.43","0.00","0","51.43","0.00","0","0","-","0","0","-","148.57","0","100.00","0","0","-","-","0.00","0.00","0","0","0","0","-","51.43","0","0","100.00"
"655","Kyle MacLean","NYI","C","31","2.3833333333333","0.076881720430108","0","50.35","0.00","0","25.17","0.00","0","25.17","0.00","0","0","-","0","1.75","0.00","0","25.17","0.00","0","0","-","0","0","-","0","33.57","0.00","0","0","-","72.73","36.36","66.67","0","0","-","-","100.00","1.00","75.52","25.17","0","176.22","100.00","100.7","25.17","0","100.00"
"381","Keegan Kolesar","VGK","R","78","3.6","0.046153846153846","16.67","50","25.00","16.67","33.33","33.33","16.67","33.33","33.33","16.67","0","100.00","2.05","6.22","24.81","16.67","33.33","33.33","16.67","33.33","33.33","16.67","0","100.00","0","0","-","0","0","-","24.07","72.22","25.00","0","0","-","100.00","100.00","2.000","50","66.67","16.67","133.33","75.00","50","66.67","50","50.00"
"365","Jonas Siegenthaler","N.J","D","57","3.6166666666667","0.063450292397661","66.36","49.77","57.14","16.59","49.77","25.00","16.59","33.18","33.33","0","0","-","2.52","3.23","43.82","16.59","16.59","50.00","16.59","16.59","50.00","0","0","-","0","0","-","0","0","-","71.89","47.93","60.00","0","0","-","0.00","100.00","1.000","16.59","66.36","33.18","182.49","33.33","16.59","66.36","33.18","33.33"
"629","Ilya Lyubushkin","ANA, TOR","D","73","2.4333333333333","0.033333333333333","98.63","49.32","66.67","24.66","24.66","50.00","24.66","0","100.00","0","0","-","0.95","2.79","25.41","24.66","24.66","50.00","0","24.66","0.00","0","0","-","32.88","0","100.00","0","0","-","178.08","35.62","83.33","0","0","-","0.00","-","0.00","73.97","0","0","246.58","100.00","73.97","24.66","0","100.00"
"848","Uvis Balinskis","FLA","D","26","2.4833333333333","0.095512820512821","48.32","48.32","50.00","24.16","48.32","33.33","24.16","24.16","50.00","0","0","-","2.85","0.58","82.99","24.16","0","100.00","0","0","-","0","0","-","32.21","0","100.00","0","0","-","104.7","34.9","75.00","0","0","-","0.00","100.00","1.000","120.81","0","0","193.29","100.00","120.81","0","0","100.00"
"291","Curtis Lazar","N.J","C","71","5.1","0.071830985915493","70.59","47.06","60.00","47.06","47.06","50.00","47.06","47.06","50.00","0","11.76","0.00","2.38","5.68","29.52","11.76","47.06","20.00","0","47.06","0.00","0","11.76","0.00","15.69","0","100.00","0","0","-","152.94","16.99","90.00","0","0","-","0.00","75.00","0.750","117.65","70.59","23.53","188.24","83.33","129.41","94.12","23.53","84.62"
"246","Tyler Motte","T.B","C","69","3.85","0.055797101449275","0","46.75","0.00","0","31.17","0.00","0","31.17","0.00","0","0","-","0","4.24","0.00","0","15.58","0.00","0","0","-","0","0","-","0","20.78","0.00","0","0","-","22.51","67.53","25.00","0","0","-","-","100.00","1.00","15.58","62.34","15.58","124.68","50.00","15.58","62.34","15.58","50.00"
