"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"479","Matthew Phillips","PIT, WSH","R","31","0.96666666666667","0.031182795698925","0","186.21","0.00","0","186.21","0.00","0","62.07","0.00","0","0","-","0","20.14","0.00","0","62.07","0.00","0","62.07","0.00","0","0","-","0","0","-","0","0","-","89.66","179.31","33.33","0","0","-","-","100.00","1.00","62.07","0","0","124.14","100.00","62.07","0","0","100.00"
"497","Morgan Geekie","BOS","C","70","2.6","0.037142857142857","23.08","184.62","11.11","23.08","115.38","16.67","23.08","46.15","33.33","23.08","0","100.00","1.84","17.98","9.30","23.08","92.31","20.00","0","69.23","0.00","0","0","-","30.77","30.77","50.00","30.77","0","100.00","0","200","0.00","0","0","-","100.00","100.00","2.000","0","23.08","92.31","276.92","0.00","0","23.08","115.38","0.00"
"271","Jonathan Drouin","COL","L","72","0.35","0.0048611111111111","0","171.43","0.00","0","171.43","0.00","0","171.43","0.00","0","0","-","0","6.08","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","247.62","0.00","0","0","-","-","100.00","1.00","0","0","0","685.71","-","0","0","0","-"
"544","Jacob Peterson","S.J","C","6","8.4833333333333","1.4138888888889","14.15","169.74","7.69","14.15","134.38","9.52","7.07","113.16","5.88","0","14.15","0.00","0.03","15.77","0.16","0","127.31","0.00","0","63.65","0.00","0","7.07","0.00","0","84.87","0.00","0","9.43","0.00","0","112.38","0.00","0","0","-","0.00","87.50","0.875","0","7.07","42.44","63.65","0.00","0","7.07","42.44","0.00"
"108","Jason Zucker","ARI, NSH","L","62","1.0666666666667","0.017204301075269","0","168.75","0.00","0","112.5","0.00","0","112.5","0.00","0","56.25","0.00","0","9.59","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","325","0.00","0","81.25","0.00","-","50.00","0.50","0","0","56.25","168.75","0.00","0","0","56.25","0.00"
"726","Mikael Pyyhtia","CBJ","L","10","4.6333333333333","0.46333333333333","12.95","168.35","7.14","12.95","142.45","8.33","0","103.6","0.00","0","0","-","0.27","15.51","1.74","0","51.8","0.00","0","25.9","0.00","0","0","-","0","34.53","0.00","0","0","-","18.71","187.05","9.09","0","0","-","-","100.00","1.00","0","0","12.95","116.55","0.00","0","0","12.95","0.00"
"734","Walker Duehr","CGY","R","36","1.4833333333333","0.041203703703704","0","161.8","0.00","0","121.35","0.00","0","121.35","0.00","0","0","-","0","22.37","0.00","0","121.35","0.00","0","80.9","0.00","0","0","-","0","53.93","0.00","0","0","-","0","116.85","0.00","0","0","-","-","100.00","1.00","0","0","0","40.45","-","0","0","40.45","0.00"
"248","Anthony Duclair","S.J, T.B","L","66","5.6333333333333","0.085353535353535","10.65","159.76","6.25","0","106.51","0.00","0","42.6","0.00","0","10.65","0.00","0","13.66","0.00","0","106.51","0.00","0","74.56","0.00","0","10.65","0.00","0","42.6","0.00","0","0","-","15.38","153.85","9.09","0","0","-","-","75.00","0.75","10.65","10.65","53.25","117.16","16.67","10.65","21.3","63.91","14.29"
"63","Matt Martin","NYI","L","50","1.1333333333333","0.022666666666667","0","158.82","0.00","0","105.88","0.00","0","105.88","0.00","0","0","-","0","7.12","0.00","0","52.94","0.00","0","0","-","0","0","-","0","70.59","0.00","0","0","-","0","152.94","0.00","0","0","-","-","100.00","1.00","0","0","0","52.94","-","0","0","0","-"
"314","Robby Fabbri","DET","C","61","2.2833333333333","0.037431693989071","0","157.66","0.00","0","52.55","0.00","0","0","-","0","0","-","0","3.1","0.00","0","105.11","0.00","0","0","-","0","0","-","0","140.15","0.00","0","0","-","0","113.87","0.00","0","0","-","-","-","-","0","0","78.83","131.39","0.00","0","0","78.83","0.00"
"66","Tyler Johnson","CHI","C","60","3.4833333333333","0.058055555555556","17.22","155.02","10.00","17.22","86.12","16.67","17.22","34.45","33.33","0","0","-","0","8.34","0.03","0","103.35","0.00","0","51.67","0.00","0","0","-","0","68.9","0.00","0","0","-","0","174.16","0.00","0","0","-","0.00","100.00","1.000","0","17.22","51.67","137.8","0.00","0","17.22","68.9","0.00"
"513","Jack Studnicka","S.J, VAN","C","14","3.9333333333333","0.28095238095238","30.51","152.54","16.67","30.51","122.03","20.00","15.25","76.27","16.67","0","15.25","0.00","0.78","19.29","3.89","0","91.53","0.00","0","61.02","0.00","0","0","-","0","40.68","0.00","0","20.34","0.00","44.07","176.27","20.00","0","0","-","0.00","80.00","0.800","45.76","0","76.27","45.76","37.50","45.76","0","76.27","37.50"
"530","Filip Chytil","NYR","C","10","1.9666666666667","0.19666666666667","0","152.54","0.00","0","91.53","0.00","0","30.51","0.00","0","0","-","0","11.45","0.00","0","30.51","0.00","0","0","-","0","0","-","0","40.68","0.00","0","0","-","0","176.27","0.00","0","0","-","-","100.00","1.00","0","0","0","152.54","-","0","0","0","-"
"227","Matthew Benning","S.J","D","14","40.533333333333","2.8952380952381","13.32","152.47","8.04","11.84","99.18","10.67","11.84","69.57","14.55","0","7.4","0.00","0.62","11.53","5.12","4.44","82.89","5.08","2.96","39.97","6.90","0","4.44","0.00","1.97","57.24","3.33","0","3.95","0.00","2.14","151.81","1.39","0","0","-","0.00","89.36","0.894","1.48","2.96","50.33","7.4","2.86","2.96","5.92","76.97","3.70"
"487","Justin Danforth","CBJ","R","64","87.3","1.3640625","11.68","151.2","7.17","9.62","112.03","7.91","8.25","82.47","9.09","0","11","0.00","0.52","10.93","4.52","4.81","81.1","5.60","2.75","35.74","7.14","0","4.12","0.00","2.75","60.48","4.35","0","2.75","0.00","5.96","149.9","3.82","0","6.95","0.00","0.00","86.67","0.867","1.37","1.37","42.61","43.3","3.13","1.37","2.75","61.86","2.17"
"517","Morgan Frost","PHI","C","65","2.0333333333333","0.031282051282051","88.52","147.54","37.50","59.02","88.52","40.00","29.51","59.02","33.33","0","0","-","7.19","3.01","70.48","29.51","29.51","50.00","0","0","-","0","0","-","39.34","39.34","50.00","0","0","-","85.25","127.87","40.00","0","0","-","0.00","100.00","1.000","29.51","29.51","0","501.64","100.00","29.51","29.51","0","100.00"
"348","Matthew Highmore","OTT","C","7","8.5666666666667","1.2238095238095","28.02","147.08","16.00","28.02","126.07","18.18","21.01","91.05","18.75","0","28.02","0.00","0.82","16.5","4.76","0","84.05","0.00","0","49.03","0.00","0","7","0.00","0","46.69","0.00","0","18.68","0.00","20.23","131.52","13.33","0","10.12","0.00","0.00","69.23","0.692","7","7","49.03","35.02","12.50","7","7","56.03","11.11"
"166","Ryan Strome","ANA","C","73","10.25","0.14041095890411","17.56","146.34","10.71","17.56","111.22","13.64","11.71","87.8","11.76","0","23.41","0.00","1.22","15.07","7.50","11.71","99.51","10.53","5.85","52.68","10.00","0","11.71","0.00","7.8","62.44","11.11","0","15.61","0.00","16.91","118.37","12.50","0","0","-","0.00","73.33","0.733","5.85","5.85","81.95","122.93","6.67","5.85","5.85","87.8","6.25"
"680","Nikolai Knyzhov","S.J","D","10","12.016666666667","1.2016666666667","19.97","144.8","12.12","19.97","104.85","16.00","19.97","74.9","21.05","0","9.99","0.00","0.64","13.99","4.41","4.99","104.85","4.55","0","54.92","0.00","0","0","-","6.66","66.57","9.09","0","13.31","0.00","7.21","93.76","7.14","0","0","-","0.00","86.67","0.867","0","0","24.97","39.94","0.00","0","0","24.97","0.00"
"472","Hardy Haman Aktell","WSH","D","6","0.41666666666667","0.069444444444444","0","144","0.00","0","144","0.00","0","0","-","0","0","-","0","17.44","0.00","0","144","0.00","0","0","-","0","0","-","0","192","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","0","0","144","-","0","0","0","-"
"65","Jared Spurgeon","MIN","D","16","58.766666666667","3.6729166666667","10.21","142.94","6.67","8.17","104.14","7.27","8.17","69.43","10.53","0","10.21","0.00","0.12","10.63","1.12","1.02","80.66","1.25","0","30.63","0.00","0","4.08","0.00","1.36","66.7","2.00","0","1.36","0.00","2.95","154.85","1.87","0","7.37","0.00","0.00","85.29","0.853","0","4.08","44.92","20.42","0.00","0","4.08","74.53","0.00"
"328","Louie Belpedio","PHI","D","12","7.6","0.63333333333333","15.79","142.11","10.00","15.79","86.84","15.38","15.79","31.58","33.33","0","7.89","0.00","0.44","6.24","6.58","0","78.95","0.00","0","31.58","0.00","0","0","-","0","63.16","0.00","0","10.53","0.00","22.81","102.63","18.18","0","0","-","0.00","75.00","0.750","0","0","7.89","71.05","0.00","0","0","7.89","0.00"
"748","Mason McTavish","ANA","C","64","2.9666666666667","0.046354166666667","60.67","141.57","30.00","60.67","101.12","37.50","40.45","40.45","50.00","40.45","20.22","66.67","8.27","13.48","38.03","40.45","80.9","33.33","40.45","80.9","33.33","40.45","20.22","66.67","0","0","-","0","0","-","58.43","146.07","28.57","0","0","-","100.00","50.00","1.500","20.22","20.22","60.67","262.92","25.00","20.22","20.22","60.67","25.00"
"428","Luke Kunin","S.J","C","69","132.93333333333","1.9265700483092","10.38","140.82","6.87","9.93","99.75","9.05","9.48","66.35","12.50","0","8.58","0.00","0.39","9.24","4.02","3.61","73.57","4.68","1.35","31.59","4.11","0","4.96","0.00","3.01","55.97","5.10","0","3.01","0.00","1.96","140.17","1.38","0","1.96","0.00","0.00","87.07","0.871","1.35","4.51","40.17","42.43","3.26","1.35","8.12","54.61","2.42"
"281","Alex Wennberg","NYR, SEA","C","72","155.18333333333","2.1553240740741","9.28","140.74","6.19","8.89","100.91","8.10","7.73","62.64","10.99","0.77","8.89","8.00","0.74","11.24","6.21","4.64","69.6","6.25","1.93","30.16","6.02","0.39","5.41","6.67","3.61","52.58","6.42","0","2.06","0.00","4.47","160.28","2.71","0.56","2.79","16.67","10.00","85.80","0.958","1.16","3.87","44.85","33.25","2.52","2.71","8.12","66.5","3.91"
"395","Joel Eriksson Ek","MIN","C","69","167.26666666667","2.424154589372","10.4","140.61","6.89","8.25","104.38","7.32","7.89","77.12","9.28","0.72","10.4","6.45","0.18","10.58","1.66","2.15","79.27","2.64","0","33.36","0.00","0","5.74","0.00","2.87","61.22","4.48","0.96","2.87","25.00","3.63","157.51","2.25","0","3.63","0.00","9.09","86.51","0.956","1.08","8.25","53.81","22.6","1.96","1.43","10.04","80.71","1.75"
"611","Jesse Ylönen","MTL","R","56","28.616666666667","0.5110119047619","10.48","140.48","6.94","8.39","90.16","8.51","8.39","73.38","10.26","0","10.48","0.00","0.31","12.8","2.38","6.29","88.06","6.67","0","52.42","0.00","0","6.29","0.00","8.39","47.52","15.00","0","5.59","0.00","0","102.97","0.00","0","0","-","0.00","85.71","0.857","0","12.58","29.35","44.03","0.00","2.1","16.77","41.93","4.76"
"600","Ilya Lyubushkin","ANA, TOR","D","67","184.26666666667","2.7502487562189","8.79","140.34","5.90","8.14","101.59","7.42","6.84","72.29","8.64","0.65","10.09","6.06","0.55","10.51","5.01","1.95","75.22","2.53","1.3","29.63","4.21","0.33","3.26","9.09","0.87","60.78","1.41","0","5.21","0.00","6.11","138.75","4.22","0.47","4.23","10.00","9.52","86.04","0.956","0.33","7.49","41.35","33.21","0.78","1.63","10.42","61.54","2.58"
"768","Lucas Condotta","MTL","L","3","1.2833333333333","0.42777777777778","0","140.26","0.00","0","93.51","0.00","0","0","-","0","0","-","0","8.47","0.00","0","46.75","0.00","0","46.75","0.00","0","0","-","0","0","-","0","0","-","0","202.6","0.00","0","0","-","-","-","-","0","0","46.75","93.51","0.00","0","0","46.75","0.00"
"626","Nico Sturm","S.J","C","55","112.31666666667","2.0421212121212","9.62","139.96","6.43","8.55","99.9","7.88","6.41","67.84","8.63","0.53","7.48","6.67","0.41","9.65","4.09","3.74","81.73","4.38","1.6","32.59","4.69","0","2.14","0.00","2.85","65.53","4.17","0.71","4.27","14.29","3.86","133.49","2.81","0","3.09","0.00","8.33","88.98","0.973","1.6","4.81","51.82","33.65","3.00","2.67","6.41","72.12","3.57"
"117","Nick Bjugstad","ARI","C","73","155.28333333333","2.1271689497717","13.14","139.87","8.59","11.59","103.94","10.03","7.73","73.8","9.48","0.77","8.89","8.00","0.68","10.76","5.94","5.41","77.28","6.54","2.7","32.84","7.61","0.77","3.09","20.00","3.61","59.25","5.74","0","3.61","0.00","7.26","158.51","4.38","0","4.46","0.00","10.00","87.96","0.980","1.93","7.34","63.37","31.3","2.96","2.7","9.27","83.85","3.13"
"129","Ryan Johansen","COL","C","63","19.516666666667","0.30978835978836","15.37","138.34","10.00","15.37","101.45","13.16","12.3","70.71","14.81","3.07","9.22","25.00","0.71","9.96","6.69","3.07","67.63","4.35","0","21.52","0.00","0","3.07","0.00","4.1","61.49","6.25","0","4.1","0.00","0","230.91","0.00","0","4.44","0.00","25.00","86.96","1.120","0","3.07","178.31","9.22","0.00","0","3.07","221.35","0.00"
"495","Mario Ferraro","S.J","D","70","217.45","3.1064285714286","10.76","136.86","7.29","9.38","102.09","8.42","7.45","68.43","9.82","0.55","10.21","5.13","0.58","10.53","5.19","4.97","79.74","5.86","2.48","34.21","6.77","0","4.97","0.00","3.31","60.7","5.17","0.74","4.05","15.38","3.19","131.92","2.36","0","3.19","0.00","7.41","85.08","0.925","0.28","4.14","35.32","10.21","0.78","1.66","7.73","66.22","2.44"
"226","Josh Anderson","MTL","R","70","5.2833333333333","0.07547619047619","22.71","136.28","14.29","22.71","124.92","15.38","0","113.56","0.00","0","45.43","0.00","0.1","18.65","0.51","0","56.78","0.00","0","45.43","0.00","0","34.07","0.00","0","15.14","0.00","0","0","-","0","114.83","0.00","0","0","-","-","60.00","0.60","11.36","0","34.07","124.92","25.00","11.36","0","34.07","25.00"
"136","Sam Carrick","ANA, EDM","C","71","170.8","2.4056338028169","14.05","135.95","9.37","12.3","99.41","11.01","10.89","74.12","12.81","1.05","11.59","8.33","0.57","10.38","5.19","3.86","73.07","5.02","1.76","31.26","5.32","0.7","3.86","15.38","2.81","55.74","4.80","0.47","5.62","7.69","8.63","144.11","5.65","0","5.07","0.00","9.68","84.36","0.940","0.7","5.27","60.42","26.7","1.15","1.76","5.97","73.77","2.33"
"188","Matt Dumba","ARI, T.B","D","68","185.63333333333","2.7299019607843","12.61","135.11","8.53","10.02","103.43","8.83","7.11","71.11","9.09","0.65","9.37","6.45","0.75","10.25","6.82","5.17","74.34","6.50","2.91","32.32","8.26","0.65","4.2","13.33","3.02","56.02","5.11","0","3.45","0.00","5.6","139.13","3.87","0","3.73","0.00","9.09","86.82","0.959","0.97","5.49","38.46","26.83","2.46","2.91","8.73","63.67","4.37"
"127","Erik Gudbranson","CBJ","D","71","211.95","2.9852112676056","12.46","135.03","8.45","11.32","98.8","10.28","8.21","67.37","10.86","0.57","8.78","6.06","0.85","9.48","8.22","4.53","67.66","6.27","3.11","25.19","11.00","0.28","2.26","11.11","1.89","56.62","3.23","0.38","4.53","7.69","6.95","147.2","4.51","0","4.5","0.00","6.90","86.97","0.939","0.57","4.25","35.95","18.12","1.55","1.98","6.23","66.24","2.90"
"640","Moritz Seider","DET","D","75","193.28333333333","2.5771111111111","15.21","135.03","10.12","13.97","98.09","12.47","11.49","64.26","15.16","1.24","7.45","14.29","1.55","11.34","12.01","7.45","82.88","8.25","4.66","36.01","11.45","0.62","2.17","22.22","3.73","62.5","5.63","0.41","5.38","7.14","6.28","129.59","4.62","0","1.79","0.00","10.81","88.41","0.992","0","5.28","47.81","21.73","0.00","1.55","7.45","67.67","2.24"
"120","Cam Fowler","ANA","D","75","249.33333333333","3.3244444444444","10.83","135","7.43","9.39","99.14","8.65","8.9","69.06","11.42","1.44","11.79","10.91","0.68","10.46","6.09","3.61","73.4","4.69","1.93","31.28","5.80","0.72","4.57","13.64","2.25","56.15","3.85","0.64","4.81","11.76","5.56","137.99","3.87","0.35","4.87","6.67","16.22","82.93","0.991","0.48","5.78","37.3","26.47","1.27","1.2","8.9","63.29","1.87"
"92","Casey Cizikas","NYI","C","63","122.33333333333","1.9417989417989","5.89","134.39","4.20","5.4","91.72","5.56","4.41","66.21","6.25","0.49","11.77","4.00","0.72","10.13","6.59","2.45","75.53","3.14","0.49","30.41","1.59","0.49","5.4","8.33","2.62","60.16","4.17","0","5.23","0.00","2.13","116.19","1.80","0","3.54","0.00","11.11","82.22","0.933","0.49","8.34","41.2","41.69","1.18","0.98","10.79","46.59","2.06"
"230","Alex Kerfoot","ARI","C","74","196.45","2.6547297297297","12.52","134.39","8.52","10.38","103.23","9.14","7.64","68.11","10.08","0.92","9.47","8.82","0.56","10.72","4.94","4.28","80.33","5.05","3.05","32.68","8.55","0.92","4.89","15.79","1.63","63.53","2.50","0","2.44","0.00","7.06","142.5","4.72","0","3.97","0.00","12.00","86.10","0.981","2.14","9.16","55.89","25.66","3.68","2.44","11.61","74.22","3.19"
"192","Tanner Pearson","MTL","L","49","49.116666666667","1.002380952381","19.55","134.37","12.70","17.1","96.5","15.05","15.88","59.86","20.97","1.22","8.55","12.50","1.76","11.21","13.59","13.44","84.29","13.75","6.11","46.42","11.63","1.22","4.89","20.00","9.77","50.49","16.22","0","1.63","0.00","12.35","95.28","11.48","0","3.53","0.00","7.69","85.71","0.934","2.44","4.89","30.54","58.64","7.41","2.44","4.89","30.54","7.41"
"431","Lucas Johansen","WSH","D","6","2.2333333333333","0.37222222222222","0","134.33","0.00","0","80.6","0.00","0","26.87","0.00","0","0","-","0","8.72","0.00","0","26.87","0.00","0","26.87","0.00","0","0","-","0","0","-","0","0","-","0","155.22","0.00","0","0","-","-","100.00","1.00","0","0","0","107.46","-","0","0","0","-"
"261","J.T. Compher","DET","L","70","176.16666666667","2.5166666666667","13.62","133.85","9.24","13.28","97.07","12.04","11.24","65.05","14.73","0.68","9.2","6.90","0.72","11.3","6.02","5.79","79.02","6.83","3.07","34.74","8.11","0.34","3.41","9.09","3.63","59.04","5.80","0.45","5","8.33","5.41","136.27","3.82","0","2.95","0.00","6.06","85.86","0.919","1.02","7.15","48.7","22.14","2.05","2.04","8.86","71.52","2.78"
"702","Lukas Reichel","CHI","L","58","8.9666666666667","0.15459770114943","0","133.83","0.00","0","100.37","0.00","0","66.91","0.00","0","13.38","0.00","0","10.97","0.00","0","93.68","0.00","0","46.84","0.00","0","13.38","0.00","0","62.45","0.00","0","0","-","0","96.65","0.00","0","0","-","-","80.00","0.80","0","0","26.77","100.37","0.00","6.69","0","33.46","16.67"
"253","Andrew Copp","DET","C","74","177.6","2.4","13.51","133.45","9.20","12.5","95.95","11.53","10.47","67.23","13.48","1.01","8.78","10.34","0.66","11.34","5.50","5.07","82.09","5.81","3.38","35.81","8.62","0.34","3.04","10.00","2.25","61.71","3.52","0.9","5.86","13.33","6.83","129.8","5.00","0","1.95","0.00","9.68","86.93","0.966","1.35","5.41","48.65","27.03","2.70","2.03","8.11","69.26","2.84"
"330","Mark Friedman","VAN","D","21","1.35","0.064285714285714","44.44","133.33","25.00","44.44","133.33","25.00","44.44","88.89","33.33","0","44.44","0.00","6.27","7.89","44.27","44.44","88.89","33.33","0","0","-","0","0","-","59.26","118.52","33.33","0","59.26","0.00","0","64.2","0.00","0","0","-","0.00","50.00","0.500","0","0","44.44","133.33","0.00","0","0","44.44","0.00"
"93","David Savard","MTL","D","52","173.31666666667","3.3330128205128","10.73","133.28","7.45","8.65","99.01","8.04","7.96","71.31","10.04","1.04","8.65","10.71","0.44","12.24","3.44","4.15","76.51","5.15","1.73","41.89","3.97","0.69","3.81","15.38","3.23","46.16","6.54","0.46","1.85","20.00","6.5","127.51","4.85","0","5","0.00","13.04","87.86","1.009","0.35","4.85","38.08","14.19","0.90","2.42","8.31","65.78","3.55"
