"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"28","Jeff Petry","DET","D","66","1116.9666666667","2","17","6","11","19","38.78","72","2.78","3.18","174","107","37","8","3","17","32","15","15","0","0","6","36","9","106","71","103","0","0","-"
"82","Oliver Ekman-Larsson","FLA","D","76","1148","8","11","3","8","19","35.85","94","8.51","4.48","220","139","55","11","2","22","70","27","25","0","2","15","26","11","80","64","59","0","0","-"
"97","Casey Cizikas","NYI","C","63","729.53333333333","7","12","5","7","19","82.61","61","11.48","7.18","103","78","62","36","6","12","20","10","10","0","0","9","17","18","102","73","41","279","243","53.45"
"101","Ben Chiarot","DET","D","70","1227.65","5","14","9","5","19","31.15","84","5.95","3.3","189","126","42","6","1","9","44","22","22","0","0","9","24","15","110","114","129","0","0","-"
"105","Nic Dowd","WSH","C","56","721.91666666667","10","9","5","4","19","65.52","49","20.41","6.66","86","71","61","31","2","7","38","17","17","0","0","12","27","30","78","51","47","345","359","49.01"
"107","Brenden Dillon","WPG","D","71","1157.6666666667","8","11","3","8","19","32.20","72","11.11","2.6","190","110","47","7","1","24","78","27","19","8","0","10","21","3","180","83","84","0","0","-"
"226","Damon Severson","CBJ","D","60","1114.9166666667","7","12","6","6","19","33.93","69","10.14","3.8","168","106","58","11","5","14","41","19","18","1","0","8","29","25","32","45","67","0","0","-"
"291","Darnell Nurse","EDM","D","73","1346.2","7","12","8","4","19","32.20","145","4.83","5.73","322","199","83","14","8","24","63","26","24","1","1","9","44","13","136","74","113","0","0","-"
"331","Kasperi Kapanen","STL","R","67","847.33333333333","4","15","10","5","19","55.88","84","4.76","8.46","151","119","65","30","9","8","12","6","6","0","0","10","15","33","49","57","25","10","21","32.26"
"443","Matt Roy","L.A","D","73","1312.9166666667","4","15","9","6","19","30.16","119","3.36","6.24","263","188","65","16","6","28","38","15","14","0","1","4","45","9","116","128","139","0","0","-"
"471","Sam Steel","DAL","C","70","797.46666666667","6","13","11","2","19","70.37","65","9.23","7.18","130","100","70","38","4","9","29","13","12","1","0","8","17","18","50","78","24","78","96","44.83"
"473","Beck Malenstyn","WSH","L","73","846.31666666667","6","13","10","3","19","57.58","85","7.06","8.63","153","117","88","48","6","14","25","11","10","1","0","19","15","21","183","124","71","12","15","44.44"
"495","Michael McLeod","N.J","C","45","620.93333333333","10","9","4","5","19","51.35","68","14.71","9.26","119","96","67","41","4","12","10","5","5","0","0","11","18","20","80","52","21","342","185","64.90"
"533","Mario Ferraro","S.J","D","70","1357.2166666667","2","17","8","9","19","35.19","109","1.83","4.86","241","148","67","16","5","18","34","17","17","0","0","8","23","15","83","89","130","0","0","-"
"551","Gabriel Vilardi","WPG","C","40","548.98333333333","10","9","8","1","19","52.78","66","15.15","8.68","104","87","77","45","3","13","10","5","5","0","0","14","7","16","13","34","20","22","17","56.41"
"623","Filip Zadina","S.J","R","69","834.9","10","9","5","4","19","79.17","123","8.13","11.26","235","170","111","49","5","28","18","8","8","0","0","12","15","26","43","33","27","12","43","21.82"
"663","Paul Cotter","VGK","C","68","832.18333333333","5","14","9","5","19","65.52","93","5.38","9.5","170","133","115","44","11","17","29","13","12","1","0","9","16","33","185","84","24","21","23","47.73"
"687","Brett Leason","ANA","R","61","645.91666666667","9","10","6","4","19","90.48","75","12.00","6.4","142","102","69","29","5","15","12","6","6","0","0","4","15","12","62","54","44","10","18","35.71"
"728","Pavel Dorofeyev","VGK","L","39","471.76666666667","12","7","6","1","19","76.00","74","16.22","8.56","131","105","83","38","5","13","6","3","3","0","0","3","8","16","15","27","20","2","2","50.00"
"793","Alex Laferriere","L.A","R","73","922.1","11","8","4","4","19","61.29","128","8.59","13.75","269","202","149","63","6","28","42","18","16","2","0","17","25","20","89","97","25","7","5","58.33"
"829","Luke Hughes","N.J","D","75","1325.6833333333","5","14","7","7","19","31.67","90","5.56","4.14","253","134","81","8","6","18","24","12","12","0","0","20","49","32","15","91","47","0","0","-"
"98","David Savard","MTL","D","52","870.51666666667","6","12","4","8","18","42.86","47","12.77","2.32","100","63","32","4","0","7","22","11","11","0","0","4","27","8","44","37","108","0","0","-"
"111","Calle Jarnkrok","TOR","C","52","649.51666666667","9","9","6","3","18","46.15","77","11.69","8.81","139","107","87","42","4","17","16","8","8","0","0","10","8","12","42","70","10","45","38","54.22"
"128","Jaden Schwartz","SEA","C","54","756.2","6","12","6","6","18","64.29","81","7.41","9.49","153","117","89","48","6","15","14","7","7","0","0","11","14","32","31","38","23","26","29","47.27"
"144","Jesper Fast","CAR","R","66","762.81666666667","6","12","9","3","18","75.00","63","9.52","10.25","113","89","84","57","3","12","14","7","7","0","0","11","13","21","58","93","15","7","8","46.67"
"181","Joel Armia","MTL","R","58","701.4","12","6","3","3","18","64.29","110","10.91","9.48","178","146","95","39","6","18","24","11","11","0","0","8","23","18","31","35","28","5","5","50.00"
"299","Nikita Zadorov","CGY, VAN","D","67","1060.1666666667","6","12","9","3","18","42.86","73","8.22","2.63","209","122","50","5","6","10","90","32","25","6","1","10","32","15","130","69","56","0","0","-"
"392","Christian Fischer","DET","R","72","748","4","14","8","6","18","56.25","74","5.41","7.79","118","98","71","39","5","20","32","13","11","2","0","16","19","10","95","42","27","81","116","41.12"
"567","Ryan Poehling","PHI","C","71","895.28333333333","6","12","8","4","18","60.00","90","6.67","9.79","155","125","85","52","8","14","6","3","3","0","0","11","9","16","49","71","75","353","357","49.72"
"575","Alex Iafallo","WPG","L","75","933.98333333333","8","10","5","5","18","48.65","89","8.99","10.6","184","140","103","56","6","14","2","1","1","0","0","9","12","20","30","57","54","7","17","29.17"
"596","Alexey Toropchenko","STL","R","75","847.88333333333","12","6","4","2","18","78.26","93","12.90","11.54","150","120","101","60","9","15","28","14","14","0","0","17","12","16","128","84","45","0","2","0.00"
"642","Rasmus Sandin","WSH","D","65","1277.8666666667","3","15","8","7","18","35.29","70","4.29","4.15","168","99","55","12","5","16","20","10","10","0","0","4","27","20","57","119","92","0","0","-"
"658","Alexander Romanov","NYI","D","74","1388.0333333333","7","11","5","6","18","29.51","111","6.31","3.76","243","154","58","7","4","17","18","9","9","0","0","6","39","20","119","125","128","0","0","-"
"661","Martin Pospisil","CGY","C","54","654.73333333333","8","10","4","6","18","60.00","93","8.60","9.55","164","126","100","47","11","13","80","29","25","2","2","20","22","22","189","64","22","19","22","46.34"
"790","Hendrix Lapierre","WSH","C","43","439.93333333333","8","10","2","8","18","90.00","43","18.60","3.97","73","62","39","22","3","3","4","1","1","0","0","6","14","11","16","22","24","87","135","39.19"
"794","Will Cuylle","NYR","L","74","799.96666666667","11","7","3","4","18","64.29","106","10.38","10.91","182","135","107","55","9","21","47","15","11","3","1","12","16","13","206","78","24","2","7","22.22"
"24","Kyle Okposo","BUF, FLA","R","65","739.85","9","8","6","2","17","68.00","95","9.47","9.62","166","130","96","51","6","17","36","14","13","0","1","8","11","16","56","48","32","112","110","50.45"
"85","Dmitry Kulikov","FLA","D","70","985.7","0","17","11","6","17","40.48","63","0.00","3.8","162","98","50","7","5","11","49","19","17","1","1","14","44","18","88","107","64","0","0","-"
"96","Craig Smith","DAL","C","69","693.36666666667","10","7","4","3","17","68.00","103","9.71","9.29","197","150","92","40","7","19","29","12","11","1","0","7","22","22","41","59","25","1","2","33.33"
"115","Evgeny Kuznetsov","CAR, WSH","C","56","787.76666666667","7","10","7","3","17","60.71","69","10.14","8.43","136","100","68","27","6","11","20","10","10","0","0","7","25","22","17","17","15","251","318","44.11"
"143","Brendan Gallagher","MTL","R","69","836.78333333333","10","7","5","2","17","73.91","122","8.20","15.87","231","167","123","75","8","30","55","21","19","1","1","17","24","27","47","50","31","8","12","40.00"
"172","Adam Larsson","SEA","D","74","1471.8666666667","4","13","4","9","17","29.31","114","3.51","5.75","269","165","83","17","7","26","49","18","16","1","1","7","14","18","126","68","104","0","0","-"
"202","Olli Maatta","DET","D","66","999.5","4","13","4","9","17","37.78","43","9.30","1.82","110","64","25","5","1","5","14","7","7","0","0","6","33","13","45","117","85","0","0","-"
"253","Connor Clifton","BUF","D","73","1052.9666666667","4","13","7","6","17","34.00","71","5.63","4.08","144","102","33","10","4","14","47","18","15","3","0","13","20","24","145","139","84","0","0","-"
"280","Artturi Lehkonen","COL","L","38","516.66666666667","8","9","5","4","17","47.22","63","12.70","8.77","102","80","72","43","3","9","14","7","7","0","0","4","10","9","27","42","16","3","11","21.43"
"325","Sonny Milano","WSH","L","41","473.9","10","7","4","3","17","73.91","35","28.57","3.63","73","48","53","22","4","7","8","4","4","0","0","3","23","16","14","52","12","0","0","-"
"365","Pierre Engvall","NYI","L","68","941.81666666667","7","10","7","3","17","48.57","107","6.54","12.76","202","149","106","54","7","24","14","7","7","0","0","3","30","20","19","44","17","17","23","42.50"
"432","Alexandre Carrier","NSH","D","67","1081.6833333333","3","14","6","8","17","33.33","63","4.76","3.3","149","101","54","4","4","1","40","20","20","0","0","9","21","13","46","150","106","0","0","-"
"489","Samuel Girard","COL","D","54","908.51666666667","3","14","8","6","17","34.00","64","4.69","3.13","169","90","49","5","1","14","8","4","4","0","0","7","30","19","55","55","78","0","0","-"
"516","Michael Eyssimont","T.B","C","73","826.65","8","9","4","5","17","56.67","126","6.35","10.45","245","184","121","50","10","20","90","27","20","4","3","27","20","27","104","141","28","5","5","50.00"
"566","Josh Norris","OTT","C","50","688.45","11","6","1","5","17","54.84","81","13.58","7.47","143","105","80","42","5","11","20","10","10","0","0","16","21","22","73","56","29","292","265","52.42"
"570","Erik Brannstrom","OTT","D","68","980.83333333333","3","14","5","9","17","40.48","59","5.08","3.49","141","79","38","6","5","10","28","10","9","0","1","3","46","19","28","80","82","0","0","-"
"644","Nils Lundkvist","DAL","D","52","710.58333333333","2","15","11","4","17","42.50","59","3.39","1.79","150","86","34","1","1","12","14","7","7","0","0","0","18","4","35","81","33","0","0","-"
"650","Michael Kesselring","ARI","D","57","856.48333333333","5","12","4","8","17","37.78","67","7.46","2.71","174","120","39","6","4","14","62","24","21","2","1","11","23","12","86","72","45","0","0","-"
"705","Bobby Brink","PHI","R","51","597.38333333333","7","10","9","1","17","62.96","55","12.73","7.27","103","76","59","30","3","13","8","4","4","0","0","13","9","10","20","54","20","3","3","50.00"
"706","Kaapo Kakko","NYR","R","54","648.71666666667","11","6","4","2","17","68.00","74","14.86","6.62","137","104","60","29","2","10","16","7","7","0","0","7","16","15","20","50","16","8","7","53.33"
"750","Tye Kartye","SEA","L","69","795.11666666667","9","8","4","4","17","77.27","94","9.57","10.04","194","145","113","52","6","13","35","12","10","1","1","14","8","22","149","61","23","38","41","48.10"
"758","Braden Schneider","NYR","D","75","1093.2666666667","4","13","5","8","17","30.91","82","4.88","3.38","180","109","49","9","4","18","16","8","8","0","0","4","31","25","122","154","113","0","0","-"
"868","Simon Nemec","N.J","D","53","938.56666666667","3","14","11","3","17","32.69","50","6.00","3.35","146","81","44","14","1","20","20","10","10","0","0","8","22","13","14","55","88","0","0","-"
"887","Leo Carlsson","ANA","C","48","749.66666666667","6","11","7","4","17","62.96","78","7.69","7.57","127","104","82","35","8","11","14","7","7","0","0","16","28","32","20","34","21","150","295","33.71"
"1","Ryan Suter","DAL","D","75","1326.4666666667","2","14","6","8","16","25.40","93","2.15","3.51","234","151","61","6","3","15","22","11","11","0","0","0","28","14","61","74","92","0","0","-"
"72","Mike Hoffman","S.J","C","64","786.38333333333","7","9","3","6","16","72.73","57","12.28","5.82","122","89","56","20","3","9","20","10","10","0","0","5","11","29","20","26","25","10","19","34.48"
"109","Chris Tanev","CGY, DAL","D","68","1160.9833333333","2","14","6","8","16","26.67","47","4.26","1.17","101","64","20","2","0","5","24","12","12","0","0","5","30","20","28","127","149","0","0","-"
"134","Ryan Johansen","COL","C","63","719.25","9","7","6","1","16","59.26","58","15.52","6.33","102","80","52","29","4","9","30","7","5","0","2","7","15","20","46","30","12","327","298","52.32"
"156","Sean Kuraly","CBJ","C","57","652.98333333333","9","7","6","1","16","64.00","85","10.59","8.07","151","114","73","32","4","19","34","17","17","0","0","12","14","7","120","43","27","191","201","48.72"
"236","Josh Anderson","MTL","R","70","947.1","8","8","5","3","16","41.03","107","7.48","13.7","216","171","129","71","6","18","54","21","17","4","0","28","16","20","124","54","36","12","12","50.00"
"339","Nicolas Aube-Kubel","WSH","R","55","655.11666666667","6","10","7","3","16","61.54","55","10.91","5.22","126","92","71","25","5","9","23","10","9","1","0","14","18","30","127","93","25","5","11","31.25"
"453","Joey Anderson","CHI","R","48","600.03333333333","4","12","10","2","16","59.26","51","7.84","5","94","70","55","24","5","11","8","4","4","0","0","3","17","22","37","32","14","0","2","0.00"
"459","Ryan Lindgren","NYR","D","69","1138.5","3","13","4","9","16","28.07","62","4.84","2.64","145","92","45","11","1","5","26","13","13","0","0","17","16","8","69","113","68","0","0","-"
"541","Mikey Anderson","L.A","D","66","1213.0166666667","2","14","7","7","16","33.33","78","2.56","4.25","185","116","57","12","2","17","16","8","8","0","0","10","20","12","100","111","90","0","0","-"
"576","David Kampf","TOR","C","70","773.45","7","9","3","6","16","59.26","70","10.00","6.56","120","90","63","31","8","11","16","8","8","0","0","10","12","18","64","93","14","306","260","54.06"
"579","Jan Rutta","S.J","D","63","1047.1666666667","4","12","5","7","16","50.00","57","7.02","3.51","180","88","41","6","1","15","38","15","14","0","1","6","16","9","45","37","75","0","0","-"
"655","Pontus Holmberg","TOR","R","46","476.23333333333","6","10","6","4","16","59.26","44","13.64","5.78","81","65","53","30","3","3","18","9","9","0","0","9","9","11","33","78","34","60","62","49.18"
"714","Philip Tomasino","NSH","C","41","449.55","7","9","4","5","16","80.00","59","11.86","6.31","102","80","68","26","3","17","15","6","5","1","0","6","22","15","8","47","18","3","11","21.43"
"727","Simon Holmstrom","NYI","R","70","817.78333333333","9","7","7","0","16","53.33","55","16.36","6.99","127","96","75","35","5","6","10","5","5","0","0","6","16","40","13","48","33","5","9","35.71"
"730","Jordan Spence","L.A","D","63","810.73333333333","1","15","7","8","16","39.02","57","1.75","2.43","136","79","46","10","2","18","8","4","4","0","0","1","16","5","51","80","50","0","0","-"
"741","Valtteri Puustinen","PIT","R","45","469.53333333333","4","12","8","4","16","72.73","66","6.06","5.64","112","87","56","24","3","17","6","3","3","0","0","2","11","15","26","25","27","1","3","25.00"
"824","Kent Johnson","CBJ","C","42","477.38333333333","6","10","6","4","16","69.57","43","13.95","3.2","83","60","33","8","0","4","6","2","2","0","0","5","6","14","8","22","16","5","8","38.46"
"13","Jack Johnson","COL","D","73","1009.25","3","12","7","5","15","30.61","68","4.41","2.5","177","97","45","4","2","18","36","9","7","0","2","8","16","11","64","69","75","0","0","-"
"17","Andrew Cogliano","COL","C","68","569.95","5","10","7","3","15","62.50","54","9.26","4.31","88","69","45","19","3","10","16","8","8","0","0","12","12","9","22","42","25","19","29","39.58"
"37","Pat Maroon","MIN","L","49","584.26666666667","4","11","7","4","15","62.50","49","8.16","4.86","94","66","46","24","4","6","60","17","10","6","1","13","17","14","53","38","16","11","19","36.67"
"71","Tyler Johnson","CHI","C","60","773.85","9","6","3","3","15","78.95","71","12.68","8.76","143","110","81","40","9","13","20","10","10","0","0","9","15","19","35","19","29","127","160","44.25"
"108","Radko Gudas","ANA","D","60","973.55","6","9","3","6","15","34.09","75","8.00","2.76","197","127","29","3","8","14","116","40","33","4","3","23","26","11","182","70","101","0","0","-"
"125","Cam Fowler","ANA","D","74","1386.8833333333","2","13","2","11","15","38.46","68","2.94","3.21","172","97","42","4","0","8","18","9","9","0","0","4","28","25","25","52","81","0","0","-"
"162","Mike Reilly","FLA, NYI","D","54","827.76666666667","4","11","6","5","15","45.45","92","4.35","3.15","190","134","44","5","3","14","22","11","11","0","0","5","25","7","41","56","52","0","0","-"
"255","Jonny Brodzinski","NYR","C","53","542.68333333333","5","10","3","7","15","60.00","75","6.67","5.67","144","103","67","24","11","16","8","4","4","0","0","8","12","17","24","46","24","133","141","48.54"
"340","Brandon Montour","FLA","D","60","1139.3166666667","6","9","2","7","15","31.91","125","4.80","7.33","302","182","87","20","3","25","44","14","12","0","2","7","29","14","75","67","59","0","0","-"
"347","Jake Walman","DET","D","62","1032.3666666667","10","5","2","3","15","28.30","95","10.53","3.52","225","142","43","7","4","18","42","17","16","0","1","13","22","13","35","23","118","0","0","-"
"423","Yakov Trenin","COL, NSH","C","70","887.11666666667","12","3","2","1","15","38.46","104","11.54","14.38","211","161","109","62","3","17","36","11","8","2","1","9","30","31","154","74","23","52","58","47.27"
"435","Niko Mikkola","FLA","D","76","1327.35","3","12","4","8","15","28.85","85","3.53","3.48","193","115","53","13","3","16","46","19","18","0","1","11","30","8","139","144","89","0","0","-"
"560","Henri Jokiharju","BUF","D","68","1204.8333333333","3","12","7","5","15","26.32","78","3.85","3.1","173","109","47","6","1","9","20","10","10","0","0","4","26","16","72","91","97","0","0","-"
"563","Timothy Liljegren","TOR","D","52","882.96666666667","3","12","3","9","15","35.71","51","5.88","1.78","126","75","40","3","2","12","16","8","8","0","0","4","34","8","65","131","104","0","0","-"
"597","Morgan Barron","WPG","C","74","662.81666666667","10","5","2","3","15","60.00","75","13.33","8.33","128","100","70","32","7","9","19","8","7","1","0","9","8","15","111","69","32","38","43","46.91"
"653","Connor Dewar","MIN, TOR","C","68","639.61666666667","10","5","3","2","15","71.43","66","15.15","7.34","132","96","70","30","8","10","28","11","9","2","0","5","5","15","92","56","28","153","178","46.22"
"689","Peyton Krebs","BUF","C","74","850.48333333333","4","11","5","6","15","48.39","64","6.25","6.58","126","98","75","28","4","11","65","22","19","1","2","12","12","8","82","106","23","236","258","47.77"
"5","Corey Perry","CHI, EDM","R","45","513.05","7","7","5","2","14","60.87","56","12.50","7.04","101","81","67","39","3","12","44","16","12","4","0","13","15","13","33","51","13","0","1","0.00"
"50","Alec Martinez","VGK","D","49","850.5","4","10","5","5","14","31.11","62","6.45","2.14","159","96","38","1","0","12","4","2","2","0","0","4","19","9","23","67","140","0","0","-"
"104","Nick Jensen","WSH","D","72","1201.3833333333","1","13","6","7","14","29.79","61","1.64","3.37","172","102","50","10","1","17","10","5","5","0","0","13","50","18","47","124","78","0","0","-"
"268","Ryan Graves","PIT","D","70","1139.0166666667","3","11","3","8","14","30.43","75","4.00","3.1","187","105","39","6","1","16","30","14","14","0","0","6","37","18","59","68","117","0","0","-"
"315","Aaron Ekblad","FLA","D","51","832.3","3","11","5","6","14","31.11","74","4.05","3.46","183","114","51","8","2","19","44","18","17","0","1","3","16","12","54","40","47","0","0","-"
"397","Brandon Carlo","BOS","D","71","1195.0333333333","4","10","8","2","14","23.33","68","5.88","2.33","156","107","31","7","3","10","38","19","19","0","0","3","31","14","97","118","99","0","0","-"
"411","Jeremy Lauzon","NSH","D","72","1145.0833333333","6","8","4","4","14","28.57","89","6.74","4.6","217","129","55","10","9","18","81","30","23","7","0","24","22","10","300","68","74","0","0","-"
"472","Brett Howden","VGK","C","64","754.96666666667","5","9","7","2","14","45.16","66","7.58","7.86","117","94","79","39","5","12","21","9","8","1","0","8","19","21","63","54","45","144","157","47.84"
"477","Max Jones","ANA","L","52","585.71666666667","5","9","8","1","14","73.68","69","7.25","7.81","121","99","71","44","3","15","33","15","14","1","0","22","8","17","104","46","14","4","9","30.77"
"564","Dylan Samberg","WPG","D","71","957.51666666667","1","13","8","5","14","42.42","69","1.45","1.86","167","97","34","2","1","11","37","13","11","1","1","6","29","20","46","101","78","0","0","-"
"604","Parker Kelly","OTT","L","72","662.13333333333","6","8","4","4","14","60.87","64","9.38","6.71","139","98","68","30","6","10","24","12","12","0","0","17","15","22","126","94","42","7","22","24.14"
"713","Alex Vlasic","CHI","D","69","1258.3","2","12","4","8","14","29.79","51","3.92","2.38","133","78","28","5","3","7","22","8","6","2","0","7","38","47","41","92","114","0","0","-"
"869","Matthew Poitras","BOS","C","33","409.63333333333","5","9","3","6","14","73.68","37","13.51","3.68","73","46","44","19","3","5","6","3","3","0","0","13","15","19","15","42","14","108","141","43.37"
"62","Justin Schultz","SEA","D","63","879.55","5","8","3","5","13","61.90","70","7.14","3.15","175","107","51","5","3","16","22","11","11","0","0","0","8","13","15","55","57","0","0","-"
"76","Jakob Silfverberg","ANA","R","74","718.83333333333","5","8","4","4","13","81.25","87","5.75","6.66","159","124","67","28","4","10","20","10","10","0","0","10","19","15","12","49","29","13","20","39.39"
"93","Brian Dumoulin","SEA","D","72","1108.0833333333","4","9","4","5","13","38.24","56","7.14","2.78","157","96","45","5","2","13","20","10","10","0","0","7","20","12","57","81","61","0","0","-"
"204","Zemgus Girgensons","BUF","L","58","628.31666666667","8","5","2","3","13","59.09","68","11.76","7.16","123","99","70","42","5","12","21","9","8","1","0","8","4","7","121","82","29","63","70","47.37"
"215","Oskar Sundqvist","STL","C","71","756.08333333333","2","11","8","3","13","61.90","53","3.77","8.14","117","95","61","32","2","6","28","14","14","0","0","19","12","24","63","62","43","206","290","41.53"
"222","Adam Pelech","NYI","D","51","885.31666666667","1","12","6","6","13","34.21","60","1.67","2.21","155","96","35","5","1","11","27","12","11","1","0","9","26","10","51","63","58","0","0","-"
"234","Brett Kulak","EDM","D","73","1034.1166666667","3","10","3","7","13","29.55","77","3.90","3.23","177","107","56","12","6","17","24","11","11","0","0","5","27","12","62","78","61","0","0","-"
"279","Justin Bailey","S.J","R","53","562.35","5","8","5","3","13","59.09","63","7.94","5.41","127","90","58","27","5","11","6","3","3","0","0","11","7","17","64","31","27","6","10","37.50"
"284","Brett Pesce","CAR","D","65","1157.7166666667","3","10","3","7","13","23.64","95","3.16","4.56","278","169","77","8","4","33","20","10","10","0","0","8","14","28","19","61","84","0","0","-"
"306","Conor Sheary","T.B","L","52","536.15","3","10","7","3","13","72.22","42","7.14","4.27","81","57","42","21","2","4","12","6","6","0","0","4","4","14","17","50","31","1","2","33.33"
"393","Keegan Kolesar","VGK","R","71","746.33333333333","6","7","4","3","13","56.52","65","9.23","6.53","128","94","76","35","6","7","45","15","10","5","0","10","18","20","220","84","32","5","7","41.67"
"430","Kevin Stenlund","FLA","C","75","731.16666666667","9","4","3","1","13","65.00","59","15.25","7.41","109","79","49","26","2","12","58","25","24","0","1","8","11","22","51","86","31","309","258","54.50"
"480","Dante Fabbro","NSH","D","54","804.73333333333","3","10","6","4","13","32.50","63","4.76","2.47","132","92","32","3","2","18","20","10","10","0","0","4","38","8","33","86","72","0","0","-"
"491","Jake Bean","CBJ","D","71","1079.9666666667","4","9","6","3","13","33.33","73","5.48","2.82","186","97","62","7","2","11","30","15","15","0","0","7","13","22","25","79","90","0","0","-"
"543","Urho Vaakanainen","ANA","D","64","991.01666666667","1","12","6","6","13","34.21","62","1.61","1.55","142","87","30","2","1","12","26","13","13","0","0","9","27","12","44","77","57","0","0","-"
"545","Jesper Boqvist","BOS","C","41","437.6","5","8","5","3","13","68.42","44","11.36","3.61","65","52","41","22","2","6","6","3","3","0","0","2","9","12","57","76","14","43","78","35.54"
"612","Martin Fehervary","WSH","D","58","1001.6833333333","3","10","4","6","13","39.39","56","5.36","2.47","117","78","31","5","3","6","22","11","11","0","0","10","14","7","139","98","71","0","0","-"
"645","Jacob Bernard-Docker","OTT","D","64","908.43333333333","4","9","6","3","13","33.33","45","8.89","1.61","111","64","23","6","1","12","23","10","9","1","0","4","31","11","43","111","112","0","0","-"
"18","Marc-Edouard Vlasic","S.J","D","49","719.56666666667","6","6","2","4","12","52.17","53","11.32","2.38","129","83","39","11","0","18","20","6","5","0","1","2","20","10","26","37","79","0","0","-"
"36","Kevin Shattenkirk","BOS","D","58","820.65","3","9","6","3","12","33.33","61","4.92","2.16","149","84","44","6","4","17","16","8","8","0","0","3","17","11","44","87","79","0","0","-"
"55","Zach Bogosian","MIN, T.B","D","59","946.76666666667","3","9","5","4","12","25.53","77","3.90","2.48","172","112","43","6","3","19","55","18","15","1","2","8","20","8","84","33","56","0","0","-"
"141","Jani Hakanpää","DAL","D","64","977.83333333333","2","10","5","5","12","22.64","55","3.64","1.69","144","84","37","4","4","10","33","14","13","1","0","4","30","12","147","139","93","0","0","-"
"142","Sam Carrick","ANA, EDM","C","71","647.85","6","6","4","2","12","66.67","64","9.38","6.75","117","96","57","28","4","12","96","25","13","10","2","25","13","15","119","68","19","254","230","52.48"
"179","Jamie Oleksiak","SEA","D","74","1235.7333333333","2","10","3","7","12","22.64","99","2.02","4.99","190","130","57","18","5","11","31","14","13","1","0","6","20","27","72","42","108","0","0","-"
"201","Mark Jankowski","NSH","C","25","273.01666666667","6","6","1","5","12","85.71","37","16.22","4.61","66","55","53","22","2","1","2","1","1","0","0","1","5","13","7","20","9","49","49","50.00"
"212","Radek Faksa","DAL","C","67","697.08333333333","4","8","7","1","12","44.44","54","7.41","7.79","118","93","66","37","5","14","10","5","5","0","0","7","15","18","74","115","29","209","157","57.10"
"298","Ryan Pulock","NYI","D","51","974.7","3","9","3","6","12","26.67","64","4.69","1.95","147","95","35","1","6","19","12","6","6","0","0","2","21","16","78","72","117","0","0","-"
"308","Ryan Carpenter","S.J","C","57","549.91666666667","5","7","4","3","12","60.00","54","9.26","6.97","90","78","57","31","1","9","6","3","3","0","0","2","9","12","36","44","24","189","203","48.21"
"311","Garnet Hathaway","PHI","R","76","806.45","6","6","5","1","12","46.15","93","6.45","11.41","166","133","107","59","2","18","118","31","22","4","5","38","13","8","251","114","43","18","9","66.67"
"409","Anthony Beauvillier","CHI, NSH, VAN","L","53","667.71666666667","3","9","4","5","12","60.00","78","3.85","9.12","152","124","91","40","2","17","6","3","3","0","0","3","7","28","39","63","30","37","31","54.41"
"485","Boris Katchouk","CHI, OTT","L","51","523.83333333333","6","6","3","3","12","75.00","52","11.54","4.47","97","72","53","19","4","6","10","5","5","0","0","4","17","18","59","25","12","8","11","42.11"
"493","Mikhail Sergachev","T.B","D","34","626.75","2","10","5","5","12","48.00","42","4.76","2.13","110","64","28","1","0","6","16","8","8","0","0","3","16","7","27","24","51","0","0","-"
"494","Nathan Bastian","N.J","R","54","472.75","5","7","3","4","12","70.59","50","10.00","7.25","89","71","56","37","1","9","25","11","10","1","0","9","4","8","105","71","22","13","11","54.17"
"511","Michael Pezzetta","MTL","L","53","404.75","3","9","6","3","12","70.59","38","7.89","3.43","79","55","35","15","3","7","46","14","8","6","0","11","15","2","189","39","24","6","8","42.86"
"530","Nicolas Hague","VGK","D","65","1085.1","2","10","4","6","12","26.09","94","2.13","3.74","214","131","53","7","2","19","43","17","14","3","0","13","20","10","102","125","87","0","0","-"
"685","Nico Sturm","S.J","C","55","693.06666666667","4","8","7","1","12","54.55","57","7.02","6.69","112","86","71","39","5","9","12","5","5","0","0","7","14","14","46","37","29","388","269","59.06"
"830","Dylan Guenther","ARI","R","37","453.66666666667","5","7","5","2","12","60.00","67","7.46","5.65","129","98","71","23","9","10","8","4","4","0","0","3","14","11","24","37","22","5","3","62.50"
"16","T.J. Oshie","WSH","R","47","640.23333333333","4","7","3","4","11","50.00","55","7.27","8.1","122","93","78","35","6","15","28","14","14","0","0","15","12","37","57","29","48","8","20","28.57"
"25","Trevor Lewis","L.A","C","74","709.06666666667","7","4","3","1","11","52.38","110","6.36","9.56","184","150","81","42","7","17","16","8","8","0","0","6","12","13","65","87","40","81","103","44.02"
"148","Colin Blackwell","CHI","C","39","495.11666666667","7","4","4","0","11","78.57","73","9.59","7.06","135","98","56","24","5","11","8","4","4","0","0","14","9","13","40","37","17","23","24","48.94"
