"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"74","Ryan O'Reilly","NSH","C","75","253.21666666667","14","10","3","7","24","63.16","49","28.57","10.78","83","72","73","45","0","11","6","3","3","0","0","1","6","1","3","12","0","139","104","57.20"
"86","Chris Kreider","NYR","L","75","263.48333333333","14","10","7","3","24","46.15","64","21.88","15.17","101","93","96","75","1","14","4","2","2","0","0","0","4","2","4","2","1","1","2","33.33"
"385","Brock Boeser","VAN","R","74","278.15","16","8","4","4","24","51.06","74","21.62","15.55","121","98","95","53","0","12","2","1","1","0","0","1","2","3","3","5","1","0","0","-"
"403","Mitchell Marner","TOR","R","62","195.9","7","17","13","4","24","60.00","30","23.33","5.6","51","38","32","14","0","9","4","2","2","0","0","1","6","2","1","6","0","0","0","-"
"611","Noah Dobson","NYI","D","75","227.53333333333","1","23","14","9","24","68.57","19","5.26","1.44","68","29","18","0","1","6","2","1","1","0","0","1","7","3","2","2","4","0","0","-"
"153","Vincent Trocheck","NYR","C","75","259.95","11","12","10","2","23","45.10","56","19.64","11.97","106","89","89","41","0","9","8","4","4","0","0","1","3","3","1","12","0","182","99","64.77"
"166","Ryan Nugent-Hopkins","EDM","C","72","238.65","4","19","6","13","23","43.40","35","11.43","5.86","74","53","57","16","0","7","2","1","1","0","0","0","3","6","2","3","0","0","5","0.00"
"314","Dylan Larkin","DET","C","61","199.28333333333","11","12","7","5","23","79.31","52","21.15","6.96","91","66","65","26","0","7","14","3","2","0","1","4","7","0","0","3","0","110","88","55.56"
"532","Robert Thomas","STL","C","75","242.05","7","16","9","7","23","79.31","48","14.58","5.61","99","68","45","10","0","8","4","2","2","0","0","1","9","2","0","10","0","119","91","56.67"
"779","Luke Hughes","N.J","D","75","261.65","4","19","6","13","23","58.97","34","11.76","2.41","117","49","35","2","0","12","2","1","1","0","0","0","15","4","1","13","0","0","0","-"
"256","Oliver Bjorkstrand","SEA","R","74","173.03333333333","8","14","6","8","22","78.57","38","21.05","4.83","100","68","49","9","0","11","2","1","1","0","0","1","0","3","1","11","1","0","1","0.00"
"322","Jared McCann","SEA","L","73","182.58333333333","9","13","7","6","22","81.48","43","20.93","4.88","85","62","42","11","0","6","4","2","2","0","0","0","0","0","0","7","1","10","14","41.67"
"14","Anze Kopitar","L.A","C","74","221.03333333333","9","12","9","3","21","61.76","32","28.13","4.87","49","43","34","18","0","7","0","0","0","0","0","1","7","2","0","2","0","124","91","57.67"
"33","Jamie Benn","DAL","L","75","173.58333333333","7","14","6","8","21","63.64","36","19.44","6.62","62","50","50","29","1","9","12","5","5","0","0","2","3","2","1","6","1","94","66","58.75"
"255","Carter Verhaeghe","FLA","C","75","238.55","8","13","7","6","21","50.00","48","16.67","5.94","104","66","59","14","0","13","6","3","3","0","0","0","4","0","3","10","1","6","6","50.00"
"319","Nick Schmaltz","ARI","C","71","231.8","10","11","6","5","21","60.00","34","29.41","7.05","63","51","54","24","0","7","0","0","0","0","0","0","4","3","1","4","2","40","31","56.34"
"324","Adrian Kempe","L.A","R","69","206.55","3","18","11","7","21","65.63","46","6.52","6.55","113","79","46","10","0","12","4","1","1","0","0","0","4","2","8","4","0","1","1","50.00"
"383","Dylan Strome","WSH","C","74","224.93333333333","6","15","13","2","21","70.00","42","14.29","7.61","63","51","46","27","0","18","2","1","1","0","0","0","7","2","0","3","1","152","105","59.14"
"6","Joe Pavelski","DAL","C","75","199.88333333333","11","9","7","2","20","54.05","54","20.37","10.74","84","70","76","43","0","12","4","2","2","0","0","0","2","4","2","6","2","35","37","48.61"
"12","Sidney Crosby","PIT","C","75","269.78333333333","9","11","5","6","20","66.67","61","14.75","10.8","117","92","67","30","0","16","6","3","3","0","0","0","14","3","3","4","0","185","126","59.49"
"59","John Carlson","WSH","D","74","255","5","15","6","9","20","60.61","36","13.89","4.59","86","58","28","6","1","15","4","2","2","0","0","0","9","3","4","1","4","0","0","-"
"66","Gustav Nyquist","NSH","C","75","227.95","5","15","8","7","20","60.61","22","22.73","3.32","46","33","30","9","0","2","0","0","0","0","0","4","12","0","0","7","0","3","1","75.00"
"135","Mikael Granlund","S.J","C","61","172.56666666667","1","19","9","10","20","76.92","21","4.76","2.55","53","32","24","4","0","2","6","3","3","0","0","0","2","2","3","4","1","26","30","46.43"
"280","Sean Monahan","MTL, WPG","C","76","249.23333333333","9","11","7","4","20","52.63","40","22.50","8.72","67","57","63","38","0","8","2","1","1","0","0","0","3","4","2","4","0","119","101","54.09"
"284","Valeri Nichushkin","COL","R","48","189.58333333333","15","5","1","4","20","54.05","44","34.09","8.41","57","55","51","46","0","3","6","3","3","0","0","0","3","1","2","9","0","0","0","-"
"603","Rasmus Dahlin","BUF","D","75","234.73333333333","6","14","10","4","20","68.97","51","11.76","3.63","99","66","36","4","1","10","4","2","2","0","0","2","3","9","7","4","2","0","0","-"
"666","Cole Caufield","MTL","R","74","279.96666666667","8","12","5","7","20","52.63","70","11.43","10.18","120","100","61","19","1","8","2","1","1","0","0","1","7","2","1","10","2","0","0","-"
"736","Tim Stützle","OTT","C","74","252","1","19","4","15","20","68.97","33","3.03","4.39","77","45","45","7","0","8","2","1","1","0","0","3","21","3","3","8","1","15","9","62.50"
"129","Zach Hyman","EDM","L","72","232.31666666667","15","4","3","1","19","38.00","62","24.19","14.04","89","83","84","72","0","12","14","7","7","0","0","2","2","0","2","10","0","0","0","-"
"252","Jake Guentzel","CAR, PIT","C, L","61","226.06666666667","4","15","9","6","19","73.08","53","7.55","9.8","106","75","85","44","0","19","2","1","1","0","0","0","5","3","1","10","0","0","1","0.00"
"360","Frank Vatrano","ANA","R","75","190","12","7","2","5","19","82.61","68","17.65","6.19","114","81","42","9","0","7","4","2","2","0","0","1","3","2","3","6","1","0","0","-"
"404","Joel Eriksson Ek","MIN","C","69","267.71666666667","12","7","3","4","19","46.34","75","16.00","18.79","111","101","102","86","1","22","4","2","2","0","0","4","1","2","9","12","1","178","124","58.94"
"537","Miro Heiskanen","DAL","D","64","214.76666666667","2","17","12","5","19","54.29","33","6.06","3.28","90","49","28","3","0","10","0","0","0","0","0","2","3","4","2","1","3","0","0","-"
"561","Drake Batherson","OTT","R","74","218.05","7","12","9","3","19","70.37","39","17.95","8.1","72","60","53","32","0","4","2","1","1","0","0","0","4","1","8","10","0","4","5","44.44"
"589","Brady Tkachuk","OTT","L","73","245.56666666667","10","9","6","3","19","65.52","70","14.29","13.89","115","102","89","48","0","17","2","1","1","0","0","0","11","1","9","4","0","95","71","57.23"
"674","Matt Boldy","MIN","L","67","262.61666666667","8","11","5","6","19","50.00","76","10.53","10.91","174","120","107","28","0","20","4","2","2","0","0","4","8","3","3","12","2","11","10","52.38"
"821","Connor Bedard","CHI","C","61","212.86666666667","3","16","13","3","19","67.86","48","6.25","6.15","106","77","62","12","0","4","0","0","0","0","0","2","8","8","0","6","0","6","8","42.86"
"51","Drew Doughty","L.A","D","74","231.8","6","12","4","8","18","52.94","30","20.00","2.98","72","42","24","4","0","7","0","0","0","0","0","0","2","3","6","4","9","0","0","-"
"277","Jonathan Drouin","COL","L","72","269.75","4","14","7","7","18","40.00","21","19.05","3.9","40","29","30","13","0","1","8","4","4","0","0","0","5","3","0","7","1","6","7","46.15"
"283","Bo Horvat","NYI","C","74","217.26666666667","10","8","6","2","18","50.00","47","21.28","6.58","93","61","76","23","0","11","9","3","2","1","0","1","4","0","2","4","0","130","103","55.79"
"345","Michael Bunting","CAR, PIT","L","74","207.68333333333","6","12","9","3","18","52.94","39","15.38","8.87","84","59","67","35","0","14","6","3","3","0","0","3","9","2","1","4","0","0","2","0.00"
"388","Roope Hintz","DAL","C","73","188.5","7","11","4","7","18","51.43","39","17.95","7.23","61","52","46","28","0","10","2","1","1","0","0","0","6","0","1","6","0","15","9","62.50"
"450","Alex DeBrincat","DET","R","75","231.61666666667","10","8","5","3","18","54.55","57","17.54","8.58","106","84","50","11","0","6","6","3","3","0","0","2","7","1","2","3","0","1","8","11.11"
"726","Seth Jarvis","CAR","C","75","224.56666666667","11","7","4","3","18","43.90","49","22.45","12.43","77","70","68","49","1","11","4","2","2","0","0","0","6","0","11","11","0","25","24","51.02"
"4","Brent Burns","CAR","D","75","199","4","13","3","10","17","50.00","37","10.81","3.06","78","53","22","0","0","8","0","0","0","0","0","1","6","2","1","0","1","0","0","-"
"73","Kyle Palmieri","NYI","C","75","208.93333333333","8","9","5","4","17","53.13","50","16.00","11.53","79","70","61","47","0","15","4","2","2","0","0","0","7","1","3","10","0","0","0","-"
"76","John Tavares","TOR","C","72","217.93333333333","8","9","2","7","17","50.00","75","10.67","14.3","122","102","96","67","1","16","4","2","2","0","0","2","6","3","2","12","0","137","95","59.05"
"119","Brock Nelson","NYI","C","75","218.1","9","8","4","4","17","50.00","57","15.79","8.56","101","79","65","18","0","5","6","3","3","0","0","2","6","3","2","6","3","4","10","28.57"
"123","Cam Fowler","ANA","D","74","179.5","2","15","9","6","17","73.91","29","6.90","1.51","61","36","15","0","0","4","0","0","0","0","0","0","6","0","1","0","5","0","0","-"
"150","Johnny Gaudreau","CBJ","L","75","225.86666666667","1","16","10","6","17","80.95","30","3.33","3.39","79","47","31","4","0","8","0","0","0","0","0","0","5","1","1","3","0","0","0","-"
"171","Mark Scheifele","WPG","C","68","212.21666666667","6","11","8","3","17","65.38","33","18.18","5.3","50","43","38","17","0","5","4","2","2","0","0","4","2","1","1","18","0","77","87","46.95"
"330","Brandon Montour","FLA","D","60","226.53333333333","1","16","4","12","17","42.50","25","4.00","2.1","72","39","25","5","0","4","0","0","0","0","0","1","8","2","6","3","1","0","0","-"
"363","Kyle Connor","WPG","L","59","195.9","5","12","5","7","17","68.00","44","11.36","3.98","90","55","31","1","0","7","4","2","2","0","0","0","7","0","0","2","1","0","0","-"
"587","Philipp Kurashev","CHI","C","68","205.5","5","12","10","2","17","65.38","38","13.16","4.86","76","57","31","13","0","8","2","1","1","0","0","0","5","3","2","3","0","26","28","48.15"
"668","Moritz Seider","DET","D","75","181.1","3","14","8","6","17","60.71","24","12.50","1.69","55","34","18","0","0","3","2","1","1","0","0","1","3","2","7","2","4","0","0","-"
"9","Evgeni Malkin","PIT","C","75","255.31666666667","5","11","4","7","16","61.54","64","7.81","8.61","137","90","67","17","2","23","8","4","4","0","0","5","14","4","1","2","3","13","8","61.90"
"113","Tyler Toffoli","N.J, WPG","C, R","72","242.58333333333","9","7","4","3","16","41.03","55","16.36","9.65","97","73","68","34","0","8","2","1","1","0","0","1","5","2","5","12","0","4","5","44.44"
"189","Morgan Rielly","TOR","D","65","166.46666666667","1","15","9","6","16","57.14","20","5.00","2.37","46","33","19","5","0","5","4","2","2","0","0","1","3","1","3","3","6","0","0","-"
"368","Jack Eichel","VGK","C","55","221.93333333333","8","8","4","4","16","61.54","69","11.59","5.41","116","83","41","11","0","9","4","2","2","0","0","2","3","6","0","7","0","24","32","42.86"
"369","Vince Dunn","SEA","D","58","164.2","4","12","6","6","16","66.67","16","25.00","1.37","54","24","26","1","0","5","0","0","0","0","0","0","1","2","2","0","4","0","0","-"
"454","Jakob Chychrun","OTT","D","74","196.56666666667","7","9","3","6","16","64.00","52","13.46","5.12","102","80","37","6","0","6","8","4","4","0","0","2","3","3","0","1","1","0","0","-"
"470","Jordan Kyrou","STL","C","75","218.28333333333","5","11","4","7","16","64.00","38","13.16","5.75","94","61","47","13","0","6","2","1","1","0","0","1","2","5","0","8","0","0","0","-"
"599","Andrei Svechnikov","CAR","R","54","137.71666666667","5","11","7","4","16","59.26","24","20.83","4.53","58","43","25","8","1","3","4","2","2","0","0","1","3","2","3","4","0","0","0","-"
"22","Nick Foligno","CHI","L","68","174.98333333333","8","7","3","4","15","60.00","30","26.67","7.64","47","43","43","35","0","5","6","3","3","0","0","1","5","4","6","2","2","73","62","54.07"
"29","Claude Giroux","OTT","R","74","212.81666666667","2","13","10","3","15","71.43","20","10.00","3.38","45","28","28","9","1","5","2","1","1","0","0","1","7","1","2","3","0","106","55","65.84"
"42","David Perron","DET","L","69","207.55","7","8","5","3","15","46.88","40","17.50","6.62","76","58","47","15","1","5","5","1","0","1","0","0","3","0","2","5","1","1","7","12.50"
"57","Erik Karlsson","PIT","D","75","261.26666666667","2","13","10","3","15","55.56","35","5.71","3.23","99","53","33","2","0","8","10","5","5","0","0","0","11","8","1","3","2","0","0","-"
"78","Matt Duchene","DAL","C","73","153.5","6","9","5","4","15","71.43","33","18.18","5.06","59","45","35","16","0","10","4","2","2","0","0","0","6","0","2","6","0","29","21","58.00"
"82","Nazem Kadri","CGY","C","73","228.35","7","8","5","3","15","60.00","52","13.46","10.49","98","75","72","41","1","9","6","3","3","0","0","1","13","3","2","9","1","89","83","51.74"
"167","Jonathan Huberdeau","CGY","C","72","197.01666666667","4","11","6","5","15","65.22","28","14.29","3.93","50","36","31","12","1","6","4","2","2","0","0","0","7","2","1","4","1","1","0","100.00"
"204","Teuvo Teravainen","CAR","L","71","156.43333333333","8","7","2","5","15","62.50","35","22.86","4.71","66","48","26","11","0","6","2","1","1","0","0","0","2","2","0","2","0","10","12","45.45"
"251","Pavel Buchnevich","STL","L","73","229.01666666667","8","7","5","2","15","51.72","43","18.60","7.27","80","62","64","31","1","4","6","3","3","0","0","2","10","0","2","7","0","3","3","50.00"
"286","Josh Morrissey","WPG","D","75","245.43333333333","1","14","5","9","15","53.57","37","2.70","3.06","95","53","29","2","0","7","0","0","0","0","0","0","4","3","3","5","6","0","0","-"
"481","Tage Thompson","BUF","C","65","183.63333333333","8","7","3","4","15","60.00","60","13.33","5.28","112","83","32","4","0","4","2","1","1","0","0","0","3","1","1","7","1","13","16","44.83"
"521","Nico Hischier","N.J","C","64","221.4","6","9","7","2","15","45.45","55","10.91","10.41","85","67","70","45","1","14","0","0","0","0","0","1","5","2","2","11","0","139","92","60.17"
"575","Sean Durzi","ARI","D","68","225.6","3","12","3","9","15","42.86","30","10.00","2.43","80","42","31","1","1","8","17","3","1","1","1","2","9","2","3","6","2","0","0","-"
"721","Lucas Raymond","DET","L","75","206.78333333333","6","9","4","5","15","60.00","31","19.35","4.87","68","45","49","10","0","6","4","2","2","0","0","0","1","0","4","10","1","0","2","0.00"
"43","Patrick Kane","DET","R","43","137.65","2","12","9","3","14","66.67","36","5.56","3.81","62","46","29","8","0","6","2","1","1","0","0","0","6","0","1","1","0","0","0","-"
"70","Tyler Johnson","CHI","C","60","163.86666666667","7","7","1","6","14","66.67","32","21.88","6.12","44","40","33","24","0","10","4","2","2","0","0","0","3","3","2","2","0","19","23","45.24"
"143","Mark Stone","VGK","R","56","208.7","4","10","6","4","14","58.33","34","11.76","6.62","55","46","47","31","1","8","10","5","5","0","0","2","8","2","3","6","0","0","0","-"
"169","Ryan Strome","ANA","C","72","181.36666666667","2","12","6","6","14","63.64","24","8.33","2.71","36","31","14","5","0","3","14","7","7","0","0","3","7","1","1","2","0","35","44","44.30"
"184","Jonathan Marchessault","VGK","R","74","264.16666666667","7","7","3","4","14","50.00","73","9.59","9.31","136","97","76","20","0","13","6","3","3","0","0","2","7","0","4","12","0","2","2","50.00"
"366","Pavel Zacha","BOS","C","72","204.78333333333","5","9","5","4","14","43.75","43","11.63","6.93","73","58","60","31","1","10","0","0","0","0","0","0","3","0","3","8","0","109","60","64.50"
"372","Timo Meier","N.J","R","62","141","8","6","4","2","14","66.67","26","30.77","4.58","49","38","28","15","0","6","0","0","0","0","0","0","2","0","2","6","0","16","16","50.00"
"724","Jake Neighbours","STL","L","75","159.38333333333","8","6","4","2","14","53.85","35","22.86","7.77","51","44","46","36","1","9","6","3","3","0","0","3","0","1","1","7","0","0","1","0.00"
"776","William Eklund","S.J","L","72","183.65","6","8","5","3","14","58.33","32","18.75","6.69","70","53","46","17","0","8","6","3","3","0","0","0","2","0","1","7","2","8","8","50.00"
"811","Juraj Slafkovsky","MTL","L","74","227.43333333333","6","8","7","1","14","48.28","31","19.35","5.39","70","45","37","15","0","7","15","6","5","1","0","3","3","2","1","9","0","0","0","-"
"258","Nicholas Paul","T.B","L","74","219.65","8","5","3","2","13","28.26","27","29.63","7.89","49","44","44","35","0","5","7","2","1","1","0","1","3","0","1","8","1","87","69","55.77"
"263","Shea Theodore","VGK","D","39","142.76666666667","2","11","4","7","13","86.67","17","11.76","1.27","52","30","6","1","0","3","0","0","0","0","0","0","1","0","1","1","2","0","0","-"
"446","Charlie McAvoy","BOS","D","68","224.78333333333","1","12","7","5","13","48.15","24","4.17","2.36","62","35","27","2","0","5","4","2","2","0","0","1","10","2","1","8","2","0","0","-"
"557","Fabian Zetterlund","S.J","L","74","170.88333333333","5","8","7","1","13","52.00","26","19.23","4.57","61","41","36","18","0","5","2","1","1","0","0","0","3","3","2","1","1","3","8","27.27"
"639","Yegor Sharangovich","CGY","C","73","170.95","4","9","5","4","13","68.42","38","10.53","6.75","94","66","52","20","0","7","2","1","1","0","0","1","5","4","1","3","1","5","8","38.46"
"38","James van Riemsdyk","BOS","L","67","168.33333333333","6","6","3","3","12","54.55","36","16.67","8.45","55","51","51","47","0","9","8","4","4","0","0","0","2","0","0","2","0","4","5","44.44"
"58","Jordan Eberle","SEA","R","70","177.3","6","6","2","4","12","57.14","25","24.00","7.05","46","40","42","34","0","5","0","0","0","0","0","0","4","4","2","3","0","4","3","57.14"
"128","Jeff Skinner","BUF","L","68","184.4","8","4","1","3","12","52.17","51","15.69","7.6","82","65","52","23","0","12","0","0","0","0","0","1","5","3","2","5","0","9","8","52.94"
"164","William Karlsson","VGK","C","62","167.03333333333","5","7","6","1","12","60.00","31","16.13","5.57","51","41","37","21","0","4","2","1","1","0","0","0","4","3","2","6","1","95","62","60.51"
"186","Torey Krug","STL","D","74","216.01666666667","0","12","4","8","12","57.14","36","0.00","2.94","77","48","25","3","0","5","2","1","1","0","0","1","5","1","1","2","4","0","0","-"
"254","Anthony Duclair","S.J, T.B","L","66","123.03333333333","5","7","3","4","12","54.55","26","19.23","4.83","47","32","32","19","0","8","4","2","2","0","0","1","2","2","1","5","0","0","2","0.00"
"308","Sam Bennett","FLA","C","63","125.16666666667","5","7","4","3","12","63.16","38","13.16","5.53","65","49","43","16","1","5","12","2","1","0","1","0","6","1","2","5","0","28","22","56.00"
"397","Daniel Sprong","DET","R","69","132.26666666667","3","9","5","4","12","63.16","29","10.34","4.68","66","53","41","7","0","9","2","1","1","0","0","2","3","2","1","5","0","2","0","100.00"
"514","Morgan Geekie","BOS","C","70","130.21666666667","4","8","3","5","12","57.14","20","20.00","3.06","33","25","22","6","1","3","4","2","2","0","0","0","1","1","4","10","0","30","32","48.39"
"538","Martin Necas","CAR","C","70","143.58333333333","7","5","2","3","12","63.16","29","24.14","2.72","58","41","22","4","0","4","2","1","1","0","0","2","5","2","0","9","0","1","1","50.00"
"542","Josh Norris","OTT","C","50","157.63333333333","5","7","2","5","12","75.00","33","15.15","3.92","63","47","40","6","0","6","2","1","1","0","0","1","6","0","0","6","0","26","21","55.32"
"738","Brock Faber","MIN","D","74","180.43333333333","2","10","3","7","12","52.17","27","7.41","2.01","56","36","17","1","0","7","0","0","0","0","0","0","4","0","0","5","3","0","0","-"
"739","Quinton Byfield","L.A","C, R","72","173.18333333333","5","7","3","4","12","38.71","29","17.24","7.31","48","41","37","34","0","11","8","4","4","0","0","3","0","1","0","11","0","6","10","37.50"
"802","Logan Cooley","ARI","C","74","160.41666666667","3","9","6","3","12","63.16","24","12.50","3.15","48","35","23","11","0","4","0","0","0","0","0","1","11","0","0","9","1","13","17","43.33"
"16","T.J. Oshie","WSH","R","47","146.46666666667","7","4","1","3","11","73.33","28","25.00","8.02","59","52","54","27","0","9","14","3","2","0","1","1","2","1","1","8","0","3","10","23.08"
"48","Max Pacioretty","WSH","L","39","84.15","2","9","5","4","11","73.33","19","10.53","2.68","34","26","22","10","1","3","2","1","1","0","0","0","4","0","1","7","0","0","2","0.00"
"80","Brayden Schenn","STL","C","75","188.48333333333","3","8","5","3","11","61.11","45","6.67","6","84","66","46","11","1","4","7","2","1","1","0","3","5","4","5","11","0","57","32","64.04"
