"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"8","Joe Pavelski","DAL","C","82","1189.15","1295","1059","55.01","933","771","54.75","666","541","55.18","90","44","67.16","70.96","50.09","58.62","716","492","59.27","308","202","60.39","46","23","66.67","408","290","58.45","26","12","68.42","494","468","51.35","13","6","68.42","13.51","91.87","1.054","218","259","125","918","63.56","421","406","330","56.06"
"165","Dylan McIlrath","WSH","D","6","67.916666666667","84","69","54.90","58","57","50.43","35","34","50.72","2","8","20.00","3.36","3.39","49.82","48","33","59.26","15","10","60.00","2","4","33.33","33","23","58.93","0","3","0.00","31","29","51.67","0","1","0.00","5.71","76.47","0.822","7","11","13","68","35.00","12","22","23","34.29"
"930","Jesper Froden","SEA","R","14","138.53333333333","141","116","54.86","107","88","54.87","69","64","51.88","7","3","70.00","6.07","4.81","55.78","66","51","56.41","30","22","57.69","2","3","40.00","36","29","55.38","3","0","100.00","61","55","52.59","2","0","100.00","10.14","95.31","1.055","29","26","17","114","63.04","40","34","43","48.19"
"472","Daniel Sprong","SEA","R","66","625.41666666667","621","512","54.81","480","373","56.27","327","270","54.77","40","25","61.54","29.84","24.65","54.76","308","255","54.71","125","111","52.97","23","14","62.16","183","144","55.96","13","7","65.00","261","217","54.60","4","2","66.67","12.23","90.74","1.030","103","113","44","541","70.07","172","152","129","57.14"
"401","Fredrik Olofsson","DAL","L","28","284.16666666667","277","229","54.74","198","161","55.15","146","105","58.17","8","8","50.00","11.19","8.71","56.24","128","100","56.14","51","35","59.30","5","2","71.43","77","65","54.23","1","2","33.33","124","105","54.15","2","4","33.33","5.48","92.38","0.979","28","56","47","259","37.33","61","76","97","38.61"
"740","Kevin Bahl","N.J","D","42","550.53333333333","568","470","54.72","407","351","53.69","279","244","53.35","24","20","54.55","29.2","21.73","57.34","295","226","56.62","140","92","60.34","13","11","54.17","155","134","53.63","8","8","50.00","297","263","53.04","3","1","75.00","8.60","91.80","1.004","104","112","75","461","58.10","197","163","150","56.77"
"415","Kevin Labanc","S.J","R","72","937.33333333333","1023","847","54.71","720","632","53.25","515","469","52.34","49","61","44.55","47.57","47.22","50.18","546","443","55.21","215","172","55.56","23","28","45.10","331","271","54.98","19","22","46.34","548","462","54.26","7","11","38.89","9.51","86.99","0.965","145","191","135","787","51.79","329","288","294","52.81"
"408","Gustav Forsling","FLA","D","82","1567.4","1710","1416","54.70","1276","1130","53.03","937","818","53.39","90","73","55.21","84.98","79.4","51.70","877","750","53.90","380","370","50.67","45","35","56.25","497","380","56.67","22","23","48.89","753","590","56.07","20","15","57.14","9.61","91.08","1.007","209","380","220","1036","48.72","520","562","520","50.00"
"135","Radko Gudas","FLA","D","72","1057","1160","961","54.69","864","711","54.86","605","520","53.78","51","37","57.95","56.36","42.66","56.92","575","459","55.61","245","193","55.94","32","15","68.09","330","266","55.37","10","11","47.62","484","439","52.44","9","11","45.00","8.43","92.88","1.013","146","232","136","845","51.77","314","341","308","50.48"
"800","Alex Turcotte","L.A","C","4","27.866666666667","24","20","54.55","19","14","57.58","13","12","52.00","0","2","0.00","1","1.03","49.39","8","10","44.44","4","3","57.14","0","1","0.00","4","7","36.36","0","1","0.00","18","9","66.67","0","0","-","0.00","83.33","0.833","5","7","2","29","71.43","8","9","5","61.54"
"284","Jaycob Megna","S.J, SEA","D","54","922.73333333333","952","794","54.52","685","591","53.68","491","437","52.91","48","46","51.06","46.27","38.96","54.29","493","425","53.70","191","167","53.35","23","19","54.76","302","258","53.93","16","23","41.03","532","414","56.24","7","4","63.64","9.78","89.47","0.992","111","202","103","692","51.87","344","321","255","57.43"
"180","Ondrej Palat","N.J","L","49","679.63333333333","738","616","54.51","539","441","55.00","397","302","56.80","37","30","55.22","36.52","28.96","55.77","387","300","56.33","174","103","62.82","19","15","55.88","213","197","51.95","9","8","52.94","397","342","53.72","8","6","57.14","9.32","90.07","0.994","134","158","97","523","58.01","229","203","191","54.52"
"447","Mikko Rantanen","COL","R","82","1476.3833333333","1736","1450","54.49","1253","1111","53.00","916","826","52.58","96","76","55.81","84.43","75.59","52.76","875","671","56.60","325","319","50.47","50","37","57.47","550","352","60.98","23","20","53.49","778","651","54.44","19","15","55.88","10.48","90.80","1.013","360","347","170","943","67.92","730","517","420","63.48"
"650","Miro Heiskanen","DAL","D","79","1628.1333333333","1742","1455","54.49","1244","1092","53.25","863","789","52.24","86","74","53.75","81.12","72.29","52.88","893","675","56.95","351","304","53.59","42","45","48.28","542","371","59.36","23","18","56.10","730","647","53.01","18","9","66.67","9.97","90.62","1.006","269","353","157","1011","63.15","678","538","440","60.64"
"497","Denis Malgin","COL, TOR","C","65","667.2","681","569","54.48","503","413","54.91","378","293","56.33","26","22","54.17","31.14","25.5","54.98","349","289","54.70","131","123","51.57","13","10","56.52","218","166","56.77","7","8","46.67","309","250","55.28","6","4","60.00","6.88","92.49","0.994","99","140","90","553","52.38","174","191","180","49.15"
"444","Timo Meier","N.J, S.J","R","78","1275.55","1425","1191","54.47","1027","883","53.77","729","635","53.45","70","79","46.98","77.17","67.32","53.41","782","614","56.02","342","239","58.86","31","31","50.00","440","375","53.99","26","34","43.33","767","629","54.94","11","11","50.00","9.60","87.56","0.972","235","292","127","883","64.92","496","405","326","60.34"
