"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"424","Hayden Hodgson","PHI","R","1","4.7666666666667","4.7666666666667","0","138.46","0.00","0","62.94","0.00","0","50.35","0.00","0","0","-","0","1.74","0.00","0","62.94","0.00","0","12.59","0.00","0","0","-","0","67.13","0.00","0","0","-","36.36","127.27","22.22","0","0","-","-","100.00","1.00","25.17","25.17","12.59","62.94","66.67","25.17","25.17","25.17","50.00"
"760","Semyon Der-Arguchintsev","TOR","C","1","6.3666666666667","6.3666666666667","37.7","122.51","23.53","37.7","65.97","36.36","28.27","47.12","37.50","9.42","0","100.00","3.12","3.78","45.28","28.27","37.7","42.86","9.42","9.42","50.00","0","0","-","25.13","37.7","40.00","12.57","0","100.00","13.61","95.29","12.50","0","0","-","33.33","100.00","1.333","0","9.42","0","75.39","-","9.42","9.42","9.42","50.00"
"936","Marco Kasper","DET","C","1","14.816666666667","14.816666666667","36.45","117.44","23.68","32.4","93.14","25.81","16.2","68.84","19.05","0","0","-","2.91","7.52","27.90","20.25","60.74","25.00","12.15","36.45","25.00","0","0","-","10.8","32.4","25.00","0","0","-","23.4","76.04","23.53","0","0","-","0.00","100.00","1.000","12.15","24.3","8.1","36.45","60.00","16.2","32.4","20.25","44.44"
"934","Owen Beck","MTL","C","1","9.65","9.65","24.87","111.92","18.18","12.44","99.48","11.11","6.22","55.96","10.00","0","6.22","0.00","0.51","5.47","8.57","18.65","49.74","27.27","0","24.87","0.00","0","6.22","0.00","24.87","33.16","42.86","0","0","-","8.98","62.87","12.50","0","0","-","0.00","88.89","0.889","0","12.44","12.44","49.74","0.00","6.22","12.44","31.09","16.67"
"888","Justin Richards","CBJ","C","2","18.3","9.15","36.07","111.48","24.44","29.51","81.97","26.47","19.67","59.02","25.00","3.28","6.56","33.33","1.27","6.8","15.74","19.67","55.74","26.09","3.28","29.51","10.00","0","6.56","0.00","21.86","34.97","38.46","4.37","0","100.00","14.21","75.77","15.79","0","0","-","16.67","88.89","1.056","9.84","16.39","13.11","45.9","42.86","9.84","19.67","19.67","33.33"
"663","Lias Andersson","L.A","C","1","8.6166666666667","8.6166666666667","55.71","111.41","33.33","34.82","83.56","29.41","20.89","48.74","30.00","0","6.96","0.00","1.78","7.01","20.29","20.89","48.74","30.00","6.96","27.85","20.00","0","6.96","0.00","18.57","27.85","40.00","0","0","-","50.29","120.7","29.41","0","0","-","0.00","85.71","0.857","6.96","13.93","6.96","55.71","50.00","6.96","20.89","34.82","16.67"
"689","Nick Swaney","MIN","R","1","9.2166666666667","9.2166666666667","6.51","110.67","5.56","6.51","78.12","7.69","6.51","65.1","9.09","0","0","-","0.62","5.87","9.62","6.51","65.1","9.09","0","39.06","0.00","0","0","-","8.68","34.72","20.00","0","0","-","0","65.82","0.00","0","0","-","0.00","100.00","1.000","6.51","6.51","0","58.59","100.00","6.51","6.51","0","100.00"
"195","Andy Andreoff","NYI","C","3","20.433333333333","6.8111111111111","32.3","105.71","23.40","14.68","85.15","14.71","14.68","61.66","19.23","2.94","11.75","20.00","1.6","7.63","17.36","26.43","67.54","28.13","5.87","32.3","15.38","2.94","5.87","33.33","27.41","46.98","36.84","0","7.83","0.00","0","46.66","0.00","0","0","-","20.00","80.95","1.010","2.94","11.75","0","76.35","100.00","5.87","20.55","8.81","40.00"
"515","Dan Renouf","BOS","D","1","10.816666666667","10.816666666667","83.2","105.39","44.12","61.02","83.2","42.31","44.38","77.66","36.36","0","16.64","0.00","5.44","5.53","49.62","27.73","61.02","31.25","5.55","27.73","16.67","0","11.09","0.00","29.58","44.38","40.00","0","0","-","64.1","56.09","53.33","0","8.01","0.00","0.00","78.57","0.786","16.64","22.19","5.55","44.38","75.00","27.73","22.19","16.64","62.50"
"763","Damien Giroux","MIN","C","1","12.866666666667","12.866666666667","27.98","102.59","21.43","27.98","65.28","30.00","23.32","55.96","29.41","4.66","4.66","50.00","3.11","4.48","40.98","13.99","55.96","20.00","9.33","27.98","25.00","4.66","0","100.00","6.22","37.31","14.29","0","6.22","0.00","20.21","67.36","23.08","0","0","-","20.00","91.67","1.117","0","4.66","0","69.95","-","4.66","18.65","0","100.00"
"820","Connor McMichael","WSH","C","6","53.083333333333","8.8472222222222","39.56","93.81","29.66","28.26","72.34","28.09","22.61","53.12","29.85","2.26","2.26","50.00","1.32","4.48","22.68","20.35","44.08","31.58","7.91","16.95","31.82","1.13","2.26","33.33","16.58","36.17","31.43","1.51","0","100.00","21.22","66.94","24.07","0","0","-","10.00","95.74","1.057","13.56","10.17","5.65","55.38","70.59","16.95","13.56","13.56","55.56"
"834","Vladislav Kolyachonok","ARI","D","2","24.216666666667","12.108333333333","22.3","91.67","19.57","17.34","66.9","20.59","9.91","39.64","20.00","0","0","-","1.39","4.37","24.06","9.91","44.6","18.18","7.43","17.34","30.00","0","0","-","3.3","36.34","8.33","0","0","-","10.74","57.26","15.79","0","0","-","0.00","100.00","1.000","4.96","12.39","2.48","52.03","66.67","4.96","17.34","19.82","20.00"
"600","Jeremy Davies","BUF","D","1","8.55","8.55","56.14","91.23","38.10","35.09","70.18","33.33","35.09","63.16","35.71","0","0","-","1.44","5.71","20.13","28.07","49.12","36.36","7.02","28.07","20.00","0","0","-","28.07","28.07","50.00","0","0","-","20.27","50.68","28.57","0","0","-","0.00","100.00","1.000","7.02","14.04","0","70.18","100.00","21.05","14.04","0","100.00"
"889","Tristen Robins","S.J","C","3","38.15","12.716666666667","23.59","89.65","20.83","12.58","69.2","15.38","9.44","51.9","15.38","0","1.57","0.00","0.66","4.38","13.12","9.44","44.04","17.65","3.15","17.3","15.38","0","0","-","8.39","35.65","19.05","0","2.1","0.00","22.72","72.7","23.81","0","0","-","0.00","96.97","0.970","3.15","7.86","4.72","48.75","40.00","7.86","12.58","25.16","23.81"
"950","Jake Livingstone","NSH","D","5","75.866666666667","15.173333333333","45.08","86.2","34.34","33.22","61.69","35.00","25.31","46.66","35.16","1.58","3.16","33.33","2.73","4.15","39.62","26.1","39.54","39.76","12.65","18.98","40.00","0.79","1.58","33.33","17.93","27.42","39.53","1.05","2.11","33.33","25.13","55.98","30.99","0","0","-","6.25","93.22","0.995","7.12","8.7","10.28","49.03","40.91","15.82","14.24","17.4","47.62"
"391","Roland McKeown","NSH","D","6","73.233333333333","12.205555555556","47.52","83.57","36.25","34.41","68","33.60","18.84","46.7","28.75","1.64","0.82","66.67","2.01","4.51","30.85","26.22","40.15","39.51","8.19","14.75","35.71","0","0.82","0.00","24.03","33.86","41.51","1.09","0","100.00","28.4","54.44","34.29","1.18","0","100.00","8.70","98.25","1.069","9.01","12.29","9.01","56.53","50.00","16.39","21.3","20.48","44.44"
"850","Tyce Thompson","N.J","R","2","17.3","8.65","52.02","83.24","38.46","38.15","65.9","36.67","13.87","45.09","23.53","0","3.47","0.00","2.03","4.62","30.51","31.21","41.62","42.86","10.4","13.87","42.86","0","0","-","27.75","36.99","42.86","0","4.62","0.00","25.05","65.13","27.78","0","0","-","0.00","92.31","0.923","10.4","20.81","13.87","55.49","42.86","10.4","24.28","20.81","33.33"
"931","Vincent Iorio","WSH","D","3","41.3","13.766666666667","49.39","82.81","37.36","33.41","66.83","33.33","24.7","52.3","32.08","4.36","4.36","50.00","1.67","4.71","26.17","26.15","40.68","39.13","8.72","20.34","30.00","2.91","1.45","66.67","23.24","27.12","46.15","0","3.87","0.00","37.77","56.66","40.00","2.1","0","100.00","17.65","91.67","1.093","10.17","18.89","5.81","63.92","63.64","17.43","24.7","8.72","66.67"
"900","Mikael Pyyhtia","CBJ","L","2","23.933333333333","11.966666666667","55.15","82.73","40.00","47.63","67.69","41.30","35.1","40.11","46.67","2.51","7.52","25.00","3.72","5.3","41.24","32.59","55.15","37.14","15.04","17.55","46.15","0","2.51","0.00","23.4","50.14","31.82","3.34","6.69","33.33","32.59","28.97","52.94","0","0","-","7.14","81.25","0.884","2.51","7.52","15.04","45.13","14.29","7.52","7.52","30.08","20.00"
"933","Marc McLaughlin","BOS","C","2","17.533333333333","8.7666666666667","51.33","82.13","38.46","34.22","65.02","34.48","20.53","47.91","30.00","0","3.42","0.00","1.51","5.12","22.74","17.11","44.49","27.78","6.84","27.38","20.00","0","3.42","0.00","13.69","22.81","37.50","0","0","-","44.49","49.43","47.37","0","0","-","0.00","92.86","0.929","3.42","30.8","6.84","58.17","33.33","6.84","30.8","20.53","25.00"
"899","Samuel Knazko","CBJ","D","2","30.316666666667","15.158333333333","59.37","81.14","42.25","47.5","73.23","39.34","35.62","51.46","40.91","1.98","1.98","50.00","1.99","4.8","29.31","37.6","47.5","44.19","7.92","13.85","36.36","0","1.98","0.00","39.58","44.86","46.88","0","0","-","28.59","42.88","40.00","2.86","0","100.00","5.56","96.15","1.017","3.96","7.92","13.85","51.46","22.22","11.87","15.83","35.62","25.00"
"607","Jeffrey Viel","S.J","L","4","36.416666666667","9.1041666666667","44.49","80.73","35.53","32.95","51.08","39.22","28.01","37.89","42.50","1.65","1.65","50.00","3.08","3.95","43.83","29.66","41.19","41.86","16.48","9.89","62.50","0","1.65","0.00","17.57","41.74","29.63","2.2","0","100.00","21.42","59.5","26.47","0","0","-","5.88","95.65","1.015","3.3","16.48","6.59","62.61","33.33","8.24","16.48","11.53","41.67"
"876","Brock Faber","MIN","D","2","35.85","17.925","55.23","80.33","40.74","45.19","50.21","47.37","28.45","36.82","43.59","3.35","0","100.00","3.28","2.41","57.70","26.78","33.47","44.44","10.04","11.72","46.15","1.67","0","100.00","22.32","29.01","43.48","0","0","-","29.01","65.27","30.77","0","0","-","11.76","100.00","1.118","8.37","13.39","10.04","33.47","45.45","16.74","21.76","16.74","50.00"
"190","Joseph Cramarossa","MIN","C","4","30.833333333333","7.7083333333333","42.81","79.78","34.92","35.03","58.38","37.50","21.41","42.81","33.33","1.95","1.95","50.00","1.63","4.18","28.10","15.57","33.08","32.00","7.78","13.62","36.36","1.95","1.95","50.00","10.38","25.95","28.57","0","0","-","30.92","67.46","31.43","0","0","-","9.09","95.45","1.045","7.78","15.57","15.57","42.81","33.33","13.62","17.51","21.41","38.89"
"922","Stanislav Svozil","CBJ","D","2","36.866666666667","18.433333333333","60.22","79.75","43.02","52.08","66.73","43.84","30.92","48.82","38.78","0","4.88","0.00","3.23","6.48","33.28","32.55","61.84","34.48","19.53","29.29","40.00","0","3.25","0.00","17.36","43.4","28.57","0","2.17","0.00","37.61","21.16","64.00","0","0","-","0.00","90.00","0.900","3.25","3.25","9.76","56.96","25.00","8.14","6.51","24.41","25.00"
"741","Gabriel Fortier","T.B","L","1","8.4166666666667","8.4166666666667","42.77","78.42","35.29","35.64","49.9","41.67","28.51","35.64","44.44","0","0","-","1.49","9.7","13.33","14.26","71.29","16.67","0","42.77","0.00","0","0","-","19.01","38.02","33.33","0","0","-","41.19","10.3","80.00","0","0","-","0.00","100.00","1.000","0","21.39","7.13","57.03","0.00","14.26","28.51","7.13","66.67"
"68","Jason Demers","EDM","D","1","10.733333333333","10.733333333333","39.13","78.26","33.33","33.54","55.9","37.50","22.36","27.95","44.44","0","5.59","0.00","1.39","4.46","23.72","11.18","50.31","18.18","5.59","27.95","16.67","0","5.59","0.00","7.45","29.81","20.00","0","0","-","48.45","48.45","50.00","0","0","-","0.00","80.00","0.800","0","11.18","16.77","50.31","0.00","11.18","11.18","27.95","28.57"
"698","Mac Hollowell","TOR","D","6","75.583333333333","12.597222222222","56.36","77.79","42.01","38.9","59.54","39.52","30.17","42.87","41.30","4.76","2.38","66.67","2.18","4.17","34.35","31.75","39.69","44.44","7.14","17.46","29.03","1.59","1.59","50.00","32.81","29.64","52.54","3.18","1.06","75.00","29.81","52.75","36.11","1.15","0","100.00","15.79","94.44","1.102","5.56","5.56","6.35","68.27","46.67","13.5","10.32","12.7","51.52"
"351","Jean-Sebastien Dea","ARI","C","4","37.8","9.45","47.62","77.78","37.97","34.92","58.73","37.29","23.81","39.68","37.50","1.59","4.76","25.00","2.85","2.94","49.30","25.4","38.1","40.00","17.46","15.87","52.38","1.59","3.17","33.33","10.58","29.63","26.32","0","0","-","20.63","50.44","29.03","0","2.29","0.00","6.67","88.00","0.947","4.76","14.29","11.11","60.32","30.00","6.35","20.63","28.57","18.18"
"518","Kyle Criscuolo","S.J","C","1","12.383333333333","12.383333333333","19.38","77.52","20.00","19.38","43.61","30.77","19.38","43.61","30.77","4.85","4.85","50.00","2.24","3.88","36.59","19.38","33.92","36.36","14.54","9.69","60.00","0","4.85","0.00","6.46","32.3","16.67","6.46","0","100.00","14","69.99","16.67","0","0","-","25.00","88.89","1.139","9.69","33.92","9.69","38.76","50.00","19.38","33.92","19.38","50.00"
"898","Billy Sweezey","CBJ","D","9","131.93333333333","14.659259259259","41.38","76.4","35.14","30.92","59.58","34.17","17.74","39.57","30.95","1.36","2.73","33.33","1.88","3.66","33.95","20.46","39.11","34.35","8.64","16.83","33.93","0.91","0.91","50.00","15.77","29.71","34.67","0.61","1.82","25.00","24.31","48.61","33.33","0","0.66","0.00","7.69","93.10","1.008","7.73","8.64","9.1","51.84","45.95","13.19","14.55","16.37","44.62"
"794","Ronnie Attard","PHI","D","2","28.366666666667","14.183333333333","48.65","76.15","38.98","42.3","46.53","47.62","33.84","33.84","50.00","2.12","2.12","50.00","2.77","1.88","59.60","27.5","40.19","40.63","6.35","14.81","30.00","2.12","0","100.00","28.2","33.84","45.45","0","2.82","0.00","24.44","48.88","33.33","0","0","-","6.25","93.75","1.000","2.12","8.46","14.81","50.76","12.50","16.92","14.81","16.92","50.00"
"685","Olle Lycksell","PHI","R","8","84.483333333333","10.560416666667","32.67","75.99","30.07","22.02","55.4","28.44","15.62","34.8","30.99","0.71","2.84","20.00","1.27","3.29","27.78","18.47","41.19","30.95","9.94","19.18","34.15","0.71","1.42","33.33","11.36","29.35","27.91","0","0","-","15.39","49.24","23.81","0","2.05","0.00","4.55","91.84","0.964","7.81","9.23","11.36","47.58","40.74","11.36","12.78","17.04","40.00"
"547","Riley Tufte","DAL","L","3","23.866666666667","7.9555555555556","30.17","75.42","28.57","10.06","62.85","13.79","5.03","37.71","11.76","0","2.51","0.00","0.35","2.66","11.50","7.54","32.68","18.75","5.03","12.57","28.57","0","0","-","3.35","26.82","11.11","0","3.35","0.00","21.79","50.84","30.00","0","0","-","0.00","93.33","0.933","2.51","7.54","5.03","67.88","33.33","7.54","12.57","12.57","37.50"
"171","Sam Carrick","ANA","C","52","500.58333333333","9.6266025641026","48.18","74.91","39.14","34.64","57.53","37.58","26.37","42.67","38.19","1.68","3.72","31.11","1.79","3.85","31.75","19.06","37.28","33.83","7.79","17.5","30.81","1.08","1.8","37.50","15.02","26.37","36.29","0.32","1.44","18.18","31.86","48.65","39.57","0.52","1.21","30.00","6.36","91.29","0.977","6.59","10.31","17.98","47.22","26.83","13.42","14.98","29.49","31.28"
"62","Jakub Voracek","CBJ","R","11","140.63333333333","12.784848484848","53.33","74.66","41.67","40.1","57.17","41.23","29.44","41.81","41.32","2.99","5.12","36.84","2.25","4.17","34.98","24.32","36.26","40.14","7.68","12.8","37.50","0.85","2.56","25.00","22.19","31.29","41.49","0.57","1.14","33.33","37.59","50.53","42.66","2.47","1.85","57.14","10.14","87.76","0.979","16.21","11.09","8.96","40.96","64.41","25.17","16.21","16.64","60.20"
"896","Callahan Burke","COL","C","2","17.016666666667","8.5083333333333","42.31","74.05","36.36","31.73","56.42","36.00","24.68","38.79","38.89","0","3.53","0.00","1.09","3.19","25.42","10.58","24.68","30.00","7.05","14.1","33.33","0","0","-","4.7","14.1","25.00","0","4.7","0.00","45.84","66.21","40.91","0","0","-","0.00","90.91","0.909","3.53","10.58","7.05","66.99","33.33","3.53","17.63","21.16","14.29"
"427","Luke Philp","CHI","C","3","34.883333333333","11.627777777778","36.12","73.96","32.81","27.52","60.2","31.37","13.76","43","24.24","3.44","3.44","50.00","2.45","4.58","34.85","13.76","46.44","22.86","1.72","13.76","11.11","0","3.44","0.00","16.05","43.57","26.92","4.59","0","100.00","29.81","44.72","40.00","0","0","-","25.00","92.00","1.170","3.44","10.32","13.76","46.44","20.00","13.76","18.92","24.08","36.36"
"662","Robin Salo","NYI","D","11","115.11666666667","10.465151515152","50.04","73.49","40.51","37.53","48.47","43.64","27.1","31.27","46.43","3.65","3.13","53.85","2.47","3.28","42.93","26.58","38.57","40.80","13.03","18.76","40.98","1.56","2.08","42.86","18.07","26.41","40.63","1.39","1.39","50.00","32.37","46.68","40.95","1.51","0","100.00","13.46","90.00","1.035","7.3","15.12","2.61","56.29","73.68","18.24","20.85","13.03","58.33"
"569","Henrik Borgstrom","WSH","C","1","8.1666666666667","8.1666666666667","29.39","73.47","28.57","22.04","51.43","30.00","14.69","44.08","25.00","0","0","-","0.32","2.35","11.94","14.69","36.73","28.57","0","14.69","0.00","0","0","-","19.59","29.39","40.00","0","0","-","21.22","53.06","28.57","0","0","-","0.00","100.00","1.000","7.35","22.04","0","58.78","100.00","14.69","22.04","14.69","50.00"
"219","Nathan Beaulieu","ANA","D","52","673.1","12.944230769231","47.24","73.01","39.29","34.85","57.05","37.92","25.76","40.65","38.79","2.05","4.1","33.33","2.29","3.6","38.85","23.53","37.71","38.43","10.25","15.87","39.25","1.25","2.05","37.84","17.71","29.12","37.82","0.71","1.43","33.33","27.04","45.19","37.43","0.39","1.42","21.43","7.96","89.91","0.979","4.64","11.5","9.09","50.72","33.77","11.68","17.65","21.48","35.22"
"843","Tyler Angle","CBJ","C","2","22.25","11.125","53.93","72.81","42.55","43.15","62.02","41.03","40.45","35.06","53.57","2.7","8.09","25.00","3.34","4.32","43.59","26.97","51.24","34.48","13.48","13.48","50.00","0","2.7","0.00","17.98","50.34","26.32","3.6","7.19","33.33","35.06","23.37","60.00","0","0","-","6.67","76.92","0.836","5.39","8.09","18.88","45.84","22.22","10.79","10.79","32.36","25.00"
"732","Filip Hallander","PIT","C","2","15.716666666667","7.8583333333333","19.09","72.53","20.83","19.09","41.99","31.25","7.64","26.72","22.22","0","0","-","0.57","2.74","17.35","7.64","34.36","18.18","3.82","15.27","20.00","0","0","-","5.09","25.45","16.67","0","0","-","16.54","38.6","30.00","0","0","-","0.00","100.00","1.000","7.64","30.54","7.64","45.81","50.00","7.64","30.54","11.45","40.00"
"233","Alex Galchenyuk","COL","C","11","73.916666666667","6.719696969697","55.2","72.24","43.31","38.15","54.39","41.23","26.79","42.21","38.82","0","6.49","0.00","2.51","2.81","47.16","30.85","30.85","50.00","10.55","10.55","50.00","0","3.25","0.00","27.06","27.06","50.00","0","2.16","0.00","30.48","51.59","37.14","0","2.34","0.00","0.00","84.62","0.846","7.31","10.55","8.12","61.69","47.37","17.05","14.61","25.16","40.38"
"792","Brett Leason","ANA","R","54","580.95","10.758333333333","45.03","71.57","38.62","32.95","56.29","36.92","22.41","39.45","36.23","1.45","3.61","28.57","1.96","3.69","34.71","21.38","37.28","36.44","8.68","16.94","33.87","0.93","1.65","36.00","16.94","27.13","38.44","0.14","1.24","10.00","26.26","43.86","37.45","0.6","1.49","28.57","6.45","90.84","0.973","6.71","11.77","9.3","50.92","41.94","12.39","17.04","18.38","40.27"
"395","Justin Kirkland","ANA","C","7","50.466666666667","7.2095238095238","58.26","71.33","44.95","42.8","49.93","46.15","26.16","33.29","44.00","1.19","4.76","20.00","2.59","2.3","53.04","29.72","28.53","51.02","8.32","8.32","50.00","1.19","0","100.00","28.53","26.95","51.43","0","3.17","0.00","46.37","53.24","46.55","0","3.43","0.00","4.55","85.71","0.903","10.7","5.94","11.89","54.69","47.37","19.02","11.89","17.83","51.61"
"429","Frank Vatrano","ANA","R","81","1143.7833333333","14.120781893004","51.04","70.87","41.87","38.56","54.56","41.41","28.59","40.6","41.32","2.36","3.72","38.79","2.24","3.85","36.80","24.18","37.93","38.94","9.13","19.04","32.40","1.21","2.89","29.49","20.07","25.18","44.36","1.05","0.63","62.50","32.66","42.43","43.49","0.45","0.45","50.00","8.26","90.83","0.991","9.86","13.53","9.97","42.12","49.74","16.21","18.52","19.93","44.85"
"466","Austin Wagner","CHI","L","7","84.85","12.121428571429","45.96","70.71","39.39","31.82","53.03","37.50","24.04","40.31","37.36","2.12","3.54","37.50","1.9","2.85","39.95","16.97","36.06","32.00","5.66","13.44","29.63","0","2.83","0.00","15.09","30.17","33.33","1.89","0.94","66.67","34.73","43.92","44.16","1.02","0","100.00","8.82","91.23","1.001","4.95","15.56","6.36","52.33","43.75","8.49","21.21","19.09","30.77"
"651","Aleksi Heponiemi","FLA","C","10","84.933333333333","8.4933333333333","36.73","70.64","34.21","26.84","58.63","31.40","19.78","38.15","34.15","2.83","3.53","44.44","1.27","2.87","30.65","15.54","29.67","34.38","7.77","11.3","40.74","1.41","2.12","40.00","10.36","24.49","29.73","0.94","1.88","33.33","28.57","57.14","33.33","1.02","0","100.00","14.29","90.74","1.050","10.6","14.84","6.36","49.45","62.50","16.25","19.78","16.95","48.94"
"707","Eric Robinson","CBJ","L","72","843.65","11.717361111111","49","70.19","41.11","35.7","50.57","41.38","25.75","37.05","41.00","1.78","3.41","34.25","2.38","3.16","42.96","23.11","34.78","39.93","10.17","14.15","41.81","0.85","1.49","36.36","17.26","27.5","38.56","0.76","1.61","32.00","30.41","44.07","40.83","0.41","1.03","28.57","6.91","90.79","0.977","7.33","17.07","16.14","39.47","31.21","11.52","21.69","28.09","29.08"
"564","Noah Gregor","S.J","C","57","707.41666666667","12.41081871345","53.86","70.06","43.46","40.97","50.63","44.72","26.89","36.05","42.72","2.12","2.97","41.67","3","3.39","46.96","29.52","35.2","45.61","13.32","14.25","48.31","1.27","1.53","45.45","21.6","27.93","43.61","0.9","1.7","34.78","37.86","55.13","40.71","0.25","0.12","66.67","7.89","91.76","0.997","7.29","12.81","10.77","51.23","40.38","15.52","19.25","22.31","41.03"
"287","Jayson Megna","ANA, COL","C","55","497.25","9.0409090909091","43.08","69.98","38.10","31.49","51.4","37.99","22.81","37.41","37.88","1.21","3.74","24.39","1.98","3.07","39.14","18.46","32.1","36.52","8.45","13.76","38.04","0.84","1.45","36.84","13.35","24.45","35.32","0.16","1.77","8.33","30.5","46.88","39.41","0.35","1.39","20.00","5.29","90.00","0.953","5.91","10.86","10.74","50.8","35.51","13.15","16.17","21.72","37.72"
"471","Guillaume Brisebois","VAN","D","17","245.23333333333","14.425490196078","42.08","69.97","37.55","34.5","48.44","41.59","24.71","34.25","41.91","2.2","3.18","40.91","2.72","2.57","51.44","23.73","33.76","41.28","10.52","12.23","46.24","1.47","2.45","37.50","17.62","28.71","38.03","0.65","0.65","50.00","21.91","47.71","31.47","0","0.35","0.00","8.91","90.71","0.996","7.34","16.88","11.25","58.72","39.47","14.44","21.53","23.24","38.31"
"188","Sean Kuraly","CBJ","C","71","900.6","12.684507042254","49.7","69.89","41.56","36.24","50.97","41.56","26.05","37.24","41.16","2","4","33.33","2.52","3.18","44.21","22.98","33.98","40.35","10.46","13.46","43.73","1","1.67","37.50","16.7","27.36","37.90","0.8","1.87","30.00","30.51","47.06","39.33","0.38","1.25","23.53","7.67","89.27","0.969","5.93","16.06","19.25","36.51","23.54","10.39","20.72","32.98","23.96"
"211","Ryan Strome","ANA","C","82","1205.6333333333","14.702845528455","53.6","69.87","43.41","40.91","55.29","42.52","29.56","40.11","42.43","2.84","4.18","40.43","2.57","4.09","38.56","27.27","37.97","41.80","10.55","18.61","36.18","1.24","2.54","32.89","22.3","25.81","46.34","1.59","1.26","55.81","33.28","41.26","44.65","0.58","0.72","44.44","9.60","89.58","0.992","12.34","13.04","9.51","40.86","56.49","21.6","18.96","18.16","54.32"
"89","Derek Grant","ANA","C","46","523.11666666667","11.372101449275","46.11","69.85","39.76","34.64","53.79","39.17","25.58","39.46","39.33","2.52","2.87","46.81","2.51","3.47","42.03","21.22","33.84","38.54","9.98","15.14","39.73","1.38","1.49","48.00","14.99","24.93","37.55","0.61","0.92","40.00","26.84","46.06","36.82","0.66","0.99","40.00","9.87","92.73","1.026","6.19","13.76","21.1","40.37","22.69","10.55","19.5","33.95","23.71"
"708","Sheldon Rempal","VGK","R","1","7.7333333333333","7.7333333333333","38.79","69.83","35.71","7.76","54.31","12.50","0","46.55","0.00","0","15.52","0.00","0.09","3.29","2.66","7.76","31.03","20.00","0","15.52","0.00","0","7.76","0.00","10.34","20.69","33.33","0","0","-","22.41","56.03","28.57","0","11.21","0.00","-","66.67","0.67","7.76","23.28","0","62.07","100.00","7.76","23.28","7.76","50.00"
"721","Filip Kral","TOR","D","2","18.05","9.025","79.78","69.81","53.33","59.83","53.19","52.94","39.89","36.57","52.17","3.32","3.32","50.00","4.92","3.39","59.20","49.86","43.21","53.57","19.94","16.62","54.55","3.32","3.32","50.00","39.89","35.46","52.94","0","0","-","43.21","28.81","60.00","0","0","-","8.33","90.91","0.992","6.65","9.97","9.97","59.83","40.00","23.27","13.3","19.94","53.85"
"646","Max Comtois","ANA","L","64","806.86666666667","12.607291666667","50.86","69.75","42.17","38","53.99","41.31","29","39.26","42.48","2.23","3.64","37.97","2.21","3.46","38.92","23.5","34.5","40.51","10.41","15.47","40.23","1.04","1.64","38.89","17.45","25.38","40.74","0.99","1.19","45.45","31.58","45.44","41.00","0.64","1.5","30.00","7.69","90.72","0.984","9","10.49","12.86","42.09","41.16","16.29","15.54","22.83","41.63"
"161","Erik Gudbranson","CBJ","D","70","1332.2","19.031428571429","51.25","69.67","42.38","36.44","51.57","41.40","26.89","36.62","42.34","2.03","3.29","38.14","2.47","3.18","43.76","24.41","33.87","41.89","9.73","13.92","41.14","1.17","1.49","44.07","19.58","26.6","42.39","0.78","1.5","34.21","31.36","46.84","40.10","0.39","0.98","28.57","7.54","91.02","0.986","7.79","14.23","10.49","40.8","42.61","19.19","21.3","23.1","45.37"
"853","Nikolai Knyzhov","S.J","D","12","178.28333333333","14.856944444444","53.17","69.66","43.29","39.04","53.51","42.18","26.59","38.03","41.15","1.01","5.38","15.79","2.53","3.83","39.80","27.26","38.03","41.75","10.77","18.85","36.36","0.67","3.03","18.18","21.99","25.58","46.23","0","2.69","0.00","40.35","47.15","46.11","0.49","0.49","50.00","3.80","85.84","0.896","7.74","11.44","8.41","48.8","47.92","16.83","18.85","22.55","42.74"
"582","Rem Pitlick","MTL","C","46","529.95","11.520652173913","45.4","69.63","39.47","33.4","52.53","38.87","23.89","35.44","40.27","1.92","3.62","34.69","2.12","3.88","35.33","22.64","36.46","38.31","8.72","17.44","33.33","0.91","2.6","25.81","18.57","25.36","42.27","0.75","0.75","50.00","29.44","43.17","40.54","0.49","0.33","60.00","8.06","89.78","0.978","7.36","13.13","7.47","44.49","49.62","13.36","17.66","16.08","45.38"
"661","Ian Mitchell","CHI","D","35","506.56666666667","14.473333333333","47.38","69.41","40.57","34.11","53.3","39.02","24.4","37.19","39.62","2.25","3.2","41.30","2.1","3.76","35.85","23.69","38.97","37.81","10.42","17.29","37.61","1.54","1.9","44.83","17.69","28.9","37.97","0.63","0.63","50.00","30.45","38.49","44.17","0.34","1.2","22.22","9.22","91.40","1.006","7.46","9.48","4.62","51.52","61.76","16.7","13.74","11.96","58.26"
