"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"222","Phillip Danault","L.A","C","82","1190.4333333333","15","17","11","6","32","64.00","129","11.63","13.73","212","172","138","64","1","11","49","22","21","1","0","23","26","18","78","88","10","535","438","54.98"
"265","Jordan Martinook","CAR","L","82","1108","12","20","14","6","32","59.26","151","7.95","19.49","290","233","177","94","11","35","61","29","28","1","0","19","18","38","78","117","18","27","30","47.37"
"275","Andreas Athanasiou","CHI","C","81","1137.6333333333","16","16","10","6","32","72.73","151","10.60","15.09","282","220","153","71","11","24","28","9","8","0","1","14","40","54","39","60","37","69","84","45.10"
"318","Shea Theodore","VGK","D","55","1050","6","26","11","15","32","54.24","117","5.13","5.87","243","158","67","14","4","15","18","8","8","0","0","7","22","27","15","61","75","0","0","-"
"429","Frank Vatrano","ANA","R","81","1143.7833333333","17","15","9","6","32","71.11","192","8.85","15.56","297","244","155","60","7","33","54","19","17","0","2","21","28","19","85","65","61","7","7","50.00"
"459","Mathew Barzal","NYI","C","58","882.43333333333","10","22","16","6","32","74.42","99","10.10","9.68","186","143","119","46","6","15","18","9","9","0","0","7","47","45","24","40","33","99","184","34.98"
"467","Jack Roslovic","CBJ","C","77","972.8","7","25","16","9","32","76.19","92","7.61","7.75","165","122","92","33","10","17","6","3","3","0","0","14","37","28","38","49","35","338","398","45.92"
"472","Daniel Sprong","SEA","R","66","625.41666666667","15","17","14","3","32","80.00","110","13.64","9.04","206","157","94","33","3","11","14","7","7","0","0","6","18","20","32","38","13","2","3","40.00"
"638","Gabriel Vilardi","L.A","C, R","63","793.03333333333","18","14","8","6","32","86.49","96","18.75","11.24","160","121","111","52","6","21","14","7","7","0","0","25","13","22","38","79","9","36","45","44.44"
"737","Barrett Hayton","ARI","C","82","1129.35","15","17","10","7","32","50.00","142","10.56","16.27","216","190","154","82","6","17","34","16","16","0","0","33","29","23","74","132","21","494","471","51.19"
"791","Blake Lizotte","L.A","C","81","932.41666666667","11","21","15","6","32","66.67","103","10.68","11.45","169","147","104","59","3","12","58","26","24","2","0","30","15","29","91","175","6","375","341","52.37"
"129","Erik Haula","N.J","L","80","1082.9","10","21","13","8","31","52.54","139","7.19","18.25","257","204","156","80","10","23","43","19","18","1","0","10","25","37","89","67","7","483","408","54.21"
"139","Calle Jarnkrok","TOR","C","73","847.16666666667","16","15","8","7","31","70.45","87","18.39","10.76","164","128","114","51","2","12","14","7","7","0","0","9","10","16","44","106","14","23","34","40.35"
"368","Sam Bennett","FLA","C","63","884.93333333333","12","19","12","7","31","60.78","155","7.74","16.43","246","197","164","83","14","23","48","23","23","0","0","17","31","27","142","51","28","370","400","48.05"
"454","Tommy Novak","NSH","C","51","618.41666666667","12","19","12","7","31","77.50","70","17.14","6.9","116","90","75","26","2","12","6","3","3","0","0","11","14","25","7","65","22","169","216","43.90"
"725","Jesperi Kotkaniemi","CAR","C","82","1044.6","14","17","5","12","31","68.89","101","13.86","13.1","181","141","118","63","2","21","46","23","23","0","0","15","39","29","103","118","21","331","314","51.32"
"201","Brandon Saad","STL","L","71","966.83333333333","15","15","12","3","30","65.22","103","14.56","12","165","140","114","56","5","12","12","6","6","0","0","9","24","31","22","25","26","3","2","60.00"
"239","Brady Skjei","CAR","D","81","1501.8833333333","13","17","6","11","30","44.78","173","7.51","8.37","377","263","114","25","5","32","38","19","19","0","0","4","49","34","64","71","45","0","0","-"
"329","Artturi Lehkonen","COL","L","64","983.45","12","18","8","10","30","52.63","107","11.21","13.03","206","153","137","72","8","12","22","11","11","0","0","6","10","20","81","126","34","2","3","40.00"
"415","Kevin Labanc","S.J","R","72","937.33333333333","13","17","13","4","30","61.22","108","12.04","9.19","213","145","117","43","8","27","32","16","16","0","0","6","25","36","70","49","4","5","3","62.50"
"548","Trent Frederic","BOS","C","79","899.23333333333","17","13","6","7","30","60.00","117","14.53","12.47","184","157","126","62","6","22","55","17","10","7","0","18","20","23","105","126","33","22","47","31.88"
