"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"776","Juuso Parssinen","NSH","C","45","83.283333333333","1","7","3","4","8","80.00","3","33.33","0.64","15","9","11","2","0","0","0","0","0","0","0","0","4","1","3","6","0","9","12","42.86"
"838","Owen Power","BUF","D","79","159.03333333333","0","8","7","1","8","53.33","11","0.00","0.5","22","11","8","0","0","4","4","2","2","0","0","1","5","1","2","4","2","0","0","-"
"95","Alex Chiasson","DET","R","20","52.833333333333","5","2","2","0","7","70.00","12","41.67","2.25","15","14","15","11","0","0","2","1","1","0","0","0","1","1","1","2","0","0","1","0.00"
"96","Jakob Silfverberg","ANA","R","81","136.91666666667","4","3","1","2","7","63.64","23","17.39","4.81","45","37","37","18","0","2","2","1","1","0","0","0","1","2","0","7","0","3","7","30.00"
"123","Erik Haula","N.J","L","80","92.383333333333","2","5","1","4","7","87.50","18","11.11","1.99","26","21","14","7","0","4","0","0","0","0","0","0","3","1","0","4","0","37","17","68.52"
"159","Nino Niederreiter","NSH, WPG","R","78","195.5","4","3","2","1","7","43.75","36","11.11","5.2","51","45","39","30","0","2","2","1","1","0","0","1","2","2","9","8","1","2","0","100.00"
"226","Brady Skjei","CAR","D","81","76.216666666667","4","3","2","1","7","70.00","12","33.33","1.04","28","17","12","1","1","1","0","0","0","0","0","1","2","1","2","0","1","0","0","-"
"262","Andreas Athanasiou","CHI","C","81","154.25","3","4","1","3","7","53.85","23","13.04","3.57","54","38","26","9","0","1","6","3","3","0","0","1","9","2","4","8","0","11","9","55.00"
"339","Conor Sheary","WSH","L","82","92.166666666667","2","5","2","3","7","63.64","8","25.00","1.97","15","13","13","6","0","2","0","0","0","0","0","0","4","2","3","6","0","5","9","35.71"
"384","Devon Toews","COL","D","80","162.43333333333","1","6","2","4","7","41.18","19","5.26","1.77","35","26","9","3","0","2","0","0","0","0","0","0","6","3","0","1","1","0","0","-"
"563","Trevor Moore","L.A","C, L","59","116.23333333333","2","5","3","2","7","29.17","19","10.53","3.44","28","25","19","12","0","2","2","1","1","0","0","1","1","1","2","4","0","4","5","44.44"
"590","Eeli Tolvanen","NSH, SEA","R","61","139.45","4","3","1","2","7","53.85","27","14.81","2.34","57","39","17","2","0","6","0","0","0","0","0","0","5","0","1","3","2","1","0","100.00"
"846","Wyatt Johnston","DAL","C","82","136.1","3","4","1","3","7","63.64","26","11.54","2.8","37","29","26","7","0","9","2","1","1","0","0","1","8","1","2","7","0","5","4","55.56"
"365","Kasperi Kapanen","PIT, STL","R","66","93.516666666667","3","3","2","1","6","54.55","12","25.00","1.59","16","13","9","5","0","2","2","1","1","0","0","0","3","0","2","2","0","0","2","0.00"
"443","Nicolas Roy","VGK","C","65","116.4","3","3","2","1","6","50.00","29","10.34","6.11","38","36","34","30","0","5","4","2","2","0","0","0","0","0","2","6","0","24","22","52.17"
"589","Adam Ruzicka","CGY","C","44","72.183333333333","2","4","1","3","6","85.71","12","16.67","1.49","23","17","13","4","0","2","0","0","0","0","0","0","1","0","2","10","1","5","5","50.00"
"630","Emil Bemstrom","CBJ","R","55","72.066666666667","3","3","0","3","6","54.55","23","13.04","2.79","36","28","16","5","1","2","2","1","1","0","0","1","1","0","0","2","1","0","1","0.00"
"732","Bowen Byram","COL","D","42","54.966666666667","2","4","0","4","6","75.00","9","22.22","1.03","16","11","9","1","0","0","4","2","2","0","0","1","0","0","0","4","1","0","0","-"
"754","Philip Tomasino","NSH","C","31","69.233333333333","4","2","1","1","6","66.67","11","36.36","1.46","18","15","9","4","0","0","0","0","0","0","0","0","4","2","0","4","1","1","2","33.33"
"797","Jack Quinn","BUF","R","75","125.11666666667","1","5","2","3","6","46.15","24","4.17","3.74","40","33","29","13","1","5","0","0","0","0","0","1","6","0","4","8","0","1","3","25.00"
"841","Dylan Guenther","ARI","R","33","62.85","4","2","1","1","6","85.71","10","40.00","1.57","22","16","12","4","0","1","0","0","0","0","0","0","4","0","0","3","0","0","0","-"
"861","Marcus Bjork","CBJ","D","33","69.883333333333","1","5","3","2","6","66.67","7","14.29","0.46","9","9","1","0","0","0","2","1","1","0","0","1","0","0","0","4","4","0","0","-"
"28","Nick Foligno","BOS","L","60","83.966666666667","2","3","2","1","5","55.56","12","16.67","2.57","20","17","14","11","0","2","2","1","1","0","0","0","3","1","1","4","0","14","7","66.67"
"93","Kyle Palmieri","NYI","C","55","126.75","3","2","0","2","5","41.67","34","8.82","4.72","57","46","35","12","0","6","4","2","2","0","0","0","1","0","5","8","0","1","0","100.00"
"94","Ryan O'Reilly","STL, TOR","C","53","97.75","1","4","3","1","5","45.45","9","11.11","1.44","18","14","13","4","0","0","2","1","1","0","0","0","0","0","2","4","0","56","30","65.12"
"133","Calle Jarnkrok","TOR","C","73","84.85","3","2","1","1","5","62.50","14","21.43","2","24","19","14","7","0","2","0","0","0","0","0","0","1","0","1","6","1","6","5","54.55"
"234","Tom Wilson","WSH","R","33","57.366666666667","4","1","1","0","5","62.50","17","23.53","3.42","28","25","27","20","1","6","0","0","0","0","0","1","1","0","1","4","0","0","0","-"
"238","Jacob Trouba","NYR","D","82","93.133333333333","2","3","2","1","5","62.50","19","10.53","1.25","34","23","10","0","0","3","2","1","1","0","0","0","1","0","1","0","3","0","0","-"
"276","Nate Schmidt","WPG","D","71","117.06666666667","3","2","1","1","5","55.56","11","27.27","1.63","30","21","14","4","1","4","0","0","0","0","0","1","4","1","0","1","0","0","0","-"
"299","Andrew Copp","DET","C","82","141","1","4","3","1","5","50.00","10","10.00","2.54","24","18","19","11","0","2","2","1","1","0","0","0","3","2","1","6","0","63","50","55.75"
"326","Rasmus Ristolainen","PHI","D","74","57.3","1","4","2","2","5","71.43","9","11.11","1.49","17","14","7","4","0","2","0","0","0","0","0","0","1","2","3","1","4","0","0","-"
"332","Ryan Pulock","NYI","D","82","85.5","1","4","2","2","5","83.33","11","9.09","0.73","24","14","8","0","0","2","0","0","0","0","0","0","0","2","0","2","2","0","0","-"
"359","Sonny Milano","WSH","L","64","50.516666666667","1","4","2","2","5","83.33","4","25.00","1","8","7","6","6","0","0","0","0","0","0","0","0","3","0","1","3","0","0","0","-"
"370","Ivan Barbashev","STL, VGK","C","82","157.86666666667","2","3","2","1","5","27.78","19","10.53","3.82","30","28","28","20","0","1","0","0","0","0","0","2","3","1","3","4","1","4","7","36.36"
"389","Gustav Forsling","FLA","D","82","108.6","1","4","2","2","5","55.56","19","5.26","1.42","39","27","10","1","0","3","0","0","0","0","0","0","2","3","1","2","2","0","0","-"
"484","Mason Marchment","DAL","L","68","109.06666666667","2","3","3","0","5","55.56","27","7.41","5.7","41","37","31","23","0","6","4","2","2","0","0","0","3","0","3","6","1","4","4","50.00"
"600","Morgan Frost","PHI","C","81","176.1","1","4","2","2","5","41.67","22","4.55","3.48","43","29","29","16","0","7","4","2","2","0","0","2","8","1","0","5","1","45","53","45.92"
"617","Filip Chytil","NYR","C","74","102.35","3","2","0","2","5","45.45","15","20.00","3.26","24","21","15","6","0","2","2","1","1","0","0","1","3","0","1","6","1","17","29","36.96"
"626","Eetu Luostarinen","FLA","C","82","72.583333333333","2","3","1","2","5","71.43","10","20.00","2.11","17","14","14","9","0","2","0","0","0","0","0","0","1","1","1","5","0","7","7","50.00"
"642","Sheldon Dries","VAN","C","63","91.283333333333","4","1","1","0","5","41.67","11","36.36","2.55","26","21","20","15","0","1","0","0","0","0","0","0","3","0","1","4","0","33","27","55.00"
"795","Seth Jarvis","CAR","C","82","167.68333333333","0","5","5","0","5","35.71","32","0.00","5.62","65","45","44","24","0","6","6","3","3","0","0","0","3","2","4","18","0","0","1","0.00"
"803","Anton Lundell","FLA","C","73","120.36666666667","0","5","2","3","5","41.67","17","0.00","2.22","37","24","19","9","1","4","2","1","1","0","0","1","2","1","1","5","1","20","13","60.61"
"812","Cole Perfetti","WPG","C","51","85.833333333333","1","4","3","1","5","55.56","13","7.69","1.66","26","18","19","6","1","1","0","0","0","0","0","0","3","1","2","7","0","0","1","0.00"
"815","JJ Peterka","BUF","R","77","110.83333333333","2","3","1","2","5","55.56","19","10.53","2.28","29","25","15","4","0","1","2","1","1","0","0","0","3","0","0","2","1","0","0","-"
"2","Ryan Suter","DAL","D","82","133.73333333333","0","4","2","2","4","33.33","8","0.00","0.43","27","12","5","0","0","1","2","1","1","0","0","0","3","1","1","0","4","0","0","-"
"4","Zach Parise","NYI","L","82","116.21666666667","3","1","1","0","4","57.14","20","15.00","4.47","30","29","26","18","0","5","0","0","0","0","0","0","2","0","3","8","3","4","4","50.00"
"16","Paul Stastny","CAR","C","73","115.13333333333","2","2","1","1","4","33.33","11","18.18","3.4","21","20","18","14","1","3","0","0","0","0","0","0","1","0","0","2","0","39","24","61.90"
"30","Kyle Okposo","BUF","R","75","63.5","1","3","1","2","4","57.14","6","16.67","0.96","12","10","9","6","0","0","2","1","1","0","0","0","3","1","0","1","0","13","12","52.00"
"48","James van Riemsdyk","PHI","L","61","133.4","2","2","1","1","4","40.00","19","10.53","4.75","33","30","31","28","0","4","2","1","1","0","0","0","1","1","2","5","1","0","0","-"
"88","Jared Spurgeon","MIN","D","79","98.4","1","3","0","3","4","44.44","14","7.14","1.53","27","18","11","3","0","2","0","0","0","0","0","0","2","2","1","0","1","0","0","-"
"102","Oliver Ekman-Larsson","VAN","D","54","84.4","0","4","2","2","4","57.14","12","0.00","0.72","30","19","7","0","0","3","0","0","0","0","0","0","2","0","1","1","1","0","0","-"
"111","Tomas Tatar","N.J","L","82","132.53333333333","1","3","1","2","4","22.22","20","5.00","4.89","33","27","28","19","0","7","4","2","2","0","0","0","7","2","5","5","0","3","4","42.86"
"115","Mattias Ekholm","EDM, NSH","D","78","98.85","0","4","3","1","4","57.14","8","0.00","0.69","25","15","8","1","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","-"
"189","Brandon Saad","STL","L","71","133.61666666667","2","2","1","1","4","40.00","19","10.53","2.61","28","22","26","13","0","0","0","0","0","0","0","0","1","0","2","4","0","1","2","33.33"
"199","Ryan Strome","ANA","C","82","175.28333333333","1","3","1","2","4","40.00","19","5.26","3.23","36","27","22","11","0","2","4","2","2","0","0","2","1","1","1","5","0","41","44","48.24"
"219","Yanni Gourde","SEA","C","81","48.283333333333","3","1","0","1","4","80.00","9","33.33","1.9","14","13","10","5","0","2","2","1","1","0","0","0","1","1","0","1","0","33","9","78.57"
"253","Damon Severson","N.J","D","81","107.58333333333","1","3","1","2","4","44.44","6","16.67","0.53","23","10","6","0","0","3","0","0","0","0","0","0","3","0","2","0","0","0","0","-"
"265","Josh Anderson","MTL","R","69","117.41666666667","4","0","0","0","4","40.00","27","14.81","4.73","38","31","28","19","0","5","2","1","1","0","0","0","5","1","10","4","0","4","5","44.44"
"298","Nicholas Paul","T.B","L","80","96.016666666667","4","0","0","0","4","36.36","9","44.44","1.5","16","12","12","8","0","0","2","1","1","0","0","1","2","4","3","3","0","47","30","61.04"
"306","Ryan Hartman","MIN","R","59","77.4","1","3","2","1","4","80.00","22","4.55","2.7","28","25","15","9","1","3","6","3","3","0","0","1","1","0","1","4","0","9","15","37.50"
"318","Brett Pesce","CAR","D","82","88.916666666667","1","3","1","2","4","57.14","8","12.50","0.63","24","14","3","0","0","3","0","0","0","0","0","1","0","2","0","0","1","0","0","-"
"324","Sean Monahan","MTL","C","25","78.816666666667","1","3","1","2","4","40.00","13","7.69","2.2","15","14","14","9","0","3","2","1","1","0","0","0","0","3","0","2","0","36","25","59.02"
"345","Frederick Gaudreau","MIN","C","82","97.633333333333","3","1","1","0","4","66.67","14","21.43","2.01","24","17","18","7","2","4","0","0","0","0","0","0","1","0","1","6","0","26","17","60.47"
"357","Jakub Vrana","DET, STL","L","25","54.816666666667","4","0","0","0","4","66.67","18","22.22","2.24","26","21","14","6","0","0","0","0","0","0","0","0","0","0","1","2","0","0","2","0.00"
"406","Andrew Mangiapane","CGY","L","82","170.85","2","2","0","2","4","30.77","28","7.14","4.68","49","36","41","21","1","0","4","2","2","0","0","2","0","5","3","5","1","2","1","66.67"
"439","Caleb Jones","CHI","D","73","114.23333333333","1","3","2","1","4","66.67","10","10.00","0.92","28","15","9","2","0","6","4","2","2","0","0","1","3","1","1","3","4","0","0","-"
"444","Anthony Beauvillier","NYI, VAN","L","82","158.35","3","1","1","0","4","30.77","29","10.34","4.28","49","39","34","13","2","4","4","2","2","0","0","0","5","0","1","8","0","0","2","0.00"
"491","Luke Kunin","S.J","C","31","44.25","2","2","2","0","4","80.00","7","28.57","1.61","11","10","9","6","0","3","2","1","1","0","0","1","0","2","0","4","0","1","1","50.00"
"508","Dillon Dube","CGY","C","82","111.35","1","3","2","1","4","50.00","23","4.35","3.72","45","32","32","14","0","2","0","0","0","0","0","0","4","0","5","11","0","6","3","66.67"
"574","Conor Timmins","ARI, TOR","D","27","31.183333333333","0","4","3","1","4","80.00","4","0.00","0.35","7","6","5","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","0","-"
"659","Philipp Kurashev","CHI","C","70","141.11666666667","0","4","2","2","4","50.00","12","0.00","2.23","32","24","23","9","0","1","2","1","1","0","0","1","4","2","1","6","1","14","14","50.00"
"666","Joe Veleno","DET","C","81","31.2","1","3","1","2","4","100.00","5","20.00","0.6","6","5","4","3","0","0","0","0","0","0","0","0","0","1","3","2","0","6","10","37.50"
"715","Rafael Harvey-Pinard","MTL","L","34","63.65","4","0","0","0","4","44.44","13","30.77","2.79","20","17","20","14","0","1","0","0","0","0","0","0","2","0","1","2","0","0","0","-"
"800","Alexis Lafrenière","NYR","L","81","111.56666666667","3","1","0","1","4","40.00","17","17.65","3.15","25","25","21","16","1","1","4","2","2","0","0","0","3","2","1","5","0","4","1","80.00"
"858","Nick Blankenburg","CBJ","D","36","45.866666666667","0","4","1","3","4","44.44","5","0.00","0.58","13","10","2","0","0","0","2","1","1","0","0","1","1","1","4","1","0","0","0","-"
"49","Sam Gagner","WPG","C","48","74.083333333333","1","2","1","1","3","50.00","10","10.00","1.48","20","14","13","6","0","4","2","1","1","0","0","0","4","0","1","1","0","4","12","25.00"
"71","Josh Bailey","NYI","R","64","88.416666666667","0","3","3","0","3","50.00","9","0.00","1.25","17","14","11","1","0","2","0","0","0","0","0","0","5","0","0","1","0","2","5","28.57"
"116","Marcus Foligno","MIN","L","65","76.566666666667","0","3","0","3","3","60.00","11","0.00","1.84","15","13","13","10","1","3","27","4","1","1","2","2","0","1","1","2","1","1","0","100.00"
"169","Ondrej Palat","N.J","L","49","76.066666666667","1","2","2","0","3","37.50","13","7.69","1.4","21","15","13","6","0","2","0","0","0","0","0","0","3","2","2","3","0","0","1","0.00"
"211","Vladislav Namestnikov","T.B, WPG","C","77","88.2","1","2","2","0","3","50.00","7","14.29","1.46","15","9","13","6","0","1","0","0","0","0","0","1","1","2","0","3","0","0","6","0.00"
"270","Alexander Kerfoot","TOR","C","82","55.216666666667","2","1","0","1","3","75.00","8","25.00","1.04","9","8","8","2","0","0","0","0","0","0","0","0","1","1","0","5","0","13","11","54.17"
"282","MacKenzie Weegar","CGY","D","81","77.916666666667","0","3","1","2","3","75.00","8","0.00","0.59","17","9","7","2","1","3","2","1","1","0","0","1","2","0","3","1","1","0","0","-"
"297","Miles Wood","N.J","L","76","84.033333333333","2","1","1","0","3","50.00","19","10.53","3.81","30","29","23","18","0","5","2","1","1","0","0","0","7","1","2","4","0","0","0","-"
"376","Christian Dvorak","MTL","C","64","118.08333333333","0","3","1","2","3","27.27","20","0.00","5.35","30","27","28","21","0","6","0","0","0","0","0","0","3","0","2","1","1","46","45","50.55"
"395","Kevin Labanc","S.J","R","72","94.05","2","1","0","1","3","100.00","21","9.52","2.85","38","28","21","6","0","0","4","2","2","0","0","0","1","1","0","7","0","0","0","-"
"398","Pierre Engvall","NYI, TOR","L","76","74.233333333333","1","2","0","2","3","60.00","7","14.29","0.75","13","9","8","2","0","0","0","0","0","0","0","0","3","0","2","1","0","11","2","84.62"
"449","Mathieu Joseph","OTT","R","56","32.65","1","2","2","0","3","75.00","3","33.33","0.39","4","3","3","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"454","Denis Gurianov","DAL, MTL","R","66","80.166666666667","1","2","1","1","3","75.00","9","11.11","1.34","25","16","10","5","0","4","0","0","0","0","0","1","2","1","2","1","0","0","0","-"
"511","Sam Steel","MIN","C","65","53.466666666667","0","3","1","2","3","75.00","4","0.00","0.36","8","5","3","0","0","0","2","1","1","0","0","0","2","0","0","3","0","19","11","63.33"
"610","Pierre-Olivier Joseph","PIT","D","75","64.266666666667","1","2","2","0","3","30.00","13","7.69","0.84","23","15","9","3","0","0","2","1","1","0","0","0","0","3","4","0","0","0","0","-"
"621","Neal Pionk","WPG","D","82","158.4","1","2","0","2","3","23.08","17","5.88","1.25","40","27","8","0","1","2","2","1","1","0","0","1","4","0","6","4","2","0","0","-"
"627","Fabian Zetterlund","N.J, S.J","L","67","54.533333333333","1","2","2","0","3","37.50","14","7.14","1.77","23","20","12","3","1","2","0","0","0","0","0","0","2","1","0","2","0","0","1","0.00"
"667","K'Andre Miller","NYR","D","79","43","0","3","2","1","3","60.00","3","0.00","0.1","6","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"674","Vitali Kravtsov","NYR, VAN","R","44","30.166666666667","1","2","2","0","3","60.00","4","25.00","0.61","8","7","6","3","0","0","2","1","1","0","0","0","1","1","0","2","0","0","0","-"
"687","Nils Lundkvist","DAL","D","60","82.316666666667","1","2","1","1","3","42.86","10","10.00","0.87","22","14","5","0","0","3","2","1","1","0","0","0","4","0","1","5","1","0","0","-"
"690","Ty Smith","PIT","D","9","48.683333333333","0","3","2","1","3","60.00","7","0.00","0.54","10","9","3","0","0","2","0","0","0","0","0","0","2","1","0","0","0","0","0","-"
"730","Peyton Krebs","BUF","C","74","74.566666666667","1","2","1","1","3","75.00","7","14.29","1.72","9","8","9","8","0","3","0","0","0","0","0","2","4","0","1","5","0","9","10","47.37"
"743","Cam York","PHI","D","54","94.083333333333","0","3","3","0","3","60.00","10","0.00","0.82","18","12","8","1","0","1","2","1","1","0","0","0","1","2","1","1","0","0","0","-"
"745","Kaapo Kakko","NYR","R","82","73.3","0","3","1","2","3","42.86","8","0.00","1.2","14","12","9","5","0","1","0","0","0","0","0","0","2","1","0","4","1","0","0","-"
"760","Jakob Pelletier","CGY","L","24","51.983333333333","2","1","1","0","3","42.86","12","16.67","1.86","19","16","16","10","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"763","Victor Soderstrom","ARI","D","30","29.3","0","3","1","2","3","60.00","3","0.00","0.27","6","5","0","0","0","0","2","1","1","0","0","0","1","0","0","0","0","0","0","-"
"766","Pavel Dorofeyev","VGK","L","18","30.45","2","1","1","0","3","75.00","9","22.22","1.81","15","12","9","7","0","2","2","1","1","0","0","0","0","1","0","0","0","0","0","-"
"771","Ilya Mikheyev","VAN","R","46","68.116666666667","1","2","1","1","3","42.86","7","14.29","1.35","15","12","10","4","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","-"
"794","Ridly Greig","OTT","C","20","24.816666666667","0","3","3","0","3","75.00","4","0.00","0.29","6","4","5","0","0","1","0","0","0","0","0","0","0","0","3","3","0","3","2","60.00"
"805","Lukas Reichel","CHI","L","23","52.733333333333","0","3","2","1","3","60.00","8","0.00","0.51","17","9","6","1","0","0","0","0","0","0","0","0","1","2","0","4","0","1","1","50.00"
"829","Daniil Miromanov","VGK","D","14","17.883333333333","1","2","2","0","3","75.00","3","33.33","0.24","7","4","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"842","Cole Sillinger","CBJ","C","64","55.95","2","1","1","0","3","37.50","9","22.22","1.32","13","11","9","5","0","2","2","1","1","0","0","0","0","0","2","2","0","17","15","53.13"
"852","Arber Xhekaj","MTL","D","51","39.5","2","1","0","1","3","60.00","10","20.00","0.52","12","10","2","0","0","0","2","1","1","0","0","0","2","0","2","0","0","0","0","-"
"82","Michael Stone","CGY","D","48","20.6","0","2","2","0","2","200.00","4","0.00","0.29","9","7","2","0","0","1","0","0","0","0","0","0","1","1","1","0","1","0","0","-"
"86","Derek Grant","ANA","C","46","49.116666666667","0","2","1","1","2","28.57","3","0.00","1.49","8","8","8","8","0","2","2","1","1","0","0","0","1","0","0","0","0","31","17","64.58"
"100","Evander Kane","EDM","L","41","61.633333333333","0","2","2","0","2","16.67","10","0.00","1.84","19","13","14","9","0","4","6","3","3","0","0","1","1","2","1","4","0","0","3","0.00"
"118","Chris Wideman","MTL","D","46","57.233333333333","0","2","1","1","2","100.00","2","0.00","0.09","7","3","2","0","0","0","4","2","2","0","0","0","2","0","0","1","0","0","0","-"
"163","Brendan Gallagher","MTL","R","37","68.8","0","2","1","1","2","66.67","6","0.00","0.89","14","8","11","2","0","1","4","2","2","0","0","0","0","0","0","3","0","0","1","0.00"
"179","Adam Lowry","WPG","C","82","111.71666666667","0","2","1","1","2","25.00","16","0.00","3.29","23","21","21","16","2","5","0","0","0","0","0","0","1","0","5","7","0","34","32","51.52"
"215","Barclay Goodrow","NYR","C","82","22.933333333333","1","1","1","0","2","100.00","2","50.00","0.51","3","3","2","2","0","1","4","2","2","0","0","0","2","0","1","1","0","8","13","38.10"
"242","Colton Parayko","STL","D","79","50.75","0","2","1","1","2","100.00","8","0.00","0.51","15","11","3","0","0","4","0","0","0","0","0","0","1","1","1","0","0","0","0","-"
"248","Jujhar Khaira","CHI","L","51","37.016666666667","1","1","0","1","2","50.00","6","16.67","1.11","9","7","6","5","0","2","2","1","1","0","0","0","1","0","0","1","0","10","9","52.63"
"254","Colton Sissons","NSH","C","82","55.1","0","2","0","2","2","40.00","5","0.00","0.97","11","9","8","6","0","1","0","0","0","0","0","0","3","0","1","1","1","21","19","52.50"
"335","Anthony Mantha","WSH","R","67","59.933333333333","1","1","0","1","2","100.00","6","16.67","0.94","14","8","7","3","0","1","0","0","0","0","0","1","3","0","1","1","1","3","1","75.00"
"375","Ryan Donato","SEA","C","71","40.266666666667","0","2","1","1","2","100.00","3","0.00","0.69","7","7","6","5","0","1","0","0","0","0","0","1","0","1","1","1","0","2","5","28.57"
"380","Jake Walman","DET","D","63","55.816666666667","0","2","2","0","2","66.67","10","0.00","0.7","17","12","6","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","-"
"382","Michael Amadio","VGK","C, R","67","38.45","1","1","0","1","2","40.00","7","14.29","1.01","11","8","7","3","0","2","0","0","0","0","0","0","2","0","0","1","0","1","0","100.00"
"387","Danton Heinen","PIT","L","65","49.35","1","1","1","0","2","50.00","8","12.50","1.01","13","11","6","1","0","1","0","0","0","0","0","0","1","1","0","3","0","0","0","-"
"442","Zach Werenski","CBJ","D","13","40.25","0","2","1","1","2","100.00","8","0.00","0.49","14","9","6","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","-"
"456","Ivan Provorov","PHI","D","82","66.216666666667","0","2","0","2","2","66.67","9","0.00","0.47","20","11","6","0","0","0","2","1","1","0","0","0","0","1","2","3","2","0","0","-"
"459","Yakov Trenin","NSH","C","77","34.683333333333","0","2","2","0","2","66.67","7","0.00","1.14","10","9","7","3","0","2","0","0","0","0","0","0","2","0","1","4","0","1","1","50.00"
"461","Anthony Cirelli","T.B","C","58","32.5","1","1","1","0","2","33.33","3","33.33","0.77","5","5","4","4","0","1","0","0","0","0","0","0","0","0","0","2","0","36","26","58.06"
"601","Max Comtois","ANA","L","64","69.266666666667","0","2","0","2","2","28.57","11","0.00","1.52","18","16","9","8","0","2","0","0","0","0","0","0","2","0","1","3","0","0","5","0.00"
"632","Jacob Peterson","DAL, S.J","C","12","32.916666666667","2","0","0","0","2","33.33","7","28.57","1.17","11","9","11","2","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"634","Sebastian Aho","NYI","D","71","46.716666666667","0","2","1","1","2","66.67","3","0.00","0.27","8","5","1","0","0","0","0","0","0","0","0","0","2","0","1","3","0","0","0","-"
"654","Kiefer Sherwood","NSH","L","32","36.166666666667","1","1","0","1","2","66.67","5","20.00","0.53","9","7","5","1","0","0","2","1","1","0","0","0","0","0","0","3","0","0","0","-"
"658","Joel Farabee","PHI","L","82","161.91666666667","0","2","0","2","2","13.33","19","0.00","2.27","25","21","18","7","0","6","2","1","1","0","0","0","6","1","1","4","2","0","4","0.00"
"770","Alex Newhook","COL","C","82","112.51666666667","1","1","1","0","2","20.00","20","5.00","2.63","25","23","20","12","1","5","0","0","0","0","0","0","3","1","0","7","0","13","23","36.11"
"793","Jake Neighbours","STL","L","43","43.983333333333","1","1","1","0","2","50.00","4","25.00","0.88","9","9","6","4","0","0","0","0","0","0","0","1","0","0","1","1","0","3","2","60.00"
"798","Danil Gushchin","S.J","L","2","4.95","1","1","1","0","2","100.00","1","100.00","0.1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"802","Justin Barron","MTL","D","39","37.8","1","1","0","1","2","200.00","4","25.00","0.24","12","7","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"807","Alexander Holtz","N.J","R","19","31.566666666667","2","0","0","0","2","50.00","7","28.57","1.42","17","13","9","2","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"810","Luke Evangelista","NSH","R","24","77.133333333333","0","2","1","1","2","33.33","10","0.00","1.2","13","10","12","6","0","1","0","0","0","0","0","0","3","2","0","5","0","0","0","-"
"826","Yegor Chinakhov","CBJ","R","30","36.233333333333","1","1","1","0","2","100.00","5","20.00","0.76","14","10","5","1","0","1","2","1","1","0","0","0","0","0","0","1","0","0","0","-"
"856","Juraj Slafkovsky","MTL","L","39","50.1","1","1","1","0","2","66.67","6","16.67","0.59","17","9","5","1","0","1","4","2","2","0","0","1","1","0","2","2","0","0","0","-"
"866","Akito Hirose","VAN","D","7","11.05","0","2","1","1","2","100.00","2","0.00","0.1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"13","Alex Goligoski","MIN","D","46","24.85","0","1","0","1","1","50.00","4","0.00","0.15","5","4","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","0","-"
"26","Patric Hornqvist","FLA","R","22","48.65","0","1","1","0","1","50.00","7","0.00","1.85","14","12","12","7","0","3","0","0","0","0","0","1","0","1","5","3","0","1","0","100.00"
"31","Trevor Lewis","CGY","C","82","13.4","1","0","0","0","1","50.00","4","25.00","0.67","5","4","4","3","0","0","0","0","0","0","0","0","0","0","1","0","0","5","6","45.45"
"43","Nick Bonino","PIT, S.J","C","62","96.833333333333","0","1","0","1","1","25.00","9","0.00","1.06","16","11","12","2","0","2","0","0","0","0","0","0","2","2","0","0","0","20","14","58.82"
"47","Pat Maroon","T.B","L","80","7.6","0","1","0","1","1","100.00","0","-","0.08","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"59","Max Pacioretty","CAR","L","5","19.5","1","0","0","0","1","100.00","7","14.29","1.17","16","13","6","2","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"60","Jakub Voracek","CBJ","R","11","34.916666666667","1","0","0","0","1","100.00","7","14.29","0.89","8","8","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"79","Travis Hamonic","OTT","D","75","6.0833333333333","0","1","1","0","1","50.00","2","0.00","0.05","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
