"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"295","Mattias Janmark","EDM","C","66","128.18333333333","1.9421717171717","17.79","111.4","13.77","16.85","85.66","16.44","12.64","65.06","16.27","3.28","7.49","30.43","1.5","8.68","14.72","11.23","62.25","15.29","6.55","24.81","20.90","2.34","4.68","33.33","6.24","49.93","11.11","1.25","1.25","50.00","4.06","73.7","5.22","0","2.7","0.00","25.93","88.49","1.144","1.4","7.02","43.06","30.89","3.16","1.87","9.83","57.57","3.15"
"212","Connor Murphy","CHI","D","80","168.6","2.1075","12.81","111.39","10.32","10.68","81.14","11.63","9.25","63.35","12.75","2.14","10.68","16.67","0.77","8.75","8.07","4.98","66.19","7.00","2.85","31.32","8.33","1.07","6.41","14.29","2.85","46.5","5.77","0.47","3.8","11.11","5.65","62.71","8.27","1.03","2.06","33.33","23.08","83.15","1.062","1.07","2.85","37.37","34.16","2.78","2.49","6.41","57.3","4.17"
"71","Tyler Myers","VAN","D","78","171.9","2.2038461538462","11.87","111.34","9.63","10.12","87.96","10.32","8.38","66.32","11.21","1.4","11.87","10.53","0.95","9.67","8.93","7.68","63.53","10.78","4.89","33.51","12.73","1.4","6.63","17.39","3.72","40.02","8.51","0","3.72","0.00","2.52","66.05","3.68","0","3.53","0.00","16.67","82.11","0.988","0.35","5.24","34.21","35.95","1.01","1.05","8.73","56.2","1.83"
"457","Gabriel Carlsson","WSH","D","6","8.0833333333333","1.3472222222222","0","111.34","0.00","0","89.07","0.00","0","59.38","0.00","0","14.85","0.00","0","8.96","0.00","0","59.38","0.00","0","44.54","0.00","0","0","-","0","19.79","0.00","0","9.9","0.00","0","96.49","0.00","0","10.72","0.00","-","75.00","0.75","0","7.42","29.69","51.96","0.00","0","7.42","37.11","0.00"
"175","Lukas Sedlak","COL, PHI","C","30","48.55","1.6183333333333","13.59","111.23","10.89","11.12","85.27","11.54","8.65","51.91","14.29","1.24","12.36","9.09","1.1","9.03","10.90","8.65","58.08","12.96","4.94","25.95","16.00","1.24","7.42","14.29","4.94","42.84","10.34","0","6.59","0.00","5.36","78.54","6.38","0","0","-","14.29","76.19","0.905","1.24","2.47","38.31","60.56","3.13","2.47","4.94","48.2","4.88"
"300","Nicholas Paul","T.B","L","80","113.85","1.423125","15.81","111.2","12.45","13.7","78.52","14.86","8.96","56.92","13.60","0.53","9.49","5.26","1.53","7.61","16.76","8.96","66.4","11.89","3.69","23.19","13.73","0","5.27","0.00","7.03","57.62","10.87","0","4.22","0.00","10.66","91.35","10.45","0.76","1.52","33.33","5.88","83.33","0.892","1.58","5.8","30.57","51.65","4.92","2.64","6.85","42.69","5.81"
"237","Cody Ceci","EDM","D","80","233.73333333333","2.9216666666667","13.86","111.15","11.09","12.84","89.08","12.59","11.04","63.15","14.88","1.54","7.96","16.22","0.95","8.64","9.91","6.67","61.35","9.81","2.57","23.87","9.71","0.77","3.85","16.67","5.48","49.97","9.88","0.68","3.76","15.38","4.08","78.24","4.95","0","1.85","0.00","13.95","87.40","1.014","0.51","6.42","43.38","19.77","1.17","1.54","10.78","74.19","2.03"
"52","Logan Couture","S.J","C","82","196.31666666667","2.3941056910569","8.86","110.94","7.40","7.64","78.55","8.87","6.42","52.87","10.82","0.31","7.34","4.00","0.44","8.19","5.14","3.36","64.18","4.98","1.22","26.9","4.35","0.31","3.67","7.69","2.85","49.72","5.43","0","4.08","0.00","2.65","116.99","2.21","0","0.88","0.00","4.76","86.13","0.909","0.61","7.64","51.65","35.15","1.17","1.53","9.47","70.29","2.13"
"202","Adam Larsson","SEA","D","82","230.96666666667","2.8166666666667","10.39","110.93","8.57","8.57","86.51","9.02","7.01","60.79","10.34","0.78","9.87","7.32","0.76","8.83","7.93","5.2","56.89","8.37","2.6","28.32","8.40","0.26","5.72","4.35","3.46","38.1","8.33","0.35","3.12","10.00","1.88","81.43","2.25","0","2.63","0.00","11.11","83.76","0.949","0.52","3.64","37.93","17.15","1.35","1.82","7.27","69.1","2.56"
"179","Dylan DeMelo","WPG","D","75","199.2","2.656","11.75","110.84","9.58","10.24","84.64","10.79","8.13","59.04","12.11","1.81","7.23","20.00","1.11","8.82","11.18","5.72","62.65","8.37","3.92","28.61","12.04","1.2","3.31","26.67","2.41","45.38","5.04","0.8","2.81","22.22","3.48","74.83","4.44","0","2.61","0.00","22.22","87.76","1.100","0.3","3.92","47.29","20.78","0.63","1.2","6.63","69.88","1.69"
"69","Luke Schenn","TOR, VAN","D","70","112.11666666667","1.6016666666667","16.05","110.78","12.66","14.98","85.63","14.89","12.31","57.26","17.69","2.68","13.91","16.13","1.55","8.75","15.06","8.03","68.5","10.49","3.21","27.83","10.34","0.54","4.82","10.00","6.42","54.23","10.59","0","5.71","0.00","3.09","64.16","4.60","0","6.96","0.00","21.74","75.70","0.974","0.54","5.89","43.35","41.74","1.22","1.07","9.1","64.22","1.64"
"156","Erik Gudbranson","CBJ","D","70","154.38333333333","2.2054761904762","13.99","110.76","11.21","11.27","85.5","11.65","9.33","55.19","14.46","1.55","8.55","15.38","0.74","8.5","8.03","5.83","66.07","8.11","1.55","25.65","5.71","0.78","4.66","14.29","5.7","53.89","9.57","0.52","3.11","14.29","3.37","65.68","4.88","0","2.25","0.00","16.67","84.51","1.012","1.94","2.72","32.26","23.32","5.68","3.11","9.72","59.85","4.94"
"310","J.T. Compher","COL","L","82","174.56666666667","2.1288617886179","10.31","110.67","8.52","9.97","86.61","10.32","8.25","63.59","11.48","0.34","8.25","4.00","0.75","9.82","7.09","5.16","62.9","7.58","1.72","35.4","4.63","0","4.81","0.00","4.58","36.66","11.11","0","2.29","0.00","1.49","72.48","2.01","0","2.48","0.00","4.17","87.03","0.912","0.69","8.59","60.84","25.78","1.12","1.37","10.31","90.4","1.50"
"36","Jeff Petry","PIT","D","61","145","2.3770491803279","13.24","110.48","10.70","11.59","82.34","12.33","11.17","64.55","14.75","0.83","6.21","11.76","0.62","8.05","7.14","5.79","59.59","8.86","3.72","26.07","12.50","0.41","2.9","12.50","2.76","44.69","5.81","0.55","2.21","20.00","2.39","80.09","2.90","0","2.39","0.00","7.41","90.38","0.978","0.83","3.72","34.76","42.21","2.33","2.9","5.38","59.17","4.67"
"211","Nathan Beaulieu","ANA","D","52","117.35","2.2567307692308","12.78","110.44","10.37","11.76","89.99","11.56","10.74","60.33","15.11","0","11.25","0.00","0.35","8.74","3.89","4.09","64.42","5.97","1.53","27.1","5.36","0","5.62","0.00","3.41","49.77","6.41","0","4.77","0.00","0.74","67.94","1.08","0","2.95","0.00","0.00","81.36","0.814","0.51","2.56","35.79","35.28","1.41","2.05","7.16","53.69","3.67"
"126","Nick Jensen","WSH","D","77","191.45","2.4863636363636","12.22","110.32","9.97","9.72","80.54","10.76","8.15","56.1","12.68","0.31","7.21","4.17","0.63","8.39","6.98","5.95","52.65","10.16","1.88","27.89","6.32","0","4.07","0.00","5.43","33.01","14.13","0","1.67","0.00","3.62","81.48","4.26","0.45","2.72","14.29","3.85","87.15","0.910","0","5.64","41.68","17.24","0.00","2.51","7.83","68.32","3.54"
"642","Zach Whitecloud","VGK","D","59","80.533333333333","1.3649717514124","11.92","110.26","9.76","8.94","78.23","10.26","8.94","55.13","13.95","0.75","8.2","8.33","0.83","7.6","9.86","8.2","52.9","13.41","4.47","25.33","15.00","0","3.73","0.00","4.97","36.75","11.90","0.99","2.98","25.00","3.23","78.56","3.95","0","3.23","0.00","8.33","85.14","0.935","0.75","5.96","25.33","38.74","2.86","2.98","9.69","40.23","6.90"
"811","Owen Power","BUF","D","79","86.566666666667","1.0957805907173","20.1","110.2","15.43","14.56","92.18","13.64","12.48","65.85","15.93","1.39","8.32","14.29","1.54","8.61","15.17","12.48","67.23","15.65","7.62","24.26","23.91","1.39","2.77","33.33","6.47","57.3","10.14","0","4.62","0.00","10.01","70.08","12.50","0","3","0.00","11.11","87.37","0.985","0.69","2.08","39.51","58.91","1.72","3.47","4.16","47.82","6.76"
"268","Matthew Benning","S.J","D","77","217.05","2.8188311688312","8.02","110.02","6.79","7.19","79.06","8.33","6.36","53.9","10.55","0.55","8.02","6.45","0.26","8.3","3.03","1.66","67.17","2.41","0.55","27.64","1.96","0","3.59","0.00","1.47","52.71","2.72","0.74","4.05","15.38","2.4","102.62","2.28","0","2","0.00","8.70","85.13","0.938","0.55","6.91","34","22.67","1.60","1.11","9.4","61.37","1.77"
"591","Nick Suzuki","MTL","C","82","136.88333333333","1.6693089430894","16.66","110.02","13.15","13.15","80.21","14.08","10.96","57.42","16.03","0.88","9.64","8.33","0.83","8.72","8.72","8.33","61.8","11.88","3.51","28.49","10.96","0.88","4.82","15.38","6.43","44.42","12.64","0","3.51","0.00","5.7","69.65","7.56","0","2.53","0.00","8.00","83.21","0.912","0.88","7.01","47.34","37.26","1.82","2.19","8.77","59.17","3.57"
"23","Marc-Edouard Vlasic","S.J","D","78","206.78333333333","2.6510683760684","9.87","109.97","8.23","7.83","77.76","9.15","7.25","49.91","12.69","0.29","3.48","7.69","0.39","7.32","5.00","3.19","62.09","4.89","0.87","23.21","3.61","0","0.87","0.00","3.1","51.84","5.63","0.39","2.71","12.50","4.61","104.78","4.21","0","0.84","0.00","4.00","93.02","0.970","0.58","4.93","36.56","24.95","1.56","2.32","7.54","59.77","3.74"
"574","Morgan Geekie","SEA","C","69","55.15","0.79927536231884","18.5","109.88","14.41","16.32","81.6","16.67","11.97","58.75","16.92","1.09","13.06","7.69","1.3","8.87","12.79","7.62","62.01","10.94","4.35","32.64","11.76","1.09","9.79","10.00","4.35","39.17","10.00","0","4.35","0.00","11","70.72","13.46","0","0","-","9.09","77.78","0.869","1.09","5.44","70.72","35.9","1.52","1.09","6.53","85.95","1.25"
"261","Brock McGinn","ANA, PIT","L","75","172.05","2.294","16.74","109.85","13.22","16.04","84.05","16.03","13.95","63.82","17.94","1.39","8.37","14.29","0.9","9.09","9.04","8.72","64.17","11.96","4.53","28.95","13.54","0.7","3.84","15.38","5.58","46.96","10.62","0.93","2.32","28.57","3.02","70.02","4.14","0","4.03","0.00","10.00","86.89","0.969","0","7.32","44.64","46.38","0.00","1.74","8.37","57.19","2.96"
"327","Darnell Nurse","EDM","D","82","238.2","2.9048780487805","15.62","109.82","12.45","13.85","86.65","13.78","12.09","62.97","16.11","2.02","8.56","19.05","1.09","8.83","10.95","7.81","63.48","10.95","3.27","24.18","11.93","1.51","4.28","26.09","6.05","52.39","10.34","0.34","4.37","7.14","5.09","73.5","6.48","0","1.46","0.00","16.67","86.40","1.031","0.25","7.05","41.81","21.66","0.60","1.26","12.34","71.79","1.72"
"436","Ethan Bear","VAN","D","61","108.81666666667","1.7838797814208","14.89","109.73","11.95","13.78","86.57","13.74","11.58","57.9","16.67","3.31","13.23","20.00","1.34","9.6","12.28","6.62","59.55","10.00","3.86","29.22","11.67","1.65","6.62","20.00","3.68","40.43","8.33","0","3.68","0.00","1.59","77.26","2.02","0","5.58","0.00","28.57","77.14","1.057","1.1","7.17","43.01","41.91","2.50","2.76","11.58","63.96","4.13"
"759","Matias Maccelli","ARI","L","64","19.7","0.3078125","3.05","109.64","2.70","3.05","85.28","3.45","3.05","67.01","4.35","0","6.09","0.00","0.03","9.62","0.29","3.05","70.05","4.17","0","36.55","0.00","0","3.05","0.00","4.06","44.67","8.33","0","0","-","0","52.79","0.00","0","4.4","0.00","0.00","90.91","0.909","0","9.14","15.23","97.46","0.00","0","9.14","21.32","0.00"
"88","Jared Spurgeon","MIN","D","79","235.23333333333","2.9776371308017","12.24","109.42","10.06","11.22","79.33","12.39","8.93","57.39","13.46","1.53","6.63","18.75","0.73","7.73","8.58","5.87","56.37","9.43","2.55","22.19","10.31","1.02","2.55","28.57","4.42","45.57","8.84","0.68","4.42","13.33","3.32","82.9","3.85","0","1.11","0.00","17.14","88.44","1.056","0.26","5.36","45.4","14.79","0.56","1.28","10.97","68.61","1.82"
"512","Brett Howden","VGK","C","54","40.6","0.75185185185185","7.39","109.36","6.33","4.43","75.37","5.56","4.43","59.11","6.98","0","8.87","0.00","0.16","7.85","2.04","4.43","62.07","6.67","1.48","26.6","5.26","0","7.39","0.00","3.94","47.29","7.69","0","0","-","0","64.04","0.00","0","2.13","0.00","0.00","85.00","0.850","0","8.87","44.33","45.81","0.00","0","11.82","54.68","0.00"
"301","Andrew Copp","DET","C","82","202.15","2.465243902439","12.47","109.23","10.24","11.58","80.73","12.54","10.09","59.66","14.47","0.59","8.61","6.45","0.73","7.79","8.57","4.45","59.07","7.01","2.37","23.45","9.20","0.3","3.56","7.69","2.77","47.49","5.51","0.4","3.96","9.09","4.72","73.74","6.01","0","3","0.00","5.88","85.57","0.915","0.59","8.01","47.19","26.71","1.24","2.08","10.09","67.97","2.97"
"309","Adam Erne","DET","L","61","98.9","1.6213114754098","12.74","109.2","10.45","11.53","81.29","12.42","9.1","61.27","12.93","1.21","9.1","11.76","0.75","7.83","8.76","5.46","63.7","7.89","3.03","25.48","10.64","1.21","3.64","25.00","3.24","50.96","5.97","0","4.04","0.00","4.38","65.72","6.25","0","3.51","0.00","13.33","85.15","0.985","2.43","5.46","27.91","60.67","8.00","3.64","7.89","41.25","8.11"
"576","Michael Rasmussen","DET","C","56","94.566666666667","1.6886904761905","10.15","109.13","8.51","10.15","83.75","10.81","9.52","56.47","14.42","0","8.25","0.00","0.39","7.85","4.75","3.17","53.3","5.62","1.27","22.21","5.41","0","3.81","0.00","2.54","41.45","5.77","0","1.69","0.00","1.83","84.31","2.13","0","4.58","0.00","0.00","85.39","0.854","1.27","6.34","43.78","41.88","2.82","1.9","10.79","59.64","3.09"
"637","Sean Durzi","L.A","D","72","104.46666666667","1.4509259259259","10.34","109.13","8.65","9.76","68.92","12.41","9.19","51.12","15.24","0.57","12.06","4.55","0.46","7.26","5.89","3.45","59.73","5.45","1.72","22.4","7.14","0","5.17","0.00","2.3","49.78","4.41","0.77","3.83","16.67","2.49","92.09","2.63","0","5.81","0.00","6.25","76.40","0.827","0.57","4.59","28.72","45.95","1.96","0.57","8.04","36.76","1.54"
"197","William Karlsson","VGK","C","82","127.58333333333","1.5558943089431","13.64","109.11","11.11","11.76","76.19","13.37","11.29","56.43","16.67","2.35","9.41","20.00","0.74","7.48","9.05","6.58","58.79","10.07","2.82","18.81","13.04","0.94","2.35","28.57","5.02","53.3","8.60","1.88","6.9","21.43","3.4","74.72","4.35","0","2.72","0.00","20.83","83.33","1.042","0.94","6.58","45.15","32.45","2.04","1.41","8.94","56.9","2.42"
"264","Andreas Athanasiou","CHI","C","81","4.4","0.054320987654321","0","109.09","0.00","0","95.45","0.00","0","68.18","0.00","0","0","-","0","15.27","0.00","0","68.18","0.00","0","54.55","0.00","0","0","-","0","18.18","0.00","0","0","-","0","59.09","0.00","0","0","-","-","100.00","1.00","0","0","13.64","163.64","0.00","13.64","0","27.27","33.33"
"585","Adam Ruzicka","CGY","C","44","0.55","0.0125","0","109.09","0.00","0","109.09","0.00","0","109.09","0.00","0","0","-","0","3.91","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","315.15","0.00","0","0","-","-","100.00","1.00","0","0","109.09","109.09","0.00","0","0","109.09","0.00"
"749","Vladislav Kolyachonok","ARI","D","2","3.3","1.65","18.18","109.09","14.29","18.18","109.09","14.29","18.18","90.91","16.67","0","36.36","0.00","1.65","6.3","20.76","18.18","36.36","33.33","0","0","-","0","0","-","24.24","48.48","33.33","0","24.24","0.00","0","105.05","0.00","0","26.26","0.00","0.00","60.00","0.600","0","0","0","72.73","-","0","18.18","0","-"
"349","Pierre-Edouard Bellemare","T.B","L","73","166.95","2.2869863013699","14.38","108.89","11.66","13.3","81.58","14.02","11.14","55.71","16.67","0.72","6.11","10.53","1.15","8.5","11.88","6.11","66.13","8.46","3.95","27.31","12.64","0","3.95","0.00","2.88","51.75","5.26","0","1.92","0.00","4.15","87.21","4.55","1.04","1.04","50.00","6.45","89.03","0.955","1.8","7.91","34.5","42.77","4.95","3.23","11.14","42.77","7.03"
"439","Jack Roslovic","CBJ","C","77","125.63333333333","1.6316017316017","21.97","108.89","16.79","19.58","86.92","18.39","15.76","63.52","19.88","1.43","8.12","15.00","1.23","8.81","12.25","11.46","67.34","14.55","5.25","28.65","15.49","0.96","4.78","16.67","8.28","51.58","13.83","0.64","3.18","16.67","6.9","59.33","10.42","0","1.38","0.00","9.09","87.22","0.963","3.34","3.82","24.36","62.56","12.07","4.3","4.78","28.65","13.04"
"736","Alex Vlasic","CHI","D","6","13.233333333333","2.2055555555556","4.53","108.82","4.00","4.53","90.68","4.76","4.53","77.08","5.56","0","4.53","0.00","0","10.13","0.03","0","68.01","0.00","0","22.67","0.00","0","4.53","0.00","0","60.45","0.00","0","0","-","0","58.94","0.00","0","0","-","0.00","94.12","0.941","4.53","9.07","36.27","31.74","11.11","13.6","9.07","49.87","21.43"
"112","Tyson Barrie","EDM, NSH","D","85","50.183333333333","0.59039215686275","16.74","108.8","13.33","14.35","88.48","13.95","10.76","68.15","13.64","1.2","11.96","9.09","1.32","10.85","10.81","9.56","71.74","11.76","5.98","37.06","13.89","1.2","7.17","14.29","4.78","46.23","9.38","0","3.19","0.00","6.91","50.08","12.12","0","3.45","0.00","11.11","82.46","0.936","1.2","2.39","26.3","89.67","4.35","1.2","5.98","32.28","3.57"
"777","Jake Sanderson","OTT","D","77","252.6","3.2805194805195","16.63","108.79","13.26","14.96","81.95","15.44","12.11","57.72","17.35","1.19","6.65","15.15","0.9","8.56","9.55","6.65","65.32","9.24","3.56","24.23","12.82","0.48","3.56","11.76","4.12","54.79","6.99","0.32","2.85","10.00","3.43","63.82","5.10","0","1.37","0.00","9.80","88.48","0.983","0.24","6.18","43.47","27.32","0.54","1.43","10.21","69.36","2.01"
"774","Tyler Kleven","OTT","D","8","3.8666666666667","0.48333333333333","0","108.62","0.00","0","77.59","0.00","0","62.07","0.00","0","31.03","0.00","0","5.79","0.00","0","62.07","0.00","0","15.52","0.00","0","0","-","0","62.07","0.00","0","20.69","0.00","0","67.24","0.00","0","22.41","0.00","-","50.00","0.50","0","15.52","0","62.07","-","0","31.03","0","-"
"644","Eric Robinson","CBJ","L","72","158.76666666667","2.2050925925926","15.12","108.46","12.23","12.85","86.16","12.98","10.2","56.31","15.34","0.76","6.8","10.00","0.79","8.12","8.88","7.18","62.36","10.33","3.02","22.3","11.94","0.38","2.27","14.29","5.54","53.41","9.40","0.5","3.02","14.29","3.82","64.96","5.56","0","3.28","0.00","7.41","87.92","0.953","1.51","7.94","46.86","30.23","3.13","1.89","12.09","63.49","2.89"
"336","Curtis Lazar","N.J, VAN","C","49","52.066666666667","1.0625850340136","8.07","108.32","6.93","4.61","85.28","5.13","4.61","57.62","7.41","0","17.29","0.00","0.2","8.73","2.27","2.3","58.77","3.77","0","25.35","0.00","0","8.07","0.00","3.07","44.56","6.45","0","6.15","0.00","4.99","71.57","6.52","0","6.66","0.00","0.00","70.00","0.700","1.15","5.76","43.79","59.92","2.56","2.3","8.07","53.01","4.17"
"606","Josh Norris","OTT","C","8","13.3","1.6625","9.02","108.27","7.69","9.02","85.71","9.52","9.02","67.67","11.76","0","18.05","0.00","0.81","11.07","6.84","4.51","67.67","6.25","4.51","40.6","10.00","0","13.53","0.00","0","36.09","0.00","0","6.02","0.00","0","58.65","0.00","0","0","-","0.00","73.33","0.733","0","18.05","49.62","49.62","0.00","0","18.05","72.18","0.00"
"462","Evan Rodrigues","COL","C","69","36.6","0.5304347826087","11.48","108.2","9.59","8.2","90.16","8.33","6.56","62.3","9.52","0","6.56","0.00","0.46","9.67","4.51","4.92","63.93","7.14","3.28","27.87","10.53","0","4.92","0.00","2.19","48.09","4.35","0","2.19","0.00","4.74","59.2","7.41","0","0","-","0.00","89.47","0.895","0","6.56","45.9","60.66","0.00","0","6.56","60.66","0.00"
"342","Conor Sheary","WSH","L","82","138.15","1.684756097561","16.5","108.14","13.24","13.03","82.52","13.64","10.86","56.03","16.23","1.3","4.78","21.43","0.94","9.02","9.46","7.82","59.93","11.54","3.47","29.1","10.67","0","3.47","0.00","5.79","41.11","12.35","0.58","1.74","25.00","5.02","68.38","6.84","0.63","0","100.00","12.00","91.47","1.035","2.17","3.91","30.84","56.03","6.58","3.04","4.78","44.73","6.36"
"207","Jonas Brodin","MIN","D","60","177.63333333333","2.9605555555556","9.46","108.09","8.05","9.12","77.69","10.51","7.77","54.38","12.50","1.35","5.07","21.05","0.72","7.3","9.00","5.4","55.4","8.89","2.7","19.59","12.12","0.34","1.35","20.00","3.6","47.74","7.02","0.9","4.05","18.18","1.46","83.92","1.71","0","0.98","0.00","17.39","90.68","1.081","0","4.73","39.18","14.52","0.00","1.69","10.13","70.26","2.35"
"718","Peyton Krebs","BUF","C","74","51.066666666667","0.69009009009009","22.32","108.09","17.12","17.62","90.47","16.30","14.1","65.8","17.65","1.17","8.22","12.50","1.79","8.72","17.00","12.92","66.97","16.18","8.22","27.02","23.33","1.17","3.52","25.00","6.27","53.26","10.53","0","4.7","0.00","11.88","67.89","14.89","0","1.7","0.00","8.33","87.50","0.958","0","7.05","57.57","35.25","0.00","1.17","8.22","65.8","1.75"
"383","Mark Friedman","PIT","D","23","23.316666666667","1.013768115942","2.57","108.08","2.33","2.57","79.77","3.13","2.57","69.48","3.57","0","7.72","0.00","0.2","10.99","1.82","2.57","79.77","3.13","2.57","43.75","5.56","0","7.72","0.00","0","48.03","0.00","0","0","-","0","40.89","0.00","0","0","-","0.00","88.89","0.889","0","7.72","10.29","69.48","0.00","0","12.87","12.87","0.00"
"593","Robert Thomas","STL","C","73","88.266666666667","1.2091324200913","12.92","108.08","10.67","12.24","85.65","12.50","9.52","66.62","12.50","2.04","10.88","15.79","0.74","8.3","8.24","7.48","52.34","12.50","5.44","22.43","19.51","0.68","3.4","16.67","2.72","39.88","6.38","0.91","3.63","20.00","1.96","82.48","2.33","0.98","6.87","12.50","21.43","83.67","1.051","0","3.4","47.58","38.75","0.00","2.04","6.8","70.02","2.83"
"445","Jeremy Lauzon","NSH","D","67","152.86666666667","2.281592039801","13.74","107.94","11.29","11.77","83.99","12.30","9.03","63.58","12.43","0.39","7.06","5.26","0.88","8.69","9.24","7.06","67.9","9.42","2.75","27.08","9.21","0","2.75","0.00","5.76","54.43","9.57","0.52","3.66","12.50","4.54","64.06","6.61","0","2.27","0.00","4.35","88.89","0.932","0","2.75","31.79","34.93","0.00","4.32","6.28","56.91","7.05"
"85","Derek Grant","ANA","C","46","110.66666666667","2.4057971014493","15.72","107.89","12.72","14.1","87.29","13.90","11.93","64.52","15.60","0","11.93","0.00","0.36","9","3.81","2.71","61.27","4.24","1.08","25.48","4.08","0","5.42","0.00","2.17","47.71","4.35","0","3.61","0.00","3.92","71.27","5.21","0","5.48","0.00","0.00","81.51","0.815","0.54","6.51","57.47","29.82","0.93","1.63","8.67","74.82","2.13"
"534","Mikhail Sergachev","T.B","D","79","179.08333333333","2.2668776371308","15.41","107.88","12.50","14.07","80.41","14.89","9.72","55.62","14.87","1.01","8.04","11.11","1.5","7.93","15.91","8.04","64.33","11.11","3.69","26.47","12.22","0.34","4.02","7.69","5.81","50.48","10.32","0","4.02","0.00","8.23","91.95","8.21","0.97","1.45","40.00","10.34","85.54","0.959","0.34","3.69","33.17","35.51","1.00","3.02","7.37","47.91","5.92"
"32","Kyle Okposo","BUF","R","75","86.316666666667","1.1508888888889","19.46","107.74","15.30","13.9","87.58","13.70","10.43","63.26","14.15","1.39","9.04","13.33","1.52","9.41","13.89","10.43","69.51","13.04","6.26","30.59","16.98","1.39","5.56","20.00","5.56","51.9","9.68","0","4.63","0.00","10.04","58.24","14.71","0","0","-","13.33","85.71","0.990","1.39","8.34","38.93","51.44","3.45","1.39","9.04","48.66","2.78"
"490","Joey Anderson","CHI, TOR","R","38","34.533333333333","0.90877192982456","13.9","107.72","11.43","12.16","78.19","13.46","5.21","62.55","7.69","0","10.42","0.00","1.07","8.33","11.39","8.69","69.5","11.11","3.47","24.32","12.50","0","3.47","0.00","6.95","60.23","10.34","0","4.63","0.00","5.02","52.7","8.70","0","5.02","0.00","0.00","83.33","0.833","3.47","5.21","39.96","53.86","8.00","3.47","8.69","48.65","6.67"
"653","Isac Lundestrom","ANA","C","61","118.65","1.9450819672131","12.64","107.71","10.50","12.14","83.44","12.70","10.62","63.72","14.29","0","13.15","0.00","0.49","8.75","5.28","5.56","67.76","7.59","2.53","26.3","8.77","0","6.57","0.00","4.05","55.29","6.82","0","6.74","0.00","1.46","59.9","2.38","0","2.19","0.00","0.00","79.37","0.794","0.51","3.54","25.28","69.79","1.96","2.02","6.07","33.38","5.71"
"347","Garnet Hathaway","BOS, WSH","R","84","123.73333333333","1.4730158730159","14.06","107.65","11.55","11.15","75.65","12.85","8.73","52.86","14.17","0.48","6.3","7.14","0.83","6.62","11.10","8.24","47.04","14.91","3.88","16.97","18.60","0.48","2.42","16.67","5.82","40.09","12.68","0","2.59","0.00","3.5","84.05","4.00","0","2.8","0.00","5.56","88.07","0.936","0.97","8.73","45.58","44.13","2.08","2.42","9.21","58.19","4.00"
"586","Eeli Tolvanen","NSH, SEA","R","61","8.3666666666667","0.13715846994536","7.17","107.57","6.25","7.17","86.06","7.69","7.17","78.88","8.33","0","7.17","0.00","0","10.84","0.02","0","93.23","0.00","0","35.86","0.00","0","7.17","0.00","0","76.49","0.00","0","0","-","0","20.72","0.00","0","0","-","0.00","90.91","0.909","7.17","0","7.17","107.57","50.00","7.17","0","7.17","50.00"
"307","Jason Dickinson","CHI","C","78","150.65","1.9314102564103","13.94","107.53","11.48","12.74","80.85","13.62","12.35","62.53","16.49","2.39","10.75","18.18","0.65","8.12","7.39","5.97","58.55","9.26","2.39","26.68","8.22","0.8","5.18","13.33","4.78","42.48","10.11","1.06","4.25","20.00","5.18","70.76","6.82","1.15","3.45","25.00","19.35","82.80","1.022","1.99","5.58","50.98","35.84","3.76","4.38","8.36","71.69","5.76"
"293","Pavel Buchnevich","STL","L","63","110.06666666667","1.7470899470899","16.35","107.39","13.22","15.26","89.95","14.51","11.99","58.33","17.05","1.09","12.54","8.00","1.75","8.81","16.58","10.36","55.6","15.70","8.18","26.17","23.81","0.55","4.36","11.11","2.91","39.25","6.90","0","5.81","0.00","4.72","77.95","5.71","0.79","5.51","12.50","9.09","78.50","0.876","0","3.82","52.33","21.8","0.00","1.09","4.91","74.14","1.45"
"238","Tom Wilson","WSH","R","33","55.933333333333","1.6949494949495","18.24","107.27","14.53","17.16","74.02","18.82","16.09","53.64","23.08","0","7.51","0.00","1.45","8.99","13.89","8.58","55.78","13.33","4.29","28.96","12.90","0","6.44","0.00","5.72","35.76","13.79","0","0","-","12.4","77.47","13.79","0","1.55","0.00","0.00","86.00","0.860","2.15","8.58","47.2","30.04","4.35","5.36","8.58","67.58","7.35"
