"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"542","Rem Pitlick","MTL","C","46","18.066666666667","0.39275362318841","0","3.32","0","3.32","3.32","100.00","0","-","0.31","3.32","3.32","3.32","3.32","0","0","0","0","0","0","0","0","3.32","0","0","3.32","3.32","3.32","0","332.10"
"729","Cam York","PHI","D","54","21.483333333333","0.39783950617284","0","2.79","0","2.79","2.79","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.59","5.59","0","0","-"
"413","Jack Eichel","VGK","C","67","26.183333333333","0.3907960199005","0","2.29","0","2.29","2.29","100.00","6.87","0.00","0.38","9.17","6.87","4.58","2.29","0","0","0","0","0","0","0","2.29","0","2.29","0","0","9.17","11.46","27.5","67.40"
"489","Matthew Tkachuk","FLA","L","79","31.083333333333","0.39345991561181","0","1.93","0","1.93","1.93","100.00","7.72","0.00","1.1","11.58","9.65","9.65","7.72","3.86","0","3.86","1.93","1.93","0","0","0","0","5.79","3.86","0","1.93","0","0","-"
"100","Evander Kane","EDM","L","41","33.95","0.8280487804878","1.77","1.77","0","1.77","3.53","100.00","8.84","20.00","0.87","10.6","10.6","5.3","3.53","1.77","0","3.53","1.77","1.77","0","0","0","0","5.3","0","1.77","1.77","0","0","-"
"514","Trent Frederic","BOS","C","79","35.9","0.45443037974684","0","1.67","0","1.67","1.67","100.00","5.01","0.00","1.17","8.36","6.69","6.69","1.67","0","1.67","3.34","1.67","1.67","0","0","1.67","0","1.67","0","0","1.67","3.34","1.67","111.42"
"305","Michael McCarron","NSH","R","32","42.066666666667","1.3145833333333","0","1.43","0","1.43","1.43","50.00","1.43","0.00","0.2","4.28","2.85","2.85","2.85","0","0","0","0","0","0","0","0","0","1.43","0","1.43","4.28","11.41","14.26","63.39"
"652","Evan Bouchard","EDM","D","82","44.933333333333","0.5479674796748","0","1.34","0","1.34","1.34","100.00","1.34","0.00","0.05","5.34","2.67","0","0","0","0","0","0","0","0","0","0","1.34","1.34","4.01","0","1.34","0","0","-"
"175","Lukas Sedlak","COL, PHI","C","30","48.55","1.6183333333333","0","1.24","0","1.24","1.24","100.00","4.94","0.00","0.69","6.18","6.18","4.94","3.71","0","1.24","0","0","0","0","0","2.47","1.24","1.24","2.47","1.24","8.65","6.18","18.54","30.90"
"624","Jacob Bryson","BUF","D","59","53.4","0.90508474576271","0","1.12","0","1.12","1.12","inf","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.12","0","2.25","11.24","0","0","-"
"102","Oliver Ekman-Larsson","VAN","D","54","55.783333333333","1.033024691358","0","1.08","0","1.08","1.08","50.00","1.08","0.00","0.06","1.08","1.08","1.08","0","0","0","0","0","0","0","0","0","1.08","2.15","2.15","0","7.53","0","0","-"
"168","Jesper Fast","CAR","R","80","115.31666666667","1.4414583333333","0","1.56","0.52","1.04","1.56","75.00","2.08","0.00","0.13","3.12","2.6","0.52","0","0","0","1.04","0.52","0.52","0","0","1.56","1.04","2.08","2.6","1.56","3.12","0.52","1.04","17.34"
"525","Boris Katchouk","CHI","L","58","59.133333333333","1.0195402298851","0","1.01","0","1.01","1.01","100.00","1.01","0.00","0","1.01","1.01","0","0","1.01","0","2.03","1.01","1.01","0","0","1.01","3.04","4.06","5.07","0","4.06","0","1.01","0.00"
"98","Victor Hedman","T.B","D","76","138.73333333333","1.8254385964912","0.43","0.86","0","0.86","1.3","75.00","3.46","12.50","0.27","5.62","5.62","2.59","0.43","0.43","0","0","0","0","0","0","0.43","2.16","2.16","2.16","0.86","1.3","0","0","-"
"328","Rasmus Ristolainen","PHI","D","74","159.2","2.1513513513514","0.38","0.75","0","0.75","1.13","60.00","1.88","20.00","0.07","2.64","1.88","0.75","0.75","0","0","0.75","0.38","0.38","0","0","0","1.51","1.13","6.78","1.51","11.68","0","0","-"
"551","Vincent Desharnais","EDM","D","36","80.15","2.2263888888889","0","0.75","0","0.75","0.75","20.00","0","-","0","0","0","0","0","0","0","1.5","0.75","0.75","0","0","0","1.5","0.75","2.99","2.25","13.47","0","0","-"
"109","Brayden McNabb","VGK","D","82","165.61666666667","2.0197154471545","0","0.72","0","0.72","0.72","40.00","0.36","0.00","0","0.72","0.36","0.36","0","0","0","1.45","0.72","0.72","0","0","0.36","1.09","1.09","7.25","0","13.77","0","0","-"
"18","Jack Johnson","CHI, COL","D","83","171.66666666667","2.0682730923695","0","0.7","0","0.7","0.7","66.67","1.75","0.00","0.11","2.1","2.1","0.7","0.35","0.7","0","0","0","0","0","0","0","1.4","0.7","3.84","1.05","3.84","0","0.35","0.00"
"454","Jake DeBrusk","BOS","L","64","87.15","1.36171875","0","0.69","0","0.69","0.69","50.00","6.88","0.00","0.88","8.26","7.57","6.88","6.2","0.69","1.38","0","0","0","0","0","0","0.69","4.13","3.44","2.75","2.07","0","0.69","0.00"
"811","Owen Power","BUF","D","79","86.566666666667","1.0957805907173","0","0.69","0","0.69","0.69","50.00","1.39","0.00","0.1","2.77","2.08","0.69","0","0","0.69","1.39","0.69","0.69","0","0","0","1.39","0.69","0","0.69","2.08","0","0","-"
"54","Brendan Smith","N.J","D","60","95.616666666667","1.5936111111111","0","0.63","0","0.63","0.63","25.00","1.26","0.00","0","1.26","1.26","0","0","0.63","0","0","0","0","0","0","2.51","0.63","5.65","2.51","0","0","0","0","-"
"602","Timothy Liljegren","TOR","D","67","96.083333333333","1.43407960199","0.62","0.62","0","0.62","1.25","100.00","1.87","33.33","0.09","1.87","1.87","0.62","0","0","0","0","0","0","0","0","0","1.25","1.25","8.12","1.25","6.24","0","0","-"
"530","Samuel Girard","COL","D","76","99.183333333333","1.3050438596491","0","0.6","0","0.6","0.6","100.00","1.81","0.00","0.01","3.02","1.81","0.6","0","1.21","0","1.21","0.6","0.6","0","0","0","0.6","0.6","1.81","1.21","4.84","0","0","-"
"649","Quinn Hughes","VAN","D","78","103.28333333333","1.3241452991453","0","0.58","0","0.58","0.58","20.00","1.74","0.00","0.01","1.74","1.74","0","0","0","0","0","0","0","0","0","0","0.58","1.74","1.16","0.58","1.74","0","0","-"
"436","Ethan Bear","VAN","D","61","108.81666666667","1.7838797814208","0","0.55","0","0.55","0.55","16.67","1.65","0.00","0","2.21","1.65","0","0","1.65","0","2.21","1.1","1.1","0","0","0.55","1.1","0","0.55","1.65","6.62","0","0","-"
"69","Luke Schenn","TOR, VAN","D","70","112.11666666667","1.6016666666667","0","1.07","0.54","0.54","1.07","40.00","0.54","0.00","0","0.54","0.54","0","0","0","0","1.07","0.54","0.54","0","0","0","1.07","1.07","13.38","0","8.03","0","0","-"
"235","Mike Matheson","MTL","D","48","111.75","2.328125","0","1.07","0.54","0.54","1.07","50.00","2.15","0.00","0.29","3.76","3.22","1.07","0","1.07","0","1.07","0.54","0.54","0","0","0","3.22","3.76","0","0.54","6.44","0","0","-"
"428","Travis Konecny","PHI","R","60","110.85","1.8475","1.62","1.62","1.08","0.54","3.25","85.71","7.04","23.08","0.73","10.28","9.74","7.58","4.33","1.08","0","3.25","1.62","1.62","0","0","0.54","0.54","2.17","4.87","1.08","3.25","3.25","1.08","40.60"
"430","Brandon Carlo","BOS","D","75","241.68333333333","3.2224444444444","0","0.5","0","0.5","0.5","40.00","2.48","0.00","0.07","4.22","2.73","0.74","0.25","0.5","0.25","0.99","0.5","0.5","0","0","0.5","0.99","1.99","2.73","1.74","5.21","0","0","-"
"2","Ryan Suter","DAL","D","82","122.98333333333","1.4997967479675","0","0.49","0","0.49","0.49","33.33","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3.42","0.49","3.9","0","5.85","0","0","-"
"389","Gustav Forsling","FLA","D","82","245.73333333333","2.9967479674797","0","0.49","0","0.49","0.49","66.67","2.93","0.00","0.07","3.66","3.17","0.24","0","0.24","0","0.98","0.49","0.49","0","0","0","0.73","1.47","0.98","0.98","8.79","0","0","-"
"603","Dylan Samberg","WPG","D","63","126.5","2.0079365079365","0","0.47","0","0.47","0.47","33.33","1.42","0.00","0","1.42","1.42","0","0","0","0","0","0","0","0","0","0.47","3.79","1.42","2.85","0.95","16.6","0","0","-"
"607","Ryan Poehling","PIT","C","53","128.81666666667","2.4305031446541","0.93","0.47","0","0.47","1.4","100.00","4.19","22.22","0.5","6.06","5.59","4.19","2.33","0.47","0","0.93","0.47","0.47","0","0","0.93","0.47","4.66","1.86","0.93","5.59","27.02","36.8","19.72"
"496","Ryan Lindgren","NYR","D","63","130.58333333333","2.0727513227513","0.46","0.46","0","0.46","0.92","50.00","0.92","50.00","0.18","0.92","0.92","0.46","0","0.46","0","1.84","0.92","0.92","0","0","0.46","0.46","1.38","3.22","2.76","10.57","0","0","-"
"692","Connor Dewar","MIN","C","81","131.95","1.629012345679","1.36","0.45","0","0.45","1.82","100.00","6.82","20.00","1","10.46","9.09","8.18","5","3.18","0.45","0.91","0.45","0.45","0","0","2.27","0.45","3.18","3.64","1.36","2.27","6.37","16.82","12.48"
"324","Seth Jones","CHI","D","72","137.73333333333","1.912962962963","0","0.44","0","0.44","0.44","100.00","2.61","0.00","0.02","2.61","2.61","0","0","0.44","0","0","0","0","0","0","0","1.74","3.05","0.44","0.44","4.79","0","0","-"
"284","MacKenzie Weegar","CGY","D","81","139.15","1.7179012345679","0","0.43","0","0.43","0.43","25.00","2.59","0.00","0.01","2.59","2.59","0.43","0","0.43","0.43","0.86","0.43","0.43","0","0","0","2.16","0.86","3.45","0.43","9.92","0","0","-"
"214","Phillip Danault","L.A","C","82","142.15","1.7335365853659","0","0.84","0.42","0.42","0.84","100.00","3.8","0.00","0.2","3.8","3.8","2.11","0.42","0.84","0","0.84","0.42","0.42","0","0","0","0.84","2.53","0.84","0.84","1.27","28.7","40.1","17.61"
"616","Neal Pionk","WPG","D","82","141.25","1.7225609756098","0","0.42","0","0.42","0.42","inf","1.27","0.00","0.06","1.27","1.27","0.42","0","0","0","0.85","0.42","0.42","0","0","0.42","0.85","0.85","5.95","2.55","5.1","0","0","-"
"248","Esa Lindell","DAL","D","82","293.98333333333","3.585162601626","0","0.41","0","0.41","0.41","28.57","3.27","0.00","0.09","4.08","3.67","0.61","0.2","0.82","0","0","0","0","0","0","0","2.65","0.82","2.25","1.02","7.96","0","0","-"
"711","Logan O'Connor","COL","R","82","147.01666666667","1.7928861788618","0.82","0.41","0","0.41","1.22","100.00","4.08","20.00","0.42","4.49","4.08","3.67","2.04","0.82","0","0","0","0","0","0","0","0","2.86","2.45","2.45","4.9","0","1.22","0.00"
"246","Colton Parayko","STL","D","79","151.88333333333","1.9225738396624","0","0.4","0","0.4","0.4","20.00","2.37","0.00","0.01","2.37","2.37","0","0","0","0","0","0","0","0","0","0","1.19","0.4","1.98","0.79","5.14","0","0","-"
"400","Jake Evans","MTL","C","54","151.7","2.8092592592593","0","0.79","0.4","0.4","0.79","100.00","3.16","0.00","0.2","4.35","3.56","1.98","0.79","0.4","0","2.37","0.79","0.79","0","0","0.4","1.19","2.37","0.4","1.58","5.54","25.71","34.01","17.03"
"656","K'Andre Miller","NYR","D","79","149.88333333333","1.8972573839662","0","0.8","0.4","0.4","0.8","66.67","0.8","0.00","0.02","2","0.8","0","0","0","0.4","0","0","0","0","0","0","0","2.4","3.2","0.4","6.4","0","0","-"
"19","Anze Kopitar","L.A","C","82","153.51666666667","1.8721544715447","0","0.39","0","0.39","0.39","inf","1.17","0.00","0.05","2.35","1.95","0.39","0","0.39","0.39","0","0","0","0","0","1.17","2.35","3.13","1.56","0.78","0.39","35.18","35.96","19.33"
"43","Alex Killorn","T.B","L","82","155.53333333333","1.8967479674797","0.39","0.39","0","0.39","0.77","100.00","5.02","7.69","0.45","7.33","6.56","4.24","3.09","0.77","0.39","0","0","0","0","0","0","0.39","3.09","1.16","2.7","0.39","0.39","0","38.58"
"119","Casey Cizikas","NYI","C","81","153.18333333333","1.8911522633745","0","0.78","0.39","0.39","0.78","100.00","3.53","0.00","0.48","4.7","3.92","4.31","1.96","0.78","0.78","0","0","0","0","0","0.39","1.57","3.53","2.35","1.18","6.27","23.89","35.25","15.82"
"253","Adam Pelech","NYI","D","61","154.55","2.533606557377","0","0.39","0","0.39","0.39","50.00","1.55","0.00","0.02","1.94","1.94","0.39","0","0.39","0","1.55","0.78","0.78","0","0","0.39","1.94","2.33","1.16","1.55","9.32","0","0","-"
"445","Jeremy Lauzon","NSH","D","67","152.86666666667","2.281592039801","0","0.39","0","0.39","0.39","100.00","0.78","0.00","0.01","1.96","1.18","0","0","0.39","0","1.57","0.78","0.78","0","0","0.39","1.18","0.78","5.89","2.35","9.03","0","0","-"
"654","Mattias Samuelsson","BUF","D","55","152.15","2.7663636363636","0","0.39","0","0.39","0.39","100.00","1.18","0.00","0.01","1.18","1.18","0","0","0.39","0","1.58","0.79","0.79","0","0","0.39","1.97","0.39","7.49","0.79","7.89","0","0","-"
"204","Mika Zibanejad","NYR","C","82","158.53333333333","1.9333333333333","0.38","0.38","0","0.38","0.76","40.00","3.78","10.00","0.37","6.43","6.06","3.78","1.14","1.14","0","0.76","0.38","0.38","0","0","1.14","1.51","5.3","0.38","1.51","4.16","33.31","46.93","15.71"
"480","Matt Roy","L.A","D","82","165.83333333333","2.0223577235772","0.36","0.36","0","0.36","0.72","66.67","1.81","20.00","0.11","2.17","2.17","0.36","0.36","0.72","0","0","0","0","0","0","0","1.81","0","3.26","2.53","1.09","0","0","-"
"71","Tyler Myers","VAN","D","78","171.9","2.2038461538462","0","0.35","0","0.35","0.35","25.00","0.7","0.00","0.05","1.05","1.05","0.7","0","0.35","0","4.19","0.7","0.35","0","0.35","0.7","1.4","1.05","4.19","0","8.73","0","0","-"
"83","TJ Brodie","TOR","D","58","169.85","2.9284482758621","0","0.35","0","0.35","0.35","50.00","1.77","0.00","0","1.77","1.77","0","0","0","0","0","0","0","0","0","1.06","2.83","1.06","2.12","2.47","6.36","0","0","-"
"495","Adam Fox","NYR","D","82","173.05","2.1103658536585","0","1.04","0.69","0.35","1.04","100.00","3.12","0.00","0.12","4.16","3.12","1.39","0","0.35","0","1.39","0.69","0.69","0","0","0","2.08","3.47","1.39","1.04","4.51","0","0","-"
"207","Jonas Brodin","MIN","D","60","177.63333333333","2.9605555555556","0","0.68","0.34","0.34","0.68","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0.34","0.68","1.35","1.01","9.8","0","0","-"
"325","Elias Lindholm","CGY","C","80","184.2","2.3025","0.33","0.65","0.33","0.33","0.98","75.00","3.91","8.33","0.77","7.82","7.49","5.86","2.28","0.65","0.33","0","0","0","0","0","0.65","0.65","1.95","3.91","0.65","0.98","39.41","38.11","16.56"
"303","Ryan Graves","N.J","D","78","187.56666666667","2.4047008547009","0","0.64","0.32","0.32","0.64","66.67","1.6","0.00","0.03","2.24","2.24","0","0","0.32","0","1.28","0.64","0.64","0","0","0","1.28","1.6","0.32","1.28","1.28","0","0","-"
"406","Noah Hanifin","CGY","D","81","189.36666666667","2.3378600823045","0","0.32","0","0.32","0.32","100.00","2.53","0.00","0.1","2.85","2.85","0.32","0.32","0.63","0","0","0","0","0","0","0","1.9","6.02","2.22","0.32","6.34","0","0","-"
"126","Nick Jensen","WSH","D","77","191.45","2.4863636363636","0","0.31","0","0.31","0.31","100.00","2.19","0.00","0.1","3.13","2.51","1.25","0","0","0.31","0","0","0","0","0","0.63","0.94","1.25","5.64","1.25","5.95","0","0","-"
"179","Dylan DeMelo","WPG","D","75","199.2","2.656","0.3","0.6","0.3","0.3","0.9","50.00","1.2","25.00","0.04","1.81","1.81","0.3","0","0.3","0","0","0","0","0","0","0.3","1.2","1.51","2.11","0.9","7.23","0","0","-"
"320","Brett Pesce","CAR","D","82","197.5","2.4085365853659","0","0.61","0.3","0.3","0.61","66.67","1.82","0.00","0.07","2.13","2.13","0.3","0.3","0.3","0","0","0","0","0","0","0.3","1.52","2.43","0.91","1.52","6.68","0","0","-"
"120","David Savard","MTL","D","62","204.63333333333","3.3005376344086","0","0.29","0","0.29","0.29","50.00","0.88","0.00","0","1.47","0.88","0.29","0","0.88","0","0.59","0.29","0.29","0","0","0.29","3.23","0.88","3.23","0.88","13.49","0","0","-"
"139","Charlie Coyle","BOS","C","82","210.41666666667","2.5660569105691","0.29","1.14","0.86","0.29","1.43","100.00","3.42","8.33","0.25","4.28","3.99","2.28","0.86","0.57","0.29","0.57","0.29","0.29","0","0","0.86","1.43","4.56","1.14","0.86","3.42","17.39","18.25","13.92"
"419","Erik Cernak","T.B","D","70","209.13333333333","2.987619047619","0.29","0.29","0","0.29","0.57","66.67","0.57","50.00","0.25","0.86","0.86","0.29","0","0.29","0","0","0","0","0","0","0.57","0.86","1.43","8.03","1.72","0.86","0","0","-"
"128","Brenden Dillon","WPG","D","82","211.06666666667","2.5739837398374","0","0.28","0","0.28","0.28","33.33","0.57","0.00","0.03","1.42","1.14","0.28","0","0.28","0","1.71","0.85","0.85","0","0","0.57","2.84","1.42","5.4","1.14","6.54","0","0","-"
"615","David Kampf","TOR","C","82","216.5","2.640243902439","0","0.83","0.55","0.28","0.83","60.00","1.39","0.00","0.33","3.88","3.33","2.49","1.39","0.28","0.28","0","0","0","0","0","0.28","1.11","4.43","1.11","1.11","1.39","39.63","57.64","11.29"
"727","Moritz Seider","DET","D","82","212.46666666667","2.5910569105691","0.28","0.28","0","0.28","0.56","50.00","0.28","100.00","0.06","0.28","0.28","0.28","0.28","0.28","0","0","0","0","0","0","0.85","1.13","1.41","9.6","0.85","11.01","0","0","-"
"455","Ivan Provorov","PHI","D","82","221.68333333333","2.7034552845528","0","0.54","0.27","0.27","0.54","28.57","1.35","0.00","0.03","1.89","1.89","0.27","0","0.27","0","0","0","0","0","0","0.81","3.25","2.44","1.89","1.62","8.39","0","0","-"
"477","Vladislav Gavrikov","CBJ, L.A","D","72","221.85","3.08125","0.27","0.27","0","0.27","0.54","40.00","2.16","12.50","0.09","2.16","2.16","0.54","0.27","0","0","1.62","0.81","0.81","0","0","0.81","1.62","1.35","2.16","0.81","7.3","0","0","-"
"114","Brian Dumoulin","PIT","D","82","242.78333333333","2.9607723577236","0","0.49","0.25","0.25","0.49","50.00","1.48","0.00","0.02","1.73","1.48","0","0","0.99","0","0.49","0.25","0.25","0","0","0.25","0","1.48","3.71","1.73","7.91","0","0","-"
"78","Travis Hamonic","OTT","D","75","244.96666666667","3.2662222222222","0","0.73","0.49","0.24","0.73","75.00","1.22","0.00","0.03","2.45","1.96","0.24","0","0.24","0.49","1.47","0.73","0.73","0","0","0.24","2.45","1.47","2.45","0.73","8.08","0","0","-"
"518","Andrew Peeke","CBJ","D","80","248.65","3.108125","0","0.24","0","0.24","0.24","100.00","1.45","0.00","0.07","1.93","1.93","0.24","0","0.24","0","0","0","0","0","0","0.24","0.72","0.72","5.07","0","6.76","0","0","-"
"1","Eric Staal","FLA","C","72","178.96666666667","2.4856481481481","0.67","0","0","0","0.67","100.00","5.36","12.50","0.87","7.71","5.7","3.02","1.01","1.34","0","0.67","0.34","0.34","0","0","0.67","0","2.35","0.34","0.67","2.35","17.43","34.2","11.32"
"3","Jeff Carter","PIT","C","79","88.383333333333","1.118776371308","0","0.68","0.68","0","0.68","100.00","2.04","0.00","0.35","4.07","3.39","2.04","1.36","1.36","0","0","0","0","0","0","0","2.72","1.36","2.04","0","5.43","47.52","40.05","36.84"
"4","Zach Parise","NYI","L","82","146.93333333333","1.7918699186992","0.82","0.41","0.41","0","1.23","75.00","4.49","18.18","0.84","6.53","5.31","3.27","1.23","0.41","0","0.82","0.41","0.41","0","0","0.41","0.41","1.23","0.82","0.41","6.13","0","0","-"
"5","Brent Burns","CAR","D","82","172.08333333333","2.0985772357724","0","0","0","0","0","0.00","2.44","0.00","0.04","2.79","2.79","0.7","0","1.05","0","0.7","0.35","0.35","0","0","0","1.05","3.14","1.74","0.7","3.84","0.35","0","34.87"
"6","Corey Perry","T.B","R","81","0.25","0.0030864197530864","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"7","Patrice Bergeron","BOS","C","78","138.5","1.775641025641","0.87","0","0","0","0.87","100.00","4.77","18.18","0.31","6.5","4.77","2.6","1.3","1.3","0","2.6","0.87","0.87","0","0","0.43","1.3","2.6","1.3","0.87","3.9","50.25","43.32","23.27"
"8","Joe Pavelski","DAL","C","82","11.1","0.13536585365854","0","5.41","5.41","0","5.41","inf","5.41","0.00","0.37","5.41","5.41","5.41","0","0","0","0","0","0","0","0","0","5.41","5.41","0","0","0","43.24","10.81","432.43"
"9","Mark Giordano","TOR","D","78","177.16666666667","2.2713675213675","0.34","0","0","0","0.34","20.00","1.35","25.00","0","1.35","1.35","0.34","0.34","0","0","1.35","0.68","0.68","0","0","0","2.37","0.34","1.69","2.03","8.81","0","0","-"
"10","Alex Ovechkin","WSH","L","73","2.35","0.032191780821918","0","0","0","0","0","-","76.6","0.00","2.87","153.19","127.66","76.6","51.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"11","Evgeni Malkin","PIT","C","82","1.1333333333333","0.013821138211382","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.94","52.94","2647.06"
"12","Blake Wheeler","WPG","R","72","30.733333333333","0.42685185185185","0","0","0","0","0","-","1.95","0.00","0.12","1.95","1.95","1.95","0","0","0","3.9","1.95","1.95","0","0","1.95","1.95","3.9","1.95","0","5.86","3.9","7.81","65.08"
"13","Alex Goligoski","MIN","D","46","44.35","0.96413043478261","0","0","0","0","0","0.00","2.71","0.00","0.01","4.06","2.71","0","0","2.71","0","0","0","0","0","0","1.35","1.35","0","2.71","0","5.41","0","0","-"
"14","David Krejci","BOS","C","70","8.8666666666667","0.12666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.77","13.53","27.07","33.83","300.75"
"15","Alexander Edler","L.A","D","64","88.1","1.3765625","0","0","0","0","0","0.00","0.68","0.00","0","0.68","0.68","0","0","0","0","1.36","0.68","0.68","0","0","0.68","2.04","1.36","3.41","0.68","0.68","0","0","-"
"16","Paul Stastny","CAR","C","73","3.8333333333333","0.052511415525114","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.65","0","0","31.3","31.3","782.61"
"17","Sidney Crosby","PIT","C","82","4.7333333333333","0.057723577235772","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126.76","76.06","792.25"
"20","Marc Staal","FLA","D","82","212.13333333333","2.5869918699187","0","0","0","0","0","0.00","1.41","0.00","0.09","2.26","1.7","0.85","0.28","0.28","0.28","0.57","0.28","0.28","0","0","0","0.85","0.57","3.96","0.85","6.22","0","0","-"
"21","T.J. Oshie","WSH","R","58","5.65","0.097413793103448","0","0","0","0","0","-","21.24","0.00","0.43","21.24","21.24","0","0","10.62","0","0","0","0","0","0","0","0","0","0","0","0","0","21.24","0.00"
"22","Andrew Cogliano","COL","C","79","150.2","1.9012658227848","0","0.8","0.8","0","0.8","100.00","3.6","0.00","0.29","4.39","3.6","2.4","1.2","0.4","0.4","4.79","0.8","0.4","0","0.4","2.4","0.4","2","0.8","1.2","2.8","5.19","5.99","18.55"
"23","Marc-Edouard Vlasic","S.J","D","78","206.78333333333","2.6510683760684","0","0","0","0","0","0.00","1.74","0.00","0.11","3.48","2.03","0.87","0.29","0","0.29","0","0","0","0","0","0","0.87","1.74","1.45","1.16","2.61","0","0","-"
"24","Kris Letang","PIT","D","64","59.883333333333","0.93567708333333","1","0","0","0","1","100.00","2","50.00","0.1","3.01","2","1","1","0","1","0","0","0","0","0","2","3.01","3.01","3.01","0","5.01","0","0","-"
"25","Darren Helm","COL","C","11","14.75","1.3409090909091","0","0","0","0","0","-","8.14","0.00","0.6","8.14","8.14","4.07","4.07","0","0","0","0","0","0","0","0","0","0","12.2","4.07","0","28.47","24.41","219.04"
"26","Ryan Reaves","MIN, NYR","R","73","0.4","0.0054794520547945","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"27","Anton Stralman","BOS","D","8","7.3","0.9125","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.22","0","0","8.22","0","0","-"
"28","Patric Hornqvist","FLA","R","22","0.75","0.034090909090909","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"29","Brad Marchand","BOS","L","73","109.46666666667","1.4995433789954","0","0.55","0.55","0","0.55","100.00","2.19","0.00","0.26","7.67","3.84","4.38","0.55","1.1","0","3.29","1.64","1.64","0","0","1.1","2.74","2.74","4.93","1.1","3.29","0.55","1.64","13.70"
"30","Nick Foligno","BOS","L","60","8.1","0.135","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.81","7.41","0","7.41","0.00"
"31","Erik Johnson","COL","D","63","128.01666666667","2.0320105820106","0","0.47","0.47","0","0.47","50.00","0","-","0","0","0","0","0","0","0","0.94","0.47","0.47","0","0","0.47","0.47","0.94","7.5","1.87","8.44","0","0","-"
"32","Kyle Okposo","BUF","R","75","86.316666666667","1.1508888888889","0.7","0","0","0","0.7","50.00","4.87","14.29","0.79","8.34","5.56","6.95","4.17","0","1.39","1.39","0.7","0.7","0","0","0.7","0","3.48","3.48","1.39","2.09","10.43","18.77","24.83"
"33","Trevor Lewis","CGY","C","82","140.28333333333","1.7107723577236","0.43","0","0","0","0.43","50.00","4.28","10.00","0.38","5.13","4.28","2.99","1.28","1.71","0","0","0","0","0","0","0.43","0.86","4.7","2.14","1.71","1.71","8.98","11.12","19.11"
"34","Milan Lucic","CGY","L","77","1.15","0.014935064935065","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.17","0","0","0","-"
"35","Cal Clutterbuck","NYI","R","49","83.583333333333","1.7057823129252","0","0","0","0","0","-","2.15","0.00","0.21","4.31","2.87","2.15","1.44","1.44","0.72","2.87","1.44","1.44","0","0","2.15","0.72","1.44","2.87","0","2.15","0","2.15","0.00"
"36","Jeff Petry","PIT","D","61","145","2.3770491803279","0","0","0","0","0","0.00","1.66","0.00","0.01","1.66","1.66","0","0","0.83","0","1.66","0.83","0.83","0","0","0","2.07","2.07","11.59","0","6.21","0","0","-"
"37","Claude Giroux","OTT","R","82","80.15","0.97743902439024","0","0.75","0.75","0","0.75","50.00","6.74","0.00","0.18","9.73","7.49","2.25","0.75","2.25","0","1.5","0.75","0.75","0","0","0","0.75","5.24","0.75","0","1.5","101.81","96.57","38.42"
"38","Jordan Staal","CAR","C","81","190.7","2.3543209876543","0.31","0.31","0.31","0","0.63","66.67","2.83","11.11","0.63","4.09","4.09","2.83","0.94","0.63","0","1.89","0.94","0.94","0","0","1.26","0.63","2.2","1.26","0.94","1.89","44.36","39.33","16.68"
"39","Derick Brassard","OTT","C","62","15.066666666667","0.24301075268817","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.98","3.98","0","3.98","55.75","51.77","206.49"
"40","Phil Kessel","VGK","C, R","82","0.88333333333333","0.010772357723577","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
