"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"714","John Leonard","NSH","L","6","2","0.33333333333333","120","60","66.67","30","60","33.33","0","60","0.00","0","0","-","1.71","0.83","67.45","60","0","100.00","0","0","-","0","0","-","80","0","100.00","0","0","-","86.67","43.33","66.67","0","0","-","-","100.00","1.00","30","0","0","30","100.00","60","0","0","100.00"
"779","Matej Blumel","DAL","R","6","1","0.16666666666667","180","60","75.00","180","60","75.00","180","60","75.00","0","0","-","25.79","6.12","80.83","60","60","50.00","60","60","50.00","0","0","-","0","0","-","0","0","-","173.33","0","100.00","0","0","-","0.00","100.00","1.000","120","0","0","60","100.00","120","0","0","100.00"
"139","Patrik Nemeth","ARI","D","75","1.0333333333333","0.013777777777778","116.13","58.06","66.67","116.13","58.06","66.67","116.13","58.06","66.67","58.06","0","100.00","5.41","7.09","43.26","58.06","58.06","50.00","0","58.06","0.00","0","0","-","77.42","0","100.00","77.42","0","100.00","83.87","0","100.00","0","0","-","50.00","100.00","1.500","116.13","58.06","0","348.39","100.00","116.13","58.06","0","100.00"
"712","Yegor Sharangovich","N.J","C","75","7.4333333333333","0.099111111111111","80.72","56.5","58.82","72.65","48.43","60.00","64.57","32.29","66.67","0","0","-","6.43","2.18","74.71","40.36","8.07","83.33","16.14","8.07","66.67","0","0","-","32.29","0","100.00","0","0","-","116.59","46.64","71.43","0","0","-","0.00","100.00","1.000","64.57","40.36","16.14","80.72","80.00","64.57","40.36","24.22","72.73"
"89","Jordie Benn","TOR","D","12","1.0666666666667","0.088888888888889","112.5","56.25","66.67","112.5","56.25","66.67","56.25","56.25","50.00","0","0","-","6.48","3.34","65.98","56.25","56.25","50.00","0","0","-","0","0","-","75","75","50.00","0","0","-","81.25","0","100.00","0","0","-","0.00","100.00","1.000","0","112.5","56.25","112.5","0.00","56.25","112.5","56.25","50.00"
"400","Jake Evans","MTL","C","54","5.4166666666667","0.10030864197531","44.31","55.38","44.44","22.15","44.31","33.33","22.15","33.23","40.00","11.08","0","100.00","2.85","1.71","62.47","33.23","22.15","60.00","11.08","0","100.00","11.08","0","100.00","29.54","29.54","50.00","0","0","-","32","32","50.00","0","0","-","50.00","100.00","1.500","66.46","44.31","11.08","144","85.71","88.62","44.31","11.08","88.89"
"153","Erik Gudbranson","CBJ","D","70","4.35","0.062142857142857","27.59","55.17","33.33","27.59","55.17","33.33","27.59","55.17","33.33","13.79","0","100.00","2.05","5.32","27.77","13.79","41.38","25.00","13.79","13.79","50.00","0","0","-","0","36.78","0.00","0","0","-","39.85","19.92","66.67","19.92","0","100.00","50.00","100.00","1.500","41.38","13.79","27.59","358.62","60.00","55.17","13.79","27.59","66.67"
"787","Braden Schneider","NYR","D","81","4.5","0.055555555555556","66.67","53.33","55.56","66.67","40","62.50","53.33","40","57.14","0","0","-","11.72","0.45","96.31","40","13.33","75.00","40","0","100.00","0","0","-","0","17.78","0.00","0","0","-","38.52","19.26","66.67","0","0","-","0.00","100.00","1.000","13.33","53.33","0","80","100.00","53.33","53.33","0","100.00"
"425","Jansen Harkins","WPG","C","22","1.15","0.052272727272727","104.35","52.17","66.67","0","52.17","0.00","0","52.17","0.00","0","0","-","0","2.47","0.00","52.17","0","100.00","0","0","-","0","0","-","69.57","0","100.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","52.17","52.17","0","365.22","100.00","52.17","52.17","0","100.00"
"114","Brian Dumoulin","PIT","D","82","4.6333333333333","0.05650406504065","25.9","51.8","33.33","0","51.8","0.00","0","51.8","0.00","0","0","-","0","5.48","0.00","0","25.9","0.00","0","12.95","0.00","0","0","-","0","17.27","0.00","0","0","-","37.41","18.71","66.67","0","0","-","-","100.00","1.00","51.8","12.95","25.9","362.59","66.67","51.8","25.9","38.85","57.14"
"759","Sam Poulin","PIT","R","3","3.55","1.1833333333333","50.7","50.7","50.00","33.8","50.7","40.00","33.8","50.7","40.00","16.9","0","100.00","6.86","2.56","72.79","50.7","16.9","75.00","16.9","0","100.00","16.9","0","100.00","45.07","22.54","66.67","0","0","-","0","48.83","0.00","0","0","-","50.00","100.00","1.500","0","0","0","101.41","-","0","0","16.9","0.00"
"785","Cole Smith","NSH","L","69","3.5833333333333","0.051932367149758","33.49","50.23","40.00","16.74","33.49","33.33","16.74","33.49","33.33","0","0","-","0.79","1.01","43.92","0","33.49","0.00","0","0","-","0","0","-","0","44.65","0.00","0","0","-","48.37","0","100.00","0","0","-","0.00","100.00","1.000","33.49","33.49","33.49","100.47","50.00","33.49","33.49","33.49","50.00"
"128","Andrew Agozzino","S.J","L","4","7.2666666666667","1.8166666666667","57.8","49.54","53.85","33.03","33.03","50.00","16.51","24.77","40.00","0","0","-","1.47","7.45","16.46","0","41.28","0.00","0","33.03","0.00","0","0","-","0","11.01","0.00","0","0","-","119.27","11.93","90.91","0","0","-","0.00","100.00","1.000","16.51","8.26","0","57.8","100.00","33.03","8.26","8.26","80.00"
"623","Radim Simek","S.J","D","44","2.4666666666667","0.056060606060606","48.65","48.65","50.00","48.65","48.65","50.00","48.65","48.65","50.00","0","0","-","2.73","3.28","45.43","24.32","24.32","50.00","0","24.32","0.00","0","0","-","32.43","0","100.00","0","0","-","35.14","0","100.00","0","0","-","0.00","100.00","1.000","72.97","0","0","316.22","100.00","72.97","0","24.32","75.00"
"657","Martin Fehervary","WSH","D","67","4.9333333333333","0.07363184079602","85.14","48.65","63.64","72.97","36.49","66.67","36.49","36.49","50.00","0","0","-","9.65","2.43","79.91","72.97","12.16","85.71","48.65","12.16","80.00","0","0","-","32.43","0","100.00","0","0","-","35.14","17.57","66.67","0","0","-","0.00","100.00","1.000","121.62","36.49","36.49","182.43","76.92","145.95","36.49","48.65","75.00"
"752","Ville Heinola","WPG","D","10","8.65","0.865","76.3","48.55","61.11","55.49","41.62","57.14","34.68","34.68","50.00","0","0","-","2.73","2.55","51.71","20.81","20.81","50.00","0","13.87","0.00","0","0","-","27.75","9.25","75.00","0","0","-","80.15","10.02","88.89","0","0","-","0.00","100.00","1.000","27.75","0","0","48.55","100.00","48.55","6.94","0","100.00"
"129","Radko Gudas","FLA","D","72","10.433333333333","0.14490740740741","69.01","46.01","60.00","51.76","40.26","56.25","51.76","17.25","75.00","0","5.75","0.00","4.27","3.32","56.22","28.75","28.75","50.00","11.5","5.75","66.67","0","5.75","0.00","23","30.67","42.86","0","0","-","49.84","24.92","66.67","0","0","-","0.00","66.67","0.667","46.01","11.5","5.75","201.28","88.89","63.26","17.25","11.5","84.62"
"20","Marc Staal","FLA","D","82","3.9166666666667","0.047764227642276","91.91","45.96","66.67","91.91","45.96","66.67","76.6","45.96","62.50","15.32","0","100.00","8.14","3.08","72.56","91.91","45.96","66.67","30.64","0","100.00","15.32","0","100.00","81.7","61.28","57.14","0","0","-","0","0","-","0","0","-","20.00","100.00","1.200","15.32","30.64","0","168.51","100.00","61.28","30.64","15.32","80.00"
"587","Jesper Boqvist","N.J","C","70","6.8","0.097142857142857","70.59","44.12","61.54","61.76","44.12","58.33","52.94","35.29","60.00","0","0","-","7.14","1.87","79.28","44.12","8.82","83.33","17.65","8.82","66.67","0","0","-","35.29","0","100.00","0","0","-","76.47","12.75","85.71","0","0","-","0.00","100.00","1.000","35.29","17.65","26.47","105.88","57.14","44.12","17.65","26.47","62.50"
"625","Gustav Lindstrom","DET","D","36","1.4","0.038888888888889","42.86","42.86","50.00","0","42.86","0.00","0","42.86","0.00","0","0","-","0","0.35","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","61.9","0","100.00","0","0","-","-","100.00","1.00","85.71","0","42.86","171.43","66.67","85.71","42.86","42.86","66.67"
"640","Morgan Barron","WPG","C","70","8.4333333333333","0.12047619047619","56.92","42.69","57.14","35.57","28.46","55.56","35.57","28.46","55.56","7.11","0","100.00","5.61","1.67","77.05","21.34","35.57","37.50","0","7.11","0.00","0","0","-","28.46","37.94","42.86","0","0","-","41.11","0","100.00","0","0","-","20.00","100.00","1.200","71.15","21.34","7.11","149.41","90.91","78.26","28.46","7.11","91.67"
"496","Ryan Lindgren","NYR","D","63","2.8166666666667","0.044708994708995","63.91","42.6","60.00","63.91","21.3","75.00","63.91","21.3","75.00","0","0","-","7.34","0.64","92.00","42.6","21.3","66.67","42.6","0","100.00","0","0","-","0","28.4","0.00","0","0","-","30.77","30.77","50.00","0","0","-","0.00","100.00","1.000","42.6","42.6","0","149.11","100.00","85.21","42.6","0","100.00"
"176","Nick Seeler","PHI","D","77","1.4166666666667","0.018398268398268","0","42.35","0.00","0","42.35","0.00","0","42.35","0.00","0","0","-","0","3.09","0.00","0","42.35","0.00","0","0","-","0","0","-","0","56.47","0.00","0","0","-","0","0","-","0","0","-","-","100.00","1.00","0","84.71","0","254.12","-","42.35","84.71","0","100.00"
"624","Jan Rutta","PIT","D","56","1.5","0.026785714285714","80","40","66.67","40","40","50.00","40","40","50.00","0","0","-","5.27","4.22","55.54","40","40","50.00","40","40","50.00","0","0","-","0","0","-","0","0","-","115.56","0","100.00","0","0","-","0.00","100.00","1.000","40","0","0","480","100.00","80","40","0","100.00"
"161","Jani Hakanpää","DAL","D","82","6.0833333333333","0.074186991869919","69.04","39.45","63.64","59.18","29.59","66.67","49.32","19.73","71.43","0","9.86","0.00","4.29","2.12","66.90","29.59","19.73","60.00","9.86","9.86","50.00","0","9.86","0.00","26.3","13.15","66.67","0","0","-","56.99","28.49","66.67","0","0","-","0.00","50.00","0.500","19.73","0","19.73","335.34","50.00","49.32","19.73","19.73","71.43"
"737","Nils Hoglander","VAN","L","25","6.2","0.248","58.06","38.71","60.00","29.03","29.03","50.00","19.35","19.35","50.00","0","0","-","2.4","2.68","47.30","19.35","9.68","66.67","9.68","9.68","50.00","0","0","-","12.9","0","100.00","0","0","-","55.91","27.96","66.67","0","0","-","0.00","100.00","1.000","38.71","38.71","9.68","48.39","80.00","48.39","38.71","19.35","71.43"
"780","Nick Abruzzese","TOR","C","2","1.5666666666667","0.78333333333333","76.6","38.3","66.67","76.6","38.3","66.67","76.6","38.3","66.67","38.3","0","100.00","14.64","1.48","90.83","76.6","38.3","66.67","76.6","0","100.00","38.3","0","100.00","0","51.06","0.00","0","0","-","0","0","-","0","0","-","50.00","100.00","1.500","38.3","0","0","76.6","100.00","38.3","0","0","100.00"
"510","Kale Clague","BUF","D","33","1.5833333333333","0.047979797979798","0","37.89","0.00","0","37.89","0.00","0","37.89","0.00","0","0","-","0","0.04","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","100.00","1.00","37.89","0","0","113.68","100.00","37.89","0","0","100.00"
"524","Givani Smith","DET, FLA","R","36","1.5833333333333","0.043981481481481","113.68","37.89","75.00","113.68","37.89","75.00","113.68","37.89","75.00","0","0","-","9.73","0.01","99.90","75.79","0","100.00","37.89","0","100.00","0","0","-","50.53","0","100.00","0","0","-","54.74","0","100.00","0","0","-","0.00","100.00","1.000","113.68","0","0","75.79","100.00","151.58","0","0","100.00"
"696","Karson Kuhlman","SEA, WPG","C","47","3.1666666666667","0.067375886524823","18.95","37.89","33.33","0","37.89","0.00","0","37.89","0.00","0","0","-","0","1.87","0.00","0","18.95","0.00","0","0","-","0","0","-","0","25.26","0.00","0","0","-","27.37","0","100.00","0","0","-","-","100.00","1.00","18.95","56.84","0","170.53","100.00","18.95","56.84","0","100.00"
"307","Adam Erne","DET","L","61","1.6333333333333","0.026775956284153","0","36.73","0.00","0","36.73","0.00","0","36.73","0.00","0","36.73","0.00","0","5.64","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","0.00","0.00","220.41","73.47","0","514.29","100.00","220.41","73.47","36.73","85.71"
"769","Vasily Podkolzin","VAN","R","39","13.45","0.34487179487179","44.61","35.69","55.56","26.77","22.3","54.55","17.84","22.3","44.44","0","4.46","0.00","1.58","3.14","33.48","8.92","22.3","28.57","4.46","13.38","25.00","0","4.46","0.00","5.95","11.9","33.33","0","0","-","51.55","12.89","80.00","0","0","-","0.00","80.00","0.800","17.84","17.84","8.92","84.76","66.67","17.84","17.84","8.92","66.67"
"547","Otto Koivula","NYI","L","8","6.75","0.84375","62.22","35.56","63.64","44.44","35.56","55.56","35.56","35.56","50.00","0","0","-","3.88","1.29","75.04","44.44","8.89","83.33","8.89","8.89","50.00","0","0","-","47.41","0","100.00","0","0","-","25.68","25.68","50.00","0","0","-","0.00","100.00","1.000","8.89","8.89","0","88.89","100.00","8.89","17.78","0","100.00"
"853","Marc McLaughlin","BOS","C","2","1.7","0.85","0","35.29","0.00","0","35.29","0.00","0","0","-","0","0","-","0","2.14","0.00","0","35.29","0.00","0","0","-","0","0","-","0","47.06","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0","35.29","0","35.29","-","0","35.29","0","-"
"683","Kevin Bahl","N.J","D","42","1.75","0.041666666666667","0","34.29","0.00","0","34.29","0.00","0","34.29","0.00","0","0","-","0","0.1","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","49.52","0","100.00","0","0","-","-","100.00","1.00","34.29","34.29","0","102.86","100.00","34.29","34.29","0","100.00"
"194","Scott Harrington","ANA, S.J","D","45","3.5333333333333","0.078518518518519","33.96","33.96","50.00","33.96","33.96","50.00","33.96","33.96","50.00","0","0","-","2.73","2.12","56.30","33.96","33.96","50.00","0","0","-","0","0","-","45.28","45.28","50.00","0","0","-","0","0","-","0","0","-","0.00","100.00","1.000","0","16.98","33.96","203.77","0.00","0","16.98","67.92","0.00"
"177","Sean Kuraly","CBJ","C","71","8.8833333333333","0.12511737089202","87.8","33.77","72.22","67.54","20.26","76.92","40.53","20.26","66.67","13.51","0","100.00","6.63","2.29","74.29","67.54","20.26","76.92","20.26","6.75","75.00","6.75","0","100.00","63.04","18.01","77.78","9.01","0","100.00","29.27","9.76","75.00","0","0","-","33.33","100.00","1.333","47.28","33.77","20.26","128.33","70.00","60.79","40.53","27.02","69.23"
"612","Ryan Poehling","PIT","C","53","3.5666666666667","0.067295597484277","117.76","33.64","77.78","67.29","33.64","66.67","50.47","33.64","60.00","0","0","-","6.39","6.71","48.78","50.47","33.64","60.00","33.64","16.82","66.67","0","0","-","22.43","22.43","50.00","0","0","-","97.2","0","100.00","0","0","-","0.00","100.00","1.000","50.47","16.82","33.64","134.58","60.00","67.29","16.82","33.64","66.67"
"827","Nils Aman","VAN","C","68","5.4166666666667","0.079656862745098","22.15","33.23","40.00","11.08","22.15","33.33","0","22.15","0.00","0","0","-","0.47","2.72","14.63","0","11.08","0.00","0","11.08","0.00","0","0","-","0","0","-","0","0","-","32","16","66.67","0","0","-","-","100.00","1.00","33.23","55.38","22.15","177.23","60.00","44.31","55.38","22.15","66.67"
"229","Mark Jankowski","NSH","C","50","3.6166666666667","0.072333333333333","33.18","33.18","50.00","33.18","16.59","66.67","33.18","16.59","66.67","0","16.59","0.00","1.82","1.39","56.62","0","33.18","0.00","0","16.59","0.00","0","16.59","0.00","0","22.12","0.00","0","0","-","47.93","0","100.00","0","0","-","0.00","0.00","0.000","16.59","16.59","33.18","199.08","33.33","16.59","33.18","49.77","25.00"
"765","Simon Holmstrom","NYI","R","50","5.4333333333333","0.10866666666667","55.21","33.13","62.50","44.17","33.13","57.14","22.09","33.13","40.00","0","11.04","0.00","2.93","2.25","56.52","33.13","22.09","60.00","11.04","0","100.00","0","0","-","29.45","29.45","50.00","0","14.72","0.00","31.9","15.95","66.67","0","0","-","0.00","66.67","0.667","11.04","11.04","0","88.34","100.00","11.04","11.04","0","100.00"
"485","Ryan Lomberg","FLA","L","82","10.933333333333","0.13333333333333","54.88","32.93","62.50","43.9","27.44","61.54","38.41","16.46","70.00","0","0","-","2.98","1.52","66.24","27.44","16.46","62.50","5.49","0","100.00","0","0","-","29.27","21.95","57.14","0","0","-","39.63","23.78","62.50","0","0","-","0.00","100.00","1.000","49.39","16.46","5.49","43.9","90.00","76.83","21.95","5.49","93.33"
"655","Eric Robinson","CBJ","L","72","1.8333333333333","0.025462962962963","32.73","32.73","50.00","32.73","32.73","50.00","32.73","0","100.00","0","0","-","2.34","1.35","63.38","32.73","0","100.00","0","0","-","0","0","-","43.64","0","100.00","0","0","-","0","47.27","0.00","0","0","-","0.00","-","0.00","163.64","32.73","0","229.09","100.00","163.64","32.73","0","100.00"
"825","Elliot Desnoyers","PHI","L","4","1.85","0.4625","64.86","32.43","66.67","64.86","32.43","66.67","32.43","32.43","50.00","32.43","0","100.00","8.75","0.03","99.69","64.86","0","100.00","32.43","0","100.00","32.43","0","100.00","43.24","0","100.00","0","0","-","0","0","-","0","0","-","100.00","100.00","2.000","0","0","0","0","-","97.3","0","0","100.00"
"729","Ronnie Attard","PHI","D","2","3.7666666666667","1.8833333333333","47.79","31.86","60.00","47.79","31.86","60.00","31.86","15.93","66.67","0","0","-","1.95","2","49.45","0","15.93","0.00","0","0","-","0","0","-","0","21.24","0.00","0","0","-","69.03","0","100.00","0","0","-","0.00","100.00","1.000","47.79","0","0","31.86","100.00","79.65","0","0","100.00"
"191","Joel Edmundson","MTL","D","61","7.55","0.12377049180328","63.58","31.79","66.67","55.63","31.79","63.64","55.63","31.79","63.64","15.89","0","100.00","4.33","1.73","71.46","23.84","15.89","60.00","15.89","7.95","66.67","7.95","0","100.00","10.6","10.6","50.00","0","0","-","57.4","11.48","83.33","11.48","0","100.00","28.57","100.00","1.286","71.52","31.79","7.95","174.83","90.00","71.52","31.79","7.95","90.00"
"371","Marcus Pettersson","PIT","D","68","11.416666666667","0.16789215686275","47.3","31.53","60.00","36.79","26.28","58.33","26.28","26.28","50.00","0","0","-","4","3.35","54.40","31.53","15.77","66.67","10.51","5.26","66.67","0","0","-","28.03","14.01","66.67","0","0","-","30.36","22.77","57.14","0","0","-","0.00","100.00","1.000","47.3","10.51","0","194.45","100.00","57.81","15.77","5.26","91.67"
"240","Radek Faksa","DAL","C","81","21.316666666667","0.26316872427984","78.81","30.96","71.79","67.55","25.33","72.73","45.04","19.7","69.57","8.44","0","100.00","7.39","1.31","84.98","45.04","14.07","76.19","30.96","8.44","78.57","5.63","0","100.00","18.76","7.51","71.43","0","0","-","56.92","8.13","87.50","4.07","0","100.00","18.75","100.00","1.188","45.04","5.63","0","84.44","100.00","47.85","11.26","2.81","94.44"
"249","Adam Pelech","NYI","D","61","7.8833333333333","0.1292349726776","38.05","30.44","55.56","22.83","7.61","75.00","15.22","7.61","66.67","7.61","7.61","50.00","2","1.63","54.97","30.44","22.83","57.14","7.61","7.61","50.00","7.61","7.61","50.00","30.44","20.3","60.00","0","0","-","10.99","10.99","50.00","0","0","-","50.00","0.00","0.500","38.05","7.61","0","312.05","100.00","38.05","15.22","22.83","62.50"
