"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"102","Oliver Ekman-Larsson","VAN","D","54","84.4","1.562962962963","0","2.84","1.42","1.42","2.84","57.14","8.53","0.00","0.51","21.33","13.51","4.98","0","0","2.13","0","0","0","0","0","0","1.42","0","0.71","0.71","0.71","0","0","-"
"209","Stefan Noesen","CAR","R","78","211.33333333333","2.7094017094017","1.99","2.27","0.85","1.42","4.26","48.39","11.92","16.67","3.35","19.87","17.89","17.6","15.05","0","3.12","2.84","1.42","1.42","0","0","0.57","1.7","0","1.42","1.99","0","6.81","6.81","14.20"
"469","Denis Malgin","COL, TOR","C","65","42.366666666667","0.65179487179487","0","1.42","0","1.42","1.42","50.00","8.5","0.00","1.34","16.99","12.75","11.33","5.66","0","1.42","0","0","0","0","0","0","1.42","0","0","0","0","0","0","-"
"206","Joel Armia","MTL","R","43","42.433333333333","0.98682170542636","0","1.41","0","1.41","1.41","50.00","8.48","0.00","1.93","14.14","12.73","12.73","5.66","0","1.41","2.83","1.41","1.41","0","0","0","0","1.41","1.41","2.83","0","0","1.41","0.00"
"304","Shea Theodore","VGK","D","55","127.41666666667","2.3166666666667","0.94","3.3","1.88","1.41","4.24","69.23","8.95","10.53","0.62","18.36","11.77","6.12","0.94","0","0.94","0","0","0","0","0","0","0.94","0.47","0.47","0.94","1.41","0","0","-"
"446","Daniel Sprong","SEA","R","66","127.3","1.9287878787879","2.83","3.77","2.36","1.41","6.6","82.35","17.44","16.22","1.58","34.88","25.45","9.9","0.47","0","3.3","0","0","0","0","0","0","1.41","0.47","0.47","1.89","0","0","0","-"
"332","Ryan Pulock","NYI","D","82","85.5","1.0426829268293","0.7","2.81","1.4","1.4","3.51","83.33","7.72","9.09","0.52","16.84","9.82","5.61","0","0","1.4","0","0","0","0","0","0","0","1.4","0","1.4","1.4","0","0","-"
"667","K'Andre Miller","NYR","D","79","43","0.54430379746835","0","4.19","2.79","1.4","4.19","60.00","4.19","0.00","0.14","8.37","4.19","1.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"684","Noah Dobson","NYI","D","78","256.35","3.2865384615385","1.17","3.28","1.87","1.4","4.45","67.86","13.11","8.93","1.15","30.43","19.66","7.96","0.7","0","1.4","0.47","0.23","0.23","0","0","0","1.64","0.47","0.23","0.94","0.47","0","0","-"
"91","Mike Hoffman","MTL","L","67","173.13333333333","2.58407960199","0.35","3.12","1.73","1.39","3.47","55.56","13.17","2.63","1.37","25.99","18.71","9.01","1.39","0","0.69","0","0","0","0","0","0","1.39","0","0.35","0.35","0.35","0.35","0.35","17.33"
"575","Mario Ferraro","S.J","D","72","43.4","0.60277777777778","0","1.38","0","1.38","1.38","100.00","5.53","0.00","0.31","9.68","5.53","6.91","1.38","0","1.38","0","0","0","0","0","0","1.38","1.38","0","1.38","1.38","0","0","-"
"160","Bryan Rust","PIT","R","81","175.3","2.1641975308642","0.68","3.08","1.71","1.37","3.76","61.11","8.56","8.00","1.73","18.48","15.74","14.38","8.9","0.34","2.4","0","0","0","0","0","0","1.71","1.71","2.05","2.74","0.34","0","0","-"
"217","Torey Krug","STL","D","63","174.6","2.7714285714286","1.37","3.44","2.06","1.37","4.81","56.00","6.19","22.22","0.64","14.43","10.65","4.47","0","0","1.37","0.69","0.34","0.34","0","0","0","0.69","0.34","0.34","0.34","0.69","0","0","-"
"453","Joel Eriksson Ek","MIN","C","78","265.58333333333","3.4049145299145","2.71","2.49","1.13","1.36","5.2","51.11","16.27","16.67","3.51","21.69","21.01","20.33","16.04","0","4.07","3.61","1.81","1.81","0","0","0.9","0.68","0.68","2.49","3.61","0","37.5","29.37","12.67"
"318","Brett Pesce","CAR","D","82","88.916666666667","1.0843495934959","0.67","2.02","0.67","1.35","2.7","57.14","5.4","12.50","0.43","16.19","9.45","2.02","0","0","2.02","0","0","0","0","0","0.67","0","1.35","0","0","0.67","0","0","-"
"507","Jakob Chychrun","ARI, OTT","D","48","134.03333333333","2.7923611111111","1.79","1.79","0.45","1.34","3.58","72.73","17.46","10.26","1.81","28.65","20.59","13.43","3.58","0","0.9","3.58","1.79","1.79","0","0","0","2.69","0.45","1.34","3.58","0.9","0","0","-"
"614","Ian Mitchell","CHI","D","35","44.616666666667","1.2747619047619","0","1.34","0","1.34","1.34","50.00","5.38","0.00","0.24","9.41","5.38","2.69","0","0","0","0","0","0","0","0","1.34","0","0","0","2.69","0","0","0","-"
"197","Jonathan Huberdeau","CGY","C","79","226.41666666667","2.8660337552743","1.06","2.91","1.59","1.32","3.97","51.72","9.54","11.11","1.33","19.61","15.1","10.07","3.44","0","0.26","0.53","0.26","0.26","0","0","0","2.65","1.06","0.53","1.85","0","0","0","-"
"594","Owen Tippett","PHI","R","77","182.11666666667","2.3651515151515","2.64","1.32","0","1.32","3.95","60.00","15.48","17.02","1.42","26.36","19.44","10.54","2.97","0","1.65","1.32","0.66","0.66","0","0","0","1.98","1.98","0.99","4.94","0.99","0.66","0","32.95"
"631","Drake Batherson","OTT","R","82","317.46666666667","3.8715447154472","2.65","2.83","1.51","1.32","5.48","59.18","12.85","20.59","2.93","22.68","18.9","19.84","10.77","0.19","3.21","0.76","0.38","0.38","0","0","0","1.89","0.57","0.94","2.46","0.38","0","0.38","0.00"
"846","Wyatt Johnston","DAL","C","82","136.1","1.659756097561","1.32","1.76","0.44","1.32","3.09","63.64","11.46","11.54","1.23","16.31","12.78","11.46","3.09","0","3.97","0.88","0.44","0.44","0","0","0.44","3.53","0.44","0.88","3.09","0","2.2","1.76","24.49"
"97","John Tavares","TOR","C","80","276.2","3.4525","3.91","4.56","3.26","1.3","8.47","72.22","22.38","17.48","4.64","33.02","30.2","29.76","22.59","0.22","5.65","0.87","0.43","0.43","0","0","0","2.17","0","0.87","3.04","0","38.02","24.55","13.20"
"193","William Karlsson","VGK","C","82","138.46666666667","1.6886178861789","0.87","3.03","1.73","1.3","3.9","60.00","12.57","6.90","2.65","20.8","18.63","17.33","11.27","0","2.17","0","0","0","0","0","0","1.73","1.73","0.87","4.33","0","26","17.77","25.74"
"323","Elias Lindholm","CGY","C","80","231.11666666667","2.8889583333333","2.6","2.86","1.56","1.3","5.45","65.63","16.1","16.13","2.64","24.14","19.99","17.91","8.31","0.52","2.6","0.52","0.26","0.26","0","0","0","0.26","0.78","1.3","1.3","0.26","19.21","17.39","13.62"
"327","Bo Horvat","NYI, VAN","C","79","277.58333333333","3.5137130801688","2.59","2.16","0.86","1.3","4.76","53.66","13.62","19.05","2.08","22.05","18.16","18.59","7.35","0","2.59","0","0","0","0","0","0","0.43","0.22","0.43","1.3","0","45.39","23.34","14.27"
"504","Patrik Laine","CBJ","L","55","184.25","3.35","2.61","2.61","1.3","1.3","5.21","76.19","20.19","12.90","1.94","38.1","28.98","13.03","1.63","0","2.93","1.3","0.65","0.65","0","0","0","2.28","0","0.65","0.98","0.33","0.98","1.95","10.85"
"348","Aaron Ekblad","FLA","D","71","233.6","3.2901408450704","2.05","2.83","1.54","1.28","4.88","50.00","16.18","12.70","1.92","28.77","21.32","12.33","3.85","0","4.11","0","0","0","0","0","0","2.83","0.26","2.05","1.03","0.77","0","0","-"
"634","Sebastian Aho","NYI","D","71","46.716666666667","0.65798122065728","0","2.57","1.28","1.28","2.57","66.67","3.85","0.00","0.34","10.27","6.42","1.28","0","0","0","0","0","0","0","0","0","2.57","0","1.28","3.85","0","0","0","-"
"835","Kent Johnson","CBJ","C","79","140.73333333333","1.7814345991561","2.13","2.98","1.71","1.28","5.12","80.00","8.53","25.00","0.99","16.2","11.94","7.67","2.56","0","2.13","0","0","0","0","0","0.43","3.84","0","0.85","1.71","0","1.28","2.56","14.21"
"685","Adam Boqvist","CBJ","D","46","141.33333333333","3.0724637681159","0","3.82","2.55","1.27","3.82","64.29","8.92","0.00","0.62","17.41","12.74","3.4","0","0","1.27","0.85","0.42","0.42","0","0","0","0","0","0.85","1.7","0.85","0","0","-"
"173","Travis Boyd","ARI","C","82","190.48333333333","2.3229674796748","0.63","2.52","1.26","1.26","3.15","47.62","5.98","10.53","1.17","10.71","8.5","7.56","5.98","0","1.26","1.89","0.94","0.94","0","0","0.63","2.83","0","0.31","2.2","0.31","20.79","18.27","16.77"
"296","Oliver Bjorkstrand","SEA","R","81","190.76666666667","2.3551440329218","1.57","1.57","0.31","1.26","3.15","47.62","12.58","12.50","2.24","20.76","17.61","15.73","6.29","0.31","0.94","0.63","0.31","0.31","0","0","0","0.31","1.26","0.63","2.52","0.31","0.63","1.57","8.99"
"103","Nazem Kadri","CGY","C","82","239.5","2.9207317073171","2.76","2","0.75","1.25","4.76","61.29","16.28","16.92","2.35","26.05","21.54","18.54","8.02","0","3.51","1","0.5","0.5","0","0","0.25","2.76","0","0.75","4.51","0","27.31","19.79","14.52"
"586","Nico Hischier","N.J","C","81","240.8","2.9728395061728","1.74","2.99","1.74","1.25","4.73","48.72","13.95","12.50","2.43","22.43","18.94","17.19","10.71","0","2.99","1","0.5","0.5","0","0","0.5","1.5","0","0.75","1.5","0","41.86","29.65","14.59"
"6","Corey Perry","T.B","R","81","144.68333333333","1.7862139917695","2.49","2.49","1.24","1.24","4.98","48.00","11.61","21.43","2.03","16.17","14.93","13.27","9.54","0","2.07","3.32","1.66","1.66","0","0","0.83","1.24","0.83","0.83","4.98","0","0","0","-"
"178","Vincent Trocheck","NYR","C","82","242.83333333333","2.9613821138211","2.22","1.98","0.74","1.24","4.2","45.95","16.31","13.64","2.92","27.92","22.48","23.23","11.86","0","3.46","0","0","0","0","0","0","2.47","0.99","0.25","2.96","0","37.06","24.21","14.94"
"219","Yanni Gourde","SEA","C","81","48.283333333333","0.59609053497942","3.73","1.24","0","1.24","4.97","80.00","11.18","33.33","2.36","17.4","16.15","12.43","6.21","0","2.49","2.49","1.24","1.24","0","0","0","1.24","1.24","0","1.24","0","41.01","11.18","97.64"
"661","Brady Tkachuk","OTT","L","82","339.23333333333","4.1369918699187","1.95","3.18","1.95","1.24","5.13","53.70","17.16","11.34","3.69","26.35","23.7","22.82","17.33","0","4.24","3.54","1.24","0.88","0.35","0","1.24","1.95","0","1.77","1.59","0.35","28.3","27.77","8.93"
"142","Justin Faulk","STL","D","82","194.33333333333","2.369918699187","0.62","2.47","1.23","1.23","3.09","45.45","9.57","6.45","0.97","17.91","14.2","6.48","0.93","0","1.23","1.23","0.62","0.62","0","0","0","0.93","1.23","0.31","0.31","0.93","0","0","-"
"353","William Nylander","TOR","R","82","293.75","3.5823170731707","1.84","3.88","2.66","1.23","5.72","51.85","13.69","13.43","2.25","24.92","20.22","16.34","5.92","0.2","2.25","0.41","0.2","0.2","0","0","0","1.02","0","0.2","2.45","0.41","0.2","0.61","5.11"
"476","Troy Terry","ANA","R","70","194.93333333333","2.7847619047619","1.54","2.15","0.92","1.23","3.69","54.55","13.54","11.36","2.44","24.62","20.31","18.78","9.23","0","2.15","1.23","0.62","0.62","0","0","0.31","0.92","0.62","0.92","1.23","0","0","0","-"
"690","Ty Smith","PIT","D","9","48.683333333333","5.4092592592593","0","3.7","2.46","1.23","3.7","60.00","8.63","0.00","0.67","12.32","11.09","3.7","0","0","2.46","0","0","0","0","0","0","2.46","1.23","0","0","0","0","0","-"
"86","Derek Grant","ANA","C","46","49.116666666667","1.0677536231884","0","2.44","1.22","1.22","2.44","28.57","3.66","0.00","1.81","9.77","9.77","9.77","9.77","0","2.44","2.44","1.22","1.22","0","0","0","1.22","0","0","0","0","37.87","20.77","78.89"
"279","Dominik Kubalik","DET","L","81","197.11666666667","2.4335390946502","2.13","3.04","1.83","1.22","5.17","73.91","15.83","13.46","1.88","28.61","21.92","12.48","1.52","0","0.61","1.22","0.61","0.61","0","0","0.61","1.22","0.3","0.91","0.61","0","1.52","1.83","13.84"
"361","Alex Tuch","BUF","R","74","249.96666666667","3.3779279279279","1.92","2.88","1.68","1.2","4.8","46.51","8.4","22.86","1.26","12","10.56","8.88","5.52","0","1.68","0.96","0.48","0.48","0","0","0.48","0.48","0.72","0.24","0.96","0.24","0.96","1.44","9.60"
"739","Cole Caufield","MTL","R","46","150.16666666667","3.2644927536232","2.8","1.2","0","1.2","4","62.50","16.78","16.67","2.33","31.96","25.57","17.98","3.6","0","2","0","0","0","0","0","0","1.2","0","0","2","0","0","0","-"
"124","Anders Lee","NYI","L","82","251.85","3.0713414634146","1.43","1.91","0.71","1.19","3.34","50.00","9.53","15.00","2.34","14.77","14.06","13.82","12.39","0","1.19","2.38","1.19","1.19","0","0","0.24","1.43","0.24","0.71","2.38","0.24","0.48","0.48","11.91"
"242","Colton Parayko","STL","D","79","50.75","0.64240506329114","0","2.36","1.18","1.18","2.36","100.00","9.46","0.00","0.6","17.73","13","3.55","0","0","4.73","0","0","0","0","0","0","1.18","1.18","1.18","0","0","0","0","-"
"262","Andreas Athanasiou","CHI","C","81","154.25","1.9043209876543","1.17","1.56","0.39","1.17","2.72","53.85","8.95","13.04","1.39","21","14.78","10.11","3.5","0","0.39","2.33","1.17","1.17","0","0","0.39","3.5","0.78","1.56","3.11","0","4.28","3.5","21.39"
"617","Filip Chytil","NYR","C","74","102.35","1.3831081081081","1.76","1.17","0","1.17","2.93","45.45","8.79","20.00","1.91","14.07","12.31","8.79","3.52","0","1.17","1.17","0.59","0.59","0","0","0.59","1.76","0","0.59","3.52","0.59","9.97","17","21.66"
"356","Kevin Fiala","L.A","L","69","207.28333333333","3.0041062801932","2.03","4.92","3.76","1.16","6.95","82.76","14.47","14.00","2.2","28.66","19.97","19.39","6.95","0","1.74","3.47","1.74","1.74","0","0","0.29","1.45","0","0.87","2.32","0","0","0","-"
"367","David Pastrnak","BOS","R","82","313.05","3.8176829268293","3.45","3.64","2.49","1.15","7.09","71.15","23.38","14.75","2.54","45.04","32.2","19.55","4.98","0","3.07","1.53","0.77","0.77","0","0","0.57","4.41","0.77","0.38","3.83","0.77","0.19","0","19.17"
"379","Brayden Point","T.B","C","82","311.86666666667","3.8032520325203","3.85","1.92","0.77","1.15","5.77","53.57","12.89","29.85","2.53","21.16","18.28","20.39","11.35","0.19","1.54","0","0","0","0","0","0.38","1.15","1.15","0.38","1.92","0","10.39","8.85","10.39"
"57","Mikael Backlund","CGY","C","82","158.08333333333","1.9278455284553","1.9","2.66","1.52","1.14","4.55","66.67","11.01","17.24","2.12","18.6","16.32","13.28","7.97","0","1.9","0.76","0.38","0.38","0","0","0.38","3.04","0.76","0.76","1.52","0","21.63","19.74","19.85"
"110","Reilly Smith","VGK","R","78","157.51666666667","2.0194444444444","2.29","1.52","0.38","1.14","3.81","47.62","17.9","12.77","2.09","29.71","22.47","20.19","5.33","0","2.67","0.76","0.38","0.38","0","0","0","2.29","0.38","2.67","0.76","0","0","0","-"
"805","Lukas Reichel","CHI","L","23","52.733333333333","2.2927536231884","0","3.41","2.28","1.14","3.41","60.00","9.1","0.00","0.58","19.34","10.24","6.83","1.14","0","0","0","0","0","0","0","0","1.14","2.28","0","4.55","0","1.14","1.14","56.89"
"236","Teuvo Teravainen","CAR","L","68","159.83333333333","2.3504901960784","1.88","2.25","1.13","1.13","4.13","73.33","14.26","13.16","1.46","21.77","18.77","9.01","2.25","0","1.5","0.75","0.38","0.38","0","0","0","2.25","0.38","0","3.75","0","1.5","1.88","16.68"
"253","Damon Severson","N.J","D","81","107.58333333333","1.3281893004115","0.56","1.67","0.56","1.12","2.23","44.44","3.35","16.67","0.29","12.83","5.58","3.35","0","0","1.67","0","0","0","0","0","0","1.67","0","1.12","0","0","0","0","-"
"389","Gustav Forsling","FLA","D","82","108.6","1.3243902439024","0.55","2.21","1.1","1.1","2.76","55.56","10.5","5.26","0.79","21.55","14.92","5.52","0.55","0","1.66","0","0","0","0","0","0","1.1","1.66","0.55","1.1","1.1","0","0","-"
"152","Zach Hyman","EDM","L","79","276.06666666667","3.4945147679325","3.26","2.39","1.3","1.09","5.65","36.11","13.04","25.00","3.06","19.13","17.82","18.91","15.87","0.22","2.83","1.3","0.65","0.65","0","0","0.43","1.74","0","0.43","1.96","0","0","0","-"
"270","Alexander Kerfoot","TOR","C","82","55.216666666667","0.67337398373984","2.17","1.09","0","1.09","3.26","75.00","8.69","25.00","1.12","9.78","8.69","8.69","2.17","0","0","0","0","0","0","0","0","1.09","1.09","0","5.43","0","14.13","11.95","58.86"
"815","JJ Peterka","BUF","R","77","110.83333333333","1.4393939393939","1.08","1.62","0.54","1.08","2.71","55.56","10.29","10.53","1.23","15.7","13.53","8.12","2.17","0","0.54","1.08","0.54","0.54","0","0","0","1.62","0","0","1.08","0.54","0","0","-"
"502","Alex DeBrincat","OTT","R","82","334.9","4.0841463414634","1.97","3.4","2.33","1.07","5.37","58.82","14.33","13.75","1.93","26.69","18.45","17.02","2.69","0.18","2.87","0.72","0.36","0.36","0","0","0.36","1.79","1.07","0.72","1.97","0.18","0.18","0","17.92"
"761","Shane Pinto","OTT","C","82","168.98333333333","2.0607723577236","1.78","1.42","0.36","1.07","3.2","40.91","13.14","13.51","2.62","24.14","19.53","18.46","9.94","0","2.49","0","0","0","0","0","0.36","1.78","0.71","0","2.84","0","1.42","1.78","15.78"
"118","Chris Wideman","MTL","D","46","57.233333333333","1.2442028985507","0","2.1","1.05","1.05","2.1","100.00","2.1","0.00","0.1","7.34","3.15","2.1","0","0","0","4.19","2.1","2.1","0","0","0","2.1","0","0","1.05","0","0","0","-"
"308","J.T. Compher","COL","L","82","228.33333333333","2.7845528455285","1.31","2.36","1.31","1.05","3.68","35.90","8.67","15.15","1.78","15.77","13.4","13.93","7.62","0.26","2.63","0","0","0","0","0","0","0.79","0","0.79","2.89","0.26","24.18","22.6","13.58"
"526","Jordan Kyrou","STL","C","79","231.18333333333","2.9263713080169","2.85","3.11","2.08","1.04","5.97","69.70","14.01","20.37","1.54","26.47","19.72","18.43","2.34","0","1.04","1.04","0.52","0.52","0","0","0","1.56","0.26","0","3.63","0","0","0","-"
"166","Mark Stone","VGK","R","43","116.56666666667","2.7108527131783","1.54","3.09","2.06","1.03","4.63","45.00","11.32","13.64","2.33","18.53","14.93","18.02","10.81","0","0.51","1.03","0.51","0.51","0","0","0.51","1.54","1.03","0.51","3.09","0.51","0","0.51","0.00"
"563","Trevor Moore","L.A","C, L","59","116.23333333333","1.9700564971751","1.03","2.58","1.55","1.03","3.61","29.17","9.81","10.53","1.78","14.45","12.91","9.81","6.19","0","1.03","1.03","0.52","0.52","0","0","0.52","0.52","0.52","1.03","2.06","0","2.06","2.58","22.94"
"376","Christian Dvorak","MTL","C","64","118.08333333333","1.8450520833333","0","1.52","0.51","1.02","1.52","27.27","10.16","0.00","2.72","15.24","13.72","14.23","10.67","0","3.05","0","0","0","0","0","0","1.52","0","1.02","0.51","0.51","23.37","22.87","25.68"
"295","Carter Verhaeghe","FLA","C","81","177.41666666667","2.190329218107","2.37","2.03","1.01","1.01","4.4","61.90","19.28","12.28","2.31","33.14","23.67","19.61","6.43","0.34","3.04","1.35","0.68","0.68","0","0","0.68","3.38","0","0.34","1.69","1.35","0","0","-"
"396","Sammy Blais","NYR, STL","L","71","59.633333333333","0.83990610328638","0","1.01","0","1.01","1.01","16.67","7.04","0.00","0.76","9.06","8.05","7.04","4.02","1.01","0","2.01","1.01","1.01","0","0","0","2.01","0","8.05","5.03","0","0","0","-"
"335","Anthony Mantha","WSH","R","67","59.933333333333","0.89452736318408","1","1","0","1","2","100.00","6.01","16.67","0.94","14.02","8.01","7.01","3","0","1","0","0","0","0","0","1","3","0","1","1","1","3","1","75.08"
"143","Brock Nelson","NYI","C","82","243","2.9634146341463","1.48","2.72","1.73","0.99","4.2","65.38","14.81","10.00","1.58","29.88","20.49","15.8","2.22","0.25","1.73","0.49","0.25","0.25","0","0","0.25","2.22","0.74","0.74","1.48","0.25","13.09","9.38","14.38"
"292","Jake Guentzel","PIT","L","78","301.6","3.8666666666667","2.19","2.39","1.39","0.99","4.58","50.00","14.52","15.07","2.77","24.07","20.49","20.09","11.14","0.2","2.59","0.8","0.4","0.4","0","0","0.4","1.99","1.79","1.39","3.58","0","0.4","0","19.89"
"56","Evgenii Dadonov","DAL, MTL","R","73","122.56666666667","1.67899543379","0","3.92","2.94","0.98","3.92","66.67","5.38","0.00","0.9","10.28","7.83","6.85","3.92","0","1.47","0","0","0","0","0","0","0.49","0.49","0","2.94","0.49","0","0","-"
"3","Jeff Carter","PIT","C","79","123.16666666667","1.5590717299578","1.95","2.44","1.46","0.97","4.38","56.25","13.15","14.81","1.79","19.49","16.56","13.15","8.28","0.49","3.9","1.95","0.97","0.97","0","0","0","0.97","0.49","0.97","2.92","0","23.38","11.2","32.93"
"455","Jake DeBrusk","BOS","L","64","186.81666666667","2.9190104166667","1.93","2.57","1.61","0.96","4.5","45.16","15.1","12.77","2.9","20.88","19.59","18.63","14.13","0","2.25","1.93","0.96","0.96","0","0","0.32","1.93","0.32","0.96","4.82","0","0","0.32","0.00"
"820","Alexander Barabanov","S.J","L","68","186.66666666667","2.7450980392157","0.96","3.21","2.25","0.96","4.18","48.15","8.68","11.11","1.34","13.5","11.25","10.29","5.79","0","2.25","1.29","0.64","0.64","0","0","0","0.96","0","1.29","1.61","0","0","0","-"
"836","Matty Beniers","SEA","C","80","187.9","2.34875","1.28","1.92","0.96","0.96","3.19","50.00","8.94","14.29","1.48","16.29","12.45","6.39","3.51","0.32","0.64","0","0","0","0","0","0.64","2.24","1.92","0","3.83","0","7.66","12.13","12.36"
"93","Kyle Palmieri","NYI","C","55","126.75","2.3045454545455","1.42","0.95","0","0.95","2.37","41.67","16.09","8.82","2.23","26.98","21.78","16.57","5.68","0","2.84","1.89","0.95","0.95","0","0","0","0.47","0","2.37","3.79","0","0.47","0","47.34"
"397","Victor Olofsson","BUF","L","75","189.33333333333","2.5244444444444","2.22","1.58","0.63","0.95","3.8","48.00","11.41","19.44","1.22","22.18","15.85","7.61","1.27","0","1.58","0.63","0.32","0.32","0","0","0","0.95","0.32","0.32","1.27","0","0","0","-"
"680","Barrett Hayton","ARI","C","82","189.56666666667","2.3117886178862","1.27","1.9","0.95","0.95","3.17","41.67","10.44","12.12","1.67","18.67","12.98","12.98","6.01","0","2.22","1.27","0.63","0.63","0","0","0","2.22","0.95","1.58","0.95","0.32","26.27","20.57","17.75"
"841","Dylan Guenther","ARI","R","33","62.85","1.9045454545455","3.82","1.91","0.95","0.95","5.73","85.71","9.55","40.00","1.5","21","15.27","11.46","3.82","0","0.95","0","0","0","0","0","0","3.82","0","0","2.86","0","0","0","-"
"430","Tommy Novak","NSH","C","51","127.6","2.5019607843137","2.35","3.29","2.35","0.94","5.64","63.16","10.82","21.74","1.22","20.22","14.58","12.7","3.29","0","0.47","0.94","0.47","0.47","0","0","0","0.47","0.47","0.94","5.17","0","4.23","3.29","26.45"
"151","Jeff Skinner","BUF","L","79","257.13333333333","3.2548523206751","1.87","3.03","2.1","0.93","4.9","51.22","13.77","13.56","2.58","23.33","18.67","15.17","8.4","0.23","2.57","1.87","0.93","0.93","0","0","0.23","1.63","0.23","0","1.63","0","7.7","8.63","11.00"
"205","J.T. Miller","VAN","C","81","322.96666666667","3.9872427983539","2.04","3.53","2.6","0.93","5.57","61.22","15.61","13.10","1.68","28.8","22.48","15.79","4.64","0.19","2.42","1.11","0.56","0.56","0","0","0.19","2.6","0.56","0.74","2.04","0","14.12","9.1","11.30"
"243","Oskar Sundqvist","DET, MIN","C","67","130.46666666667","1.947263681592","1.38","2.3","1.38","0.92","3.68","42.11","7.82","17.65","2.01","11.04","10.58","10.12","8.28","0","1.38","0.92","0.46","0.46","0","0","0.46","0.92","0","0.46","3.22","0","2.76","4.14","18.40"
"407","Frank Vatrano","ANA","R","81","131.05","1.6179012345679","2.29","1.83","0.92","0.92","4.12","90.00","16.48","13.89","2.33","24.27","21.06","10.99","6.41","0","1.83","0","0","0","0","0","0","1.83","0.92","0","2.29","0","0","0.92","0.00"
"7","Patrice Bergeron","BOS","C","78","263.6","3.3794871794872","2.05","2.28","1.37","0.91","4.32","43.18","14.34","14.29","2.67","28.45","20.49","23.67","10.93","0.46","3.41","1.37","0.68","0.68","0","0","0.23","0.68","0.46","0.68","1.14","0.46","47.34","28.45","14.22"
"111","Tomas Tatar","N.J","L","82","132.53333333333","1.6162601626016","0.45","1.36","0.45","0.91","1.81","22.22","9.05","5.00","2.22","14.94","12.22","12.68","8.6","0","3.17","1.81","0.91","0.91","0","0","0","3.17","0.91","2.26","2.26","0","1.36","1.81","19.40"
"351","Sam Bennett","FLA","C","63","131.88333333333","2.0933862433862","1.82","2.27","1.36","0.91","4.09","64.29","14.1","12.90","2.29","27.75","20.02","17.29","9.55","0.45","2.73","2.73","1.36","1.36","0","0","0.45","4.09","0.91","1.36","2.73","0","16.83","20.47","20.53"
"462","Evan Rodrigues","COL","C","69","132.58333333333","1.9214975845411","2.72","2.26","1.36","0.91","4.98","52.38","11.31","24.00","1.68","18.55","12.22","12.22","4.98","0","1.81","1.81","0.91","0.91","0","0","0","1.81","0.45","0","1.36","0.45","3.17","7.69","13.20"
"2","Ryan Suter","DAL","D","82","133.73333333333","1.6308943089431","0","1.79","0.9","0.9","1.79","33.33","3.59","0.00","0.19","12.11","5.38","2.24","0","0","0.45","0.9","0.45","0.45","0","0","0","1.35","0.45","0.45","0","1.79","0","0","-"
"847","Mason McTavish","ANA","C","80","201.78333333333","2.5222916666667","2.08","2.08","1.19","0.89","4.16","63.64","17.84","11.67","2.68","27.95","23.79","14.57","5.95","0","3.57","1.78","0.89","0.89","0","0","0","2.08","0","0","2.97","0.3","5.05","6.84","12.64"
"96","Jakob Silfverberg","ANA","R","81","136.91666666667","1.690329218107","1.75","1.31","0.44","0.88","3.07","63.64","10.08","17.39","2.11","19.72","16.21","16.21","7.89","0","0.88","0.88","0.44","0.44","0","0","0","0.44","0.88","0","3.07","0","1.31","3.07","13.15"
"228","Scott Laughton","PHI","C","78","136.1","1.7448717948718","2.2","1.76","0.88","0.88","3.97","81.82","9.26","23.81","1.56","16.31","14.11","7.49","5.73","0","1.32","1.76","0.88","0.88","0","0","1.32","0.88","0.44","1.76","1.76","0","22.92","24.69","21.23"
"423","Mikko Rantanen","COL","R","82","341.2","4.1609756097561","2.29","4.22","3.34","0.88","6.51","66.07","13.36","17.11","1.83","24.97","19.52","14.07","3.69","0.53","1.41","0.35","0.18","0.18","0","0","0.35","1.58","0.53","0.53","2.81","0","8.79","11.43","7.65"
"771","Ilya Mikheyev","VAN","R","46","68.116666666667","1.4807971014493","0.88","1.76","0.88","0.88","2.64","42.86","6.17","14.29","1.19","13.21","10.57","8.81","3.52","0","0.88","0","0","0","0","0","0.88","0.88","0","0","0.88","0","0","0","-"
"10","Alex Ovechkin","WSH","L","73","343.65","4.7075342465753","2.44","1.92","1.05","0.87","4.36","54.35","16.76","14.58","1.68","35.97","24.09","10.82","1.22","0","1.92","1.05","0.52","0.52","0","0","0.17","1.05","1.22","1.22","0.87","0","0","0","-"
"74","Jordan Eberle","SEA","R","82","206.1","2.5134146341463","0.87","3.49","2.62","0.87","4.37","62.50","5.82","15.00","0.96","12.81","8.44","7.86","4.66","0","1.46","0","0","0","0","0","0","1.16","0.29","1.75","1.16","0","2.33","2.91","12.94"
