"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"713","Quinn Hughes","VAN","D","78","2001.5666666667","25.661111111111","0.21","2.07","1.05","1.02","2.28","53.52","4.62","4.55","0.24","11.03","6.59","3.18","0.42","0.21","0.57","1.02","0.51","0.51","0","0","0.54","1.35","1.68","0.87","2.88","1.89","0","0","-"
"335","Aleksander Barkov","FLA","C","68","1443.25","21.224264705882","0.96","2.29","1.29","1","3.24","65.55","8.65","11.06","0.9","14.34","11.52","8.94","3.66","0.25","1.46","0.33","0.17","0.17","0","0","0.54","1.58","2.33","2.16","3.62","1.75","30.39","24.99","2.28"
"528","Charlie McAvoy","BOS","D","67","1494.3","22.302985074627","0.28","1.81","0.8","1","2.09","54.74","4.22","6.67","0.28","9.03","5.74","3.53","0.8","0.28","0.44","2.17","1","1","0","0","0.64","1.81","1.04","3.37","5.62","4.5","0","0","-"
"709","Oliver Wahlstrom","NYI","R","35","425.8","12.165714285714","0.99","1.27","0.28","0.99","2.25","66.67","9.86","10.00","0.79","19.73","13.67","10.85","3.38","1.13","1.55","4.51","1.83","1.55","0.28","0","1.41","1.55","1.69","7.05","6.2","1.97","0.99","1.83","4.93"
"949","Akito Hirose","VAN","D","7","122.25","17.464285714286","0","1.47","0.49","0.98","1.47","75.00","1.96","0.00","0.08","4.42","3.93","0.98","0","0.49","0","1.96","0.98","0.98","0","0","0.49","2.45","0.49","2.94","3.44","1.96","0","0","-"
"76","Erik Karlsson","S.J","D","82","2100.4333333333","25.615040650407","0.71","2.17","1.2","0.97","2.89","67.33","5.97","11.96","0.36","14.43","8.2","4.74","0.8","0.43","1.26","1.03","0.4","0.37","0","0.03","0.4","2.89","2.31","0.94","2.8","0.54","0","0.03","0.00"
"380","Nick Schmaltz","ARI","C","63","1241.6833333333","19.709259259259","1.06","1.74","0.77","0.97","2.8","71.60","6.43","16.54","0.76","12.18","9.42","6.96","2.51","0.48","0.97","0.97","0.48","0.48","0","0","0.63","2.66","2.95","0.58","2.61","1.21","1.93","2.9","1.93"
"329","Artturi Lehkonen","COL","L","64","1308.95","20.45234375","0.96","1.38","0.41","0.96","2.34","53.68","6.88","14.00","0.92","12.65","9.76","8.8","4.63","0.46","0.92","1.28","0.64","0.64","0","0","0.41","0.55","1.19","4.26","6.19","1.88","0.18","0.87","0.80"
"392","Brandon Montour","FLA","D","80","1930.1","24.12625","0.5","1.77","0.81","0.96","2.27","47.71","7.52","6.61","0.52","14.27","10.54","4.85","1.4","0.31","1.18","3.33","0.99","0.81","0.03","0.16","0.68","1.62","1.03","2.86","2.36","2.46","0","0","-"
"526","Adam Fox","NYR","D","82","1998.9666666667","24.377642276423","0.36","1.8","0.84","0.96","2.16","52.55","4.77","7.55","0.36","9.94","6.6","4.62","1.05","0.18","0.57","1.02","0.51","0.51","0","0","0.42","2.22","2.64","0.75","2.91","3.12","0","0","-"
